accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-03 5.000000e+05 -7.938245e-04 -396.912264 -396.912264 0.000000 6.944590e-310
1 1.000000e-03 5.000000e+05 -1.780008e-04 -89.000424 -89.000424 1.000000 4.153283e+01
2 1.000000e-03 5.000000e+05 -1.798101e-04 -89.905054 -89.905054 0.404692 4.153214e+01
2 1.000000e-03 5.000000e+05 -1.902395e-04 -89.905054 -95.119763 0.005436 4.152658e+01
3 1.000000e-03 5.000000e+05 -1.811572e-04 -90.578613 -90.578613 0.509891 4.154223e+01
3 1.000000e-03 5.000000e+05 -1.832059e-04 -90.578613 -91.602942 0.359037 4.153115e+01
4 1.000000e-03 5.000000e+05 -1.817932e-04 -90.896607 -90.896607 0.727607 4.153318e+01
4 1.000000e-03 5.000000e+05 -1.830885e-04 -90.896607 -91.544240 0.523283 4.153395e+01
5 1.000000e-03 5.000000e+05 -1.769406e-04 -88.470308 -88.470308 1.000000 4.154517e+01
5 1.000000e-03 5.000000e+05 -1.814347e-04 -88.470308 -90.717344 0.105712 4.154218e+01
5 1.000000e-03 5.000000e+05 -1.845670e-04 -88.470308 -92.283488 0.022078 4.152842e+01
5 1.000000e-03 5.000000e+05 -2.978315e-04 -88.470308 -148.915767 0.000000 4.153200e+01
5 1.000000e-03 5.000000e+05 -2.771155e-04 -88.470308 -138.557768 0.000000 4.152492e+01
5 1.000000e-03 5.000000e+05 -2.997702e-04 -88.470308 -149.885090 0.000000 4.152563e+01
6 1.000000e-03 5.000000e+05 -1.772150e-04 -88.607511 -88.607511 0.871793 4.152869e+01
7 1.000000e-03 5.000000e+05 -1.790383e-04 -89.519136 -89.519136 0.401871 4.152110e+01
8 1.000000e-03 5.000000e+05 -1.817730e-04 -90.886496 -90.886496 0.254779 4.151786e+01
8 1.000000e-03 5.000000e+05 -1.972286e-04 -90.886496 -98.614277 0.000440 4.152349e+01
8 1.000000e-03 5.000000e+05 -1.855749e-04 -90.886496 -92.787463 0.149424 4.152606e+01
8 1.000000e-03 5.000000e+05 -2.027130e-04 -90.886496 -101.356518 0.000028 4.152632e+01
9 1.000000e-03 5.000000e+05 -1.823646e-04 -91.182321 -91.182321 0.743917 4.153507e+01
9 1.000000e-03 5.000000e+05 -1.898883e-04 -91.182321 -94.944127 0.023242 4.153276e+01
10 1.000000e-03 5.000000e+05 -1.821501e-04 -91.075072 -91.075072 1.000000 4.152300e+01
11 1.000000e-03 5.000000e+05 -1.824917e-04 -91.245852 -91.245852 0.843007 4.152123e+01
11 1.000000e-03 5.000000e+05 -2.517891e-04 -91.245852 -125.894564 0.000000 4.152408e+01
11 1.000000e-03 5.000000e+05 -1.857800e-04 -91.245852 -92.890019 0.193173 4.153810e+01
11 1.000000e-03 5.000000e+05 -1.875631e-04 -91.245852 -93.781573 0.079205 4.152006e+01
11 1.000000e-03 5.000000e+05 -1.977101e-04 -91.245852 -98.855067 0.000496 4.153573e+01
11 1.000000e-03 5.000000e+05 -1.888861e-04 -91.245852 -94.443041 0.040877 4.151814e+01
11 1.000000e-03 5.000000e+05 -1.940122e-04 -91.245852 -97.006084 0.003150 4.152525e+01
11 1.000000e-03 5.000000e+05 -1.913897e-04 -91.245852 -95.694848 0.011690 4.152128e+01
11 1.000000e-03 5.000000e+05 -2.341804e-04 -91.245852 -117.090177 0.000000 4.152644e+01
11 1.000000e-03 5.000000e+05 -2.339901e-04 -91.245852 -116.995074 0.000000 4.152552e+01
11 1.000000e-03 5.000000e+05 -2.796834e-04 -91.245852 -139.841717 0.000000 4.153701e+01
11 1.000000e-03 5.000000e+05 -3.938512e-04 -91.245852 -196.925624 0.000000 4.151928e+01
11 1.000000e-03 5.000000e+05 -2.065704e-04 -91.245852 -103.285197 0.000006 4.153514e+01
11 1.000000e-03 5.000000e+05 -2.702424e-04 -91.245852 -135.121202 0.000000 4.152121e+01
11 1.000000e-03 5.000000e+05 -2.890742e-04 -91.245852 -144.537122 0.000000 4.152655e+01
11 1.000000e-03 5.000000e+05 -1.909824e-04 -91.245852 -95.491189 0.014331 4.152319e+01
11 1.000000e-03 5.000000e+05 -2.075736e-04 -91.245852 -103.786815 0.000004 4.152913e+01
11 1.000000e-03 5.000000e+05 -2.046433e-04 -91.245852 -102.321660 0.000015 4.152557e+01
11 1.000000e-03 5.000000e+05 -1.912746e-04 -91.245852 -95.637306 0.012383 4.153543e+01
11 1.000000e-03 5.000000e+05 -2.392953e-04 -91.245852 -119.647625 0.000000 4.151788e+01
11 1.000000e-03 5.000000e+05 -1.851618e-04 -91.245852 -92.580887 0.263149 4.153448e+01
