accepted delta gamma error Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -2.909185e-03 -175.489517 -290.918534 0.000000 5.653967e-01
1 5.000000e-03 1.000000e+05 -1.606423e-03 -160.642306 -160.642306 1.000000 5.655582e-01
1 5.000000e-03 1.000000e+05 -1.614709e-03 -160.642306 -161.470945 0.436643 5.671282e-01
1 5.000000e-03 1.000000e+05 -1.641589e-03 -160.642306 -164.158868 0.029701 5.655124e-01
1 5.000000e-03 1.000000e+05 -1.625247e-03 -160.642306 -162.524678 0.152229 5.654267e-01
2 5.000000e-03 1.000000e+05 -1.622730e-03 -162.272987 -162.272987 0.195796 5.662148e-01
3 5.000000e-03 1.000000e+05 -1.633149e-03 -163.314888 -163.314888 0.352783 5.653532e-01
4 5.000000e-03 1.000000e+05 -1.620165e-03 -162.016533 -162.016533 1.000000 5.659371e-01
5 5.000000e-03 1.000000e+05 -1.594996e-03 -159.499609 -159.499609 1.000000 5.656116e-01
5 5.000000e-03 1.000000e+05 -1.607400e-03 -159.499609 -160.740023 0.289264 5.659873e-01
6 5.000000e-03 1.000000e+05 -1.588529e-03 -158.852896 -158.852896 1.000000 5.664151e-01
7 5.000000e-03 1.000000e+05 -1.557853e-03 -155.785319 -155.785319 1.000000 5.664173e-01
8 5.000000e-03 1.000000e+05 -1.540900e-03 -154.089984 -154.089984 1.000000 5.664751e-01
9 5.000000e-03 1.000000e+05 -1.497933e-03 -149.793300 -149.793300 1.000000 5.655631e-01
10 5.000000e-03 1.000000e+05 -1.477403e-03 -147.740305 -147.740305 1.000000 5.662328e-01
10 5.000000e-03 1.000000e+05 -1.492190e-03 -147.740305 -149.218963 0.227943 5.660263e-01
11 5.000000e-03 1.000000e+05 -1.464149e-03 -146.414914 -146.414914 1.000000 5.660238e-01
12 5.000000e-03 1.000000e+05 -1.451853e-03 -145.185332 -145.185332 1.000000 5.652871e-01
12 5.000000e-03 1.000000e+05 -1.509569e-03 -145.185332 -150.956865 0.003115 5.660282e-01
12 5.000000e-03 1.000000e+05 -1.514616e-03 -145.185332 -151.461578 0.001880 5.663609e-01
12 5.000000e-03 1.000000e+05 -1.477551e-03 -145.185332 -147.755073 0.076555 5.651830e-01
12 5.000000e-03 1.000000e+05 -1.484898e-03 -145.185332 -148.489759 0.036720 5.663081e-01
13 5.000000e-03 1.000000e+05 -1.449719e-03 -144.971872 -144.971872 1.000000 5.658935e-01
14 5.000000e-03 1.000000e+05 -1.424521e-03 -142.452071 -142.452071 1.000000 5.651324e-01
14 5.000000e-03 1.000000e+05 -1.526942e-03 -142.452071 -152.694170 0.000036 5.661188e-01
15 5.000000e-03 1.000000e+05 -1.416887e-03 -141.688693 -141.688693 1.000000 5.664200e-01
15 5.000000e-03 1.000000e+05 -1.469303e-03 -141.688693 -146.930292 0.005292 5.655287e-01
15 5.000000e-03 1.000000e+05 -1.469120e-03 -141.688693 -146.911974 0.005390 5.659597e-01
16 5.000000e-03 1.000000e+05 -1.393293e-03 -139.329326 -139.329326 1.000000 5.667447e-01
17 5.000000e-03 1.000000e+05 -1.381898e-03 -138.189811 -138.189811 1.000000 5.655129e-01
18 5.000000e-03 1.000000e+05 -1.380115e-03 -138.011520 -138.011520 1.000000 5.663763e-01
18 5.000000e-03 1.000000e+05 -1.406352e-03 -138.011520 -140.635179 0.072537 5.656597e-01
18 5.000000e-03 1.000000e+05 -1.411558e-03 -138.011520 -141.155805 0.043098 5.661093e-01
19 5.000000e-03 1.000000e+05 -1.370243e-03 -137.024287 -137.024287 1.000000 5.662261e-01
20 5.000000e-03 1.000000e+05 -1.322968e-03 -132.296820 -132.296820 1.000000 5.656308e-01
20 5.000000e-03 1.000000e+05 -1.325981e-03 -132.296820 -132.598073 0.739891 5.664956e-01
20 5.000000e-03 1.000000e+05 -1.347771e-03 -132.296820 -134.777122 0.083718 5.652462e-01
21 5.000000e-03 1.000000e+05 -1.311652e-03 -131.165207 -131.165207 1.000000 5.653020e-01
21 5.000000e-03 1.000000e+05 -1.361348e-03 -131.165207 -136.134784 0.006946 5.667986e-01
22 5.000000e-03 1.000000e+05 -1.338133e-03 -133.813323 -133.813323 0.070784 5.655439e-01
22 5.000000e-03 1.000000e+05 -1.343516e-03 -133.813323 -134.351553 0.583781 5.660893e-01
23 5.000000e-03 1.000000e+05 -1.340872e-03 -134.087223 -134.087223 0.760409 5.661514e-01
23 5.000000e-03 1.000000e+05 -1.352929e-03 -134.087223 -135.292915 0.299485 5.655617e-01
23 5.000000e-03 1.000000e+05 -1.347440e-03 -134.087223 -134.744035 0.518501 5.661236e-01
23 5.000000e-03 1.000000e+05 -1.374713e-03 -134.087223 -137.471275 0.033910 5.664447e-01
23 5.000000e-03 1.000000e+05 -1.349816e-03 -134.087223 -134.981565 0.408876 5.652195e-01
24 5.000000e-03 1.000000e+05 -1.302875e-03 -130.287469 -130.287469 1.000000 5.655103e-01
25 5.000000e-03 1.000000e+05 -1.279782e-03 -127.978165 -127.978165 1.000000 5.665281e-01
26 5.000000e-03 1.000000e+05 -1.282060e-03 -128.205968 -128.205968 0.796281 5.653342e-01
27 5.000000e-03 1.000000e+05 -1.285907e-03 -128.590713 -128.590713 0.680624 5.661669e-01
28 5.000000e-03 1.000000e+05 -1.243458e-03 -124.345758 -124.345758 1.000000 5.665059e-01
28 5.000000e-03 1.000000e+05 -1.308678e-03 -124.345758 -130.867806 0.001471 5.664936e-01
29 5.000000e-03 1.000000e+05 -1.205060e-03 -120.505968 -120.505968 1.000000 5.651353e-01
