accepted delta gamma Lprev Lstar alpha time
0 1.000000e-01 1.100000e+04 -19.927106 -23.915775 0.018524 9.969898e-01
1 9.990010e-02 1.210000e+04 -25.467847 -25.467847 1.000000 9.965385e-01
2 9.980040e-02 1.210000e+04 -25.890848 -25.890848 0.655078 9.968815e-01
3 9.970090e-02 1.210000e+04 -25.889566 -25.889566 1.000000 9.966402e-01
4 9.960159e-02 1.210000e+04 -24.591666 -24.591666 1.000000 9.968262e-01
5 9.950249e-02 1.331000e+04 -24.250369 -24.250369 1.000000 9.973490e-01
6 9.940358e-02 1.464100e+04 -25.680496 -25.680496 1.000000 9.966900e-01
6 9.930487e-02 1.464100e+04 -25.680496 -28.602547 0.053823 9.964356e-01
7 9.920635e-02 1.464100e+04 -23.995544 -23.995544 1.000000 9.966107e-01
7 9.910803e-02 1.610510e+04 -26.395099 -32.759096 0.001722 9.965201e-01
7 9.900990e-02 1.610510e+04 -26.395099 -30.658558 0.014074 9.972906e-01
8 9.891197e-02 1.610510e+04 -26.697556 -26.697556 0.739000 9.969273e-01
8 9.881423e-02 1.610510e+04 -26.697556 -37.064937 0.000031 9.965287e-01
8 9.871668e-02 1.610510e+04 -26.697556 -31.483744 0.008344 9.966184e-01
9 9.861933e-02 1.610510e+04 -25.814758 -25.814758 1.000000 9.969867e-01
10 9.852217e-02 1.610510e+04 -25.040430 -25.040430 1.000000 9.967070e-01
10 9.842520e-02 1.610510e+04 -25.040430 -27.970101 0.053415 9.969973e-01
10 9.832842e-02 1.610510e+04 -25.040430 -31.247250 0.002016 9.964010e-01
10 9.823183e-02 1.610510e+04 -25.040430 -26.692165 0.191717 9.967984e-01
10 9.813543e-02 1.610510e+04 -25.040430 -30.478713 0.004347 9.967770e-01
10 9.803922e-02 1.610510e+04 -25.040430 -31.719917 0.001256 9.966636e-01
10 9.794319e-02 1.610510e+04 -25.040430 -31.760499 0.001206 9.970349e-01
11 9.784736e-02 1.610510e+04 -24.150623 -24.150623 1.000000 9.967118e-01
12 9.775171e-02 1.771561e+04 -20.886533 -20.886533 1.000000 9.967670e-01
13 9.765625e-02 1.948717e+04 -22.867552 -22.867552 1.000000 9.969906e-01
14 9.756098e-02 2.143589e+04 -22.528490 -22.528490 1.000000 9.968168e-01
14 9.746589e-02 2.357948e+04 -24.781338 -31.681132 0.001008 9.969233e-01
15 9.737098e-02 2.593742e+04 -27.703587 -27.703587 1.000000 9.972147e-01
16 9.727626e-02 2.593742e+04 -25.506679 -25.506679 1.000000 9.967323e-01
16 9.718173e-02 2.593742e+04 -25.506679 -27.578214 0.125992 9.964533e-01
17 9.708738e-02 2.593742e+04 -25.847559 -25.847559 0.711144 9.967351e-01
17 9.699321e-02 2.593742e+04 -25.847559 -31.550813 0.003335 9.965892e-01
17 9.689922e-02 2.593742e+04 -25.847559 -37.445686 0.000009 9.966168e-01
18 9.680542e-02 2.593742e+04 -24.807192 -24.807192 1.000000 9.969745e-01
18 9.671180e-02 2.853117e+04 -27.287911 -40.900389 0.000001 9.965699e-01
18 9.661836e-02 2.853117e+04 -27.287911 -30.588531 0.036860 9.965775e-01
18 9.652510e-02 2.853117e+04 -27.287911 -30.762864 0.030963 9.966570e-01
18 9.643202e-02 2.853117e+04 -27.287911 -34.038279 0.001170 9.976999e-01
19 9.633911e-02 2.853117e+04 -25.438101 -25.438101 1.000000 9.969064e-01
19 9.624639e-02 2.853117e+04 -25.438101 -27.522313 0.124405 9.965773e-01
19 9.615385e-02 2.853117e+04 -25.438101 -41.506057 0.000000 9.969359e-01
19 9.606148e-02 2.853117e+04 -25.438101 -33.100388 0.000470 9.968439e-01
19 9.596929e-02 2.853117e+04 -25.438101 -31.074796 0.003565 9.967078e-01
19 9.587728e-02 2.853117e+04 -25.438101 -32.536478 0.000826 9.965337e-01
19 9.578544e-02 2.853117e+04 -25.438101 -27.434367 0.135842 9.963198e-01
19 9.569378e-02 2.853117e+04 -25.438101 -29.073022 0.026386 9.965629e-01
19 9.560229e-02 2.853117e+04 -25.438101 -29.195525 0.023344 9.965477e-01
19 9.551098e-02 2.853117e+04 -25.438101 -29.516807 0.016929 9.965329e-01
19 9.541985e-02 2.853117e+04 -25.438101 -28.593006 0.042642 9.967273e-01
19 9.532888e-02 2.853117e+04 -25.438101 -26.612619 0.308968 9.966057e-01
19 9.523810e-02 2.853117e+04 -25.438101 -34.302103 0.000141 9.966457e-01
19 9.514748e-02 2.853117e+04 -25.438101 -30.539417 0.006089 9.966468e-01
19 9.505703e-02 2.853117e+04 -25.438101 -31.529737 0.002262 9.966441e-01
19 9.496676e-02 2.853117e+04 -25.438101 -29.328626 0.020435 9.972525e-01
19 9.487666e-02 2.853117e+04 -25.438101 -29.152159 0.024378 9.966103e-01
20 9.478673e-02 2.853117e+04 -25.790326 -25.790326 0.703122 9.967490e-01
20 9.469697e-02 2.853117e+04 -25.790326 -47.433118 0.000000 9.970389e-01
20 9.460738e-02 2.853117e+04 -25.790326 -35.527632 0.000059 9.965739e-01
20 9.451796e-02 2.853117e+04 -25.790326 -27.579766 0.167054 9.967518e-01
20 9.442871e-02 2.853117e+04 -25.790326 -39.011989 0.000002 9.963979e-01
20 9.433962e-02 2.853117e+04 -25.790326 -30.964719 0.005660 9.965380e-01
20 9.425071e-02 2.853117e+04 -25.790326 -35.659269 0.000052 9.964224e-01
20 9.416196e-02 2.853117e+04 -25.790326 -31.511485 0.003276 9.967483e-01
20 9.407338e-02 2.853117e+04 -25.790326 -29.951957 0.015582 9.962796e-01
20 9.398496e-02 2.853117e+04 -25.790326 -29.283441 0.030406 9.974000e-01
21 9.389671e-02 2.853117e+04 -27.219123 -27.219123 0.239597 9.968355e-01
21 9.380863e-02 2.853117e+04 -27.219123 -37.345099 0.000040 9.967753e-01
21 9.372071e-02 2.853117e+04 -27.219123 -31.334888 0.016313 9.966743e-01
21 9.363296e-02 2.853117e+04 -27.219123 -36.656901 0.000080 9.967476e-01
21 9.354537e-02 2.853117e+04 -27.219123 -33.917765 0.001233 9.963713e-01
21 9.345794e-02 2.853117e+04 -27.219123 -39.218958 0.000006 9.966609e-01
21 9.337068e-02 2.853117e+04 -27.219123 -29.968915 0.063941 9.966271e-01
21 9.328358e-02 2.853117e+04 -27.219123 -31.046728 0.021762 9.969363e-01
21 9.319664e-02 2.853117e+04 -27.219123 -32.440258 0.005401 9.971212e-01
21 9.310987e-02 2.853117e+04 -27.219123 -30.435505 0.040100 9.967007e-01
21 9.302326e-02 2.853117e+04 -27.219123 -32.435297 0.005428 9.967565e-01
21 9.293680e-02 2.853117e+04 -27.219123 -27.936107 0.488222 9.966026e-01
21 9.285051e-02 2.853117e+04 -27.219123 -30.325504 0.044763 9.966616e-01
21 9.276438e-02 2.853117e+04 -27.219123 -36.315008 0.000112 9.965289e-01
21 9.267841e-02 2.853117e+04 -27.219123 -36.680723 0.000078 9.965235e-01
21 9.259259e-02 2.853117e+04 -27.219123 -39.034125 0.000007 9.963506e-01
22 9.250694e-02 2.853117e+04 -28.731989 -28.731989 0.220278 9.968589e-01
22 9.242144e-02 2.853117e+04 -28.731989 -32.554904 0.021864 9.965297e-01
22 9.233610e-02 2.853117e+04 -28.731989 -32.658437 0.019714 9.965192e-01
22 9.225092e-02 2.853117e+04 -28.731989 -29.336606 0.546284 9.966089e-01
23 9.216590e-02 2.853117e+04 -26.506794 -26.506794 1.000000 9.966551e-01
23 9.208103e-02 2.853117e+04 -26.506794 -32.081557 0.003792 9.967358e-01
23 9.199632e-02 2.853117e+04 -26.506794 -27.878675 0.253629 9.967829e-01
24 9.191176e-02 2.853117e+04 -27.467140 -27.467140 0.382760 9.966759e-01
24 9.182736e-02 2.853117e+04 -27.467140 -36.283520 0.000148 9.964699e-01
25 9.174312e-02 2.853117e+04 -25.802370 -25.802370 1.000000 9.970236e-01
25 9.165903e-02 2.853117e+04 -25.802370 -29.001497 0.040798 9.963945e-01
25 9.157509e-02 2.853117e+04 -25.802370 -28.382179 0.075788 9.962321e-01
25 9.149131e-02 2.853117e+04 -25.802370 -28.846020 0.047661 9.969810e-01
25 9.140768e-02 2.853117e+04 -25.802370 -27.904953 0.122141 9.964587e-01
25 9.132420e-02 2.853117e+04 -25.802370 -26.769079 0.380333 9.965978e-01
25 9.124088e-02 2.853117e+04 -25.802370 -32.672426 0.001038 9.966604e-01
25 9.115770e-02 2.853117e+04 -25.802370 -34.667719 0.000141 9.965719e-01
25 9.107468e-02 2.853117e+04 -25.802370 -33.953980 0.000288 9.970949e-01
25 9.099181e-02 2.853117e+04 -25.802370 -27.353277 0.212056 9.965425e-01
25 9.090909e-02 2.853117e+04 -25.802370 -28.748142 0.052561 9.965654e-01
26 9.082652e-02 2.853117e+04 -24.815575 -24.815575 1.000000 9.964340e-01
26 9.074410e-02 3.138428e+04 -27.297132 -36.495599 0.000101 9.962726e-01
26 9.066183e-02 3.138428e+04 -27.297132 -33.906729 0.001347 9.962691e-01
26 9.057971e-02 3.138428e+04 -27.297132 -31.832800 0.010720 9.967137e-01
26 9.049774e-02 3.138428e+04 -27.297132 -32.450445 0.005780 9.962754e-01
26 9.041591e-02 3.138428e+04 -27.297132 -30.302385 0.049526 9.966495e-01
27 9.033424e-02 3.138428e+04 -29.281978 -29.281978 0.137402 9.965989e-01
27 9.025271e-02 3.138428e+04 -29.281978 -36.780465 0.000554 9.966396e-01
27 9.017133e-02 3.138428e+04 -29.281978 -42.924950 0.000001 9.964397e-01
27 9.009009e-02 3.138428e+04 -29.281978 -37.333084 0.000319 9.966793e-01
27 9.000900e-02 3.138428e+04 -29.281978 -31.063425 0.168394 9.968016e-01
27 8.992806e-02 3.138428e+04 -29.281978 -31.225612 0.143183 9.965045e-01
27 8.984726e-02 3.138428e+04 -29.281978 -33.855754 0.010319 9.963648e-01
28 8.976661e-02 3.138428e+04 -29.323082 -29.323082 0.959730 9.964323e-01
29 8.968610e-02 3.138428e+04 -26.856668 -26.856668 1.000000 9.964448e-01
29 8.960573e-02 3.138428e+04 -26.856668 -32.528878 0.003440 9.965567e-01
29 8.952551e-02 3.138428e+04 -26.856668 -29.725019 0.056793 9.967366e-01
30 8.944544e-02 3.138428e+04 -23.186358 -23.186358 1.000000 9.969164e-01
30 8.936550e-02 3.452271e+04 -25.504993 -28.359963 0.057558 9.963029e-01
30 8.928571e-02 3.452271e+04 -25.504993 -32.817505 0.000667 9.964393e-01
30 8.920607e-02 3.452271e+04 -25.504993 -35.807216 0.000034 9.966043e-01
30 8.912656e-02 3.452271e+04 -25.504993 -35.793968 0.000034 9.967832e-01
30 8.904720e-02 3.452271e+04 -25.504993 -36.852096 0.000012 9.968593e-01
30 8.896797e-02 3.452271e+04 -25.504993 -39.891640 0.000001 9.963766e-01
30 8.888889e-02 3.452271e+04 -25.504993 -28.117481 0.073352 9.963033e-01
30 8.880995e-02 3.452271e+04 -25.504993 -33.599643 0.000305 9.971427e-01
30 8.873114e-02 3.452271e+04 -25.504993 -31.382073 0.002803 9.964091e-01
30 8.865248e-02 3.452271e+04 -25.504993 -35.950672 0.000029 9.965171e-01
30 8.857396e-02 3.452271e+04 -25.504993 -29.602942 0.016607 9.962932e-01
30 8.849558e-02 3.452271e+04 -25.504993 -37.910991 0.000004 9.967573e-01
30 8.841733e-02 3.452271e+04 -25.504993 -44.670121 0.000000 9.968245e-01
30 8.833922e-02 3.452271e+04 -25.504993 -32.007949 0.001499 9.967286e-01
30 8.826125e-02 3.452271e+04 -25.504993 -44.451282 0.000000 9.961197e-01
30 8.818342e-02 3.452271e+04 -25.504993 -41.695431 0.000000 9.965068e-01
30 8.810573e-02 3.452271e+04 -25.504993 -30.246943 0.008722 9.962864e-01
30 8.802817e-02 3.452271e+04 -25.504993 -30.693565 0.005580 9.967929e-01
30 8.795075e-02 3.452271e+04 -25.504993 -33.050128 0.000529 9.970977e-01
30 8.787346e-02 3.452271e+04 -25.504993 -40.376240 0.000000 9.967944e-01
30 8.779631e-02 3.452271e+04 -25.504993 -40.379664 0.000000 9.963046e-01
30 8.771930e-02 3.452271e+04 -25.504993 -28.816891 0.036447 9.966935e-01
30 8.764242e-02 3.452271e+04 -25.504993 -33.874315 0.000232 9.962086e-01
30 8.756567e-02 3.452271e+04 -25.504993 -35.655830 0.000039 9.966097e-01
30 8.748906e-02 3.452271e+04 -25.504993 -32.141903 0.001311 9.962265e-01
30 8.741259e-02 3.452271e+04 -25.504993 -32.927516 0.000598 9.966203e-01
30 8.733624e-02 3.452271e+04 -25.504993 -30.992711 0.004137 9.961468e-01
30 8.726003e-02 3.452271e+04 -25.504993 -39.831670 0.000001 9.967542e-01
30 8.718396e-02 3.452271e+04 -25.504993 -31.436838 0.002654 9.965099e-01
30 8.710801e-02 3.452271e+04 -25.504993 -31.507342 0.002473 9.965926e-01
30 8.703220e-02 3.452271e+04 -25.504993 -34.102785 0.000185 9.965237e-01
30 8.695652e-02 3.452271e+04 -25.504993 -32.816895 0.000668 9.965082e-01
30 8.688097e-02 3.452271e+04 -25.504993 -30.883847 0.004613 9.965175e-01
