accepted	delta			gamma		Lprev		Lstar		alpha		time
0			1.000000e-02	5.000000e+04	-61.023293	-73.596864	0.000003	8.180160e+00
1			1.000000e-02	5.000000e+04	-52.051838	-52.051838	1.000000	8.207444e+00
1			1.000000e-02	5.000000e+04	-52.051838	-59.562692	0.000547	8.194768e+00
2			1.000000e-02	5.000000e+04	-48.535261	-48.535261	1.000000	8.196747e+00
2			1.000000e-02	5.000000e+04	-48.535261	-49.201471	0.513652	8.218501e+00
3			1.000000e-02	5.000000e+04	-48.265726	-48.265726	1.000000	8.143029e+00
4			1.000000e-02	5.000000e+04	-46.677666	-46.677666	1.000000	8.189856e+00
5			1.000000e-02	5.000000e+04	-47.301428	-47.301428	0.535924	8.142986e+00
5			1.000000e-02	5.000000e+04	-47.301428	-52.611735	0.004940	8.124795e+00
6			1.000000e-02	5.000000e+04	-45.609770	-45.609770	1.000000	8.188656e+00
6			1.000000e-02	5.000000e+04	-45.609770	-49.716586	0.016460	8.152199e+00
6			1.000000e-02	5.000000e+04	-45.609770	-52.366977	0.001162	8.171078e+00
6			1.000000e-02	5.000000e+04	-45.609770	-49.386105	0.022906	8.163700e+00
7			1.000000e-02	5.000000e+04	-45.249104	-45.249104	1.000000	8.409383e+00
7			1.000000e-02	5.000000e+04	-45.249104	-55.937310	0.000023	8.200311e+00
8			1.000000e-02	5.000000e+04	-44.510226	-44.510226	1.000000	8.147748e+00
8			1.000000e-02	5.000000e+04	-44.510226	-46.128265	0.198287	8.185698e+00
8			1.000000e-02	5.000000e+04	-44.510226	-47.080486	0.076516	8.185492e+00
8			1.000000e-02	5.000000e+04	-44.510226	-46.246479	0.176179	8.184886e+00
8			1.000000e-02	5.000000e+04	-44.510226	-51.932343	0.000598	8.197357e+00
8			1.000000e-02	5.000000e+04	-44.510226	-44.920011	0.663793	8.272087e+00
8			1.000000e-02	5.000000e+04	-44.510226	-49.348045	0.007924	8.162262e+00
8			1.000000e-02	5.000000e+04	-44.510226	-48.065096	0.028585	8.163857e+00
8			1.000000e-02	5.000000e+04	-44.510226	-61.078477	0.000000	8.155944e+00
8			1.000000e-02	5.000000e+04	-44.510226	-50.709969	0.002030	8.317654e+00
8			1.000000e-02	5.000000e+04	-44.510226	-44.942297	0.649163	8.179683e+00
8			1.000000e-02	5.000000e+04	-44.510226	-45.828061	0.267714	8.147190e+00
8			1.000000e-02	5.000000e+04	-44.510226	-48.616172	0.016474	8.216260e+00
8			1.000000e-02	5.000000e+04	-44.510226	-45.954476	0.235923	8.192073e+00
9			1.000000e-02	5.000000e+04	-45.161268	-45.161268	0.521502	8.164968e+00
