accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -64.569951 -67.287179 0.066058 1.057970e+00
0 5.000000e-03 1.000000e+05 -64.569951 -67.527462 0.051948 1.045862e+00
0 5.000000e-03 1.000000e+05 -64.569951 -66.233203 0.189522 1.051996e+00
0 5.000000e-03 1.000000e+05 -64.569951 -72.081086 0.000547 1.039257e+00
0 5.000000e-03 1.000000e+05 -64.569951 -67.213915 0.071079 1.056750e+00
0 5.000000e-03 1.000000e+05 -64.569951 -66.932812 0.094150 1.051350e+00
0 5.000000e-03 1.000000e+05 -64.569951 -68.649999 0.016907 1.100411e+00
1 5.000000e-03 1.000000e+05 -64.735238 -64.735238 0.847650 1.035290e+00
2 5.000000e-03 1.000000e+05 -64.152751 -64.152751 1.000000 1.050120e+00
2 5.000000e-03 1.000000e+05 -64.152751 -67.764451 0.027006 1.058307e+00
3 5.000000e-03 1.000000e+05 -56.805064 -56.805064 1.000000 1.054988e+00
3 5.000000e-03 1.000000e+05 -56.805064 -62.863017 0.002339 1.054849e+00
3 5.000000e-03 1.000000e+05 -56.805064 -59.217063 0.089636 1.049037e+00
4 5.000000e-03 1.000000e+05 -56.740570 -56.740570 1.000000 1.049112e+00
4 5.000000e-03 1.000000e+05 -56.740570 -57.482504 0.476192 1.042004e+00
5 5.000000e-03 1.000000e+05 -54.464525 -54.464525 1.000000 1.051420e+00
5 5.000000e-03 1.000000e+05 -54.464525 -59.738727 0.005122 1.051064e+00
5 5.000000e-03 1.000000e+05 -54.464525 -56.100686 0.194726 1.032680e+00
5 5.000000e-03 1.000000e+05 -54.464525 -55.509401 0.351736 1.040616e+00
5 5.000000e-03 1.000000e+05 -54.464525 -55.470911 0.365538 1.071937e+00
5 5.000000e-03 1.000000e+05 -54.464525 -55.706839 0.288715 1.093763e+00
6 5.000000e-03 1.000000e+05 -52.309782 -52.309782 1.000000 1.041408e+00
6 5.000000e-03 1.000000e+05 -52.309782 -56.104868 0.022481 1.068507e+00
7 5.000000e-03 1.000000e+05 -51.339806 -51.339806 1.000000 1.050640e+00
7 5.000000e-03 1.000000e+05 -51.339806 -57.772111 0.001609 1.052409e+00
8 5.000000e-03 1.000000e+05 -51.333453 -51.333453 1.000000 1.075074e+00
9 5.000000e-03 1.000000e+05 -49.128859 -49.128859 1.000000 1.059640e+00
10 5.000000e-03 1.000000e+05 -49.959341 -49.959341 0.435840 1.052914e+00
10 5.000000e-03 1.000000e+05 -49.959341 -54.155083 0.015060 1.061580e+00
11 5.000000e-03 1.000000e+05 -51.683293 -51.683293 0.178360 1.044773e+00
12 5.000000e-03 1.000000e+05 -52.757280 -52.757280 0.341644 1.065305e+00
12 5.000000e-03 1.000000e+05 -52.757280 -53.801563 0.351944 1.067360e+00
13 5.000000e-03 1.000000e+05 -50.784821 -50.784821 1.000000 1.071352e+00
13 5.000000e-03 1.000000e+05 -50.784821 -52.393537 0.200145 1.047297e+00
13 5.000000e-03 1.000000e+05 -50.784821 -51.918622 0.321808 1.076195e+00
14 5.000000e-03 1.000000e+05 -48.027460 -48.027460 1.000000 1.109060e+00
14 5.000000e-03 1.000000e+05 -48.027460 -50.960967 0.053210 1.046355e+00
14 5.000000e-03 1.000000e+05 -48.027460 -54.454167 0.001618 1.054722e+00
14 5.000000e-03 1.000000e+05 -48.027460 -48.954628 0.395673 1.048535e+00
14 5.000000e-03 1.000000e+05 -48.027460 -49.304988 0.278726 1.059048e+00
15 5.000000e-03 1.000000e+05 -48.689545 -48.689545 0.515775 1.050574e+00
15 5.000000e-03 1.000000e+05 -48.689545 -50.619292 0.145185 1.067160e+00
15 5.000000e-03 1.000000e+05 -48.689545 -53.219180 0.010785 1.044959e+00
16 5.000000e-03 1.000000e+05 -46.012513 -46.012513 1.000000 1.063454e+00
16 5.000000e-03 1.000000e+05 -46.012513 -50.297265 0.013777 1.058199e+00
16 5.000000e-03 1.000000e+05 -46.012513 -47.890436 0.152907 1.047340e+00
17 5.000000e-03 1.000000e+05 -45.606897 -45.606897 1.000000 1.046953e+00
17 5.000000e-03 1.000000e+05 -45.606897 -48.386868 0.062040 1.053450e+00
17 5.000000e-03 1.000000e+05 -45.606897 -53.586048 0.000343 1.044449e+00
18 5.000000e-03 1.000000e+05 -45.112468 -45.112468 1.000000 1.050833e+00
18 5.000000e-03 1.000000e+05 -45.112468 -47.253110 0.117579 1.038992e+00
18 5.000000e-03 1.000000e+05 -45.112468 -50.759480 0.003528 1.057063e+00
18 5.000000e-03 1.000000e+05 -45.112468 -48.122611 0.049285 1.054326e+00
18 5.000000e-03 1.000000e+05 -45.112468 -48.134446 0.048705 1.084776e+00
19 5.000000e-03 1.000000e+05 -44.911818 -44.911818 1.000000 1.041637e+00
19 5.000000e-03 1.000000e+05 -44.911818 -47.328752 0.089195 1.053404e+00
19 5.000000e-03 1.000000e+05 -44.911818 -49.287856 0.012575 1.051808e+00
19 5.000000e-03 1.000000e+05 -44.911818 -48.655834 0.023659 1.060778e+00
20 5.000000e-03 1.000000e+05 -44.496858 -44.496858 1.000000 1.046000e+00
21 5.000000e-03 1.000000e+05 -42.736695 -42.736695 1.000000 1.046161e+00
22 5.000000e-03 1.000000e+05 -42.536850 -42.536850 1.000000 1.046248e+00
23 5.000000e-03 1.000000e+05 -41.171388 -41.171388 1.000000 1.057781e+00
23 5.000000e-03 1.000000e+05 -41.171388 -41.831413 0.516838 1.059632e+00
23 5.000000e-03 1.000000e+05 -41.171388 -49.186272 0.000331 1.065505e+00
23 5.000000e-03 1.000000e+05 -41.171388 -42.400429 0.292573 1.055987e+00
23 5.000000e-03 1.000000e+05 -41.171388 -45.184903 0.018070 1.041464e+00
23 5.000000e-03 1.000000e+05 -41.171388 -42.276493 0.331176 1.055063e+00
24 5.000000e-03 1.000000e+05 -41.011903 -41.011903 1.000000 1.068724e+00
24 5.000000e-03 1.000000e+05 -41.011903 -43.465821 0.085956 1.031738e+00
24 5.000000e-03 1.000000e+05 -41.011903 -42.332109 0.267080 1.055152e+00
24 5.000000e-03 1.000000e+05 -41.011903 -45.319918 0.013460 1.038764e+00
25 5.000000e-03 1.000000e+05 -41.100125 -41.100125 0.915558 1.048989e+00
26 5.000000e-03 1.000000e+05 -40.083141 -40.083141 1.000000 1.049414e+00
26 5.000000e-03 1.000000e+05 -40.083141 -43.341581 0.038448 1.067272e+00
26 5.000000e-03 1.000000e+05 -40.083141 -40.720866 0.528493 1.073846e+00
26 5.000000e-03 1.000000e+05 -40.083141 -42.650023 0.076775 1.061714e+00
27 5.000000e-03 1.000000e+05 -38.321530 -38.321530 1.000000 1.045473e+00
28 5.000000e-03 1.000000e+05 -37.459022 -37.459022 1.000000 1.066161e+00
29 5.000000e-03 1.000000e+05 -35.608649 -35.608649 1.000000 1.055051e+00
29 5.000000e-03 1.000000e+05 -35.608649 -38.109255 0.082035 1.047233e+00
30 5.000000e-03 1.000000e+05 -37.142466 -37.142466 0.215711 1.056226e+00
30 5.000000e-03 1.000000e+05 -37.142466 -45.191767 0.000319 1.062083e+00
31 5.000000e-03 1.000000e+05 -37.756032 -37.756032 0.541417 1.050500e+00
31 5.000000e-03 1.000000e+05 -37.756032 -43.184296 0.004391 1.058674e+00
31 5.000000e-03 1.000000e+05 -37.756032 -44.373040 0.001337 1.039659e+00
32 5.000000e-03 1.000000e+05 -35.480119 -35.480119 1.000000 1.050018e+00
32 5.000000e-03 1.000000e+05 -35.480119 -39.126431 0.026087 1.063632e+00
32 5.000000e-03 1.000000e+05 -35.480119 -37.394665 0.147409 1.054287e+00
33 5.000000e-03 1.000000e+05 -33.921419 -33.921419 1.000000 1.047374e+00
33 5.000000e-03 1.000000e+05 -33.921419 -37.276070 0.034922 1.053886e+00
34 5.000000e-03 1.000000e+05 -34.204154 -34.204154 0.753720 1.049296e+00
34 5.000000e-03 1.000000e+05 -34.204154 -39.051328 0.007851 1.043353e+00
34 5.000000e-03 1.000000e+05 -34.204154 -36.571418 0.093737 1.053702e+00
34 5.000000e-03 1.000000e+05 -34.204154 -40.416604 0.002004 1.041097e+00
34 5.000000e-03 1.000000e+05 -34.204154 -38.263414 0.017262 1.046967e+00
34 5.000000e-03 1.000000e+05 -34.204154 -37.084718 0.056103 1.045367e+00
34 5.000000e-03 1.000000e+05 -34.204154 -36.380089 0.113502 1.039471e+00
35 5.000000e-03 1.000000e+05 -33.533609 -33.533609 1.000000 1.059219e+00
36 5.000000e-03 1.000000e+05 -33.305595 -33.305595 1.000000 1.061037e+00
37 5.000000e-03 1.000000e+05 -32.836380 -32.836380 1.000000 1.048226e+00
38 5.000000e-03 1.000000e+05 -33.055546 -33.055546 0.803189 1.044001e+00
38 5.000000e-03 1.000000e+05 -33.055546 -33.516945 0.630401 1.041824e+00
38 5.000000e-03 1.000000e+05 -33.055546 -36.289506 0.039401 1.051991e+00
38 5.000000e-03 1.000000e+05 -33.055546 -34.720196 0.189257 1.058851e+00
38 5.000000e-03 1.000000e+05 -33.055546 -36.090351 0.048084 1.063689e+00
38 5.000000e-03 1.000000e+05 -33.055546 -36.433741 0.034109 1.038442e+00
38 5.000000e-03 1.000000e+05 -33.055546 -39.205351 0.002134 1.044396e+00
39 5.000000e-03 1.000000e+05 -33.963621 -33.963621 0.403300 1.043228e+00
40 5.000000e-03 1.000000e+05 -33.531700 -33.531700 1.000000 1.063057e+00
40 5.000000e-03 1.000000e+05 -33.531700 -34.827051 0.273802 1.057633e+00
40 5.000000e-03 1.000000e+05 -33.531700 -35.418030 0.151627 1.078104e+00
40 5.000000e-03 1.000000e+05 -33.531700 -36.034248 0.081876 1.047452e+00
40 5.000000e-03 1.000000e+05 -33.531700 -35.042011 0.220841 1.060815e+00
40 5.000000e-03 1.000000e+05 -33.531700 -35.526853 0.135993 1.047163e+00
40 5.000000e-03 1.000000e+05 -33.531700 -37.531302 0.018323 1.042941e+00
