accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -116.683066 -121.619605 0.007179 1.065115e+00
1 5.000000e-03 1.000000e+05 -114.818061 -114.818061 1.000000 1.062133e+00
1 5.000000e-03 1.000000e+05 -114.818061 -115.427198 0.543820 1.064427e+00
2 5.000000e-03 1.000000e+05 -114.696907 -114.696907 1.000000 1.064180e+00
3 5.000000e-03 1.000000e+05 -114.594341 -114.594341 1.000000 1.066233e+00
3 5.000000e-03 1.000000e+05 -114.594341 -117.518579 0.053706 1.064556e+00
3 5.000000e-03 1.000000e+05 -114.594341 -116.304974 0.180751 1.076841e+00
4 5.000000e-03 1.000000e+05 -112.725118 -112.725118 1.000000 1.066364e+00
5 5.000000e-03 1.000000e+05 -110.432813 -110.432813 1.000000 1.059363e+00
5 5.000000e-03 1.000000e+05 -110.432813 -114.960565 0.010805 1.061009e+00
6 5.000000e-03 1.000000e+05 -109.388227 -109.388227 1.000000 1.044160e+00
7 5.000000e-03 1.000000e+05 -111.556034 -111.556034 0.114428 1.058749e+00
7 5.000000e-03 1.000000e+05 -111.556034 -113.352050 0.165959 1.047623e+00
8 5.000000e-03 1.000000e+05 -111.719698 -111.719698 0.849027 1.056246e+00
8 5.000000e-03 1.000000e+05 -111.719698 -116.251351 0.010763 1.058967e+00
9 5.000000e-03 1.000000e+05 -110.203761 -110.203761 1.000000 1.063581e+00
10 5.000000e-03 1.000000e+05 -108.710006 -108.710006 1.000000 1.077863e+00
11 5.000000e-03 1.000000e+05 -107.865330 -107.865330 1.000000 1.062139e+00
11 5.000000e-03 1.000000e+05 -107.865330 -110.124292 0.104459 1.059435e+00
11 5.000000e-03 1.000000e+05 -107.865330 -108.742886 0.415798 1.072937e+00
11 5.000000e-03 1.000000e+05 -107.865330 -109.435534 0.208003 1.061760e+00
12 5.000000e-03 1.000000e+05 -105.627007 -105.627007 1.000000 1.052056e+00
13 5.000000e-03 1.000000e+05 -103.614116 -103.614116 1.000000 1.087425e+00
