accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -46.184555 -49.775801 0.027564 1.077303e+00
1 5.000000e-03 1.000000e+05 -47.307597 -47.307597 0.325289 1.127320e+00
2 5.000000e-03 1.000000e+05 -47.335846 -47.335846 0.972147 1.058990e+00
2 5.000000e-03 1.000000e+05 -47.335846 -53.757438 0.001626 1.067178e+00
3 5.000000e-03 1.000000e+05 -48.712176 -48.712176 0.252504 1.066036e+00
3 5.000000e-03 1.000000e+05 -48.712176 -50.748190 0.130548 1.062565e+00
3 5.000000e-03 1.000000e+05 -48.712176 -51.438546 0.065456 1.061539e+00
4 5.000000e-03 1.000000e+05 -48.660838 -48.660838 1.000000 1.073369e+00
5 5.000000e-03 1.000000e+05 -48.661708 -48.661708 0.999130 1.048510e+00
5 5.000000e-03 1.000000e+05 -48.661708 -50.736550 0.125576 1.069271e+00
6 5.000000e-03 1.000000e+05 -44.318021 -44.318021 1.000000 1.054357e+00
6 5.000000e-03 1.000000e+05 -44.318021 -47.249306 0.053328 1.067640e+00
6 5.000000e-03 1.000000e+05 -44.318021 -46.162482 0.158111 1.064456e+00
7 5.000000e-03 1.000000e+05 -44.310616 -44.310616 1.000000 1.059405e+00
8 5.000000e-03 1.000000e+05 -44.287736 -44.287736 1.000000 1.045547e+00
8 5.000000e-03 1.000000e+05 -44.287736 -45.441432 0.315469 1.064113e+00
8 5.000000e-03 1.000000e+05 -44.287736 -46.990655 0.067010 1.051869e+00
8 5.000000e-03 1.000000e+05 -44.287736 -45.454339 0.311423 1.071786e+00
9 5.000000e-03 1.000000e+05 -44.596349 -44.596349 0.734465 1.069108e+00
10 5.000000e-03 1.000000e+05 -44.441051 -44.441051 1.000000 1.071723e+00
11 5.000000e-03 1.000000e+05 -43.992323 -43.992323 1.000000 1.059381e+00
12 5.000000e-03 1.000000e+05 -42.096945 -42.096945 1.000000 1.056818e+00
12 5.000000e-03 1.000000e+05 -42.096945 -45.709623 0.026979 1.068183e+00
13 5.000000e-03 1.000000e+05 -41.781921 -41.781921 1.000000 1.056262e+00
13 5.000000e-03 1.000000e+05 -41.781921 -46.352122 0.010356 1.047123e+00
14 5.000000e-03 1.000000e+05 -41.686619 -41.686619 1.000000 1.097299e+00
15 5.000000e-03 1.000000e+05 -38.636671 -38.636671 1.000000 1.061649e+00
16 5.000000e-03 1.000000e+05 -39.060711 -39.060711 0.654398 1.037827e+00
16 5.000000e-03 1.000000e+05 -39.060711 -41.450466 0.091652 1.065551e+00
17 5.000000e-03 1.000000e+05 -40.670756 -40.670756 0.199879 1.076282e+00
17 5.000000e-03 1.000000e+05 -40.670756 -42.262436 0.203583 1.063040e+00
17 5.000000e-03 1.000000e+05 -40.670756 -41.278962 0.544327 1.078594e+00
18 5.000000e-03 1.000000e+05 -37.869980 -37.869980 1.000000 1.042024e+00
18 5.000000e-03 1.000000e+05 -37.869980 -38.770070 0.406533 1.074679e+00
18 5.000000e-03 1.000000e+05 -37.869980 -40.223438 0.095040 1.077974e+00
19 5.000000e-03 1.000000e+05 -36.881628 -36.881628 1.000000 1.050930e+00
20 5.000000e-03 1.000000e+05 -38.705065 -38.705065 0.161470 1.076307e+00
20 5.000000e-03 1.000000e+05 -38.705065 -40.783746 0.125095 1.051804e+00
20 5.000000e-03 1.000000e+05 -38.705065 -40.786570 0.124742 1.049031e+00
21 5.000000e-03 1.000000e+05 -39.072000 -39.072000 0.692855 1.068786e+00
22 5.000000e-03 1.000000e+05 -37.854783 -37.854783 1.000000 1.062806e+00
22 5.000000e-03 1.000000e+05 -37.854783 -39.428380 0.207298 1.058608e+00
22 5.000000e-03 1.000000e+05 -37.854783 -40.016266 0.115154 1.064838e+00
23 5.000000e-03 1.000000e+05 -35.347348 -35.347348 1.000000 1.068223e+00
24 5.000000e-03 1.000000e+05 -35.637177 -35.637177 0.748391 1.066687e+00
25 5.000000e-03 1.000000e+05 -36.547970 -36.547970 0.402205 1.079037e+00
26 5.000000e-03 1.000000e+05 -36.502884 -36.502884 1.000000 1.051626e+00
26 5.000000e-03 1.000000e+05 -36.502884 -39.263874 0.063229 1.084130e+00
26 5.000000e-03 1.000000e+05 -36.502884 -42.893757 0.001677 1.074184e+00
27 5.000000e-03 1.000000e+05 -33.785944 -33.785944 1.000000 1.049216e+00
27 5.000000e-03 1.000000e+05 -33.785944 -36.330309 0.078523 1.042568e+00
27 5.000000e-03 1.000000e+05 -33.785944 -35.535772 0.173804 1.056318e+00
27 5.000000e-03 1.000000e+05 -33.785944 -36.384111 0.074410 1.040404e+00
28 5.000000e-03 1.000000e+05 -33.706494 -33.706494 1.000000 1.060292e+00
28 5.000000e-03 1.000000e+05 -33.706494 -34.002096 0.744083 1.067759e+00
28 5.000000e-03 1.000000e+05 -33.706494 -34.269865 0.569287 1.056925e+00
28 5.000000e-03 1.000000e+05 -33.706494 -34.997310 0.275046 1.072785e+00
29 5.000000e-03 1.000000e+05 -33.288019 -33.288019 1.000000 1.060594e+00
30 5.000000e-03 1.000000e+05 -33.217477 -33.217477 1.000000 1.056210e+00
31 5.000000e-03 1.000000e+05 -32.550288 -32.550288 1.000000 1.078213e+00
32 5.000000e-03 1.000000e+05 -32.225949 -32.225949 1.000000 1.068375e+00
33 5.000000e-03 1.000000e+05 -31.721952 -31.721952 1.000000 1.063560e+00
33 5.000000e-03 1.000000e+05 -31.721952 -32.502486 0.458161 1.080329e+00
33 5.000000e-03 1.000000e+05 -31.721952 -35.520735 0.022398 1.053821e+00
34 5.000000e-03 1.000000e+05 -31.931754 -31.931754 0.810744 1.065535e+00
34 5.000000e-03 1.000000e+05 -31.931754 -34.294342 0.094176 1.070274e+00
35 5.000000e-03 1.000000e+05 -31.808929 -31.808929 1.000000 1.076287e+00
36 5.000000e-03 1.000000e+05 -31.335250 -31.335250 1.000000 1.065104e+00
37 5.000000e-03 1.000000e+05 -32.768753 -32.768753 0.238472 1.057903e+00
37 5.000000e-03 1.000000e+05 -32.768753 -35.648587 0.056144 1.062053e+00
38 5.000000e-03 1.000000e+05 -33.813277 -33.813277 0.351859 1.059294e+00
38 5.000000e-03 1.000000e+05 -33.813277 -35.838495 0.131965 1.052286e+00
39 5.000000e-03 1.000000e+05 -34.150701 -34.150701 0.713606 1.066793e+00
40 5.000000e-03 1.000000e+05 -36.501628 -36.501628 0.095281 1.062754e+00
40 5.000000e-03 1.000000e+05 -36.501628 -37.529583 0.357738 1.064628e+00
40 5.000000e-03 1.000000e+05 -36.501628 -38.216042 0.180069 1.058471e+00
41 5.000000e-03 1.000000e+05 -34.968134 -34.968134 1.000000 1.074345e+00
42 5.000000e-03 1.000000e+05 -33.633456 -33.633456 1.000000 1.060464e+00
43 5.000000e-03 1.000000e+05 -33.070297 -33.070297 1.000000 1.059731e+00
44 5.000000e-03 1.000000e+05 -33.492604 -33.492604 0.655532 1.047990e+00
44 5.000000e-03 1.000000e+05 -33.492604 -35.852463 0.094434 1.060847e+00
44 5.000000e-03 1.000000e+05 -33.492604 -37.433357 0.019434 1.048137e+00
44 5.000000e-03 1.000000e+05 -33.492604 -34.294565 0.448449 1.048452e+00
44 5.000000e-03 1.000000e+05 -33.492604 -38.228443 0.008775 1.072154e+00
44 5.000000e-03 1.000000e+05 -33.492604 -38.304626 0.008131 1.051596e+00
45 5.000000e-03 1.000000e+05 -32.095962 -32.095962 1.000000 1.058853e+00
45 5.000000e-03 1.000000e+05 -32.095962 -34.390612 0.100797 1.149168e+00
45 5.000000e-03 1.000000e+05 -32.095962 -33.845438 0.173865 1.064795e+00
46 5.000000e-03 1.000000e+05 -31.360767 -31.360767 1.000000 1.063078e+00
46 5.000000e-03 1.000000e+05 -31.360767 -33.479331 0.120204 1.058562e+00
47 5.000000e-03 1.000000e+05 -30.665620 -30.665620 1.000000 1.053254e+00
47 5.000000e-03 1.000000e+05 -30.665620 -34.158788 0.030404 1.070959e+00
47 5.000000e-03 1.000000e+05 -30.665620 -32.066768 0.246314 1.047643e+00
47 5.000000e-03 1.000000e+05 -30.665620 -34.370227 0.024610 1.082110e+00
47 5.000000e-03 1.000000e+05 -30.665620 -33.016523 0.095283 1.060362e+00
47 5.000000e-03 1.000000e+05 -30.665620 -31.733183 0.343846 1.081398e+00
47 5.000000e-03 1.000000e+05 -30.665620 -31.892960 0.293071 1.064336e+00
48 5.000000e-03 1.000000e+05 -29.671064 -29.671064 1.000000 1.069575e+00
49 5.000000e-03 1.000000e+05 -29.750093 -29.750093 0.924012 1.057945e+00
50 5.000000e-03 1.000000e+05 -28.721867 -28.721867 1.000000 1.078101e+00
51 5.000000e-03 1.000000e+05 -28.569412 -28.569412 1.000000 1.053708e+00
52 5.000000e-03 1.000000e+05 -28.293760 -28.293760 1.000000 1.069222e+00
52 5.000000e-03 1.000000e+05 -28.293760 -28.831530 0.584049 1.060168e+00
52 5.000000e-03 1.000000e+05 -28.293760 -29.017130 0.485115 1.073362e+00
52 5.000000e-03 1.000000e+05 -28.293760 -28.809504 0.597057 1.053313e+00
53 5.000000e-03 1.000000e+05 -28.531465 -28.531465 0.788436 1.068786e+00
53 5.000000e-03 1.000000e+05 -28.531465 -31.083213 0.077945 1.080254e+00
53 5.000000e-03 1.000000e+05 -28.531465 -30.897067 0.093893 1.067646e+00
54 5.000000e-03 1.000000e+05 -28.222817 -28.222817 1.000000 1.061083e+00
54 5.000000e-03 1.000000e+05 -28.222817 -29.165133 0.389724 1.066512e+00
54 5.000000e-03 1.000000e+05 -28.222817 -28.864334 0.526494 1.168646e+00
54 5.000000e-03 1.000000e+05 -28.222817 -29.604873 0.251062 1.057656e+00
55 5.000000e-03 1.000000e+05 -28.917273 -28.917273 0.499346 1.081676e+00
55 5.000000e-03 1.000000e+05 -28.917273 -29.372832 0.634094 1.045577e+00
55 5.000000e-03 1.000000e+05 -28.917273 -31.569797 0.070473 1.142086e+00
55 5.000000e-03 1.000000e+05 -28.917273 -31.804150 0.055750 1.046318e+00
55 5.000000e-03 1.000000e+05 -28.917273 -29.593338 0.508614 1.063071e+00
55 5.000000e-03 1.000000e+05 -28.917273 -30.520073 0.201332 1.060958e+00
55 5.000000e-03 1.000000e+05 -28.917273 -31.744453 0.059180 1.060725e+00
56 5.000000e-03 1.000000e+05 -29.490374 -29.490374 0.563774 1.053059e+00
56 5.000000e-03 1.000000e+05 -29.490374 -30.944525 0.233599 1.069657e+00
57 5.000000e-03 1.000000e+05 -28.535105 -28.535105 1.000000 1.064599e+00
57 5.000000e-03 1.000000e+05 -28.535105 -31.338096 0.060628 1.047148e+00
58 5.000000e-03 1.000000e+05 -29.014353 -29.014353 0.619249 1.073178e+00
58 5.000000e-03 1.000000e+05 -29.014353 -31.576117 0.077168 1.053264e+00
58 5.000000e-03 1.000000e+05 -29.014353 -30.068360 0.348538 1.065277e+00
58 5.000000e-03 1.000000e+05 -29.014353 -31.437308 0.088659 1.059578e+00
58 5.000000e-03 1.000000e+05 -29.014353 -31.601822 0.075210 1.069137e+00
59 5.000000e-03 1.000000e+05 -27.816788 -27.816788 1.000000 1.053124e+00
59 5.000000e-03 1.000000e+05 -27.816788 -31.254015 0.032154 1.054896e+00
60 5.000000e-03 1.000000e+05 -28.750852 -28.750852 0.392954 1.070096e+00
60 5.000000e-03 1.000000e+05 -28.750852 -30.515760 0.171203 1.074146e+00
61 5.000000e-03 1.000000e+05 -28.353154 -28.353154 1.000000 1.052859e+00
61 5.000000e-03 1.000000e+05 -28.353154 -28.816089 0.629434 1.072001e+00
62 5.000000e-03 1.000000e+05 -28.266524 -28.266524 1.000000 1.055844e+00
63 5.000000e-03 1.000000e+05 -28.188957 -28.188957 1.000000 1.076158e+00
63 5.000000e-03 1.000000e+05 -28.188957 -30.320217 0.118688 1.073331e+00
63 5.000000e-03 1.000000e+05 -28.188957 -28.789307 0.548620 1.067650e+00
64 5.000000e-03 1.000000e+05 -29.706436 -29.706436 0.219264 1.088489e+00
64 5.000000e-03 1.000000e+05 -29.706436 -31.305402 0.202105 1.054682e+00
65 5.000000e-03 1.000000e+05 -28.307068 -28.307068 1.000000 1.072386e+00
65 5.000000e-03 1.000000e+05 -28.307068 -29.253985 0.387935 1.077456e+00
65 5.000000e-03 1.000000e+05 -28.307068 -29.976841 0.188290 1.124999e+00
66 5.000000e-03 1.000000e+05 -28.398878 -28.398878 0.912278 1.066729e+00
66 5.000000e-03 1.000000e+05 -28.398878 -31.511943 0.044464 1.055303e+00
66 5.000000e-03 1.000000e+05 -28.398878 -28.637384 0.787804 1.054990e+00
66 5.000000e-03 1.000000e+05 -28.398878 -30.564376 0.114693 1.067418e+00
67 5.000000e-03 1.000000e+05 -28.717815 -28.717815 0.726922 1.062033e+00
67 5.000000e-03 1.000000e+05 -28.717815 -30.044541 0.265344 1.066535e+00
67 5.000000e-03 1.000000e+05 -28.717815 -32.165616 0.031816 1.072732e+00
68 5.000000e-03 1.000000e+05 -28.295035 -28.295035 1.000000 1.059651e+00
69 5.000000e-03 1.000000e+05 -28.758826 -28.758826 0.628895 1.065305e+00
69 5.000000e-03 1.000000e+05 -28.758826 -30.338170 0.206110 1.050677e+00
70 5.000000e-03 1.000000e+05 -28.047268 -28.047268 1.000000 1.063358e+00
70 5.000000e-03 1.000000e+05 -28.047268 -29.364129 0.267975 1.060145e+00
71 5.000000e-03 1.000000e+05 -28.501554 -28.501554 0.634901 1.050627e+00
71 5.000000e-03 1.000000e+05 -28.501554 -29.781789 0.277972 1.072420e+00
72 5.000000e-03 1.000000e+05 -26.497418 -26.497418 1.000000 1.069198e+00
72 5.000000e-03 1.000000e+05 -26.497418 -28.412715 0.147298 1.057776e+00
73 5.000000e-03 1.000000e+05 -27.245953 -27.245953 0.473059 1.072527e+00
73 5.000000e-03 1.000000e+05 -27.245953 -28.564139 0.267620 1.043986e+00
74 5.000000e-03 1.000000e+05 -27.909733 -27.909733 0.514901 1.062451e+00
