accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -101.095186 -102.817884 0.178584 1.066340e+00
1 5.000000e-03 1.000000e+05 -98.021074 -98.021074 1.000000 1.059695e+00
1 5.000000e-03 1.000000e+05 -98.021074 -99.872190 0.157062 1.072128e+00
2 5.000000e-03 1.000000e+05 -97.922413 -97.922413 1.000000 1.054110e+00
3 5.000000e-03 1.000000e+05 -98.179351 -98.179351 0.773416 1.045225e+00
3 5.000000e-03 1.000000e+05 -98.179351 -99.779901 0.201785 1.053457e+00
3 5.000000e-03 1.000000e+05 -98.179351 -100.656690 0.083966 1.073027e+00
4 5.000000e-03 1.000000e+05 -99.210135 -99.210135 0.356727 1.072638e+00
5 5.000000e-03 1.000000e+05 -98.560927 -98.560927 1.000000 1.051916e+00
6 5.000000e-03 1.000000e+05 -99.225586 -99.225586 0.514449 1.048308e+00
7 5.000000e-03 1.000000e+05 -96.754799 -96.754799 1.000000 1.053334e+00
7 5.000000e-03 1.000000e+05 -96.754799 -103.086136 0.001780 1.071592e+00
7 5.000000e-03 1.000000e+05 -96.754799 -100.127515 0.034296 1.076153e+00
8 5.000000e-03 1.000000e+05 -95.109416 -95.109416 1.000000 1.055018e+00
8 5.000000e-03 1.000000e+05 -95.109416 -98.511698 0.033297 1.068851e+00
8 5.000000e-03 1.000000e+05 -95.109416 -96.217418 0.330218 1.073349e+00
8 5.000000e-03 1.000000e+05 -95.109416 -95.418998 0.733754 1.028471e+00
8 5.000000e-03 1.000000e+05 -95.109416 -95.693467 0.557635 1.047746e+00
8 5.000000e-03 1.000000e+05 -95.109416 -97.256125 0.116868 1.049737e+00
8 5.000000e-03 1.000000e+05 -95.109416 -96.774914 0.189097 1.074933e+00
8 5.000000e-03 1.000000e+05 -95.109416 -95.638619 0.589074 1.102213e+00
9 5.000000e-03 1.000000e+05 -94.496450 -94.496450 1.000000 1.049240e+00
9 5.000000e-03 1.000000e+05 -94.496450 -95.964420 0.230393 1.072998e+00
10 5.000000e-03 1.000000e+05 -92.645736 -92.645736 1.000000 1.073006e+00
10 5.000000e-03 1.000000e+05 -92.645736 -96.137436 0.030449 1.030384e+00
11 5.000000e-03 1.000000e+05 -93.703942 -93.703942 0.347078 1.058082e+00
12 5.000000e-03 1.000000e+05 -92.859805 -92.859805 1.000000 1.064126e+00
12 5.000000e-03 1.000000e+05 -92.859805 -96.071170 0.040302 1.050706e+00
13 5.000000e-03 1.000000e+05 -94.075460 -94.075460 0.296516 1.047868e+00
14 5.000000e-03 1.000000e+05 -93.370907 -93.370907 1.000000 1.073971e+00
14 5.000000e-03 1.000000e+05 -93.370907 -96.517420 0.043002 1.073594e+00
14 5.000000e-03 1.000000e+05 -93.370907 -96.657258 0.037390 1.029859e+00
14 5.000000e-03 1.000000e+05 -93.370907 -94.885631 0.219869 1.054744e+00
14 5.000000e-03 1.000000e+05 -93.370907 -96.662035 0.037212 1.081569e+00
15 5.000000e-03 1.000000e+05 -91.728091 -91.728091 1.000000 1.059302e+00
16 5.000000e-03 1.000000e+05 -86.789807 -86.789807 1.000000 1.051413e+00
17 5.000000e-03 1.000000e+05 -86.102887 -86.102887 1.000000 1.050043e+00
17 5.000000e-03 1.000000e+05 -86.102887 -88.713538 0.073487 1.102227e+00
18 5.000000e-03 1.000000e+05 -79.179312 -79.179312 1.000000 1.070399e+00
18 5.000000e-03 1.000000e+05 -79.179312 -81.058694 0.152685 1.065687e+00
19 5.000000e-03 1.000000e+05 -80.481267 -80.481267 0.271999 1.058651e+00
19 5.000000e-03 1.000000e+05 -80.481267 -82.869895 0.091755 1.075454e+00
19 5.000000e-03 1.000000e+05 -80.481267 -86.003917 0.003995 1.069191e+00
20 5.000000e-03 1.000000e+05 -76.704241 -76.704241 1.000000 1.058574e+00
20 5.000000e-03 1.000000e+05 -76.704241 -78.342573 0.194304 1.044114e+00
20 5.000000e-03 1.000000e+05 -76.704241 -77.970289 0.281944 1.051714e+00
20 5.000000e-03 1.000000e+05 -76.704241 -77.230158 0.591014 1.065920e+00
20 5.000000e-03 1.000000e+05 -76.704241 -78.947135 0.106151 1.060368e+00
20 5.000000e-03 1.000000e+05 -76.704241 -83.286804 0.001384 1.075195e+00
21 5.000000e-03 1.000000e+05 -76.641592 -76.641592 1.000000 1.070644e+00
22 5.000000e-03 1.000000e+05 -75.437649 -75.437649 1.000000 1.068435e+00
22 5.000000e-03 1.000000e+05 -75.437649 -79.319335 0.020616 1.057625e+00
22 5.000000e-03 1.000000e+05 -75.437649 -79.586730 0.015779 1.073621e+00
22 5.000000e-03 1.000000e+05 -75.437649 -78.882503 0.031909 1.053747e+00
22 5.000000e-03 1.000000e+05 -75.437649 -76.358291 0.398263 1.072621e+00
23 5.000000e-03 1.000000e+05 -74.989947 -74.989947 1.000000 1.053263e+00
23 5.000000e-03 1.000000e+05 -74.989947 -80.666179 0.003426 1.050035e+00
23 5.000000e-03 1.000000e+05 -74.989947 -79.261686 0.013957 1.069126e+00
24 5.000000e-03 1.000000e+05 -74.979875 -74.979875 1.000000 1.053353e+00
25 5.000000e-03 1.000000e+05 -72.669678 -72.669678 1.000000 1.072989e+00
26 5.000000e-03 1.000000e+05 -72.636672 -72.636672 1.000000 1.074872e+00
27 5.000000e-03 1.000000e+05 -70.555924 -70.555924 1.000000 1.066613e+00
28 5.000000e-03 1.000000e+05 -67.463572 -67.463572 1.000000 1.037156e+00
28 5.000000e-03 1.000000e+05 -67.463572 -74.251532 0.001127 1.047719e+00
28 5.000000e-03 1.000000e+05 -67.463572 -69.410783 0.142672 1.045463e+00
28 5.000000e-03 1.000000e+05 -67.463572 -71.244370 0.022804 1.055988e+00
28 5.000000e-03 1.000000e+05 -67.463572 -69.196236 0.176813 1.070697e+00
28 5.000000e-03 1.000000e+05 -67.463572 -68.978869 0.219743 1.073781e+00
28 5.000000e-03 1.000000e+05 -67.463572 -69.579066 0.120574 1.030169e+00
29 5.000000e-03 1.000000e+05 -67.376359 -67.376359 1.000000 1.069604e+00
30 5.000000e-03 1.000000e+05 -68.956766 -68.956766 0.205891 1.052491e+00
31 5.000000e-03 1.000000e+05 -69.776589 -69.776589 0.440510 1.050479e+00
32 5.000000e-03 1.000000e+05 -67.581627 -67.581627 1.000000 1.051065e+00
33 5.000000e-03 1.000000e+05 -69.730249 -69.730249 0.116645 1.076321e+00
34 5.000000e-03 1.000000e+05 -68.605863 -68.605863 1.000000 1.067796e+00
34 5.000000e-03 1.000000e+05 -68.605863 -70.973150 0.093735 1.066725e+00
