accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -63.302945 -65.503664 0.110723 1.055049e+00
0 5.000000e-03 1.000000e+05 -63.302945 -65.739340 0.087476 1.060266e+00
0 5.000000e-03 1.000000e+05 -63.302945 -64.417398 0.328095 1.051927e+00
0 5.000000e-03 1.000000e+05 -63.302945 -71.389183 0.000308 1.058333e+00
0 5.000000e-03 1.000000e+05 -63.302945 -66.144772 0.058319 1.072282e+00
0 5.000000e-03 1.000000e+05 -63.302945 -65.589055 0.101661 1.053709e+00
0 5.000000e-03 1.000000e+05 -63.302945 -67.122663 0.021934 1.049267e+00
1 5.000000e-03 1.000000e+05 -63.956225 -63.956225 0.520336 1.042806e+00
2 5.000000e-03 1.000000e+05 -63.637957 -63.637957 1.000000 1.038476e+00
2 5.000000e-03 1.000000e+05 -63.637957 -67.308328 0.025467 1.073934e+00
3 5.000000e-03 1.000000e+05 -56.649235 -56.649235 1.000000 1.067764e+00
3 5.000000e-03 1.000000e+05 -56.649235 -63.431862 0.001133 1.058018e+00
3 5.000000e-03 1.000000e+05 -56.649235 -59.114396 0.084995 1.073401e+00
4 5.000000e-03 1.000000e+05 -56.842854 -56.842854 0.823972 1.064865e+00
4 5.000000e-03 1.000000e+05 -56.842854 -57.578282 0.479301 1.059764e+00
5 5.000000e-03 1.000000e+05 -53.752447 -53.752447 1.000000 1.066691e+00
5 5.000000e-03 1.000000e+05 -53.752447 -58.390333 0.009678 1.055047e+00
5 5.000000e-03 1.000000e+05 -53.752447 -54.279712 0.590217 1.043946e+00
5 5.000000e-03 1.000000e+05 -53.752447 -54.946409 0.303018 1.052231e+00
5 5.000000e-03 1.000000e+05 -53.752447 -55.050159 0.273156 1.047872e+00
6 5.000000e-03 1.000000e+05 -54.111730 -54.111730 0.698176 1.076713e+00
7 5.000000e-03 1.000000e+05 -51.964674 -51.964674 1.000000 1.055746e+00
7 5.000000e-03 1.000000e+05 -51.964674 -56.639097 0.009331 1.073109e+00
8 5.000000e-03 1.000000e+05 -51.912823 -51.912823 1.000000 1.044106e+00
8 5.000000e-03 1.000000e+05 -51.912823 -58.528956 0.001339 1.049727e+00
9 5.000000e-03 1.000000e+05 -50.312428 -50.312428 1.000000 1.074692e+00
10 5.000000e-03 1.000000e+05 -47.856072 -47.856072 1.000000 1.060091e+00
10 5.000000e-03 1.000000e+05 -47.856072 -49.339911 0.226765 1.060625e+00
10 5.000000e-03 1.000000e+05 -47.856072 -52.705962 0.007829 1.051124e+00
11 5.000000e-03 1.000000e+05 -48.786726 -48.786726 0.394296 1.040750e+00
12 5.000000e-03 1.000000e+05 -48.638546 -48.638546 1.000000 1.041374e+00
12 5.000000e-03 1.000000e+05 -48.638546 -49.872572 0.291118 1.043855e+00
13 5.000000e-03 1.000000e+05 -45.157331 -45.157331 1.000000 1.085668e+00
13 5.000000e-03 1.000000e+05 -45.157331 -47.470495 0.098948 1.048234e+00
13 5.000000e-03 1.000000e+05 -45.157331 -46.972700 0.162778 1.046908e+00
14 5.000000e-03 1.000000e+05 -42.986468 -42.986468 1.000000 1.058951e+00
14 5.000000e-03 1.000000e+05 -42.986468 -45.095160 0.121397 1.049079e+00
14 5.000000e-03 1.000000e+05 -42.986468 -48.391995 0.004492 1.048944e+00
14 5.000000e-03 1.000000e+05 -42.986468 -44.619267 0.195382 1.058214e+00
15 5.000000e-03 1.000000e+05 -43.085422 -43.085422 0.905785 1.040309e+00
16 5.000000e-03 1.000000e+05 -43.235844 -43.235844 0.860345 1.036458e+00
16 5.000000e-03 1.000000e+05 -43.235844 -46.320308 0.045755 1.063729e+00
16 5.000000e-03 1.000000e+05 -43.235844 -46.596984 0.034696 1.062189e+00
17 5.000000e-03 1.000000e+05 -39.448826 -39.448826 1.000000 1.041626e+00
17 5.000000e-03 1.000000e+05 -39.448826 -41.100539 0.191721 1.058558e+00
18 5.000000e-03 1.000000e+05 -39.378379 -39.378379 1.000000 1.072180e+00
19 5.000000e-03 1.000000e+05 -39.667268 -39.667268 0.749095 1.058737e+00
19 5.000000e-03 1.000000e+05 -39.667268 -44.700213 0.006520 1.065740e+00
19 5.000000e-03 1.000000e+05 -39.667268 -48.039366 0.000231 1.062417e+00
20 5.000000e-03 1.000000e+05 -39.507115 -39.507115 1.000000 1.056517e+00
20 5.000000e-03 1.000000e+05 -39.507115 -41.575533 0.126386 1.048108e+00
20 5.000000e-03 1.000000e+05 -39.507115 -42.396195 0.055627 1.050678e+00
20 5.000000e-03 1.000000e+05 -39.507115 -44.876375 0.004658 1.035640e+00
20 5.000000e-03 1.000000e+05 -39.507115 -42.355939 0.057912 1.070770e+00
20 5.000000e-03 1.000000e+05 -39.507115 -41.061652 0.211287 1.148930e+00
20 5.000000e-03 1.000000e+05 -39.507115 -40.893917 0.249873 1.052732e+00
20 5.000000e-03 1.000000e+05 -39.507115 -41.157903 0.191899 1.058338e+00
21 5.000000e-03 1.000000e+05 -39.735623 -39.735623 0.795720 1.076620e+00
22 5.000000e-03 1.000000e+05 -39.346627 -39.346627 1.000000 1.065869e+00
23 5.000000e-03 1.000000e+05 -37.421905 -37.421905 1.000000 1.037475e+00
23 5.000000e-03 1.000000e+05 -37.421905 -37.818094 0.672880 1.066711e+00
23 5.000000e-03 1.000000e+05 -37.421905 -39.675930 0.104976 1.054920e+00
23 5.000000e-03 1.000000e+05 -37.421905 -38.543755 0.325677 1.045242e+00
23 5.000000e-03 1.000000e+05 -37.421905 -44.398508 0.000933 1.064834e+00
23 5.000000e-03 1.000000e+05 -37.421905 -39.185162 0.171485 1.075536e+00
23 5.000000e-03 1.000000e+05 -37.421905 -40.945677 0.029488 1.056632e+00
23 5.000000e-03 1.000000e+05 -37.421905 -38.107117 0.503983 1.062408e+00
23 5.000000e-03 1.000000e+05 -37.421905 -38.195733 0.461244 1.065964e+00
24 5.000000e-03 1.000000e+05 -38.561734 -38.561734 0.319874 1.066743e+00
24 5.000000e-03 1.000000e+05 -38.561734 -41.813519 0.038705 1.070521e+00
25 5.000000e-03 1.000000e+05 -40.862518 -40.862518 0.100180 1.054936e+00
26 5.000000e-03 1.000000e+05 -40.681364 -40.681364 1.000000 1.038401e+00
27 5.000000e-03 1.000000e+05 -39.096440 -39.096440 1.000000 1.042693e+00
27 5.000000e-03 1.000000e+05 -39.096440 -42.761291 0.025608 1.062219e+00
28 5.000000e-03 1.000000e+05 -39.525573 -39.525573 0.651073 1.077105e+00
28 5.000000e-03 1.000000e+05 -39.525573 -42.795683 0.038002 1.056849e+00
29 5.000000e-03 1.000000e+05 -37.571193 -37.571193 1.000000 1.042696e+00
30 5.000000e-03 1.000000e+05 -35.606645 -35.606645 1.000000 1.035940e+00
30 5.000000e-03 1.000000e+05 -35.606645 -38.174724 0.076683 1.051152e+00
31 5.000000e-03 1.000000e+05 -34.603124 -34.603124 1.000000 1.041608e+00
32 5.000000e-03 1.000000e+05 -36.161750 -36.161750 0.210425 1.049153e+00
32 5.000000e-03 1.000000e+05 -36.161750 -41.145056 0.006851 1.047941e+00
33 5.000000e-03 1.000000e+05 -35.959921 -35.959921 1.000000 1.073429e+00
33 5.000000e-03 1.000000e+05 -35.959921 -41.912456 0.002599 1.058273e+00
33 5.000000e-03 1.000000e+05 -35.959921 -41.602166 0.003545 1.067235e+00
34 5.000000e-03 1.000000e+05 -34.970582 -34.970582 1.000000 1.037341e+00
34 5.000000e-03 1.000000e+05 -34.970582 -37.135405 0.114770 1.064108e+00
34 5.000000e-03 1.000000e+05 -34.970582 -39.167347 0.015044 1.059175e+00
35 5.000000e-03 1.000000e+05 -34.660411 -34.660411 1.000000 1.045176e+00
35 5.000000e-03 1.000000e+05 -34.660411 -36.595653 0.144389 1.066292e+00
36 5.000000e-03 1.000000e+05 -33.194427 -33.194427 1.000000 1.042286e+00
36 5.000000e-03 1.000000e+05 -33.194427 -38.081659 0.007542 1.060407e+00
36 5.000000e-03 1.000000e+05 -33.194427 -35.165984 0.139240 1.063226e+00
36 5.000000e-03 1.000000e+05 -33.194427 -36.727012 0.029229 1.060450e+00
36 5.000000e-03 1.000000e+05 -33.194427 -38.644489 0.004296 1.072924e+00
36 5.000000e-03 1.000000e+05 -33.194427 -35.522205 0.097512 1.046590e+00
36 5.000000e-03 1.000000e+05 -33.194427 -34.885582 0.184306 1.038256e+00
37 5.000000e-03 1.000000e+05 -32.746181 -32.746181 1.000000 1.064343e+00
37 5.000000e-03 1.000000e+05 -32.746181 -34.805641 0.127523 1.052813e+00
38 5.000000e-03 1.000000e+05 -32.145967 -32.145967 1.000000 1.080413e+00
39 5.000000e-03 1.000000e+05 -33.614296 -33.614296 0.230310 1.043305e+00
40 5.000000e-03 1.000000e+05 -33.496424 -33.496424 1.000000 1.097493e+00
40 5.000000e-03 1.000000e+05 -33.496424 -35.830769 0.096874 1.059610e+00
40 5.000000e-03 1.000000e+05 -33.496424 -34.196762 0.496417 1.065263e+00
40 5.000000e-03 1.000000e+05 -33.496424 -35.394628 0.149837 1.070826e+00
41 5.000000e-03 1.000000e+05 -34.589575 -34.589575 0.335159 1.045706e+00
41 5.000000e-03 1.000000e+05 -34.589575 -39.931599 0.004786 1.037643e+00
41 5.000000e-03 1.000000e+05 -34.589575 -36.970791 0.092438 1.053179e+00
41 5.000000e-03 1.000000e+05 -34.589575 -35.290778 0.495988 1.056898e+00
41 5.000000e-03 1.000000e+05 -34.589575 -34.767174 0.837279 1.064783e+00
42 5.000000e-03 1.000000e+05 -33.908048 -33.908048 1.000000 1.042067e+00
42 5.000000e-03 1.000000e+05 -33.908048 -37.648706 0.023738 1.054925e+00
42 5.000000e-03 1.000000e+05 -33.908048 -35.337498 0.239441 1.025812e+00
42 5.000000e-03 1.000000e+05 -33.908048 -37.541855 0.026415 1.048032e+00
42 5.000000e-03 1.000000e+05 -33.908048 -36.031113 0.119664 1.047786e+00
42 5.000000e-03 1.000000e+05 -33.908048 -41.378433 0.000570 1.042367e+00
42 5.000000e-03 1.000000e+05 -33.908048 -36.118552 0.109645 1.056942e+00
42 5.000000e-03 1.000000e+05 -33.908048 -35.936260 0.131571 1.058912e+00
42 5.000000e-03 1.000000e+05 -33.908048 -39.273808 0.004674 1.099565e+00
43 5.000000e-03 1.000000e+05 -31.887727 -31.887727 1.000000 1.041997e+00
43 5.000000e-03 1.000000e+05 -31.887727 -34.274855 0.091893 1.046288e+00
44 5.000000e-03 1.000000e+05 -30.796862 -30.796862 1.000000 1.048433e+00
44 5.000000e-03 1.000000e+05 -30.796862 -35.721055 0.007269 1.034946e+00
44 5.000000e-03 1.000000e+05 -30.796862 -33.751060 0.052120 1.068646e+00
44 5.000000e-03 1.000000e+05 -30.796862 -32.930176 0.118444 1.050297e+00
44 5.000000e-03 1.000000e+05 -30.796862 -36.050069 0.005231 1.042857e+00
45 5.000000e-03 1.000000e+05 -29.563584 -29.563584 1.000000 1.066730e+00
45 5.000000e-03 1.000000e+05 -29.563584 -31.641194 0.125229 1.074288e+00
46 5.000000e-03 1.000000e+05 -29.357542 -29.357542 1.000000 1.064660e+00
46 5.000000e-03 1.000000e+05 -29.357542 -34.939115 0.003767 1.034404e+00
47 5.000000e-03 1.000000e+05 -30.305448 -30.305448 0.387551 1.065929e+00
47 5.000000e-03 1.000000e+05 -30.305448 -33.082346 0.062231 1.045354e+00
47 5.000000e-03 1.000000e+05 -30.305448 -30.493361 0.828687 1.053915e+00
47 5.000000e-03 1.000000e+05 -30.305448 -31.427521 0.325604 1.055976e+00
48 5.000000e-03 1.000000e+05 -29.432520 -29.432520 1.000000 1.067561e+00
49 5.000000e-03 1.000000e+05 -29.379541 -29.379541 1.000000 1.074452e+00
49 5.000000e-03 1.000000e+05 -29.379541 -33.075526 0.024823 1.084260e+00
49 5.000000e-03 1.000000e+05 -29.379541 -30.831077 0.234210 1.216837e+00
50 5.000000e-03 1.000000e+05 -31.080742 -31.080742 0.182464 1.043845e+00
50 5.000000e-03 1.000000e+05 -31.080742 -33.974128 0.055388 1.057156e+00
51 5.000000e-03 1.000000e+05 -29.923737 -29.923737 1.000000 1.056921e+00
51 5.000000e-03 1.000000e+05 -29.923737 -31.018849 0.334502 1.063370e+00
51 5.000000e-03 1.000000e+05 -29.923737 -32.637526 0.066285 1.078183e+00
52 5.000000e-03 1.000000e+05 -29.855819 -29.855819 1.000000 1.049088e+00
52 5.000000e-03 1.000000e+05 -29.855819 -33.399755 0.028899 1.072520e+00
52 5.000000e-03 1.000000e+05 -29.855819 -31.077432 0.294754 1.035607e+00
52 5.000000e-03 1.000000e+05 -29.855819 -33.631142 0.022930 1.063921e+00
52 5.000000e-03 1.000000e+05 -29.855819 -31.308023 0.234054 1.052657e+00
52 5.000000e-03 1.000000e+05 -29.855819 -31.725697 0.154142 1.039581e+00
52 5.000000e-03 1.000000e+05 -29.855819 -34.657912 0.008213 1.051588e+00
52 5.000000e-03 1.000000e+05 -29.855819 -30.922233 0.344241 1.037815e+00
53 5.000000e-03 1.000000e+05 -30.861320 -30.861320 0.365861 1.071325e+00
53 5.000000e-03 1.000000e+05 -30.861320 -32.796903 0.144340 1.039768e+00
54 5.000000e-03 1.000000e+05 -29.178460 -29.178460 1.000000 1.057214e+00
54 5.000000e-03 1.000000e+05 -29.178460 -31.320556 0.117408 1.052392e+00
54 5.000000e-03 1.000000e+05 -29.178460 -31.262355 0.124445 1.046360e+00
54 5.000000e-03 1.000000e+05 -29.178460 -31.571237 0.091376 1.055339e+00
55 5.000000e-03 1.000000e+05 -26.387419 -26.387419 1.000000 1.070476e+00
55 5.000000e-03 1.000000e+05 -26.387419 -29.316297 0.053457 1.044501e+00
55 5.000000e-03 1.000000e+05 -26.387419 -29.008393 0.072732 1.054968e+00
55 5.000000e-03 1.000000e+05 -26.387419 -27.990457 0.201284 1.057957e+00
56 5.000000e-03 1.000000e+05 -28.230477 -28.230477 0.158333 1.068404e+00
56 5.000000e-03 1.000000e+05 -28.230477 -30.528249 0.100482 1.041138e+00
56 5.000000e-03 1.000000e+05 -28.230477 -32.340081 0.016414 1.059175e+00
57 5.000000e-03 1.000000e+05 -26.283881 -26.283881 1.000000 1.099857e+00
58 5.000000e-03 1.000000e+05 -26.075766 -26.075766 1.000000 1.073418e+00
58 5.000000e-03 1.000000e+05 -26.075766 -28.932189 0.057474 1.036215e+00
59 5.000000e-03 1.000000e+05 -26.798349 -26.798349 0.485497 1.085723e+00
60 5.000000e-03 1.000000e+05 -26.952798 -26.952798 0.856887 1.076170e+00
60 5.000000e-03 1.000000e+05 -26.952798 -29.014432 0.127246 1.059074e+00
60 5.000000e-03 1.000000e+05 -26.952798 -30.086321 0.043564 1.053481e+00
61 5.000000e-03 1.000000e+05 -27.670311 -27.670311 0.487964 1.044956e+00
61 5.000000e-03 1.000000e+05 -27.670311 -30.541950 0.056606 1.069202e+00
62 5.000000e-03 1.000000e+05 -29.324584 -29.324584 0.191231 1.071670e+00
62 5.000000e-03 1.000000e+05 -29.324584 -34.804381 0.004170 1.050728e+00
62 5.000000e-03 1.000000e+05 -29.324584 -37.170014 0.000392 1.046026e+00
62 5.000000e-03 1.000000e+05 -29.324584 -30.907881 0.205297 1.054217e+00
62 5.000000e-03 1.000000e+05 -29.324584 -30.882596 0.210554 1.074577e+00
62 5.000000e-03 1.000000e+05 -29.324584 -31.902508 0.075931 1.040792e+00
62 5.000000e-03 1.000000e+05 -29.324584 -30.412725 0.336842 1.046158e+00
62 5.000000e-03 1.000000e+05 -29.324584 -31.413944 0.123766 1.049664e+00
63 5.000000e-03 1.000000e+05 -27.744057 -27.744057 1.000000 1.040967e+00
63 5.000000e-03 1.000000e+05 -27.744057 -32.313514 0.010364 1.050047e+00
63 5.000000e-03 1.000000e+05 -27.744057 -32.137699 0.012356 1.067722e+00
63 5.000000e-03 1.000000e+05 -27.744057 -34.450962 0.001222 1.038760e+00
63 5.000000e-03 1.000000e+05 -27.744057 -29.414477 0.188168 1.053424e+00
63 5.000000e-03 1.000000e+05 -27.744057 -29.765950 0.132405 1.046882e+00
64 5.000000e-03 1.000000e+05 -27.383954 -27.383954 1.000000 1.066826e+00
64 5.000000e-03 1.000000e+05 -27.383954 -33.673002 0.001857 1.069346e+00
64 5.000000e-03 1.000000e+05 -27.383954 -34.092656 0.001220 1.059277e+00
65 5.000000e-03 1.000000e+05 -29.414554 -29.414554 0.131257 1.075758e+00
65 5.000000e-03 1.000000e+05 -29.414554 -32.254905 0.058405 1.064724e+00
66 5.000000e-03 1.000000e+05 -28.173948 -28.173948 1.000000 1.065459e+00
66 5.000000e-03 1.000000e+05 -28.173948 -33.762130 0.003742 1.057780e+00
66 5.000000e-03 1.000000e+05 -28.173948 -30.679624 0.081620 1.061745e+00
66 5.000000e-03 1.000000e+05 -28.173948 -30.378911 0.110255 1.059524e+00
66 5.000000e-03 1.000000e+05 -28.173948 -35.836317 0.000470 1.054355e+00
66 5.000000e-03 1.000000e+05 -28.173948 -32.594445 0.012028 1.044892e+00
66 5.000000e-03 1.000000e+05 -28.173948 -31.972184 0.022410 1.056445e+00
67 5.000000e-03 1.000000e+05 -29.548231 -29.548231 0.253021 1.050103e+00
67 5.000000e-03 1.000000e+05 -29.548231 -30.910212 0.256153 1.049527e+00
67 5.000000e-03 1.000000e+05 -29.548231 -35.075362 0.003977 1.058974e+00
67 5.000000e-03 1.000000e+05 -29.548231 -34.171195 0.009824 1.033265e+00
67 5.000000e-03 1.000000e+05 -29.548231 -31.359835 0.163392 1.065313e+00
68 5.000000e-03 1.000000e+05 -28.502063 -28.502063 1.000000 1.068625e+00
69 5.000000e-03 1.000000e+05 -30.201273 -30.201273 0.182828 1.059387e+00
70 5.000000e-03 1.000000e+05 -29.577961 -29.577961 1.000000 1.044960e+00
71 5.000000e-03 1.000000e+05 -30.390209 -30.390209 0.443859 1.052176e+00
71 5.000000e-03 1.000000e+05 -30.390209 -32.019248 0.196118 1.047137e+00
72 5.000000e-03 1.000000e+05 -32.162533 -32.162533 0.169938 1.048222e+00
72 5.000000e-03 1.000000e+05 -32.162533 -37.518641 0.004719 1.043790e+00
72 5.000000e-03 1.000000e+05 -32.162533 -34.678384 0.080794 1.059728e+00
72 5.000000e-03 1.000000e+05 -32.162533 -35.458575 0.037029 1.042278e+00
72 5.000000e-03 1.000000e+05 -32.162533 -36.442073 0.013849 1.058162e+00
73 5.000000e-03 1.000000e+05 -31.548743 -31.548743 1.000000 1.043449e+00
74 5.000000e-03 1.000000e+05 -30.293412 -30.293412 1.000000 1.055872e+00
74 5.000000e-03 1.000000e+05 -30.293412 -33.860297 0.028244 1.064239e+00
74 5.000000e-03 1.000000e+05 -30.293412 -34.058520 0.023165 1.050109e+00
75 5.000000e-03 1.000000e+05 -28.367119 -28.367119 1.000000 1.054710e+00
75 5.000000e-03 1.000000e+05 -28.367119 -32.837648 0.011441 1.065224e+00
76 5.000000e-03 1.000000e+05 -29.298652 -29.298652 0.393949 1.064250e+00
77 5.000000e-03 1.000000e+05 -29.886731 -29.886731 0.555393 1.074121e+00
77 5.000000e-03 1.000000e+05 -29.886731 -33.809393 0.019788 1.048279e+00
77 5.000000e-03 1.000000e+05 -29.886731 -31.849912 0.140411 1.050475e+00
77 5.000000e-03 1.000000e+05 -29.886731 -34.336058 0.011686 1.041542e+00
77 5.000000e-03 1.000000e+05 -29.886731 -31.676449 0.167007 1.058642e+00
77 5.000000e-03 1.000000e+05 -29.886731 -32.952637 0.046612 1.067875e+00
77 5.000000e-03 1.000000e+05 -29.886731 -35.601487 0.003297 1.059788e+00
77 5.000000e-03 1.000000e+05 -29.886731 -32.997333 0.044574 1.040017e+00
78 5.000000e-03 1.000000e+05 -30.181597 -30.181597 0.744631 1.054804e+00
79 5.000000e-03 1.000000e+05 -31.106350 -31.106350 0.396630 1.052037e+00
80 5.000000e-03 1.000000e+05 -30.048460 -30.048460 1.000000 1.065669e+00
81 5.000000e-03 1.000000e+05 -31.581523 -31.581523 0.215873 1.033578e+00
81 5.000000e-03 1.000000e+05 -31.581523 -34.221072 0.071393 1.067691e+00
82 5.000000e-03 1.000000e+05 -30.751971 -30.751971 1.000000 1.039557e+00
83 5.000000e-03 1.000000e+05 -30.113382 -30.113382 1.000000 1.047934e+00
84 5.000000e-03 1.000000e+05 -30.263100 -30.263100 0.860950 1.038253e+00
84 5.000000e-03 1.000000e+05 -30.263100 -33.600245 0.035538 1.055670e+00
84 5.000000e-03 1.000000e+05 -30.263100 -33.519367 0.038532 1.073105e+00
85 5.000000e-03 1.000000e+05 -30.572057 -30.572057 0.734212 1.066444e+00
85 5.000000e-03 1.000000e+05 -30.572057 -31.520350 0.387402 1.076665e+00
85 5.000000e-03 1.000000e+05 -30.572057 -31.710164 0.320425 1.054742e+00
85 5.000000e-03 1.000000e+05 -30.572057 -33.264982 0.067683 1.071452e+00
86 5.000000e-03 1.000000e+05 -30.975823 -30.975823 0.667800 1.052148e+00
87 5.000000e-03 1.000000e+05 -31.838527 -31.838527 0.422019 1.042847e+00
88 5.000000e-03 1.000000e+05 -30.103279 -30.103279 1.000000 1.075480e+00
88 5.000000e-03 1.000000e+05 -30.103279 -33.194171 0.045461 1.054033e+00
89 5.000000e-03 1.000000e+05 -29.816796 -29.816796 1.000000 1.073132e+00
89 5.000000e-03 1.000000e+05 -29.816796 -34.330165 0.010961 1.042897e+00
90 5.000000e-03 1.000000e+05 -31.437595 -31.437595 0.197741 1.033172e+00
90 5.000000e-03 1.000000e+05 -31.437595 -34.656156 0.040013 1.047080e+00
90 5.000000e-03 1.000000e+05 -31.437595 -36.080787 0.009627 1.051437e+00
90 5.000000e-03 1.000000e+05 -31.437595 -37.844398 0.001650 1.076017e+00
91 5.000000e-03 1.000000e+05 -32.065985 -32.065985 0.533450 1.048371e+00
92 5.000000e-03 1.000000e+05 -29.494203 -29.494203 1.000000 1.072728e+00
92 5.000000e-03 1.000000e+05 -29.494203 -30.302424 0.445650 1.054050e+00
92 5.000000e-03 1.000000e+05 -29.494203 -30.865515 0.253774 1.045474e+00
92 5.000000e-03 1.000000e+05 -29.494203 -32.427382 0.053228 1.058949e+00
92 5.000000e-03 1.000000e+05 -29.494203 -34.474233 0.006874 1.068357e+00
92 5.000000e-03 1.000000e+05 -29.494203 -29.766415 0.761693 1.058896e+00
92 5.000000e-03 1.000000e+05 -29.494203 -32.287372 0.061227 1.045380e+00
92 5.000000e-03 1.000000e+05 -29.494203 -33.754064 0.014124 1.065960e+00
92 5.000000e-03 1.000000e+05 -29.494203 -34.481637 0.006823 1.051561e+00
92 5.000000e-03 1.000000e+05 -29.494203 -30.028778 0.585918 1.074956e+00
92 5.000000e-03 1.000000e+05 -29.494203 -32.775253 0.037589 1.047457e+00
92 5.000000e-03 1.000000e+05 -29.494203 -32.439901 0.052565 1.051821e+00
93 5.000000e-03 1.000000e+05 -32.416344 -32.416344 0.053818 1.034324e+00
93 5.000000e-03 1.000000e+05 -32.416344 -35.048385 0.071931 1.047745e+00
93 5.000000e-03 1.000000e+05 -32.416344 -34.375554 0.140970 1.046988e+00
94 5.000000e-03 1.000000e+05 -33.335013 -33.335013 0.399050 1.072071e+00
95 5.000000e-03 1.000000e+05 -35.148476 -35.148476 0.163088 1.054568e+00
