accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -110.490651 -113.925913 0.032217 1.052660e+00
1 5.000000e-03 1.000000e+05 -108.345184 -108.345184 1.000000 1.051177e+00
1 5.000000e-03 1.000000e+05 -108.345184 -109.577710 0.291555 1.050787e+00
2 5.000000e-03 1.000000e+05 -108.142876 -108.142876 1.000000 1.072015e+00
3 5.000000e-03 1.000000e+05 -108.526553 -108.526553 0.681351 1.045862e+00
3 5.000000e-03 1.000000e+05 -108.526553 -111.152771 0.072352 1.047309e+00
3 5.000000e-03 1.000000e+05 -108.526553 -110.367890 0.158605 1.039779e+00
4 5.000000e-03 1.000000e+05 -108.326198 -108.326198 1.000000 1.059530e+00
5 5.000000e-03 1.000000e+05 -106.573604 -106.573604 1.000000 1.028882e+00
5 5.000000e-03 1.000000e+05 -106.573604 -109.051331 0.083934 1.048561e+00
6 5.000000e-03 1.000000e+05 -104.916097 -104.916097 1.000000 1.055873e+00
6 5.000000e-03 1.000000e+05 -104.916097 -109.731083 0.008107 1.048199e+00
6 5.000000e-03 1.000000e+05 -104.916097 -106.565931 0.192082 1.054440e+00
7 5.000000e-03 1.000000e+05 -104.869621 -104.869621 1.000000 1.070914e+00
7 5.000000e-03 1.000000e+05 -104.869621 -108.767275 0.020289 1.050200e+00
8 5.000000e-03 1.000000e+05 -103.175226 -103.175226 1.000000 1.047756e+00
9 5.000000e-03 1.000000e+05 -102.889675 -102.889675 1.000000 1.049007e+00
10 5.000000e-03 1.000000e+05 -102.909265 -102.909265 0.980600 1.050199e+00
10 5.000000e-03 1.000000e+05 -102.909265 -105.421388 0.081096 1.058861e+00
10 5.000000e-03 1.000000e+05 -102.909265 -104.166653 0.284396 1.042974e+00
10 5.000000e-03 1.000000e+05 -102.909265 -105.614332 0.066866 1.043581e+00
11 5.000000e-03 1.000000e+05 -100.381468 -100.381468 1.000000 1.050138e+00
12 5.000000e-03 1.000000e+05 -99.222393 -99.222393 1.000000 1.033998e+00
13 5.000000e-03 1.000000e+05 -99.319131 -99.319131 0.907794 1.065245e+00
13 5.000000e-03 1.000000e+05 -99.319131 -103.534901 0.014761 1.053045e+00
14 5.000000e-03 1.000000e+05 -98.916391 -98.916391 1.000000 1.049960e+00
15 5.000000e-03 1.000000e+05 -98.294222 -98.294222 1.000000 1.047711e+00
15 5.000000e-03 1.000000e+05 -98.294222 -103.668601 0.004634 1.087527e+00
15 5.000000e-03 1.000000e+05 -98.294222 -100.690004 0.091101 1.063773e+00
16 5.000000e-03 1.000000e+05 -97.398203 -97.398203 1.000000 1.064440e+00
16 5.000000e-03 1.000000e+05 -97.398203 -99.851934 0.085972 1.059846e+00
16 5.000000e-03 1.000000e+05 -97.398203 -99.477692 0.124994 1.075120e+00
17 5.000000e-03 1.000000e+05 -98.187645 -98.187645 0.454098 1.071685e+00
17 5.000000e-03 1.000000e+05 -98.187645 -102.932558 0.008696 1.058153e+00
18 5.000000e-03 1.000000e+05 -98.268814 -98.268814 0.922038 1.067081e+00
19 5.000000e-03 1.000000e+05 -96.344999 -96.344999 1.000000 1.035839e+00
20 5.000000e-03 1.000000e+05 -95.499732 -95.499732 1.000000 1.065970e+00
20 5.000000e-03 1.000000e+05 -95.499732 -98.280590 0.061985 1.066485e+00
21 5.000000e-03 1.000000e+05 -89.216311 -89.216311 1.000000 1.061814e+00
22 5.000000e-03 1.000000e+05 -89.016155 -89.016155 1.000000 1.071032e+00
23 5.000000e-03 1.000000e+05 -90.202001 -90.202001 0.305488 1.048061e+00
