accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -231.447008 -237.871848 0.001621 5.716156e-01
0 5.000000e-03 1.000000e+05 -231.447008 -238.978398 0.000536 5.723081e-01
0 5.000000e-03 1.000000e+05 -231.447008 -240.727248 0.000093 5.716694e-01
1 5.000000e-03 1.000000e+05 -218.333971 -218.333971 1.000000 5.730844e-01
1 5.000000e-03 1.000000e+05 -218.333971 -220.078355 0.174753 5.719861e-01
1 5.000000e-03 1.000000e+05 -218.333971 -224.850111 0.001479 5.718910e-01
1 5.000000e-03 1.000000e+05 -218.333971 -223.406702 0.006265 5.720756e-01
2 5.000000e-03 1.000000e+05 -214.073821 -214.073821 1.000000 5.714131e-01
3 5.000000e-03 1.000000e+05 -209.298489 -209.298489 1.000000 5.716951e-01
4 5.000000e-03 1.000000e+05 -204.653431 -204.653431 1.000000 5.714348e-01
4 5.000000e-03 1.000000e+05 -204.653431 -211.528450 0.001033 5.713825e-01
4 5.000000e-03 1.000000e+05 -204.653431 -206.058906 0.245251 5.721296e-01
4 5.000000e-03 1.000000e+05 -204.653431 -208.790187 0.015975 5.716214e-01
4 5.000000e-03 1.000000e+05 -204.653431 -219.909495 0.000000 5.720860e-01
4 5.000000e-03 1.000000e+05 -204.653431 -211.822185 0.000770 5.713620e-01
4 5.000000e-03 1.000000e+05 -204.653431 -206.168122 0.219876 5.721714e-01
4 5.000000e-03 1.000000e+05 -204.653431 -207.796127 0.043166 5.712768e-01
5 5.000000e-03 1.000000e+05 -200.422402 -200.422402 1.000000 5.720220e-01
6 5.000000e-03 1.000000e+05 -187.007711 -187.007711 1.000000 5.718123e-01
6 5.000000e-03 1.000000e+05 -187.007711 -195.213092 0.000273 5.719484e-01
6 5.000000e-03 1.000000e+05 -187.007711 -189.604923 0.074481 5.715660e-01
6 5.000000e-03 1.000000e+05 -187.007711 -188.299052 0.274902 5.722304e-01
7 5.000000e-03 1.000000e+05 -179.214292 -179.214292 1.000000 5.715185e-01
8 5.000000e-03 1.000000e+05 -172.594354 -172.594354 1.000000 5.713160e-01
8 5.000000e-03 1.000000e+05 -172.594354 -177.265172 0.009365 5.713948e-01
8 5.000000e-03 1.000000e+05 -172.594354 -177.451145 0.007775 5.718444e-01
8 5.000000e-03 1.000000e+05 -172.594354 -178.575550 0.002526 5.711109e-01
9 5.000000e-03 1.000000e+05 -173.534160 -173.534160 0.390704 5.717971e-01
10 5.000000e-03 1.000000e+05 -166.258619 -166.258619 1.000000 5.721921e-01
10 5.000000e-03 1.000000e+05 -166.258619 -170.089845 0.021683 5.720083e-01
10 5.000000e-03 1.000000e+05 -166.258619 -177.083700 0.000020 5.713897e-01
11 5.000000e-03 1.000000e+05 -161.222210 -161.222210 1.000000 5.718535e-01
11 5.000000e-03 1.000000e+05 -161.222210 -167.686067 0.001559 5.718857e-01
11 5.000000e-03 1.000000e+05 -161.222210 -164.615153 0.033610 5.714499e-01
11 5.000000e-03 1.000000e+05 -161.222210 -163.168807 0.142759 5.718711e-01
12 5.000000e-03 1.000000e+05 -159.552004 -159.552004 1.000000 5.715711e-01
12 5.000000e-03 1.000000e+05 -159.552004 -159.868157 0.728948 5.713185e-01
13 5.000000e-03 1.000000e+05 -152.742187 -152.742187 1.000000 5.728191e-01
14 5.000000e-03 1.000000e+05 -154.291319 -154.291319 0.212432 5.719235e-01
14 5.000000e-03 1.000000e+05 -154.291319 -157.820950 0.029316 5.717978e-01
15 5.000000e-03 1.000000e+05 -150.733163 -150.733163 1.000000 5.714671e-01
15 5.000000e-03 1.000000e+05 -150.733163 -155.121518 0.012421 5.712966e-01
15 5.000000e-03 1.000000e+05 -150.733163 -156.292279 0.003852 5.718974e-01
15 5.000000e-03 1.000000e+05 -150.733163 -152.573794 0.158717 5.712763e-01
15 5.000000e-03 1.000000e+05 -150.733163 -157.416008 0.001252 5.719180e-01
16 5.000000e-03 1.000000e+05 -146.984845 -146.984845 1.000000 5.712997e-01
16 5.000000e-03 1.000000e+05 -146.984845 -150.494904 0.029895 5.713310e-01
16 5.000000e-03 1.000000e+05 -146.984845 -155.119366 0.000293 5.720439e-01
