accepted delta gamma error Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -1.291775e-03 -127.067588 -129.177455 0.121254 5.656859e-01
1 5.000000e-03 1.000000e+05 -1.269338e-03 -126.933768 -126.933768 1.000000 5.658605e-01
2 5.000000e-03 1.000000e+05 -1.260122e-03 -126.012174 -126.012174 1.000000 5.665689e-01
3 5.000000e-03 1.000000e+05 -1.301736e-03 -130.173584 -130.173584 0.015586 5.656003e-01
4 5.000000e-03 1.000000e+05 -1.278840e-03 -127.884013 -127.884013 1.000000 5.664224e-01
5 5.000000e-03 1.000000e+05 -1.283181e-03 -128.318096 -128.318096 0.647858 5.659067e-01
6 5.000000e-03 1.000000e+05 -1.253538e-03 -125.353816 -125.353816 1.000000 5.662855e-01
7 5.000000e-03 1.000000e+05 -1.237901e-03 -123.790084 -123.790084 1.000000 5.657756e-01
7 5.000000e-03 1.000000e+05 -1.273426e-03 -123.790084 -127.342637 0.028651 5.665791e-01
8 5.000000e-03 1.000000e+05 -1.241975e-03 -124.197529 -124.197529 0.665348 5.654532e-01
8 5.000000e-03 1.000000e+05 -1.256407e-03 -124.197529 -125.640743 0.236167 5.658209e-01
9 5.000000e-03 1.000000e+05 -1.245901e-03 -124.590124 -124.590124 0.675303 5.670413e-01
9 5.000000e-03 1.000000e+05 -1.252535e-03 -124.590124 -125.253481 0.515119 5.658318e-01
10 5.000000e-03 1.000000e+05 -1.249047e-03 -124.904683 -124.904683 0.730110 5.657258e-01
10 5.000000e-03 1.000000e+05 -1.257851e-03 -124.904683 -125.785053 0.414629 5.652673e-01
10 5.000000e-03 1.000000e+05 -1.283788e-03 -124.904683 -128.378833 0.030988 5.658270e-01
10 5.000000e-03 1.000000e+05 -1.267092e-03 -124.904683 -126.709162 0.164560 5.668643e-01
11 5.000000e-03 1.000000e+05 -1.228935e-03 -122.893540 -122.893540 1.000000 5.660358e-01
11 5.000000e-03 1.000000e+05 -1.234268e-03 -122.893540 -123.426795 0.586692 5.657922e-01
12 5.000000e-03 1.000000e+05 -1.224885e-03 -122.488495 -122.488495 1.000000 5.657071e-01
12 5.000000e-03 1.000000e+05 -1.264872e-03 -122.488495 -126.487201 0.018339 5.653006e-01
13 5.000000e-03 1.000000e+05 -1.217376e-03 -121.737559 -121.737559 1.000000 5.659022e-01
14 5.000000e-03 1.000000e+05 -1.218232e-03 -121.823155 -121.823155 0.917965 5.660929e-01
15 5.000000e-03 1.000000e+05 -1.205002e-03 -120.500173 -120.500173 1.000000 5.656703e-01
15 5.000000e-03 1.000000e+05 -1.223119e-03 -120.500173 -122.311902 0.163371 5.663045e-01
16 5.000000e-03 1.000000e+05 -1.231563e-03 -123.156269 -123.156269 0.070222 5.649313e-01
17 5.000000e-03 1.000000e+05 -1.219371e-03 -121.937056 -121.937056 1.000000 5.658007e-01
18 5.000000e-03 1.000000e+05 -1.178607e-03 -117.860702 -117.860702 1.000000 5.654624e-01
19 5.000000e-03 1.000000e+05 -1.165529e-03 -116.552876 -116.552876 1.000000 5.665186e-01
20 5.000000e-03 1.000000e+05 -1.154361e-03 -115.436105 -115.436105 1.000000 5.654541e-01
20 5.000000e-03 1.000000e+05 -1.165411e-03 -115.436105 -116.541057 0.331227 5.656882e-01
20 5.000000e-03 1.000000e+05 -1.168188e-03 -115.436105 -116.818833 0.250893 5.661431e-01
20 5.000000e-03 1.000000e+05 -1.188208e-03 -115.436105 -118.820775 0.033889 5.653408e-01
21 5.000000e-03 1.000000e+05 -1.173755e-03 -117.375475 -117.375475 0.143795 5.656403e-01
22 5.000000e-03 1.000000e+05 -1.186040e-03 -118.604014 -118.604014 0.292720 5.661375e-01
22 5.000000e-03 1.000000e+05 -1.214867e-03 -118.604014 -121.486663 0.055986 5.655708e-01
23 5.000000e-03 1.000000e+05 -1.148717e-03 -114.871738 -114.871738 1.000000 5.659198e-01
23 5.000000e-03 1.000000e+05 -1.172398e-03 -114.871738 -117.239833 0.093659 5.654880e-01
