accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -2.173676e-03 -20.354982 -21.736756 0.251133 9.985374e-01
1 9.523810e-02 1.000000e+04 -1.987119e-03 -19.871193 -19.871193 1.000000 9.983493e-01
2 9.090909e-02 1.000000e+04 -1.680511e-03 -16.805111 -16.805111 1.000000 9.981021e-01
3 8.695652e-02 1.000000e+04 -1.531736e-03 -15.317356 -15.317356 1.000000 9.980071e-01
4 8.333333e-02 1.000000e+04 -1.485227e-03 -14.852265 -14.852265 1.000000 9.985641e-01
5 8.000000e-02 1.000000e+04 -1.487390e-03 -14.873897 -14.873897 0.978600 9.978549e-01
6 7.692308e-02 1.000000e+04 -1.547278e-03 -15.472784 -15.472784 0.549423 9.982127e-01
7 7.407407e-02 1.000000e+04 -1.619853e-03 -16.198533 -16.198533 0.483962 9.978512e-01
7 7.142857e-02 1.000000e+04 -1.732145e-03 -16.198533 -17.321451 0.325329 9.989960e-01
8 6.896552e-02 1.000000e+04 -1.687323e-03 -16.873232 -16.873232 0.509309 9.982930e-01
9 6.666667e-02 1.000000e+04 -1.537306e-03 -15.373059 -15.373059 1.000000 9.980610e-01
9 6.451613e-02 1.000000e+04 -1.629170e-03 -15.373059 -16.291696 0.399063 9.991196e-01
10 6.250000e-02 1.000000e+04 -1.760078e-03 -17.600775 -17.600775 0.107774 9.979546e-01
10 6.060606e-02 1.000000e+04 -2.213523e-03 -17.600775 -22.135227 0.010733 9.980377e-01
10 5.882353e-02 1.000000e+04 -1.864600e-03 -17.600775 -18.646002 0.351612 9.982019e-01
11 5.714286e-02 1.000000e+04 -1.696921e-03 -16.969214 -16.969214 1.000000 9.979003e-01
12 5.555556e-02 1.000000e+04 -1.683141e-03 -16.831409 -16.831409 1.000000 9.980894e-01
13 5.405405e-02 1.000000e+04 -1.652416e-03 -16.524160 -16.524160 1.000000 9.977363e-01
14 5.263158e-02 1.000000e+04 -1.531933e-03 -15.319334 -15.319334 1.000000 9.980127e-01
14 5.128205e-02 1.000000e+04 -1.719746e-03 -15.319334 -17.197463 0.152876 9.980670e-01
15 5.000000e-02 1.000000e+04 -1.459476e-03 -14.594760 -14.594760 1.000000 9.981175e-01
16 4.878049e-02 1.000000e+04 -1.425827e-03 -14.258273 -14.258273 1.000000 9.991762e-01
17 4.761905e-02 1.000000e+04 -1.418750e-03 -14.187500 -14.187500 1.000000 9.979785e-01
18 4.651163e-02 1.000000e+04 -1.347448e-03 -13.474484 -13.474484 1.000000 9.982144e-01
18 4.545455e-02 1.000000e+04 -1.467983e-03 -13.474484 -14.679832 0.299588 9.981210e-01
18 4.444444e-02 1.000000e+04 -1.455316e-03 -13.474484 -14.553158 0.340046 9.978955e-01
19 4.347826e-02 1.000000e+04 -1.361755e-03 -13.617547 -13.617547 0.866699 9.979731e-01
20 4.255319e-02 1.000000e+04 -1.479384e-03 -14.793838 -14.793838 0.308421 9.977475e-01
21 4.166667e-02 1.100000e+04 -1.596845e-03 -17.565296 -17.565296 0.274700 9.980436e-01
21 4.081633e-02 1.100000e+04 -1.701062e-03 -17.565296 -18.711684 0.317783 9.979136e-01
22 4.000000e-02 1.100000e+04 -1.555904e-03 -17.114939 -17.114939 1.000000 9.978212e-01
23 3.921569e-02 1.100000e+04 -1.507977e-03 -16.587744 -16.587744 1.000000 9.982617e-01
24 3.846154e-02 1.100000e+04 -1.499234e-03 -16.491575 -16.491575 1.000000 9.978737e-01
25 3.773585e-02 1.100000e+04 -1.438957e-03 -15.828530 -15.828530 1.000000 9.985048e-01
26 3.703704e-02 1.100000e+04 -1.472352e-03 -16.195871 -16.195871 0.692574 9.986407e-01
27 3.636364e-02 1.100000e+04 -1.504849e-03 -16.553336 -16.553336 0.699447 9.977801e-01
28 3.571429e-02 1.100000e+04 -1.512514e-03 -16.637655 -16.637655 0.919137 9.987253e-01
29 3.508772e-02 1.100000e+04 -1.407925e-03 -15.487174 -15.487174 1.000000 9.981133e-01
30 3.448276e-02 1.100000e+04 -1.406354e-03 -15.469897 -15.469897 1.000000 9.978079e-01
31 3.389831e-02 1.100000e+04 -1.446067e-03 -15.906737 -15.906737 0.646074 9.977822e-01
32 3.333333e-02 1.100000e+04 -1.470660e-03 -16.177258 -16.177258 0.762982 9.980353e-01
33 3.278689e-02 1.100000e+04 -1.363323e-03 -14.996550 -14.996550 1.000000 9.979432e-01
34 3.225806e-02 1.100000e+04 -1.391212e-03 -15.303327 -15.303327 0.735815 9.978353e-01
35 3.174603e-02 1.100000e+04 -1.355927e-03 -14.915201 -14.915201 1.000000 9.977957e-01
35 3.125000e-02 1.100000e+04 -1.425282e-03 -14.915201 -15.678106 0.466310 9.977020e-01
35 3.076923e-02 1.100000e+04 -1.386958e-03 -14.915201 -15.256541 0.710817 9.981706e-01
36 3.030303e-02 1.100000e+04 -1.182186e-03 -13.004041 -13.004041 1.000000 9.981018e-01
36 2.985075e-02 1.100000e+04 -1.244699e-03 -13.004041 -13.691687 0.502758 9.986060e-01
36 2.941176e-02 1.100000e+04 -1.305143e-03 -13.004041 -14.356575 0.258584 9.980929e-01
37 2.898551e-02 1.100000e+04 -1.175005e-03 -12.925056 -12.925056 1.000000 9.982830e-01
37 2.857143e-02 1.100000e+04 -1.376130e-03 -12.925056 -15.137425 0.109441 9.984458e-01
37 2.816901e-02 1.100000e+04 -1.296704e-03 -12.925056 -14.263740 0.262190 9.983311e-01
