accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -1.708542e-03 -17.085421 -17.085421 1.000000 1.007914e+00
2 9.523810e-02 1.000000e+04 -1.513062e-03 -15.130620 -15.130620 1.000000 1.007574e+00
2 9.090909e-02 1.000000e+04 -1.618161e-03 -15.130620 -16.181613 0.349590 1.006990e+00
3 8.695652e-02 1.000000e+04 -1.487852e-03 -14.878518 -14.878518 1.000000 1.006171e+00
4 8.333333e-02 1.000000e+04 -1.206340e-03 -12.063404 -12.063404 1.000000 1.007066e+00
4 8.000000e-02 1.000000e+04 -1.599410e-03 -12.063404 -15.994101 0.019630 1.006145e+00
4 7.692308e-02 1.000000e+04 -1.379281e-03 -12.063404 -13.792815 0.177389 1.007692e+00
5 7.407407e-02 1.000000e+04 -1.169245e-03 -11.692448 -11.692448 1.000000 1.006152e+00
5 7.142857e-02 1.000000e+04 -1.259933e-03 -11.692448 -12.599327 0.403782 1.006436e+00
5 6.896552e-02 1.000000e+04 -1.244891e-03 -11.692448 -12.448909 0.469324 1.006808e+00
5 6.666667e-02 1.000000e+04 -1.360182e-03 -11.692448 -13.601816 0.148174 1.006543e+00
6 6.451613e-02 1.000000e+04 -1.197462e-03 -11.974619 -11.974619 0.754144 1.007441e+00
7 6.250000e-02 1.000000e+04 -1.091597e-03 -10.915970 -10.915970 1.000000 1.006710e+00
8 6.060606e-02 1.000000e+04 -1.290581e-03 -12.905814 -12.905814 0.136717 1.006533e+00
8 5.882353e-02 1.000000e+04 -1.527158e-03 -12.905814 -15.271577 0.093878 1.006340e+00
8 5.714286e-02 1.000000e+04 -1.529442e-03 -12.905814 -15.294417 0.091758 1.006766e+00
9 5.555556e-02 1.000000e+04 -1.309951e-03 -13.099505 -13.099505 0.823912 1.006266e+00
10 5.405405e-02 1.000000e+04 -1.332673e-03 -13.326730 -13.326730 0.796742 1.006409e+00
11 5.263158e-02 1.000000e+04 -1.276173e-03 -12.761726 -12.761726 1.000000 1.006455e+00
11 5.128205e-02 1.000000e+04 -1.491448e-03 -12.761726 -14.914476 0.116164 1.006602e+00
11 5.000000e-02 1.000000e+04 -1.381226e-03 -12.761726 -13.812257 0.349752 1.006831e+00
11 4.878049e-02 1.000000e+04 -1.411092e-03 -12.761726 -14.110920 0.259449 1.006356e+00
12 4.761905e-02 1.000000e+04 -1.197127e-03 -11.971271 -11.971271 1.000000 1.005997e+00
12 4.651163e-02 1.000000e+04 -1.294035e-03 -11.971271 -12.940347 0.379434 1.006199e+00
12 4.545455e-02 1.000000e+04 -1.258704e-03 -11.971271 -12.587037 0.540227 1.006865e+00
13 4.444444e-02 1.000000e+04 -1.060282e-03 -10.602820 -10.602820 1.000000 1.006359e+00
13 4.347826e-02 1.000000e+04 -1.200405e-03 -10.602820 -12.004051 0.246294 1.005798e+00
