1.49691412712204e-06,1.49831234702047e-06,1.50167553228352e-06,1.5032758606407e-06,1.49998132592442e-06,1.49697666630166e-06,1.49841845996466e-06,1.49933373445781e-06,1.49831240335174e-06,1.50007801977749e-06,1.50011842712204e-06,1.49911542395703e-06,1.49630372712204e-06,1.49902904126396e-06,1.50197174148973e-06,1.50186805380822e-06,1.49854855363463e-06,1.49931567793404e-06,1.49974129552616e-06,1.49822810146001e-06,1.49676152712204e-06,1.49713226034426e-06,1.4979669333137e-06,1.49851175215203e-06,1.50003167222535e-06,1.50148435140233e-06,1.49978248901933e-06,1.50108149657267e-06,1.50092398569042e-06,1.50160282390828e-06,1.50239773854154e-06,1.49984314284363e-06,1.49773464340817e-06,1.49722297462036e-06,1.49761705948969e-06,1.49861374383591e-06,1.49962021110598e-06,1.49702209897147e-06,1.49735474909316e-06,1.49984395910849e-06,1.49927283122645e-06,1.50141898359179e-06,1.49994472476073e-06,1.50090372899941e-06,1.50387156314915e-06,1.50500082712204e-06,1.50305306167036e-06,1.50241823163381e-06,1.50210541510306e-06,1.49966072712204e-06
1.49700454163748e-06,1.49853840553122e-06,1.50160771028586e-06,1.50323067560513e-06,1.49995871859187e-06,1.4971122954822e-06,1.4985540891452e-06,1.49940155645547e-06,1.49826718868664e-06,1.49982936874896e-06,1.50005061993915e-06,1.49920583847247e-06,1.49643937111735e-06,1.49882559008576e-06,1.50154223180079e-06,1.50166460263002e-06,1.4985033537843e-06,1.49949652177968e-06,1.49974129552616e-06,1.49804725761437e-06,1.49660329060895e-06,1.49720006752715e-06,1.49819299182445e-06,1.49855695200237e-06,1.50003167222535e-06,1.50148435140233e-06,1.49975988168678e-06,1.50081022339683e-06,1.50083357117499e-06,1.50155760924318e-06,1.50239773854154e-06,1.49997877202417e-06,1.49807372376691e-06,1.49720036728781e-06,1.49754923749204e-06,1.49852331450571e-06,1.49952978177578e-06,1.49711252830167e-06,1.49733214176061e-06,1.49964052274506e-06,1.49909198738081e-06,1.50130594692903e-06,1.499810505786e-06,1.50092633371511e-06,1.50386349732158e-06,1.50497676678836e-06,1.5029526778417e-06,1.50215247552861e-06,1.50202772916235e-06,1.49975114163748e-06
1.49709495615292e-06,1.49876446404196e-06,1.50153988828821e-06,1.50318549056955e-06,1.49993611125932e-06,1.49724792466274e-06,1.49868971832574e-06,1.49946937845312e-06,1.49822197402154e-06,1.49958071772043e-06,1.49998281275627e-06,1.49929625298791e-06,1.49657501511265e-06,1.49862213890757e-06,1.50111272211185e-06,1.50146115145183e-06,1.49845815393396e-06,1.49967736562532e-06,1.49974129552616e-06,1.49786641376872e-06,1.49644505409586e-06,1.49726787471004e-06,1.49841905033519e-06,1.49860215185271e-06,1.50003167222535e-06,1.50148435140233e-06,1.49973727435423e-06,1.50053895022098e-06,1.50074315665955e-06,1.50151239457807e-06,1.50239773854154e-06,1.50011440120471e-06,1.49841280412564e-06,1.49717775995526e-06,1.49748141549438e-06,1.49843711810399e-06,1.49944405109462e-06,1.49722691228837e-06,1.49725316876096e-06,1.49942251424654e-06,1.49898172943569e-06,1.50113003943076e-06,1.49972007645579e-06,1.5009489262329e-06,1.5038861639132e-06,1.50497676678836e-06,1.50281701903162e-06,1.50188121716753e-06,1.50195990716469e-06,1.49984155615292e-06
1.49718537066836e-06,1.49899052255271e-06,1.50147206629056e-06,1.50314030553398e-06,1.49991350392677e-06,1.49738355384328e-06,1.49882534750628e-06,1.49953720045077e-06,1.49817675935644e-06,1.4993320666919e-06,1.49991500557338e-06,1.49938666750335e-06,1.49671065910796e-06,1.49841868772938e-06,1.50068321242292e-06,1.50125770027363e-06,1.49841295408363e-06,1.49985820947097e-06,1.49974129552616e-06,1.49768556992308e-06,1.49628681758277e-06,1.49733568189293e-06,1.49864510884594e-06,1.49864735170304e-06,1.50003167222535e-06,1.50148435140233e-06,1.49971466702168e-06,1.50026767704513e-06,1.50065274033878e-06,1.50144556398075e-06,1.50240643050562e-06,1.50033388215038e-06,1.49867555485897e-06,1.49710058357573e-06,1.497370595962e-06,1.4984145255862e-06,1.49937622909697e-06,1.49738514880146e-06,1.49711753958042e-06,1.49919645573579e-06,1.49889130010548e-06,1.50094919558511e-06,1.49962964712559e-06,1.50097151875068e-06,1.50390883050481e-06,1.50497676678836e-06,1.50268136022155e-06,1.50160995880645e-06,1.50189208516704e-06,1.49993197066836e-06
1.4972757851838e-06,1.49921658106345e-06,1.5014042442929e-06,1.50309512049841e-06,1.49989089659422e-06,1.49751918302382e-06,1.49896097668682e-06,1.49960502244843e-06,1.49813154469133e-06,1.49908341566337e-06,1.49984719839049e-06,1.49947708201878e-06,1.49684630310327e-06,1.49821523655118e-06,1.50025370273398e-06,1.50105424909544e-06,1.49836775423329e-06,1.50003905331661e-06,1.49974129552616e-06,1.49750472607744e-06,1.49612835414328e-06,1.49742366439037e-06,1.49886468493065e-06,1.49864478601344e-06,1.50003167222535e-06,1.50145241534948e-06,1.49971132093028e-06,1.50006255418049e-06,1.50056231100858e-06,1.50130991998545e-06,1.50242903783817e-06,1.50062774784402e-06,1.49890161336971e-06,1.49701016906029e-06,1.49725757411401e-06,1.49839193306842e-06,1.49930840709931e-06,1.49754338531455e-06,1.49698191039988e-06,1.49897039722505e-06,1.49880087077528e-06,1.50076835173947e-06,1.49953921779539e-06,1.50099411126847e-06,1.50393149709642e-06,1.50497676678836e-06,1.50254570141148e-06,1.50133870044536e-06,1.50182426316939e-06,1.5000223851838e-06
1.49736619969923e-06,1.4994426395742e-06,1.50133642229525e-06,1.50304993546284e-06,1.49986828926167e-06,1.49765481220436e-06,1.49909660586736e-06,1.49967284444608e-06,1.49808633002623e-06,1.49883476463484e-06,1.4997793912076e-06,1.49956749653422e-06,1.49698194709857e-06,1.49800780206944e-06,1.49983663529208e-06,1.50085804924277e-06,1.4983431941374e-06,1.5002063903371e-06,1.49970813800753e-06,1.49728435758222e-06,1.49594751029763e-06,1.49762711556857e-06,1.49906813610884e-06,1.49857696401579e-06,1.50003167222535e-06,1.50140721549914e-06,1.49971132093028e-06,1.49985910300229e-06,1.50047188167837e-06,1.50117427599014e-06,1.50245164517072e-06,1.50092161353765e-06,1.49912767188046e-06,1.49691975454485e-06,1.49714455226602e-06,1.49836934055063e-06,1.49924058510166e-06,1.49770162182765e-06,1.49684628121934e-06,1.4987443387143e-06,1.49871044144508e-06,1.50058750789383e-06,1.49944878846518e-06,1.50101670378626e-06,1.50395416368804e-06,1.50497676678836e-06,1.50241004260141e-06,1.50106744208428e-06,1.50175644117173e-06,1.50011279969923e-06
1.49745661421467e-06,1.49966869808494e-06,1.5012686002976e-06,1.50300475042727e-06,1.49984568192912e-06,1.4977904413849e-06,1.49922517730285e-06,1.49973099312466e-06,1.49801705468611e-06,1.49858610633753e-06,1.499740126119e-06,1.49970995402607e-06,1.49701507198723e-06,1.49771392156105e-06,1.49947494760079e-06,1.50067720539712e-06,1.4983431941374e-06,1.50036462685019e-06,1.49966292334242e-06,1.49705829907147e-06,1.49576666645199e-06,1.49783056674676e-06,1.49927158728704e-06,1.49850914201814e-06,1.50003167222535e-06,1.5013620156488e-06,1.49971132093028e-06,1.4996556518241e-06,1.50038145234817e-06,1.50103863199483e-06,1.50247425250327e-06,1.50121547923128e-06,1.4993537303912e-06,1.49682934002941e-06,1.49703153041803e-06,1.49834674803285e-06,1.49917276310401e-06,1.49785985834074e-06,1.4967106520388e-06,1.49851828020356e-06,1.49862001211487e-06,1.50040666404819e-06,1.49935835913498e-06,1.50103929630404e-06,1.50397683027965e-06,1.50497676678836e-06,1.50227438379134e-06,1.5007961837232e-06,1.50168861917408e-06,1.50020321421467e-06
1.49756963437219e-06,1.49987548477638e-06,1.50124658370098e-06,1.50295015104376e-06,1.49992046324603e-06,1.49792608106071e-06,1.49929299382401e-06,1.49976489953355e-06,1.49798878465118e-06,1.49838829865892e-06,1.49972317011431e-06,1.49987949356687e-06,1.49704332702692e-06,1.49749915598063e-06,1.49911891061739e-06,1.50047940711325e-06,1.49832058866063e-06,1.50052851502179e-06,1.49964596544061e-06,1.49684354288579e-06,1.49561972678746e-06,1.4980679265121e-06,1.49950894334898e-06,1.49848087948083e-06,1.50004297496373e-06,1.50129421023905e-06,1.49970002189528e-06,1.49945220027392e-06,1.50031362832939e-06,1.50097080047844e-06,1.50247990576958e-06,1.50146979328464e-06,1.49959109205366e-06,1.49681238574139e-06,1.49694111384017e-06,1.49832980313956e-06,1.49912189508993e-06,1.49800679240476e-06,1.49662588122962e-06,1.49832047442207e-06,1.4985521880961e-06,1.50023712261027e-06,1.49926227827024e-06,1.50102798805475e-06,1.50400516309545e-06,1.50499939448546e-06,1.50217263665177e-06,1.50052507027608e-06,1.50159069687878e-06,1.50025972438366e-06
1.49775047954057e-06,1.5001241376236e-06,1.50133701369261e-06,1.5029049064182e-06,1.49998828573974e-06,1.49806171123327e-06,1.49942862399657e-06,1.49983270721239e-06,1.49821484481537e-06,1.49834308366311e-06,1.49972317011431e-06,1.50008294623315e-06,1.49708852720786e-06,1.49752176347853e-06,1.49877982777855e-06,1.50023073945116e-06,1.49823015866901e-06,1.50070936019017e-06,1.49971378793433e-06,1.49666269771741e-06,1.49557451179165e-06,1.49840702416581e-06,1.49984802618783e-06,1.49857130947245e-06,1.50008818995955e-06,1.50115858006649e-06,1.49965482171434e-06,1.49924874760764e-06,1.50031362832939e-06,1.501106430651e-06,1.50243469077377e-06,1.50160543827208e-06,1.49986236721366e-06,1.49701583840767e-06,1.49691852115713e-06,1.49832980313956e-06,1.49912189508993e-06,1.49811981507942e-06,1.49669370372334e-06,1.49820743693253e-06,1.49855149498203e-06,1.50010149243771e-06,1.4991365312093e-06,1.50097282815723e-06,1.50402456314915e-06,1.5050412296722e-06,1.50207541438245e-06,1.50027640261398e-06,1.50145506670622e-06,1.50021450938785e-06
1.49793132470894e-06,1.50037279047082e-06,1.50142744368423e-06,1.50285966179264e-06,1.50005610823346e-06,1.49819734140583e-06,1.49956425416913e-06,1.49990051489124e-06,1.49844090497955e-06,1.4982978686673e-06,1.49972317011431e-06,1.50028639889943e-06,1.4971337273888e-06,1.49754437097644e-06,1.49844074493971e-06,1.49998207178907e-06,1.49813972867739e-06,1.50089020535854e-06,1.49978161042805e-06,1.49648185254904e-06,1.49552929679584e-06,1.49874612181953e-06,1.50018710902667e-06,1.49866173946408e-06,1.50013340495536e-06,1.50102294989393e-06,1.49960962153341e-06,1.49904529494136e-06,1.50031362832939e-06,1.50124206082356e-06,1.50238947577796e-06,1.50174108325951e-06,1.50013364237365e-06,1.49721186374227e-06,1.49691867341647e-06,1.49830861603579e-06,1.49914259578782e-06,1.49820557003145e-06,1.49677845252805e-06,1.49813482802703e-06,1.498528902299e-06,1.49996586226515e-06,1.49897829353883e-06,1.50099543565514e-06,1.50402456314915e-06,1.5050638964296e-06,1.50196237689292e-06,1.50002773495189e-06,1.50131943653366e-06,1.50016929439203e-06
