accepted delta gamma error Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -1.141782e-03 -114.178217 -114.178217 1.000000 5.736966e-01
1 5.000000e-03 1.000000e+05 -1.171366e-03 -114.178217 -117.136627 0.051901 5.749863e-01
1 5.000000e-03 1.000000e+05 -1.151887e-03 -114.178217 -115.188737 0.364030 5.755973e-01
2 5.000000e-03 1.000000e+05 -1.133571e-03 -113.357106 -113.357106 1.000000 5.746900e-01
2 5.000000e-03 1.000000e+05 -1.182392e-03 -113.357106 -118.239204 0.007581 5.753717e-01
3 5.000000e-03 1.000000e+05 -1.127742e-03 -112.774188 -112.774188 1.000000 5.755727e-01
4 5.000000e-03 1.000000e+05 -1.103541e-03 -110.354127 -110.354127 1.000000 5.741690e-01
5 5.000000e-03 1.000000e+05 -1.108999e-03 -110.899913 -110.899913 0.579386 5.752376e-01
6 5.000000e-03 1.000000e+05 -1.103794e-03 -110.379366 -110.379366 1.000000 5.743551e-01
7 5.000000e-03 1.000000e+05 -1.053218e-03 -105.321823 -105.321823 1.000000 5.754615e-01
7 5.000000e-03 1.000000e+05 -1.113748e-03 -105.321823 -111.374783 0.002351 5.741430e-01
8 5.000000e-03 1.000000e+05 -1.034390e-03 -103.438990 -103.438990 1.000000 5.755264e-01
9 5.000000e-03 1.000000e+05 -9.918094e-04 -99.180939 -99.180939 1.000000 5.738592e-01
9 5.000000e-03 1.000000e+05 -1.042064e-03 -99.180939 -104.206355 0.006569 5.755135e-01
10 5.000000e-03 1.000000e+05 -9.656182e-04 -96.561820 -96.561820 1.000000 5.753023e-01
11 5.000000e-03 1.000000e+05 -9.640143e-04 -96.401434 -96.401434 1.000000 5.749834e-01
12 5.000000e-03 1.000000e+05 -9.396287e-04 -93.962869 -93.962869 1.000000 5.752425e-01
13 5.000000e-03 1.000000e+05 -9.273313e-04 -92.733135 -92.733135 1.000000 5.740158e-01
13 5.000000e-03 1.000000e+05 -9.539515e-04 -92.733135 -95.395155 0.069807 5.754680e-01
13 5.000000e-03 1.000000e+05 -9.447379e-04 -92.733135 -94.473793 0.175405 5.739418e-01
13 5.000000e-03 1.000000e+05 -9.576031e-04 -92.733135 -95.760314 0.048452 5.738363e-01
14 5.000000e-03 1.000000e+05 -9.381372e-04 -93.813721 -93.813721 0.339397 5.755378e-01
14 5.000000e-03 1.000000e+05 -9.630695e-04 -93.813721 -96.306948 0.082643 5.740085e-01
15 5.000000e-03 1.000000e+05 -9.488241e-04 -94.882405 -94.882405 0.343460 5.739866e-01
15 5.000000e-03 1.000000e+05 -1.007718e-03 -94.882405 -100.771843 0.002769 5.752716e-01
15 5.000000e-03 1.000000e+05 -9.928394e-04 -94.882405 -99.283944 0.012258 5.737739e-01
16 5.000000e-03 1.000000e+05 -9.669799e-04 -96.697987 -96.697987 0.162743 5.740516e-01
16 5.000000e-03 1.000000e+05 -1.008030e-03 -96.697987 -100.803001 0.016490 5.753867e-01
17 5.000000e-03 1.000000e+05 -9.330737e-04 -93.307374 -93.307374 1.000000 5.740783e-01
18 5.000000e-03 1.000000e+05 -8.889667e-04 -88.896675 -88.896675 1.000000 5.751269e-01
19 5.000000e-03 1.000000e+05 -8.897439e-04 -88.974393 -88.974393 0.925224 5.737464e-01
20 5.000000e-03 1.000000e+05 -8.745736e-04 -87.457356 -87.457356 1.000000 5.753716e-01
20 5.000000e-03 1.000000e+05 -8.893849e-04 -87.457356 -88.938494 0.227379 5.740299e-01
