accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -6.677273e-03 -66.772728 -66.772728 1.000000 1.015148e+00
2 9.523810e-02 1.000000e+04 -6.643836e-03 -66.438358 -66.438358 1.000000 1.015901e+00
3 9.090909e-02 1.000000e+04 -6.636168e-03 -66.361679 -66.361679 1.000000 1.015322e+00
4 8.695652e-02 1.000000e+04 -6.657665e-03 -66.576655 -66.576655 0.806561 1.014516e+00
4 8.333333e-02 1.000000e+04 -6.683282e-03 -66.576655 -66.832819 0.774015 1.015813e+00
5 8.000000e-02 1.000000e+04 -6.650546e-03 -66.505457 -66.505457 1.000000 1.014110e+00
6 7.692308e-02 1.000000e+04 -6.649683e-03 -66.496828 -66.496828 1.000000 1.015187e+00
7 7.407407e-02 1.000000e+04 -6.657913e-03 -66.579126 -66.579126 0.920997 1.013875e+00
8 7.142857e-02 1.000000e+04 -6.636366e-03 -66.363661 -66.363661 1.000000 1.015013e+00
9 6.896552e-02 1.000000e+04 -6.615981e-03 -66.159812 -66.159812 1.000000 1.015705e+00
9 6.666667e-02 1.000000e+04 -6.644540e-03 -66.159812 -66.445401 0.751572 1.014063e+00
10 6.451613e-02 1.000000e+04 -6.646604e-03 -66.466037 -66.466037 0.736221 1.018753e+00
11 6.250000e-02 1.000000e+04 -6.632170e-03 -66.321695 -66.321695 1.000000 1.014370e+00
12 6.060606e-02 1.000000e+04 -6.619879e-03 -66.198795 -66.198795 1.000000 1.014591e+00
13 5.882353e-02 1.000000e+04 -6.657345e-03 -66.573449 -66.573449 0.687527 1.014476e+00
13 5.714286e-02 1.000000e+04 -6.685418e-03 -66.573449 -66.854180 0.755231 1.014922e+00
14 5.555556e-02 1.000000e+04 -6.641709e-03 -66.417087 -66.417087 1.000000 1.018990e+00
15 5.405405e-02 1.000000e+04 -6.656910e-03 -66.569097 -66.569097 0.858980 1.014915e+00
16 5.263158e-02 1.000000e+04 -6.662320e-03 -66.623195 -66.623195 0.947339 1.014621e+00
17 5.128205e-02 1.000000e+04 -6.640915e-03 -66.409148 -66.409148 1.000000 1.014798e+00
18 5.000000e-02 1.000000e+04 -6.635906e-03 -66.359060 -66.359060 1.000000 1.015129e+00
