accepted delta gamma error Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -2.637204e-03 -260.062096 -263.720434 0.025775 5.698006e-01
0 5.000000e-03 1.000000e+05 -2.628215e-03 -260.062096 -262.821453 0.063332 5.699749e-01
1 5.000000e-03 1.000000e+05 -2.582203e-03 -258.220255 -258.220255 1.000000 5.703235e-01
2 5.000000e-03 1.000000e+05 -2.576565e-03 -257.656463 -257.656463 1.000000 5.695428e-01
3 5.000000e-03 1.000000e+05 -2.550796e-03 -255.079650 -255.079650 1.000000 5.699401e-01
4 5.000000e-03 1.000000e+05 -2.494914e-03 -249.491422 -249.491422 1.000000 5.700901e-01
4 5.000000e-03 1.000000e+05 -2.547065e-03 -249.491422 -254.706487 0.005434 5.699053e-01
4 5.000000e-03 1.000000e+05 -2.538493e-03 -249.491422 -253.849318 0.012805 5.702583e-01
4 5.000000e-03 1.000000e+05 -2.574025e-03 -249.491422 -257.402509 0.000367 5.700620e-01
5 5.000000e-03 1.000000e+05 -2.472715e-03 -247.271454 -247.271454 1.000000 5.698238e-01
5 5.000000e-03 1.000000e+05 -2.483333e-03 -247.271454 -248.333260 0.345831 5.702231e-01
6 5.000000e-03 1.000000e+05 -2.457209e-03 -245.720860 -245.720860 1.000000 5.704739e-01
7 5.000000e-03 1.000000e+05 -2.399269e-03 -239.926866 -239.926866 1.000000 5.697637e-01
7 5.000000e-03 1.000000e+05 -2.488008e-03 -239.926866 -248.800797 0.000140 5.692834e-01
8 5.000000e-03 1.000000e+05 -2.326556e-03 -232.655589 -232.655589 1.000000 5.695578e-01
9 5.000000e-03 1.000000e+05 -2.340421e-03 -234.042123 -234.042123 0.249940 5.710427e-01
10 5.000000e-03 1.000000e+05 -2.302206e-03 -230.220575 -230.220575 1.000000 5.698631e-01
11 5.000000e-03 1.000000e+05 -2.306159e-03 -230.615910 -230.615910 0.673454 5.703116e-01
12 5.000000e-03 1.000000e+05 -2.258990e-03 -225.898974 -225.898974 1.000000 5.697155e-01
13 5.000000e-03 1.000000e+05 -2.258175e-03 -225.817482 -225.817482 1.000000 5.704623e-01
14 5.000000e-03 1.000000e+05 -2.202394e-03 -220.239419 -220.239419 1.000000 5.694939e-01
15 5.000000e-03 1.000000e+05 -2.147727e-03 -214.772716 -214.772716 1.000000 5.712597e-01
15 5.000000e-03 1.000000e+05 -2.156979e-03 -214.772716 -215.697936 0.396444 5.697487e-01
16 5.000000e-03 1.000000e+05 -2.083977e-03 -208.397736 -208.397736 1.000000 5.699194e-01
17 5.000000e-03 1.000000e+05 -2.112204e-03 -211.220427 -211.220427 0.059446 5.688842e-01
18 5.000000e-03 1.000000e+05 -2.049318e-03 -204.931838 -204.931838 1.000000 5.699378e-01
19 5.000000e-03 1.000000e+05 -2.028229e-03 -202.822879 -202.822879 1.000000 5.690081e-01
20 5.000000e-03 1.000000e+05 -2.005985e-03 -200.598502 -200.598502 1.000000 5.699231e-01
21 5.000000e-03 1.000000e+05 -1.993755e-03 -199.375538 -199.375538 1.000000 5.702784e-01
21 5.000000e-03 1.000000e+05 -2.029153e-03 -199.375538 -202.915264 0.029021 5.697953e-01
22 5.000000e-03 1.000000e+05 -1.940602e-03 -194.060247 -194.060247 1.000000 5.699605e-01
23 5.000000e-03 1.000000e+05 -1.970679e-03 -197.067887 -197.067887 0.049408 5.696078e-01
24 5.000000e-03 1.000000e+05 -1.958167e-03 -195.816728 -195.816728 1.000000 5.704227e-01
25 5.000000e-03 1.000000e+05 -1.901563e-03 -190.156290 -190.156290 1.000000 5.697504e-01
25 5.000000e-03 1.000000e+05 -1.925741e-03 -190.156290 -192.574126 0.089114 5.699941e-01
26 5.000000e-03 1.000000e+05 -1.913061e-03 -191.306064 -191.306064 0.316708 5.693880e-01
27 5.000000e-03 1.000000e+05 -1.844014e-03 -184.401444 -184.401444 1.000000 5.698392e-01
27 5.000000e-03 1.000000e+05 -1.872136e-03 -184.401444 -187.213551 0.060078 5.693113e-01
28 5.000000e-03 1.000000e+05 -1.808908e-03 -180.890819 -180.890819 1.000000 5.698331e-01
29 5.000000e-03 1.000000e+05 -1.772589e-03 -177.258850 -177.258850 1.000000 5.696906e-01
29 5.000000e-03 1.000000e+05 -1.951110e-03 -177.258850 -195.111029 0.000000 5.694357e-01
30 5.000000e-03 1.000000e+05 -1.728134e-03 -172.813403 -172.813403 1.000000 5.698392e-01
31 5.000000e-03 1.000000e+05 -1.734558e-03 -173.455797 -173.455797 0.526031 5.693432e-01
32 5.000000e-03 1.000000e+05 -1.644281e-03 -164.428117 -164.428117 1.000000 5.698848e-01
32 5.000000e-03 1.000000e+05 -1.735664e-03 -164.428117 -173.566420 0.000107 5.695852e-01
33 5.000000e-03 1.000000e+05 -1.588346e-03 -158.834556 -158.834556 1.000000 5.697766e-01
34 5.000000e-03 1.000000e+05 -1.535385e-03 -153.538544 -153.538544 1.000000 5.701967e-01
34 5.000000e-03 1.000000e+05 -1.548766e-03 -153.538544 -154.876637 0.262345 5.695010e-01
35 5.000000e-03 1.000000e+05 -1.512292e-03 -151.229170 -151.229170 1.000000 5.696384e-01
36 5.000000e-03 1.000000e+05 -1.484120e-03 -148.411971 -148.411971 1.000000 5.692261e-01
36 5.000000e-03 1.000000e+05 -1.531723e-03 -148.411971 -153.172304 0.008563 5.710272e-01
36 5.000000e-03 1.000000e+05 -1.491780e-03 -148.411971 -149.178005 0.464853 5.703232e-01
36 5.000000e-03 1.000000e+05 -1.532956e-03 -148.411971 -153.295644 0.007569 5.691134e-01
36 5.000000e-03 1.000000e+05 -1.528350e-03 -148.411971 -152.835022 0.011998 5.698879e-01
36 5.000000e-03 1.000000e+05 -1.502859e-03 -148.411971 -150.285878 0.153523 5.698846e-01
36 5.000000e-03 1.000000e+05 -1.511095e-03 -148.411971 -151.109505 0.067371 5.697916e-01
37 5.000000e-03 1.000000e+05 -1.464713e-03 -146.471306 -146.471306 1.000000 5.687869e-01
38 5.000000e-03 1.000000e+05 -1.446327e-03 -144.632705 -144.632705 1.000000 5.697902e-01
38 5.000000e-03 1.000000e+05 -1.488660e-03 -144.632705 -148.866010 0.014504 5.694591e-01
38 5.000000e-03 1.000000e+05 -1.463018e-03 -144.632705 -146.301771 0.188423 5.696156e-01
38 5.000000e-03 1.000000e+05 -1.467205e-03 -144.632705 -146.720458 0.123965 5.699368e-01
39 5.000000e-03 1.000000e+05 -1.430891e-03 -143.089130 -143.089130 1.000000 5.701567e-01
39 5.000000e-03 1.000000e+05 -1.468937e-03 -143.089130 -146.893743 0.022268 5.696935e-01
39 5.000000e-03 1.000000e+05 -1.490380e-03 -143.089130 -149.038024 0.002609 5.696942e-01
39 5.000000e-03 1.000000e+05 -1.438997e-03 -143.089130 -143.899731 0.444591 5.703049e-01
40 5.000000e-03 1.000000e+05 -1.402374e-03 -140.237418 -140.237418 1.000000 5.695688e-01
41 5.000000e-03 1.000000e+05 -1.394031e-03 -139.403111 -139.403111 1.000000 5.699072e-01
42 5.000000e-03 1.000000e+05 -1.378337e-03 -137.833664 -137.833664 1.000000 5.691427e-01
43 5.000000e-03 1.000000e+05 -1.376873e-03 -137.687341 -137.687341 1.000000 5.699249e-01
44 5.000000e-03 1.000000e+05 -1.328736e-03 -132.873604 -132.873604 1.000000 5.694756e-01
45 5.000000e-03 1.000000e+05 -1.307834e-03 -130.783365 -130.783365 1.000000 5.696499e-01
46 5.000000e-03 1.000000e+05 -1.266356e-03 -126.635614 -126.635614 1.000000 5.696282e-01
47 5.000000e-03 1.000000e+05 -1.259316e-03 -125.931626 -125.931626 1.000000 5.697311e-01
48 5.000000e-03 1.000000e+05 -1.275240e-03 -127.523978 -127.523978 0.203447 5.693411e-01
48 5.000000e-03 1.000000e+05 -1.281682e-03 -127.523978 -128.168248 0.525046 5.698254e-01
49 5.000000e-03 1.000000e+05 -1.238842e-03 -123.884238 -123.884238 1.000000 5.697449e-01
49 5.000000e-03 1.000000e+05 -1.392517e-03 -123.884238 -139.251717 0.000000 5.695172e-01
49 5.000000e-03 1.000000e+05 -1.297248e-03 -123.884238 -129.724797 0.002907 5.695341e-01
49 5.000000e-03 1.000000e+05 -1.375691e-03 -123.884238 -137.569054 0.000001 5.700997e-01
50 5.000000e-03 1.000000e+05 -1.262173e-03 -126.217260 -126.217260 0.097002 5.694049e-01
50 5.000000e-03 1.000000e+05 -1.285689e-03 -126.217260 -128.568901 0.095213 5.697861e-01
50 5.000000e-03 1.000000e+05 -1.290920e-03 -126.217260 -129.091983 0.056432 5.699903e-01
51 5.000000e-03 1.000000e+05 -1.261225e-03 -126.122496 -126.122496 1.000000 5.694325e-01
52 5.000000e-03 1.000000e+05 -1.263839e-03 -126.383927 -126.383927 0.769949 5.695339e-01
52 5.000000e-03 1.000000e+05 -1.279055e-03 -126.383927 -127.905524 0.218363 5.688511e-01
52 5.000000e-03 1.000000e+05 -1.292792e-03 -126.383927 -129.279246 0.055281 5.695515e-01
53 5.000000e-03 1.000000e+05 -1.252899e-03 -125.289889 -125.289889 1.000000 5.702187e-01
54 5.000000e-03 1.000000e+05 -1.247745e-03 -124.774464 -124.774464 1.000000 5.695208e-01
55 5.000000e-03 1.000000e+05 -1.244791e-03 -124.479112 -124.479112 1.000000 5.698426e-01
55 5.000000e-03 1.000000e+05 -1.301654e-03 -124.479112 -130.165381 0.003392 5.693258e-01
56 5.000000e-03 1.000000e+05 -1.248990e-03 -124.899020 -124.899020 0.657107 5.696867e-01
56 5.000000e-03 1.000000e+05 -1.281974e-03 -124.899020 -128.197404 0.036943 5.703131e-01
57 5.000000e-03 1.000000e+05 -1.251482e-03 -125.148164 -125.148164 0.779468 5.693131e-01
57 5.000000e-03 1.000000e+05 -1.278436e-03 -125.148164 -127.843587 0.067514 5.696534e-01
57 5.000000e-03 1.000000e+05 -1.264307e-03 -125.148164 -126.430744 0.277321 5.699724e-01
57 5.000000e-03 1.000000e+05 -1.280777e-03 -125.148164 -128.077665 0.053424 5.693858e-01
58 5.000000e-03 1.000000e+05 -1.250452e-03 -125.045187 -125.045187 1.000000 5.697445e-01
58 5.000000e-03 1.000000e+05 -1.303742e-03 -125.045187 -130.374209 0.004849 5.700800e-01
59 5.000000e-03 1.000000e+05 -1.254701e-03 -125.470071 -125.470071 0.653846 5.693301e-01
60 5.000000e-03 1.000000e+05 -1.223642e-03 -122.364188 -122.364188 1.000000 5.696111e-01
61 5.000000e-03 1.000000e+05 -1.219793e-03 -121.979300 -121.979300 1.000000 5.693111e-01
62 5.000000e-03 1.000000e+05 -1.215664e-03 -121.566450 -121.566450 1.000000 5.697005e-01
62 5.000000e-03 1.000000e+05 -1.238791e-03 -121.566450 -123.879087 0.099000 5.693480e-01
63 5.000000e-03 1.000000e+05 -1.204180e-03 -120.418019 -120.418019 1.000000 5.694769e-01
63 5.000000e-03 1.000000e+05 -1.223236e-03 -120.418019 -122.323635 0.148731 5.700530e-01
63 5.000000e-03 1.000000e+05 -1.230330e-03 -120.418019 -123.033048 0.073166 5.694825e-01
63 5.000000e-03 1.000000e+05 -1.227567e-03 -120.418019 -122.756681 0.096457 5.696683e-01
63 5.000000e-03 1.000000e+05 -1.237127e-03 -120.418019 -123.712652 0.037082 5.697112e-01
63 5.000000e-03 1.000000e+05 -1.256969e-03 -120.418019 -125.696940 0.005098 5.700916e-01
63 5.000000e-03 1.000000e+05 -1.228849e-03 -120.418019 -122.884923 0.084847 5.693744e-01
63 5.000000e-03 1.000000e+05 -1.228061e-03 -120.418019 -122.806134 0.091803 5.696166e-01
64 5.000000e-03 1.000000e+05 -1.195291e-03 -119.529107 -119.529107 1.000000 5.698360e-01
65 5.000000e-03 1.000000e+05 -1.188716e-03 -118.871630 -118.871630 1.000000 5.695949e-01
65 5.000000e-03 1.000000e+05 -1.215868e-03 -118.871630 -121.586778 0.066195 5.704996e-01
65 5.000000e-03 1.000000e+05 -1.211295e-03 -118.871630 -121.129518 0.104571 5.702267e-01
65 5.000000e-03 1.000000e+05 -1.205740e-03 -118.871630 -120.574046 0.182243 5.694715e-01
66 5.000000e-03 1.000000e+05 -1.163733e-03 -116.373268 -116.373268 1.000000 5.694905e-01
67 5.000000e-03 1.000000e+05 -1.134107e-03 -113.410700 -113.410700 1.000000 5.699733e-01
67 5.000000e-03 1.000000e+05 -1.152427e-03 -113.410700 -115.242708 0.160092 5.694336e-01
68 5.000000e-03 1.000000e+05 -1.110932e-03 -111.093196 -111.093196 1.000000 5.696749e-01
68 5.000000e-03 1.000000e+05 -1.130634e-03 -111.093196 -113.063422 0.139425 5.693922e-01
68 5.000000e-03 1.000000e+05 -1.162750e-03 -111.093196 -116.274965 0.005618 5.694403e-01
69 5.000000e-03 1.000000e+05 -1.018549e-03 -101.854928 -101.854928 1.000000 5.698240e-01
70 5.000000e-03 1.000000e+05 -1.013234e-03 -101.323413 -101.323413 1.000000 5.695921e-01
70 5.000000e-03 1.000000e+05 -1.038464e-03 -101.323413 -103.846449 0.080216 5.695668e-01
71 5.000000e-03 1.000000e+05 -9.681311e-04 -96.813106 -96.813106 1.000000 5.701674e-01
71 5.000000e-03 1.000000e+05 -1.044194e-03 -96.813106 -104.419397 0.000497 5.698831e-01
72 5.000000e-03 1.000000e+05 -9.543132e-04 -95.431317 -95.431317 1.000000 5.697482e-01
73 5.000000e-03 1.000000e+05 -9.032904e-04 -90.329039 -90.329039 1.000000 5.690919e-01
74 5.000000e-03 1.000000e+05 -8.956902e-04 -89.569015 -89.569015 1.000000 5.695303e-01
75 5.000000e-03 1.000000e+05 -8.417524e-04 -84.175242 -84.175242 1.000000 5.690467e-01
75 5.000000e-03 1.000000e+05 -1.039915e-03 -84.175242 -103.991459 0.000000 5.698525e-01
76 5.000000e-03 1.000000e+05 -8.202851e-04 -82.028506 -82.028506 1.000000 5.699475e-01
