accepted delta gamma Lprev Lstar alpha time
1 3.000000e-01 1.000000e+04 -14.312215 -14.312215 1.000000 1.002169e+00
1 2.970297e-01 1.000000e+04 -14.312215 -16.149891 0.159187 1.002413e+00
1 2.941176e-01 1.000000e+04 -14.312215 -18.508203 0.015056 1.002312e+00
1 2.912621e-01 1.000000e+04 -14.312215 -18.950811 0.009671 1.001994e+00
1 2.884615e-01 1.000000e+04 -14.312215 -17.440802 0.043780 1.002218e+00
1 2.857143e-01 1.000000e+04 -14.312215 -18.995268 0.009251 1.001454e+00
2 2.830189e-01 1.000000e+04 -14.905063 -14.905063 0.552751 1.002603e+00
2 2.803738e-01 1.000000e+04 -14.905063 -22.521177 0.000492 1.001546e+00
2 2.777778e-01 1.000000e+04 -14.905063 -18.654230 0.023537 1.002403e+00
2 2.752294e-01 1.000000e+04 -14.905063 -16.492964 0.204354 1.001481e+00
2 2.727273e-01 1.000000e+04 -14.905063 -15.825202 0.398464 1.001683e+00
2 2.702703e-01 1.000000e+04 -14.905063 -16.479769 0.207068 1.001999e+00
3 2.678571e-01 1.000000e+04 -17.107043 -17.107043 0.110584 1.001659e+00
3 2.654867e-01 1.000000e+04 -17.107043 -18.340694 0.291227 1.001124e+00
3 2.631579e-01 1.000000e+04 -17.107043 -23.634971 0.001462 1.001390e+00
4 2.608696e-01 1.000000e+04 -14.503402 -14.503402 1.000000 1.002172e+00
4 2.586207e-01 1.000000e+04 -14.503402 -19.815504 0.004932 1.001680e+00
4 2.564103e-01 1.000000e+04 -14.503402 -19.311082 0.008167 1.001332e+00
5 2.542373e-01 1.000000e+04 -11.946085 -11.946085 1.000000 1.001522e+00
5 2.521008e-01 1.000000e+04 -11.946085 -14.264735 0.098406 1.001629e+00
5 2.500000e-01 1.000000e+04 -11.946085 -15.409038 0.031337 1.001410e+00
5 2.479339e-01 1.000000e+04 -11.946085 -15.525493 0.027892 1.002060e+00
6 2.459016e-01 1.000000e+04 -14.235949 -14.235949 0.101280 1.001266e+00
6 2.439024e-01 1.000000e+04 -14.235949 -17.278792 0.047699 1.001642e+00
7 2.419355e-01 1.000000e+04 -13.716235 -13.716235 1.000000 1.001602e+00
7 2.400000e-01 1.000000e+04 -13.716235 -18.984267 0.005154 1.001633e+00
7 2.380952e-01 1.000000e+04 -13.716235 -16.817690 0.044984 1.001746e+00
7 2.362205e-01 1.000000e+04 -13.716235 -19.600586 0.002783 1.001320e+00
7 2.343750e-01 1.000000e+04 -13.716235 -17.249724 0.029203 1.001959e+00
7 2.325581e-01 1.000000e+04 -13.716235 -20.739629 0.000891 1.001871e+00
7 2.307692e-01 1.000000e+04 -13.716235 -19.293822 0.003782 1.001550e+00
7 2.290076e-01 1.000000e+04 -13.716235 -20.585877 0.001039 1.001718e+00
8 2.272727e-01 1.000000e+04 -14.006864 -14.006864 0.747792 1.001856e+00
8 2.255639e-01 1.000000e+04 -14.006864 -18.688186 0.009267 1.001276e+00
8 2.238806e-01 1.000000e+04 -14.006864 -21.562656 0.000523 1.001688e+00
8 2.222222e-01 1.000000e+04 -14.006864 -17.455969 0.031774 1.001480e+00
8 2.205882e-01 1.000000e+04 -14.006864 -18.369179 0.012749 1.001863e+00
8 2.189781e-01 1.000000e+04 -14.006864 -15.434222 0.239942 1.001807e+00
8 2.173913e-01 1.000000e+04 -14.006864 -18.886191 0.007602 1.001895e+00
9 2.158273e-01 1.000000e+04 -18.021503 -18.021503 0.018049 1.001701e+00
10 2.142857e-01 1.000000e+04 -19.147934 -19.147934 0.324188 1.001374e+00
11 2.127660e-01 1.000000e+04 -18.524522 -18.524522 1.000000 1.001367e+00
11 2.112676e-01 1.000000e+04 -18.524522 -19.531600 0.365285 1.001402e+00
12 2.097902e-01 1.000000e+04 -16.605568 -16.605568 1.000000 1.001672e+00
13 2.083333e-01 1.000000e+04 -16.075328 -16.075328 1.000000 1.001514e+00
14 2.068966e-01 1.000000e+04 -11.986685 -11.986685 1.000000 1.001558e+00
14 2.054795e-01 1.000000e+04 -11.986685 -16.937693 0.007076 1.002073e+00
14 2.040816e-01 1.000000e+04 -11.986685 -16.938857 0.007068 1.001180e+00
14 2.027027e-01 1.000000e+04 -11.986685 -14.115180 0.119016 1.002311e+00
14 2.013423e-01 1.000000e+04 -11.986685 -15.533357 0.028820 1.001690e+00
14 2.000000e-01 1.000000e+04 -11.986685 -15.146328 0.042441 1.001456e+00
14 1.986755e-01 1.000000e+04 -11.986685 -15.678251 0.024933 1.001226e+00
15 1.973684e-01 1.000000e+04 -12.852140 -12.852140 0.420860 1.001565e+00
16 1.960784e-01 1.000000e+04 -10.467899 -10.467899 1.000000 1.001880e+00
16 1.948052e-01 1.000000e+04 -10.467899 -11.731607 0.282604 1.001659e+00
16 1.935484e-01 1.000000e+04 -10.467899 -15.085869 0.009873 1.001536e+00
16 1.923077e-01 1.000000e+04 -10.467899 -16.253468 0.003072 1.001473e+00
16 1.910828e-01 1.000000e+04 -10.467899 -14.184527 0.024316 1.001517e+00
16 1.898734e-01 1.000000e+04 -10.467899 -13.300579 0.058855 1.001594e+00
16 1.886792e-01 1.000000e+04 -10.467899 -12.883448 0.089318 1.001669e+00
16 1.875000e-01 1.000000e+04 -10.467899 -22.186425 0.000008 1.001642e+00
16 1.863354e-01 1.000000e+04 -10.467899 -13.423626 0.052041 1.001384e+00
17 1.851852e-01 1.000000e+04 -13.360115 -13.360115 0.055453 1.001545e+00
17 1.840491e-01 1.000000e+04 -13.360115 -15.667449 0.099526 1.002788e+00
18 1.829268e-01 1.000000e+04 -12.564873 -12.564873 1.000000 1.001265e+00
19 1.818182e-01 1.000000e+04 -13.627183 -13.627183 0.345656 1.000931e+00
20 1.807229e-01 1.000000e+04 -13.065108 -13.065108 1.000000 1.001576e+00
20 1.796407e-01 1.000000e+04 -13.065108 -18.280516 0.005432 1.001331e+00
20 1.785714e-01 1.000000e+04 -13.065108 -15.516005 0.086216 1.001749e+00
21 1.775148e-01 1.000000e+04 -13.259957 -13.259957 0.822959 1.001429e+00
21 1.764706e-01 1.000000e+04 -13.259957 -15.852451 0.074833 1.001515e+00
22 1.754386e-01 1.000000e+04 -14.136217 -14.136217 0.416337 1.001721e+00
22 1.744186e-01 1.000000e+04 -14.136217 -21.357004 0.000731 1.001378e+00
23 1.734104e-01 1.000000e+04 -13.845350 -13.845350 1.000000 1.001278e+00
23 1.724138e-01 1.000000e+04 -13.845350 -17.671441 0.021795 1.001113e+00
23 1.714286e-01 1.000000e+04 -13.845350 -15.196414 0.258965 1.001847e+00
23 1.704545e-01 1.000000e+04 -13.845350 -16.788617 0.052693 1.001105e+00
23 1.694915e-01 1.000000e+04 -13.845350 -19.335453 0.004127 1.001645e+00
23 1.685393e-01 1.000000e+04 -13.845350 -17.254834 0.033058 1.001403e+00
23 1.675978e-01 1.000000e+04 -13.845350 -17.041958 0.040901 1.001645e+00
23 1.666667e-01 1.000000e+04 -13.845350 -16.642944 0.060957 1.001271e+00
23 1.657459e-01 1.000000e+04 -13.845350 -17.392983 0.028793 1.001625e+00
24 1.648352e-01 1.000000e+04 -13.361622 -13.361622 1.000000 1.001469e+00
24 1.639344e-01 1.000000e+04 -13.361622 -16.314591 0.052185 1.001682e+00
25 1.630435e-01 1.000000e+04 -16.536388 -16.536388 0.041804 1.001656e+00
25 1.621622e-01 1.000000e+04 -16.536388 -19.788554 0.038690 1.001489e+00
26 1.612903e-01 1.000000e+04 -14.980235 -14.980235 1.000000 1.001068e+00
26 1.604278e-01 1.000000e+04 -14.980235 -19.075232 0.016656 1.001392e+00
26 1.595745e-01 1.000000e+04 -14.980235 -16.000562 0.360477 1.001322e+00
26 1.587302e-01 1.000000e+04 -14.980235 -17.099745 0.120091 1.001217e+00
