accepted delta gamma error Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -8.692384e-04 -82.729204 -86.923842 0.015076 5.654620e-01
1 5.000000e-03 1.000000e+05 -8.201208e-04 -82.012083 -82.012083 1.000000 5.655518e-01
2 5.000000e-03 1.000000e+05 -8.017232e-04 -80.172319 -80.172319 1.000000 5.672971e-01
2 5.000000e-03 1.000000e+05 -8.549602e-04 -80.172319 -85.496024 0.004875 5.653247e-01
2 5.000000e-03 1.000000e+05 -8.656336e-04 -80.172319 -86.563358 0.001677 5.664890e-01
3 5.000000e-03 1.000000e+05 -7.790062e-04 -77.900623 -77.900623 1.000000 5.663208e-01
3 5.000000e-03 1.000000e+05 -8.413158e-04 -77.900623 -84.131578 0.001968 5.650417e-01
3 5.000000e-03 1.000000e+05 -7.933674e-04 -77.900623 -79.336740 0.237849 5.657778e-01
3 5.000000e-03 1.000000e+05 -7.924162e-04 -77.900623 -79.241616 0.261586 5.663748e-01
3 5.000000e-03 1.000000e+05 -8.304402e-04 -77.900623 -83.044022 0.005838 5.649817e-01
4 5.000000e-03 1.000000e+05 -7.548236e-04 -75.482363 -75.482363 1.000000 5.652721e-01
5 5.000000e-03 1.000000e+05 -7.628103e-04 -76.281029 -76.281029 0.449929 5.668253e-01
5 5.000000e-03 1.000000e+05 -7.849326e-04 -76.281029 -78.493265 0.109456 5.652719e-01
5 5.000000e-03 1.000000e+05 -7.926724e-04 -76.281029 -79.267241 0.050478 5.657812e-01
6 5.000000e-03 1.000000e+05 -7.353948e-04 -73.539481 -73.539481 1.000000 5.656893e-01
7 5.000000e-03 1.000000e+05 -7.523164e-04 -75.231642 -75.231642 0.184121 5.649983e-01
7 5.000000e-03 1.000000e+05 -7.748433e-04 -75.231642 -77.484335 0.105116 5.669170e-01
8 5.000000e-03 1.000000e+05 -7.496418e-04 -74.964178 -74.964178 1.000000 5.649345e-01
8 5.000000e-03 1.000000e+05 -7.623848e-04 -74.964178 -76.238476 0.279627 5.657664e-01
8 5.000000e-03 1.000000e+05 -7.875278e-04 -74.964178 -78.752777 0.022627 5.661251e-01
8 5.000000e-03 1.000000e+05 -7.648543e-04 -74.964178 -76.485431 0.218438 5.648268e-01
9 5.000000e-03 1.000000e+05 -7.308648e-04 -73.086484 -73.086484 1.000000 5.653251e-01
10 5.000000e-03 1.000000e+05 -7.341029e-04 -73.410293 -73.410293 0.723388 5.661530e-01
11 5.000000e-03 1.000000e+05 -7.490579e-04 -74.905787 -74.905787 0.224138 5.652867e-01
12 5.000000e-03 1.000000e+05 -7.153908e-04 -71.539083 -71.539083 1.000000 5.659641e-01
13 5.000000e-03 1.000000e+05 -7.300208e-04 -73.002077 -73.002077 0.231542 5.652478e-01
14 5.000000e-03 1.000000e+05 -7.175124e-04 -71.751241 -71.751241 1.000000 5.658942e-01
14 5.000000e-03 1.000000e+05 -7.449385e-04 -71.751241 -74.493854 0.064402 5.651793e-01
15 5.000000e-03 1.000000e+05 -7.085019e-04 -70.850188 -70.850188 1.000000 5.658723e-01
15 5.000000e-03 1.000000e+05 -8.201646e-04 -70.850188 -82.016462 0.000014 5.649723e-01
15 5.000000e-03 1.000000e+05 -7.311212e-04 -70.850188 -73.112116 0.104150 5.649786e-01
16 5.000000e-03 1.000000e+05 -7.024638e-04 -70.246379 -70.246379 1.000000 5.656459e-01
17 5.000000e-03 1.000000e+05 -6.779951e-04 -67.799506 -67.799506 1.000000 5.651056e-01
17 5.000000e-03 1.000000e+05 -7.215979e-04 -67.799506 -72.159792 0.012775 5.657946e-01
17 5.000000e-03 1.000000e+05 -7.122619e-04 -67.799506 -71.226190 0.032495 5.658376e-01
17 5.000000e-03 1.000000e+05 -7.033220e-04 -67.799506 -70.332196 0.079445 5.653321e-01
17 5.000000e-03 1.000000e+05 -7.115390e-04 -67.799506 -71.153899 0.034931 5.651813e-01
18 5.000000e-03 1.000000e+05 -6.824611e-04 -68.246113 -68.246113 0.639795 5.657656e-01
18 5.000000e-03 1.000000e+05 -6.998471e-04 -68.246113 -69.984713 0.175766 5.653819e-01
19 5.000000e-03 1.000000e+05 -6.870607e-04 -68.706066 -68.706066 0.631314 5.654382e-01
19 5.000000e-03 1.000000e+05 -7.150638e-04 -68.706066 -71.506377 0.060791 5.660204e-01
20 5.000000e-03 1.000000e+05 -6.808861e-04 -68.088607 -68.088607 1.000000 5.647925e-01
20 5.000000e-03 1.000000e+05 -6.892891e-04 -68.088607 -68.928909 0.431580 5.656957e-01
21 5.000000e-03 1.000000e+05 -6.507585e-04 -65.075849 -65.075849 1.000000 5.661971e-01
