accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-03 3.000000e+05 -3.030488e-04 -90.914647 -90.914647 1.000000 4.204661e+01
1 1.000000e-03 3.000000e+05 -3.779574e-04 -90.914647 -113.387231 0.000000 4.205136e+01
1 1.000000e-03 3.000000e+05 -3.504395e-04 -90.914647 -105.131851 0.000001 4.206942e+01
1 1.000000e-03 3.000000e+05 -3.641201e-04 -90.914647 -109.236024 0.000000 4.204830e+01
1 1.000000e-03 3.000000e+05 -4.770063e-04 -90.914647 -143.101888 0.000000 4.206655e+01
2 1.000000e-03 3.000000e+05 -2.798653e-04 -83.959579 -83.959579 1.000000 4.204119e+01
2 1.000000e-03 3.000000e+05 -1.130927e-03 -83.959579 -339.278092 0.000000 4.204260e+01
3 1.000000e-03 3.000000e+05 -2.786861e-04 -83.605825 -83.605825 1.000000 4.205914e+01
4 1.000000e-03 3.000000e+05 -2.706297e-04 -81.188907 -81.188907 1.000000 4.207161e+01
4 1.000000e-03 3.000000e+05 -3.775874e-04 -81.188907 -113.276221 0.000000 4.206265e+01
4 1.000000e-03 3.000000e+05 -2.985817e-04 -81.188907 -89.574504 0.000228 4.204172e+01
4 1.000000e-03 3.000000e+05 -2.250299e-03 -81.188907 -675.089578 0.000000 4.205330e+01
4 1.000000e-03 3.000000e+05 -4.275372e-04 -81.188907 -128.261158 0.000000 4.204542e+01
4 1.000000e-03 3.000000e+05 -3.614838e-04 -81.188907 -108.445130 0.000000 4.205592e+01
4 1.000000e-03 3.000000e+05 -2.778188e-04 -81.188907 -83.345641 0.115702 4.204978e+01
4 1.000000e-03 3.000000e+05 -2.778227e-04 -81.188907 -83.346814 0.115567 4.206546e+01
4 1.000000e-03 3.000000e+05 -2.910826e-04 -81.188907 -87.324790 0.002164 4.204335e+01
4 1.000000e-03 3.000000e+05 -3.117881e-04 -81.188907 -93.536435 0.000004 4.205972e+01
4 1.000000e-03 3.000000e+05 -4.036911e-04 -81.188907 -121.107332 0.000000 4.204041e+01
4 1.000000e-03 3.000000e+05 -2.826297e-04 -81.188907 -84.788909 0.027324 4.205155e+01
5 1.000000e-03 3.000000e+05 -2.673868e-04 -80.216030 -80.216030 1.000000 4.204415e+01
5 1.000000e-03 3.000000e+05 -8.102283e-04 -80.216030 -243.068497 0.000000 4.204556e+01
5 1.000000e-03 3.000000e+05 -3.461132e-04 -80.216030 -103.833946 0.000000 4.206514e+01
5 1.000000e-03 3.000000e+05 -2.772089e-04 -80.216030 -83.162685 0.052515 4.204131e+01
5 1.000000e-03 3.000000e+05 -2.774125e-04 -80.216030 -83.223749 0.049404 4.206077e+01
5 1.000000e-03 3.000000e+05 -3.691188e-04 -80.216030 -110.735646 0.000000 4.203786e+01
5 1.000000e-03 3.000000e+05 -7.841685e-04 -80.216030 -235.250563 0.000000 4.205380e+01
5 1.000000e-03 3.000000e+05 -2.742345e-04 -80.216030 -82.270365 0.128178 4.204059e+01
5 1.000000e-03 3.000000e+05 -4.752436e-04 -80.216030 -142.573078 0.000000 4.205874e+01
5 1.000000e-03 3.000000e+05 -2.968830e-04 -80.216030 -89.064892 0.000144 4.204322e+01
5 1.000000e-03 3.000000e+05 -4.652771e-04 -80.216030 -139.583144 0.000000 4.206727e+01
5 1.000000e-03 3.000000e+05 -3.857983e-04 -80.216030 -115.739475 0.000000 4.204167e+01
5 1.000000e-03 3.000000e+05 -4.139217e-04 -80.216030 -124.176516 0.000000 4.206462e+01
5 1.000000e-03 3.000000e+05 -3.567732e-04 -80.216030 -107.031955 0.000000 4.203811e+01
6 1.000000e-03 3.000000e+05 -2.630659e-04 -78.919764 -78.919764 1.000000 4.205197e+01
6 1.000000e-03 3.000000e+05 -2.966469e-04 -78.919764 -88.994070 0.000042 4.205793e+01
7 1.000000e-03 3.000000e+05 -2.634336e-04 -79.030075 -79.030075 0.895555 4.204265e+01
7 1.000000e-03 3.000000e+05 -2.703033e-04 -79.030075 -81.090982 0.127339 4.203982e+01
7 1.000000e-03 3.000000e+05 -4.760950e-04 -79.030075 -142.828503 0.000000 4.206473e+01
7 1.000000e-03 3.000000e+05 -1.102044e-03 -79.030075 -330.613317 0.000000 4.203514e+01
7 1.000000e-03 3.000000e+05 -2.683499e-04 -79.030075 -80.504962 0.228805 4.205579e+01
7 1.000000e-03 3.000000e+05 -5.181548e-04 -79.030075 -155.446443 0.000000 4.203762e+01
7 1.000000e-03 3.000000e+05 -2.893549e-04 -79.030075 -86.806467 0.000420 4.205707e+01
7 1.000000e-03 3.000000e+05 -2.719923e-04 -79.030075 -81.597677 0.076719 4.204067e+01
7 1.000000e-03 3.000000e+05 -3.394937e-04 -79.030075 -101.848105 0.000000 4.206777e+01
7 1.000000e-03 3.000000e+05 -7.494364e-04 -79.030075 -224.830910 0.000000 4.203832e+01
7 1.000000e-03 3.000000e+05 -2.943081e-04 -79.030075 -88.292424 0.000095 4.206638e+01
7 1.000000e-03 3.000000e+05 -1.683819e-03 -79.030075 -505.145777 0.000000 4.203477e+01
7 1.000000e-03 3.000000e+05 -4.292673e-04 -79.030075 -128.780204 0.000000 4.205412e+01
7 1.000000e-03 3.000000e+05 -2.717419e-04 -79.030075 -81.522576 0.082703 4.203709e+01
7 1.000000e-03 3.000000e+05 -3.569598e-04 -79.030075 -107.087926 0.000000 4.205926e+01
7 1.000000e-03 3.000000e+05 -2.872695e-04 -79.030075 -86.180839 0.000784 4.204204e+01
8 1.000000e-03 3.000000e+05 -2.588821e-04 -77.664631 -77.664631 1.000000 4.206700e+01
9 1.000000e-03 3.000000e+05 -2.597450e-04 -77.923492 -77.923492 0.771931 4.206257e+01
9 1.000000e-03 3.000000e+05 -3.112569e-04 -77.923492 -93.377066 0.000000 4.205058e+01
9 1.000000e-03 3.000000e+05 -2.753356e-04 -77.923492 -82.600694 0.009305 4.204265e+01
9 1.000000e-03 3.000000e+05 -3.149757e-04 -77.923492 -94.492716 0.000000 4.205382e+01
