accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -262.471905 -264.255681 0.168003 2.130393e+00
0 5.000000e-03 1.000000e+05 -262.471905 -264.324619 0.156811 2.130135e+00
0 5.000000e-03 1.000000e+05 -262.471905 -266.619395 0.015804 2.130989e+00
0 5.000000e-03 1.000000e+05 -262.471905 -266.323800 0.021239 2.131423e+00
1 5.000000e-03 1.000000e+05 -259.860913 -259.860913 1.000000 2.130630e+00
2 5.000000e-03 1.000000e+05 -259.971059 -259.971059 0.895703 2.130852e+00
2 5.000000e-03 1.000000e+05 -259.971059 -266.438126 0.001554 2.131174e+00
3 5.000000e-03 1.000000e+05 -257.830360 -257.830360 1.000000 2.130283e+00
4 5.000000e-03 1.000000e+05 -255.002806 -255.002806 1.000000 2.130559e+00
5 5.000000e-03 1.000000e+05 -252.966187 -252.966187 1.000000 2.130680e+00
6 5.000000e-03 1.000000e+05 -252.647955 -252.647955 1.000000 2.130308e+00
7 5.000000e-03 1.000000e+05 -250.329880 -250.329880 1.000000 2.130588e+00
8 5.000000e-03 1.000000e+05 -247.758903 -247.758903 1.000000 2.130937e+00
9 5.000000e-03 1.000000e+05 -242.117930 -242.117930 1.000000 2.130272e+00
10 5.000000e-03 1.000000e+05 -235.202043 -235.202043 1.000000 2.131010e+00
10 5.000000e-03 1.000000e+05 -235.202043 -235.585388 0.681578 2.130642e+00
10 5.000000e-03 1.000000e+05 -235.202043 -238.748724 0.028820 2.130128e+00
11 5.000000e-03 1.000000e+05 -234.763475 -234.763475 1.000000 2.129808e+00
12 5.000000e-03 1.000000e+05 -224.515439 -224.515439 1.000000 2.130331e+00
13 5.000000e-03 1.000000e+05 -222.515674 -222.515674 1.000000 2.130833e+00
14 5.000000e-03 1.000000e+05 -217.031622 -217.031622 1.000000 2.130017e+00
15 5.000000e-03 1.000000e+05 -214.343224 -214.343224 1.000000 2.131809e+00
16 5.000000e-03 1.000000e+05 -212.400723 -212.400723 1.000000 2.131058e+00
17 5.000000e-03 1.000000e+05 -210.776541 -210.776541 1.000000 2.130282e+00
18 5.000000e-03 1.000000e+05 -206.040438 -206.040438 1.000000 2.130040e+00
19 5.000000e-03 1.000000e+05 -205.978252 -205.978252 1.000000 2.130657e+00
20 5.000000e-03 1.000000e+05 -205.709872 -205.709872 1.000000 2.130933e+00
20 5.000000e-03 1.000000e+05 -205.709872 -208.951012 0.039119 2.130337e+00
20 5.000000e-03 1.000000e+05 -205.709872 -206.830244 0.326158 2.130783e+00
21 5.000000e-03 1.000000e+05 -202.756033 -202.756033 1.000000 2.129630e+00
21 5.000000e-03 1.000000e+05 -202.756033 -205.403180 0.070853 2.130737e+00
21 5.000000e-03 1.000000e+05 -202.756033 -207.976064 0.005407 2.130627e+00
22 5.000000e-03 1.000000e+05 -199.864279 -199.864279 1.000000 2.130761e+00
22 5.000000e-03 1.000000e+05 -199.864279 -205.153594 0.005045 2.130295e+00
22 5.000000e-03 1.000000e+05 -199.864279 -205.958069 0.002257 2.130045e+00
22 5.000000e-03 1.000000e+05 -199.864279 -201.803841 0.143767 2.130658e+00
22 5.000000e-03 1.000000e+05 -199.864279 -201.240646 0.252494 2.130864e+00
23 5.000000e-03 1.000000e+05 -192.525685 -192.525685 1.000000 2.131091e+00
24 5.000000e-03 1.000000e+05 -188.014892 -188.014892 1.000000 2.130786e+00
25 5.000000e-03 1.000000e+05 -182.324124 -182.324124 1.000000 2.130321e+00
26 5.000000e-03 1.000000e+05 -182.412851 -182.412851 0.915095 2.131225e+00
26 5.000000e-03 1.000000e+05 -182.412851 -184.916132 0.081816 2.130560e+00
26 5.000000e-03 1.000000e+05 -182.412851 -187.540477 0.005931 2.129904e+00
27 5.000000e-03 1.000000e+05 -176.967281 -176.967281 1.000000 2.129865e+00
28 5.000000e-03 1.000000e+05 -173.985660 -173.985660 1.000000 2.130531e+00
28 5.000000e-03 1.000000e+05 -173.985660 -175.870363 0.151874 2.130942e+00
29 5.000000e-03 1.000000e+05 -174.016993 -174.016993 0.969153 2.130392e+00
30 5.000000e-03 1.000000e+05 -174.421334 -174.421334 0.667416 2.130608e+00
31 5.000000e-03 1.000000e+05 -173.667533 -173.667533 1.000000 2.130983e+00
31 5.000000e-03 1.000000e+05 -173.667533 -174.518810 0.426870 2.131544e+00
31 5.000000e-03 1.000000e+05 -173.667533 -181.082486 0.000602 2.130583e+00
31 5.000000e-03 1.000000e+05 -173.667533 -175.768925 0.122286 2.130392e+00
31 5.000000e-03 1.000000e+05 -173.667533 -176.449246 0.061932 2.130342e+00
32 5.000000e-03 1.000000e+05 -172.933955 -172.933955 1.000000 2.129736e+00
32 5.000000e-03 1.000000e+05 -172.933955 -173.317670 0.681326 2.131215e+00
32 5.000000e-03 1.000000e+05 -172.933955 -182.824975 0.000051 2.130808e+00
32 5.000000e-03 1.000000e+05 -172.933955 -173.978191 0.351961 2.130224e+00
33 5.000000e-03 1.000000e+05 -173.786056 -173.786056 0.426518 2.129944e+00
33 5.000000e-03 1.000000e+05 -173.786056 -176.734302 0.052432 2.130968e+00
34 5.000000e-03 1.000000e+05 -170.172854 -170.172854 1.000000 2.131191e+00
35 5.000000e-03 1.000000e+05 -161.608895 -161.608895 1.000000 2.130712e+00
36 5.000000e-03 1.000000e+05 -163.653957 -163.653957 0.129372 2.131150e+00
37 5.000000e-03 1.000000e+05 -158.629362 -158.629362 1.000000 2.130952e+00
38 5.000000e-03 1.000000e+05 -155.056462 -155.056462 1.000000 2.130572e+00
