accepted delta gamma Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -96.352922 -96.352922 1.000000 7.730501e-01
1 5.000000e-03 1.000000e+05 -96.352922 -100.544744 0.015119 7.732507e-01
2 5.000000e-03 1.000000e+05 -96.972036 -96.972036 0.538421 7.731672e-01
2 5.000000e-03 1.000000e+05 -96.972036 -99.295495 0.097934 7.736234e-01
2 5.000000e-03 1.000000e+05 -96.972036 -101.469312 0.011139 7.730912e-01
3 5.000000e-03 1.000000e+05 -96.827962 -96.827962 1.000000 7.735539e-01
4 5.000000e-03 1.000000e+05 -93.982998 -93.982998 1.000000 7.730482e-01
4 5.000000e-03 1.000000e+05 -93.982998 -96.618462 0.071686 7.731778e-01
5 5.000000e-03 1.000000e+05 -93.553279 -93.553279 1.000000 7.732059e-01
6 5.000000e-03 1.000000e+05 -92.995226 -92.995226 1.000000 7.734207e-01
7 5.000000e-03 1.000000e+05 -92.971748 -92.971748 1.000000 7.728720e-01
8 5.000000e-03 1.000000e+05 -90.975745 -90.975745 1.000000 7.727822e-01
8 5.000000e-03 1.000000e+05 -90.975745 -95.743384 0.008500 7.732065e-01
9 5.000000e-03 1.000000e+05 -89.893649 -89.893649 1.000000 7.730241e-01
9 5.000000e-03 1.000000e+05 -89.893649 -95.502520 0.003665 7.730920e-01
9 5.000000e-03 1.000000e+05 -89.893649 -95.118044 0.005384 7.734516e-01
10 5.000000e-03 1.000000e+05 -88.213925 -88.213925 1.000000 7.728489e-01
11 5.000000e-03 1.000000e+05 -90.826296 -90.826296 0.073360 7.735714e-01
12 5.000000e-03 1.000000e+05 -90.255630 -90.255630 1.000000 7.730099e-01
13 5.000000e-03 1.000000e+05 -86.937008 -86.937008 1.000000 7.733435e-01
14 5.000000e-03 1.000000e+05 -82.345153 -82.345153 1.000000 7.731799e-01
14 5.000000e-03 1.000000e+05 -82.345153 -84.152751 0.164048 7.731729e-01
14 5.000000e-03 1.000000e+05 -82.345153 -83.443728 0.333346 7.732532e-01
15 5.000000e-03 1.000000e+05 -81.133927 -81.133927 1.000000 7.726866e-01
