accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -1.326688e-03 -12.492414 -13.266883 0.460949 1.002222e+00
1 9.523810e-02 1.000000e+04 -1.304414e-03 -13.044140 -13.044140 0.575955 1.002190e+00
1 9.090909e-02 1.000000e+04 -1.443672e-03 -13.044140 -14.436715 0.248435 1.001160e+00
1 8.695652e-02 1.000000e+04 -1.400040e-03 -13.044140 -14.000399 0.384328 1.001497e+00
2 8.333333e-02 1.000000e+04 -1.335290e-03 -13.352903 -13.352903 0.734355 1.001648e+00
2 8.000000e-02 1.000000e+04 -1.595002e-03 -13.352903 -15.950021 0.074488 1.001023e+00
3 7.692308e-02 1.000000e+04 -1.339858e-03 -13.398583 -13.398583 0.955347 1.001596e+00
4 7.407407e-02 1.000000e+04 -1.324072e-03 -13.240720 -13.240720 1.000000 1.000726e+00
4 7.142857e-02 1.000000e+04 -1.343536e-03 -13.240720 -13.435362 0.823130 1.001446e+00
4 6.896552e-02 1.000000e+04 -1.677501e-03 -13.240720 -16.775014 0.029179 1.000724e+00
5 6.666667e-02 1.000000e+04 -1.271195e-03 -12.711953 -12.711953 1.000000 1.000733e+00
5 6.451613e-02 1.000000e+04 -1.414441e-03 -12.711953 -14.144413 0.238721 1.001366e+00
5 6.250000e-02 1.000000e+04 -1.370805e-03 -12.711953 -13.708049 0.369318 1.000920e+00
6 6.060606e-02 1.000000e+04 -1.374992e-03 -13.749923 -13.749923 0.354173 1.001185e+00
7 5.882353e-02 1.000000e+04 -1.430138e-03 -14.301380 -14.301380 0.576110 1.001271e+00
8 5.714286e-02 1.000000e+04 -1.343477e-03 -13.434772 -13.434772 1.000000 1.002280e+00
9 5.555556e-02 1.000000e+04 -1.400909e-03 -14.009086 -14.009086 0.563091 1.001083e+00
9 5.405405e-02 1.000000e+04 -1.608425e-03 -14.009086 -16.084248 0.125536 1.001286e+00
10 5.263158e-02 1.000000e+04 -1.454220e-03 -14.542199 -14.542199 0.586776 1.000747e+00
10 5.128205e-02 1.000000e+04 -1.575334e-03 -14.542199 -15.753339 0.297857 1.000554e+00
11 5.000000e-02 1.000000e+04 -1.384924e-03 -13.849242 -13.849242 1.000000 1.000625e+00
12 4.878049e-02 1.000000e+04 -1.398363e-03 -13.983635 -13.983635 0.874247 1.001530e+00
12 4.761905e-02 1.000000e+04 -1.528626e-03 -13.983635 -15.286256 0.271818 1.001148e+00
12 4.651163e-02 1.000000e+04 -1.432620e-03 -13.983635 -14.326205 0.709944 1.000633e+00
13 4.545455e-02 1.000000e+04 -1.275156e-03 -12.751555 -12.751555 1.000000 1.001030e+00
14 4.444444e-02 1.000000e+04 -1.129878e-03 -11.298782 -11.298782 1.000000 1.001244e+00
14 4.347826e-02 1.000000e+04 -1.274708e-03 -11.298782 -12.747079 0.234970 1.001303e+00
14 4.255319e-02 1.000000e+04 -1.381931e-03 -11.298782 -13.819313 0.080417 1.001640e+00
14 4.166667e-02 1.000000e+04 -1.262535e-03 -11.298782 -12.625355 0.265385 1.001578e+00
15 4.081633e-02 1.000000e+04 -1.108049e-03 -11.080490 -11.080490 1.000000 1.000779e+00
15 4.000000e-02 1.000000e+04 -1.196116e-03 -11.080490 -11.961160 0.414505 1.000942e+00
16 3.921569e-02 1.000000e+04 -1.110181e-03 -11.101809 -11.101809 0.978906 1.001232e+00
17 3.846154e-02 1.000000e+04 -1.000553e-03 -10.005526 -10.005526 1.000000 1.001045e+00
