accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -1.078791e-03 -9.835435 -10.787912 0.385784 1.008381e+00
0 9.523810e-02 1.000000e+04 -1.220205e-03 -9.835435 -12.202046 0.093798 1.008281e+00
1 9.090909e-02 1.000000e+04 -1.017932e-03 -10.179319 -10.179319 0.709011 1.008804e+00
1 8.695652e-02 1.000000e+04 -1.157731e-03 -10.179319 -11.577306 0.247094 1.008254e+00
1 8.333333e-02 1.000000e+04 -1.290570e-03 -10.179319 -12.905695 0.065456 1.007732e+00
2 8.000000e-02 1.000000e+04 -1.044857e-03 -10.448567 -10.448567 0.763954 1.007790e+00
3 7.692308e-02 1.000000e+04 -1.118899e-03 -11.188992 -11.188992 0.476911 1.008713e+00
4 7.407407e-02 1.000000e+04 -8.978998e-04 -8.978998 -8.978998 1.000000 1.007772e+00
5 7.142857e-02 1.000000e+04 -8.720227e-04 -8.720227 -8.720227 1.000000 1.008699e+00
6 6.896552e-02 1.000000e+04 -8.873740e-04 -8.873740 -8.873740 0.857690 1.007908e+00
6 6.666667e-02 1.000000e+04 -1.061431e-03 -8.873740 -10.614307 0.175421 1.007716e+00
6 6.451613e-02 1.000000e+04 -1.010127e-03 -8.873740 -10.101272 0.293015 1.008173e+00
6 6.250000e-02 1.000000e+04 -9.484517e-04 -8.873740 -9.484517 0.542929 1.007841e+00
6 6.060606e-02 1.000000e+04 -1.079326e-03 -8.873740 -10.793261 0.146677 1.007187e+00
7 5.882353e-02 1.000000e+04 -8.671802e-04 -8.671802 -8.671802 1.000000 1.008042e+00
8 5.714286e-02 1.000000e+04 -8.859293e-04 -8.859293 -8.859293 0.829037 1.008001e+00
8 5.555556e-02 1.000000e+04 -1.014482e-03 -8.859293 -10.144821 0.276505 1.007506e+00
9 5.405405e-02 1.000000e+04 -7.658457e-04 -7.658457 -7.658457 1.000000 1.007488e+00
10 5.263158e-02 1.000000e+04 -7.085838e-04 -7.085838 -7.085838 1.000000 1.007319e+00
11 5.128205e-02 1.000000e+04 -7.185303e-04 -7.185303 -7.185303 0.905322 1.007319e+00
12 5.000000e-02 1.000000e+04 -7.299503e-04 -7.299503 -7.299503 0.892080 1.007787e+00
13 4.878049e-02 1.000000e+04 -7.034185e-04 -7.034185 -7.034185 1.000000 1.007797e+00
14 4.761905e-02 1.000000e+04 -7.718796e-04 -7.718796 -7.718796 0.504287 1.007258e+00
15 4.651163e-02 1.000000e+04 -7.008288e-04 -7.008288 -7.008288 1.000000 1.007192e+00
16 4.545455e-02 1.000000e+04 -8.057910e-04 -8.057910 -8.057910 0.350070 1.007435e+00
16 4.444444e-02 1.000000e+04 -9.259043e-04 -8.057910 -9.259043 0.300853 1.007397e+00
16 4.347826e-02 1.000000e+04 -9.475915e-04 -8.057910 -9.475915 0.242197 1.007898e+00
17 4.255319e-02 1.000000e+04 -8.496122e-04 -8.496122 -8.496122 0.645189 1.008026e+00
18 4.166667e-02 1.000000e+04 -8.521174e-04 -8.521174 -8.521174 0.975259 1.007292e+00
18 4.081633e-02 1.000000e+04 -9.912896e-04 -8.521174 -9.912896 0.248647 1.007652e+00
19 4.000000e-02 1.000000e+04 -8.853037e-04 -8.853037 -8.853037 0.717585 1.007947e+00
20 3.921569e-02 1.000000e+04 -8.903064e-04 -8.903064 -8.903064 0.951204 1.007843e+00
21 3.846154e-02 1.100000e+04 -8.861402e-04 -9.747542 -9.747542 1.000000 1.007958e+00
22 3.773585e-02 1.100000e+04 -9.182752e-04 -10.101027 -10.101027 0.702237 1.008278e+00
23 3.703704e-02 1.100000e+04 -8.617437e-04 -9.479181 -9.479181 1.000000 1.007994e+00
24 3.636364e-02 1.100000e+04 -9.236781e-04 -10.160459 -10.160459 0.505970 1.008882e+00
25 3.571429e-02 1.100000e+04 -8.732172e-04 -9.605389 -9.605389 1.000000 1.008039e+00
25 3.508772e-02 1.100000e+04 -9.254494e-04 -9.605389 -10.179943 0.562956 1.008175e+00
25 3.448276e-02 1.100000e+04 -9.051216e-04 -9.605389 -9.956338 0.704020 1.007489e+00
26 3.389831e-02 1.100000e+04 -8.512253e-04 -9.363478 -9.363478 1.000000 1.007719e+00
27 3.333333e-02 1.100000e+04 -8.195871e-04 -9.015458 -9.015458 1.000000 1.007728e+00
28 3.278689e-02 1.100000e+04 -7.253503e-04 -7.978853 -7.978853 1.000000 1.007869e+00
28 3.225806e-02 1.100000e+04 -7.809559e-04 -7.978853 -8.590515 0.542449 1.007975e+00
28 3.174603e-02 1.100000e+04 -7.560330e-04 -7.978853 -8.316363 0.713545 1.007498e+00
28 3.125000e-02 1.100000e+04 -7.752202e-04 -7.978853 -8.527423 0.577776 1.007755e+00
28 3.076923e-02 1.100000e+04 -8.976652e-04 -7.978853 -9.874317 0.150249 1.007564e+00
29 3.030303e-02 1.100000e+04 -8.379747e-04 -9.217722 -9.217722 0.289712 1.008063e+00
30 2.985075e-02 1.100000e+04 -8.967755e-04 -9.864530 -9.864530 0.523715 1.008189e+00
31 2.941176e-02 1.100000e+04 -9.240380e-04 -10.164418 -10.164418 0.740901 1.007678e+00
31 2.898551e-02 1.100000e+04 -1.034298e-03 -10.164418 -11.377280 0.297345 1.008005e+00
31 2.857143e-02 1.100000e+04 -9.968888e-04 -10.164418 -10.965776 0.448719 1.007664e+00
32 2.816901e-02 1.100000e+04 -8.096866e-04 -8.906552 -8.906552 1.000000 1.007881e+00
32 2.777778e-02 1.100000e+04 -8.510417e-04 -8.906552 -9.361459 0.634507 1.008131e+00
32 2.739726e-02 1.100000e+04 -9.654269e-04 -8.906552 -10.619696 0.180298 1.007342e+00
33 2.702703e-02 1.100000e+04 -7.650452e-04 -8.415498 -8.415498 1.000000 1.008092e+00
33 2.666667e-02 1.100000e+04 -7.876788e-04 -8.415498 -8.664466 0.779604 1.007999e+00
34 2.631579e-02 1.100000e+04 -8.731852e-04 -9.605037 -9.605037 0.304361 1.007842e+00
34 2.597403e-02 1.100000e+04 -1.022015e-03 -9.605037 -11.242169 0.194537 1.007316e+00
34 2.564103e-02 1.100000e+04 -9.236867e-04 -9.605037 -10.160554 0.573776 1.007741e+00
34 2.531646e-02 1.100000e+04 -9.484391e-04 -9.605037 -10.432830 0.437013 1.007327e+00
35 2.500000e-02 1.100000e+04 -8.937923e-04 -9.831715 -9.831715 0.797177 1.007888e+00
36 2.469136e-02 1.100000e+04 -8.789385e-04 -9.668324 -9.668324 1.000000 1.007925e+00
36 2.439024e-02 1.100000e+04 -9.916665e-04 -9.668324 -10.908331 0.289382 1.008243e+00
37 2.409639e-02 1.100000e+04 -8.016954e-04 -8.818649 -8.818649 1.000000 1.007499e+00
38 2.380952e-02 1.100000e+04 -8.830868e-04 -9.713955 -9.713955 0.408483 1.007423e+00
38 2.352941e-02 1.100000e+04 -9.109500e-04 -9.713955 -10.020450 0.736022 1.007330e+00
39 2.325581e-02 1.100000e+04 -1.035540e-03 -11.390940 -11.390940 0.186937 1.007917e+00
40 2.298851e-02 1.100000e+04 -1.136267e-03 -12.498932 -12.498932 0.330221 1.007871e+00
41 2.272727e-02 1.210000e+04 -1.190102e-03 -14.400238 -14.400238 0.521309 1.007714e+00
42 2.247191e-02 1.210000e+04 -1.179801e-03 -14.275598 -14.275598 1.000000 1.007811e+00
