accepted delta gamma Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -10.540045 -10.540045 1.000000 1.008807e+00
2 9.990010e-02 1.000000e+04 -10.824061 -10.824061 0.752755 1.008860e+00
3 9.980040e-02 1.000000e+04 -12.963265 -12.963265 0.117749 1.008419e+00
3 9.970090e-02 1.000000e+04 -12.963265 -13.915657 0.385817 1.008074e+00
4 9.960159e-02 1.000000e+04 -11.498065 -11.498065 1.000000 1.008270e+00
5 9.950249e-02 1.000000e+04 -12.620631 -12.620631 0.325444 1.007467e+00
6 9.940358e-02 1.000000e+04 -12.298064 -12.298064 1.000000 1.007964e+00
6 9.930487e-02 1.000000e+04 -12.298064 -12.821597 0.592424 1.007880e+00
7 9.920635e-02 1.000000e+04 -12.156248 -12.156248 1.000000 1.009190e+00
8 9.910803e-02 1.000000e+04 -12.623632 -12.623632 0.626639 1.007906e+00
9 9.900990e-02 1.000000e+04 -13.638639 -13.638639 0.362400 1.007682e+00
10 9.891197e-02 1.000000e+04 -13.263648 -13.263648 1.000000 1.008611e+00
11 9.881423e-02 1.000000e+04 -12.990045 -12.990045 1.000000 1.007978e+00
12 9.871668e-02 1.000000e+04 -13.118369 -13.118369 0.879568 1.007678e+00
13 9.861933e-02 1.000000e+04 -12.697948 -12.697948 1.000000 1.007602e+00
14 9.852217e-02 1.000000e+04 -12.692025 -12.692025 1.000000 1.008715e+00
15 9.842520e-02 1.000000e+04 -13.283066 -13.283066 0.553751 1.007974e+00
16 9.832842e-02 1.000000e+04 -12.291275 -12.291275 1.000000 1.007893e+00
17 9.823183e-02 1.000000e+04 -11.111840 -11.111840 1.000000 1.007872e+00
18 9.813543e-02 1.000000e+04 -10.081955 -10.081955 1.000000 1.008075e+00
19 9.803922e-02 1.000000e+04 -10.116416 -10.116416 0.966126 1.008193e+00
20 9.794319e-02 1.000000e+04 -7.556141 -7.556141 1.000000 1.007683e+00
20 9.784736e-02 1.000000e+04 -7.556141 -9.655362 0.122552 1.007845e+00
21 9.775171e-02 1.000000e+04 -9.043183 -9.043183 0.226040 1.007691e+00
22 9.765625e-02 1.000000e+04 -7.996659 -7.996659 1.000000 1.007334e+00
23 9.756098e-02 1.000000e+04 -9.041061 -9.041061 0.351902 1.007833e+00
24 9.746589e-02 1.000000e+04 -10.398400 -10.398400 0.257345 1.007789e+00
25 9.737098e-02 1.000000e+04 -9.401533 -9.401533 1.000000 1.007979e+00
26 9.727626e-02 1.000000e+04 -10.405935 -10.405935 0.366263 1.007446e+00
26 9.718173e-02 1.000000e+04 -10.405935 -12.102576 0.183298 1.007592e+00
26 9.708738e-02 1.000000e+04 -10.405935 -13.992767 0.027686 1.008223e+00
27 9.699321e-02 1.000000e+04 -10.830769 -10.830769 0.653879 1.007249e+00
27 9.689922e-02 1.000000e+04 -10.830769 -11.930374 0.333002 1.007478e+00
28 9.680542e-02 1.000000e+04 -8.778813 -8.778813 1.000000 1.008087e+00
29 9.671180e-02 1.000000e+04 -8.944295 -8.944295 0.847485 1.007617e+00
30 9.661836e-02 1.000000e+04 -7.913929 -7.913929 1.000000 1.008387e+00
30 9.652510e-02 1.000000e+04 -7.913929 -8.696711 0.457133 1.008421e+00
31 9.643202e-02 1.000000e+04 -8.563126 -8.563126 0.522465 1.007647e+00
32 9.633911e-02 1.000000e+04 -6.739869 -6.739869 1.000000 1.007548e+00
