accepted delta gamma Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -10.667018 -10.667018 1.000000 1.002784e+00
2 9.990010e-02 1.000000e+04 -10.429500 -10.429500 1.000000 1.002831e+00
2 9.980040e-02 1.000000e+04 -10.429500 -10.824701 0.673544 1.003140e+00
2 9.970090e-02 1.000000e+04 -10.429500 -12.141029 0.180589 1.002654e+00
3 9.960159e-02 1.000000e+04 -9.285316 -9.285316 1.000000 1.002373e+00
4 9.950249e-02 1.000000e+04 -9.266651 -9.266651 1.000000 1.002449e+00
5 9.940358e-02 1.000000e+04 -11.066371 -11.066371 0.165345 1.002436e+00
6 9.930487e-02 1.000000e+04 -10.197831 -10.197831 1.000000 1.002598e+00
7 9.920635e-02 1.000000e+04 -10.098245 -10.098245 1.000000 1.002860e+00
8 9.910803e-02 1.000000e+04 -9.272030 -9.272030 1.000000 1.002230e+00
9 9.900990e-02 1.000000e+04 -9.822745 -9.822745 0.576537 1.001860e+00
9 9.891197e-02 1.000000e+04 -9.822745 -10.511668 0.502117 1.003110e+00
10 9.881423e-02 1.000000e+04 -9.844825 -9.844825 0.978162 1.002038e+00
11 9.871668e-02 1.000000e+04 -10.144988 -10.144988 0.740698 1.002258e+00
12 9.861933e-02 1.000000e+04 -9.440009 -9.440009 1.000000 1.001757e+00
12 9.852217e-02 1.000000e+04 -9.440009 -11.190935 0.173613 1.002629e+00
12 9.842520e-02 1.000000e+04 -9.440009 -11.420878 0.137949 1.003043e+00
13 9.832842e-02 1.000000e+04 -8.903055 -8.903055 1.000000 1.001941e+00
14 9.823183e-02 1.000000e+04 -8.822294 -8.822294 1.000000 1.001790e+00
15 9.813543e-02 1.000000e+04 -7.852006 -7.852006 1.000000 1.001991e+00
15 9.803922e-02 1.000000e+04 -7.852006 -9.093987 0.288811 1.001740e+00
16 9.794319e-02 1.000000e+04 -7.026455 -7.026455 1.000000 1.002744e+00
16 9.784736e-02 1.000000e+04 -7.026455 -9.361032 0.096851 1.002103e+00
17 9.775171e-02 1.000000e+04 -7.033734 -7.033734 0.992747 1.002223e+00
17 9.765625e-02 1.000000e+04 -7.033734 -8.022109 0.372181 1.001754e+00
18 9.756098e-02 1.000000e+04 -7.893251 -7.893251 0.423367 1.002544e+00
19 9.746589e-02 1.000000e+04 -7.041259 -7.041259 1.000000 1.002726e+00
19 9.737098e-02 1.000000e+04 -7.041259 -9.414577 0.093171 1.003180e+00
20 9.727626e-02 1.000000e+04 -7.330615 -7.330615 0.748746 1.002473e+00
20 9.718173e-02 1.000000e+04 -7.330615 -9.206048 0.153289 1.001935e+00
21 9.708738e-02 1.000000e+04 -8.118950 -8.118950 0.454601 1.001948e+00
21 9.699321e-02 1.000000e+04 -8.118950 -9.747591 0.196196 1.002434e+00
21 9.689922e-02 1.000000e+04 -8.118950 -10.432252 0.098934 1.002003e+00
22 9.680542e-02 1.000000e+04 -8.298685 -8.298685 0.835492 1.002332e+00
23 9.671180e-02 1.000000e+04 -10.530110 -10.530110 0.107375 1.002326e+00
24 9.661836e-02 1.000000e+04 -9.747121 -9.747121 1.000000 1.002347e+00
24 9.652510e-02 1.000000e+04 -9.747121 -11.910595 0.114925 1.002554e+00
25 9.643202e-02 1.000000e+04 -9.502534 -9.502534 1.000000 1.002429e+00
25 9.633911e-02 1.000000e+04 -9.502534 -11.208007 0.181686 1.001814e+00
25 9.624639e-02 1.000000e+04 -9.502534 -10.202541 0.496582 1.001958e+00
26 9.615385e-02 1.000000e+04 -8.443457 -8.443457 1.000000 1.002231e+00
26 9.606148e-02 1.000000e+04 -8.443457 -10.997113 0.077797 1.002108e+00
26 9.596929e-02 1.000000e+04 -8.443457 -9.500715 0.347407 1.002444e+00
26 9.587728e-02 1.000000e+04 -8.443457 -9.485108 0.352872 1.001929e+00
27 9.578544e-02 1.000000e+04 -8.139541 -8.139541 1.000000 1.002338e+00
27 9.569378e-02 1.000000e+04 -8.139541 -9.073628 0.392944 1.002119e+00
27 9.560229e-02 1.000000e+04 -8.139541 -8.938221 0.449922 1.002105e+00
28 9.551098e-02 1.000000e+04 -6.703790 -6.703790 1.000000 1.002456e+00
28 9.541985e-02 1.000000e+04 -6.703790 -7.994586 0.275052 1.003375e+00
28 9.532888e-02 1.000000e+04 -6.703790 -11.598393 0.007487 1.002479e+00
28 9.523810e-02 1.000000e+04 -6.703790 -8.023153 0.267305 1.001960e+00
29 9.514748e-02 1.000000e+04 -6.425961 -6.425961 1.000000 1.002463e+00
29 9.505703e-02 1.000000e+04 -6.425961 -7.532608 0.330666 1.001988e+00
29 9.496676e-02 1.000000e+04 -6.425961 -8.377340 0.142078 1.002188e+00
29 9.487666e-02 1.000000e+04 -6.425961 -9.429401 0.049616 1.002088e+00
29 9.478673e-02 1.000000e+04 -6.425961 -9.105696 0.068581 1.002508e+00
30 9.469697e-02 1.000000e+04 -6.944906 -6.944906 0.595148 1.001730e+00
30 9.460738e-02 1.000000e+04 -6.944906 -8.298530 0.258303 1.002448e+00
30 9.451796e-02 1.000000e+04 -6.944906 -8.755536 0.163551 1.002306e+00
30 9.442871e-02 1.000000e+04 -6.944906 -8.806299 0.155456 1.001993e+00
30 9.433962e-02 1.000000e+04 -6.944906 -8.843996 0.149705 1.002362e+00
31 9.425071e-02 1.000000e+04 -7.753481 -7.753481 0.445493 1.002018e+00
31 9.416196e-02 1.000000e+04 -7.753481 -9.354849 0.201620 1.001977e+00
32 9.407338e-02 1.000000e+04 -7.724891 -7.724891 1.000000 1.003017e+00
32 9.398496e-02 1.000000e+04 -7.724891 -10.239882 0.080864 1.002439e+00
33 9.389671e-02 1.000000e+04 -8.116929 -8.116929 0.675679 1.001907e+00
33 9.380863e-02 1.000000e+04 -8.116929 -8.745724 0.533234 1.001881e+00
34 9.372071e-02 1.000000e+04 -8.485964 -8.485964 0.691401 1.002702e+00
34 9.363296e-02 1.000000e+04 -8.485964 -10.343244 0.156097 1.002515e+00
35 9.354537e-02 1.000000e+04 -7.726089 -7.726089 1.000000 1.002323e+00
35 9.345794e-02 1.000000e+04 -7.726089 -9.703721 0.138397 1.002170e+00
35 9.337068e-02 1.000000e+04 -7.726089 -9.243409 0.219299 1.002203e+00
35 9.328358e-02 1.000000e+04 -7.726089 -9.743785 0.132961 1.002143e+00
35 9.319664e-02 1.000000e+04 -7.726089 -9.160055 0.238362 1.002199e+00
36 9.310987e-02 1.000000e+04 -8.071901 -8.071901 0.707646 1.001739e+00
36 9.302326e-02 1.000000e+04 -8.071901 -10.429162 0.094679 1.002367e+00
37 9.293680e-02 1.000000e+04 -6.663695 -6.663695 1.000000 1.002093e+00
38 9.285051e-02 1.000000e+04 -6.486662 -6.486662 1.000000 1.002330e+00
39 9.276438e-02 1.000000e+04 -7.233651 -7.233651 0.473791 1.002618e+00
40 9.267841e-02 1.000000e+04 -5.871533 -5.871533 1.000000 1.002460e+00
40 9.259259e-02 1.000000e+04 -5.871533 -6.521397 0.522117 1.002191e+00
40 9.250694e-02 1.000000e+04 -5.871533 -8.481872 0.073510 1.001825e+00
40 9.242144e-02 1.000000e+04 -5.871533 -7.441337 0.208086 1.002339e+00
40 9.233610e-02 1.000000e+04 -5.871533 -7.610150 0.175763 1.002674e+00
41 9.225092e-02 1.000000e+04 -5.539302 -5.539302 1.000000 1.002524e+00
41 9.216590e-02 1.000000e+04 -5.539302 -7.140140 0.201727 1.002068e+00
41 9.208103e-02 1.000000e+04 -5.539302 -6.993665 0.233549 1.002084e+00
42 9.199632e-02 1.000000e+04 -5.015793 -5.015793 1.000000 1.002461e+00
43 9.191176e-02 1.000000e+04 -4.917321 -4.917321 1.000000 1.002727e+00
44 9.182736e-02 1.000000e+04 -6.203683 -6.203683 0.276274 1.002769e+00
45 9.174312e-02 1.000000e+04 -7.150574 -7.150574 0.387945 1.002303e+00
46 9.165903e-02 1.000000e+04 -7.530515 -7.530515 0.683902 1.002490e+00
46 9.157509e-02 1.000000e+04 -7.530515 -8.861828 0.264130 1.002770e+00
47 9.149131e-02 1.000000e+04 -7.963057 -7.963057 0.648857 1.001635e+00
47 9.140768e-02 1.000000e+04 -7.963057 -9.157759 0.302794 1.002052e+00
47 9.132420e-02 1.000000e+04 -7.963057 -9.391678 0.239639 1.002278e+00
48 9.124088e-02 1.000000e+04 -8.415174 -8.415174 0.636280 1.002034e+00
48 9.115770e-02 1.000000e+04 -8.415174 -10.175477 0.171993 1.002189e+00
49 9.107468e-02 1.000000e+04 -8.340621 -8.340621 1.000000 1.002071e+00
50 9.099181e-02 1.000000e+04 -8.232593 -8.232593 1.000000 1.002864e+00
51 9.090909e-02 1.000000e+04 -8.335895 -8.335895 0.901855 1.002706e+00
52 9.082652e-02 1.000000e+04 -10.481047 -10.481047 0.117050 1.002737e+00
53 9.074410e-02 1.000000e+04 -8.253473 -8.253473 1.000000 1.002022e+00
53 9.066183e-02 1.000000e+04 -8.253473 -9.358678 0.331143 1.002865e+00
53 9.057971e-02 1.000000e+04 -8.253473 -9.351536 0.333516 1.001797e+00
54 9.049774e-02 1.000000e+04 -7.278942 -7.278942 1.000000 1.002164e+00
54 9.041591e-02 1.000000e+04 -7.278942 -9.014587 0.176286 1.002506e+00
54 9.033424e-02 1.000000e+04 -7.278942 -8.858882 0.205987 1.001996e+00
55 9.025271e-02 1.000000e+04 -8.291121 -8.291121 0.363426 1.002384e+00
56 9.017133e-02 1.000000e+04 -7.773487 -7.773487 1.000000 1.002780e+00
57 9.009009e-02 1.000000e+04 -7.685268 -7.685268 1.000000 1.002316e+00
58 9.000900e-02 1.000000e+04 -7.922400 -7.922400 0.788887 1.002269e+00
58 8.992806e-02 1.000000e+04 -7.922400 -9.224739 0.271895 1.002116e+00
58 8.984726e-02 1.000000e+04 -7.922400 -9.497867 0.206911 1.002341e+00
58 8.976661e-02 1.000000e+04 -7.922400 -8.767154 0.429663 1.002639e+00
59 8.968610e-02 1.000000e+04 -6.935629 -6.935629 1.000000 1.002487e+00
60 8.960573e-02 1.000000e+04 -6.503667 -6.503667 1.000000 1.002574e+00
61 8.952551e-02 1.000000e+04 -6.852515 -6.852515 0.705501 1.002214e+00
61 8.944544e-02 1.000000e+04 -6.852515 -9.170853 0.098437 1.001895e+00
62 8.936550e-02 1.000000e+04 -5.756927 -5.756927 1.000000 1.002651e+00
63 8.928571e-02 1.000000e+04 -5.876896 -5.876896 0.886948 1.002414e+00
64 8.920607e-02 1.000000e+04 -6.566616 -6.566616 0.501717 1.002255e+00
65 8.912656e-02 1.000000e+04 -5.924255 -5.924255 1.000000 1.002067e+00
65 8.904720e-02 1.000000e+04 -5.924255 -8.658102 0.064969 1.002760e+00
65 8.896797e-02 1.000000e+04 -5.924255 -6.511966 0.555598 1.001996e+00
66 8.888889e-02 1.000000e+04 -6.462984 -6.462984 0.583489 1.002461e+00
67 8.880995e-02 1.000000e+04 -6.643970 -6.643970 0.834447 1.002192e+00
67 8.873114e-02 1.000000e+04 -6.643970 -8.809046 0.114741 1.002355e+00
68 8.865248e-02 1.000000e+04 -7.476428 -7.476428 0.434979 1.001961e+00
69 8.857396e-02 1.000000e+04 -7.297182 -7.297182 1.000000 1.001896e+00
69 8.849558e-02 1.000000e+04 -7.297182 -8.258234 0.382490 1.002042e+00
69 8.841733e-02 1.000000e+04 -7.297182 -9.154107 0.156152 1.002045e+00
69 8.833922e-02 1.000000e+04 -7.297182 -9.433539 0.118084 1.001591e+00
70 8.826125e-02 1.000000e+04 -6.799823 -6.799823 1.000000 1.002352e+00
71 8.818342e-02 1.000000e+04 -7.510427 -7.510427 0.491347 1.002602e+00
72 8.810573e-02 1.000000e+04 -8.085602 -8.085602 0.562606 1.002229e+00
73 8.802817e-02 1.000000e+04 -8.179306 -8.179306 0.910552 1.002064e+00
74 8.795075e-02 1.000000e+04 -8.599334 -8.599334 0.657029 1.002216e+00
75 8.787346e-02 1.000000e+04 -8.973996 -8.973996 0.687522 1.003022e+00
75 8.779631e-02 1.000000e+04 -8.973996 -11.980384 0.049470 1.002623e+00
75 8.771930e-02 1.000000e+04 -8.973996 -10.629660 0.190965 1.002182e+00
76 8.764242e-02 1.000000e+04 -8.098952 -8.098952 1.000000 1.002331e+00
77 8.756567e-02 1.000000e+04 -7.916236 -7.916236 1.000000 1.002132e+00
78 8.748906e-02 1.000000e+04 -8.151982 -8.151982 0.789982 1.002329e+00
78 8.741259e-02 1.000000e+04 -8.151982 -9.630047 0.228079 1.002605e+00
79 8.733624e-02 1.000000e+04 -8.169806 -8.169806 0.982333 1.002372e+00
80 8.726003e-02 1.000000e+04 -7.927240 -7.927240 1.000000 1.002157e+00
80 8.718396e-02 1.000000e+04 -7.927240 -9.535679 0.200200 1.002069e+00
80 8.710801e-02 1.000000e+04 -7.927240 -8.700901 0.461321 1.002128e+00
81 8.703220e-02 1.000000e+04 -8.422203 -8.422203 0.609593 1.002208e+00
81 8.695652e-02 1.000000e+04 -8.422203 -10.130093 0.181248 1.002295e+00
82 8.688097e-02 1.000000e+04 -7.395821 -7.395821 1.000000 1.002255e+00
83 8.680556e-02 1.000000e+04 -7.771381 -7.771381 0.686904 1.002205e+00
83 8.673027e-02 1.000000e+04 -7.771381 -10.919491 0.042933 1.002574e+00
83 8.665511e-02 1.000000e+04 -7.771381 -8.122226 0.704093 1.002010e+00
84 8.658009e-02 1.000000e+04 -8.006310 -8.006310 0.790626 1.002090e+00
84 8.650519e-02 1.000000e+04 -8.006310 -9.164080 0.314186 1.002071e+00
85 8.643042e-02 1.000000e+04 -9.144653 -9.144653 0.320350 1.001841e+00
85 8.635579e-02 1.000000e+04 -9.144653 -10.138076 0.370307 1.002030e+00
86 8.628128e-02 1.000000e+04 -9.247792 -9.247792 0.902002 1.002646e+00
87 8.620690e-02 1.000000e+04 -9.076493 -9.076493 1.000000 1.002307e+00
88 8.613264e-02 1.000000e+04 -10.131597 -10.131597 0.348156 1.002106e+00
89 8.605852e-02 1.000000e+04 -10.344860 -10.344860 0.807944 1.002283e+00
90 8.598452e-02 1.000000e+04 -11.264526 -11.264526 0.398652 1.002502e+00
91 8.591065e-02 1.000000e+04 -11.347838 -11.347838 0.920064 1.002233e+00
92 8.583691e-02 1.000000e+04 -11.399820 -11.399820 0.949347 1.002248e+00
93 8.576329e-02 1.000000e+04 -10.734438 -10.734438 1.000000 1.002386e+00
94 8.568980e-02 1.000000e+04 -9.784010 -9.784010 1.000000 1.002591e+00
95 8.561644e-02 1.000000e+04 -10.075209 -10.075209 0.747366 1.002383e+00
