accepted delta gamma Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -8.562345 -10.358569 0.165924 1.004468e+00
1 9.990010e-02 1.000000e+04 -9.344650 -9.344650 0.457350 1.004433e+00
1 9.980040e-02 1.000000e+04 -9.344650 -10.737947 0.248256 1.004632e+00
2 9.970090e-02 1.000000e+04 -9.667980 -9.667980 0.723735 1.004156e+00
3 9.960159e-02 1.000000e+04 -9.437028 -9.437028 1.000000 1.004400e+00
4 9.950249e-02 1.000000e+04 -9.700552 -9.700552 0.768340 1.003838e+00
5 9.940358e-02 1.000000e+04 -10.813034 -10.813034 0.328742 1.004120e+00
6 9.930487e-02 1.000000e+04 -11.287565 -11.287565 0.622177 1.004027e+00
7 9.920635e-02 1.000000e+04 -11.787100 -11.787100 0.606813 1.004583e+00
7 9.910803e-02 1.000000e+04 -11.787100 -12.895890 0.329958 1.003814e+00
7 9.900990e-02 1.000000e+04 -11.787100 -12.594599 0.445972 1.003781e+00
8 9.891197e-02 1.000000e+04 -11.145406 -11.145406 1.000000 1.004370e+00
9 9.881423e-02 1.000000e+04 -10.290423 -10.290423 1.000000 1.004081e+00
9 9.871668e-02 1.000000e+04 -10.290423 -14.849414 0.010473 1.003774e+00
10 9.861933e-02 1.000000e+04 -10.801467 -10.801467 0.599869 1.003682e+00
11 9.852217e-02 1.000000e+04 -11.373017 -11.373017 0.564649 1.004234e+00
12 9.842520e-02 1.000000e+04 -11.546293 -11.546293 0.840906 1.003300e+00
13 9.832842e-02 1.000000e+04 -13.527095 -13.527095 0.137959 1.003501e+00
14 9.823183e-02 1.000000e+04 -11.692984 -11.692984 1.000000 1.003584e+00
15 9.813543e-02 1.000000e+04 -9.710674 -9.710674 1.000000 1.003449e+00
16 9.803922e-02 1.000000e+04 -8.692941 -8.692941 1.000000 1.004124e+00
17 9.794319e-02 1.000000e+04 -7.940843 -7.940843 1.000000 1.004002e+00
17 9.784736e-02 1.000000e+04 -7.940843 -10.558177 0.072997 1.003922e+00
17 9.775171e-02 1.000000e+04 -7.940843 -9.769854 0.160572 1.003852e+00
17 9.765625e-02 1.000000e+04 -7.940843 -8.859618 0.399008 1.003511e+00
17 9.756098e-02 1.000000e+04 -7.940843 -9.153470 0.297415 1.004083e+00
17 9.746589e-02 1.000000e+04 -7.940843 -9.617872 0.186929 1.003399e+00
18 9.737098e-02 1.000000e+04 -9.052882 -9.052882 0.328888 1.004354e+00
19 9.727626e-02 1.000000e+04 -9.071502 -9.071502 0.981552 1.003782e+00
19 9.718173e-02 1.000000e+04 -9.071502 -9.671529 0.548797 1.003507e+00
20 9.708738e-02 1.000000e+04 -8.384609 -8.384609 1.000000 1.003584e+00
20 9.699321e-02 1.000000e+04 -8.384609 -8.767808 0.681677 1.003361e+00
20 9.689922e-02 1.000000e+04 -8.384609 -9.994856 0.199838 1.003775e+00
21 9.680542e-02 1.000000e+04 -8.175194 -8.175194 1.000000 1.003781e+00
22 9.671180e-02 1.000000e+04 -8.493717 -8.493717 0.727222 1.004052e+00
22 9.661836e-02 1.000000e+04 -8.493717 -9.808652 0.268492 1.003476e+00
22 9.652510e-02 1.000000e+04 -8.493717 -10.198872 0.181744 1.004501e+00
23 9.643202e-02 1.000000e+04 -8.854606 -8.854606 0.697056 1.003439e+00
24 9.633911e-02 1.000000e+04 -8.869003 -8.869003 0.985707 1.003609e+00
24 9.624639e-02 1.000000e+04 -8.869003 -9.622749 0.470600 1.003914e+00
25 9.615385e-02 1.000000e+04 -9.211051 -9.211051 0.710314 1.003454e+00
25 9.606148e-02 1.000000e+04 -9.211051 -9.543500 0.717165 1.003653e+00
25 9.596929e-02 1.000000e+04 -9.211051 -9.970438 0.467953 1.003539e+00
