accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-03 5.000000e+05 -1.732301e-04 -86.615054 -86.615054 0.000000 6.904311e-310
1 1.000000e-03 5.000000e+05 -1.630342e-04 -81.517093 -81.517093 1.000000 2.516068e+01
2 1.000000e-03 5.000000e+05 -1.559247e-04 -77.962327 -77.962327 1.000000 2.515860e+01
2 1.000000e-03 5.000000e+05 -1.576831e-04 -77.962327 -78.841568 0.415098 2.515196e+01
2 1.000000e-03 5.000000e+05 -1.737024e-04 -77.962327 -86.851221 0.000138 2.516698e+01
2 1.000000e-03 5.000000e+05 -1.652050e-04 -77.962327 -82.602490 0.009656 2.515557e+01
2 1.000000e-03 5.000000e+05 -1.696490e-04 -77.962327 -84.824503 0.001047 2.516565e+01
3 1.000000e-03 5.000000e+05 -1.474170e-04 -73.708520 -73.708520 1.000000 2.516070e+01
3 1.000000e-03 5.000000e+05 -1.592790e-04 -73.708520 -79.639492 0.002656 2.516281e+01
4 1.000000e-03 5.000000e+05 -1.466790e-04 -73.339502 -73.339502 1.000000 2.517124e+01
4 1.000000e-03 5.000000e+05 -1.491056e-04 -73.339502 -74.552816 0.297211 2.516701e+01
4 1.000000e-03 5.000000e+05 -1.497289e-04 -73.339502 -74.864446 0.217633 2.515610e+01
4 1.000000e-03 5.000000e+05 -1.501827e-04 -73.339502 -75.091371 0.173449 2.515967e+01
5 1.000000e-03 5.000000e+05 -1.444904e-04 -72.245205 -72.245205 1.000000 2.516389e+01
6 1.000000e-03 5.000000e+05 -1.473608e-04 -73.680382 -73.680382 0.238073 2.516048e+01
6 1.000000e-03 5.000000e+05 -1.528720e-04 -73.680382 -76.436016 0.063569 2.515703e+01
6 1.000000e-03 5.000000e+05 -1.550146e-04 -73.680382 -77.507297 0.021777 2.517011e+01
6 1.000000e-03 5.000000e+05 -1.609575e-04 -73.680382 -80.478775 0.001116 2.516025e+01
7 1.000000e-03 5.000000e+05 -1.465835e-04 -73.291736 -73.291736 1.000000 2.516514e+01
7 1.000000e-03 5.000000e+05 -1.481172e-04 -73.291736 -74.058578 0.464478 2.516430e+01
7 1.000000e-03 5.000000e+05 -1.593905e-04 -73.291736 -79.695240 0.001656 2.515837e+01
7 1.000000e-03 5.000000e+05 -1.482289e-04 -73.291736 -74.114434 0.439245 2.516918e+01
7 1.000000e-03 5.000000e+05 -1.516297e-04 -73.291736 -75.814838 0.080210 2.515610e+01
8 1.000000e-03 5.000000e+05 -1.419996e-04 -70.999816 -70.999816 1.000000 2.516891e+01
8 1.000000e-03 5.000000e+05 -1.439213e-04 -70.999816 -71.960648 0.382574 2.515549e+01
8 1.000000e-03 5.000000e+05 -1.557704e-04 -70.999816 -77.885220 0.001023 2.515994e+01
9 1.000000e-03 5.000000e+05 -1.393794e-04 -69.689724 -69.689724 1.000000 2.515994e+01
