1.000000e+00	0.000000e+00
-4.405425e-02	-9.990291e-01
-9.952228e-01	9.762999e-02
1.699708e-01	9.854491e-01
9.630313e-01	-2.693895e-01
-4.016420e-01	-9.157967e-01
-8.241507e-01	5.663705e-01
7.504617e-01	6.609140e-01
3.966377e-01	-9.179752e-01
-9.998637e-01	-1.650797e-02
4.454049e-01	8.953292e-01
5.095059e-01	-8.604672e-01
-9.893608e-01	1.454827e-01
8.089052e-01	5.879391e-01
-2.888950e-01	-9.573608e-01
-2.194343e-01	9.756273e-01
5.572121e-01	-8.303702e-01
-7.220044e-01	6.918885e-01
7.569603e-01	-6.534609e-01
-6.722884e-01	7.402893e-01
4.196435e-01	-9.076890e-01
6.361404e-02	9.979746e-01
-6.906601e-01	-7.231795e-01
9.948081e-01	-1.017685e-01
-3.310007e-01	9.436305e-01
-8.546178e-01	-5.192575e-01
4.919906e-01	-8.706005e-01
9.729740e-01	2.309148e-01
3.027758e-01	9.530618e-01
-4.383857e-01	8.987870e-01
-8.057521e-01	5.922529e-01
-9.054085e-01	4.245415e-01
-8.575667e-01	5.143728e-01
-5.826801e-01	8.127016e-01
1.024197e-01	9.947413e-01
9.138965e-01	4.059473e-01
5.676498e-01	-8.232701e-01
-9.026575e-01	-4.303597e-01
6.759980e-02	9.977125e-01
5.870709e-01	-8.095355e-01
-8.134095e-01	5.816915e-01
7.774859e-01	-6.289003e-01
-4.260343e-01	9.047070e-01
-3.995189e-01	-9.167250e-01
9.948896e-01	-1.009689e-01
2.088791e-01	9.779415e-01
-7.329646e-01	6.802668e-01
-9.883649e-01	1.521016e-01
-9.999913e-01	4.166513e-03
-9.517940e-01	3.067378e-01
-4.671883e-01	8.841579e-01
6.898835e-01	7.239204e-01
6.045110e-01	-7.965968e-01
-9.999921e-01	3.987265e-03
9.164335e-01	4.001869e-01
-9.503701e-01	-3.111217e-01
9.555971e-01	-2.946764e-01
-1.266408e-01	9.919486e-01
-9.998901e-01	-1.482716e-02
-6.008807e-01	-7.993388e-01
-2.854864e-01	-9.583828e-01
-4.791472e-01	-8.777345e-01
-9.591739e-01	-2.828170e-01
-4.706198e-01	8.823361e-01
9.948841e-01	1.010232e-01
-7.761583e-01	-6.305381e-01
7.939704e-01	6.079564e-01
-9.999816e-01	-6.069280e-03
2.974138e-01	-9.547487e-01
9.992643e-01	-3.835297e-02
8.540550e-01	5.201827e-01
8.875814e-01	4.606509e-01
9.683943e-01	-2.494242e-01
-8.317220e-02	-9.965352e-01
-8.285533e-01	5.599101e-01
9.752494e-01	-2.211077e-01
-8.532086e-01	5.215699e-01
-9.279183e-03	-9.999569e-01
9.831076e-01	-1.830284e-01
8.826980e-01	4.699407e-01
9.084235e-01	4.180511e-01
9.336571e-01	-3.581682e-01
-3.346450e-01	-9.423443e-01
-4.777775e-01	8.784809e-01
5.417995e-01	-8.405078e-01
1.258789e-01	9.920456e-01
-9.993604e-01	3.575918e-02
-6.707083e-01	-7.417212e-01
-6.145852e-01	-7.888504e-01
-9.845656e-01	-1.750158e-01
-1.978816e-01	9.802259e-01
8.252263e-01	-5.648022e-01
-7.902521e-01	6.127818e-01
1.295703e-02	-9.999161e-01
9.869955e-01	-1.607476e-01
9.286724e-01	3.709011e-01
9.982922e-01	5.841854e-02
4.230508e-01	-9.061060e-01
-9.979740e-01	6.362290e-02
9.928165e-01	1.196469e-01
-8.303624e-01	5.572237e-01
-5.920536e-01	-8.058986e-01
-1.554426e-02	-9.998792e-01
-3.101973e-01	-9.506722e-01
-9.995525e-01	-2.991165e-02
5.295440e-01	8.482825e-01
-4.935581e-01	-8.697128e-01
9.890711e-01	1.474393e-01
1.434575e-01	9.896565e-01
-1.704626e-01	9.853641e-01
4.658026e-01	8.848887e-01
8.535032e-01	-5.210877e-01
-9.996394e-01	2.685442e-02
8.781076e-01	-4.784632e-01
3.901503e-01	9.207512e-01
-2.572552e-01	9.663435e-01
9.388362e-02	9.955832e-01
9.949857e-01	1.000174e-01
-6.707075e-01	-7.417219e-01
8.605734e-01	5.093265e-01
-6.890658e-01	7.246987e-01
-9.979002e-01	6.476961e-02
-9.298295e-01	3.679907e-01
1.818408e-01	9.833280e-01
4.883810e-01	-8.726305e-01
-1.244316e-01	9.922282e-01
-9.748678e-01	-2.227840e-01
-6.944176e-01	-7.195722e-01
-9.602885e-01	-2.790089e-01
-2.255323e-01	9.742357e-01
5.897174e-01	-8.076097e-01
8.488941e-02	9.963904e-01
-9.375118e-01	3.479534e-01
-9.825656e-01	1.859165e-01
