accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -1.648178e-03 -16.481782 -16.481782 1.000000 1.016927e+00
2 9.523810e-02 1.000000e+04 -1.295182e-03 -12.951824 -12.951824 1.000000 1.017343e+00
3 9.090909e-02 1.000000e+04 -1.260093e-03 -12.600928 -12.600928 1.000000 1.016945e+00
4 8.695652e-02 1.000000e+04 -1.082476e-03 -10.824761 -10.824761 1.000000 1.018526e+00
5 8.333333e-02 1.000000e+04 -1.152957e-03 -11.529570 -11.529570 0.494203 1.016963e+00
5 8.000000e-02 1.000000e+04 -1.413196e-03 -11.529570 -14.131958 0.074096 1.016527e+00
6 7.692308e-02 1.000000e+04 -1.062958e-03 -10.629577 -10.629577 1.000000 1.016418e+00
6 7.407407e-02 1.000000e+04 -1.558780e-03 -10.629577 -15.587803 0.007025 1.015849e+00
7 7.142857e-02 1.000000e+04 -1.243434e-03 -12.434335 -12.434335 0.164514 1.016700e+00
8 6.896552e-02 1.000000e+04 -1.260844e-03 -12.608437 -12.608437 0.840212 1.016460e+00
9 6.666667e-02 1.000000e+04 -1.068575e-03 -10.685748 -10.685748 1.000000 1.016409e+00
9 6.451613e-02 1.000000e+04 -1.107258e-03 -10.685748 -11.072576 0.679208 1.017867e+00
10 6.250000e-02 1.000000e+04 -1.072566e-03 -10.725658 -10.725658 0.960876 1.015684e+00
11 6.060606e-02 1.000000e+04 -1.090430e-03 -10.904302 -10.904302 0.836403 1.016118e+00
12 5.882353e-02 1.000000e+04 -1.117644e-03 -11.176439 -11.176439 0.761749 1.016255e+00
12 5.714286e-02 1.000000e+04 -1.208962e-03 -11.176439 -12.089615 0.401248 1.017153e+00
13 5.555556e-02 1.000000e+04 -1.045195e-03 -10.451954 -10.451954 1.000000 1.016103e+00
14 5.405405e-02 1.000000e+04 -1.113410e-03 -11.134102 -11.134102 0.505530 1.016804e+00
15 5.263158e-02 1.000000e+04 -1.084303e-03 -10.843029 -10.843029 1.000000 1.016410e+00
15 5.128205e-02 1.000000e+04 -1.459528e-03 -10.843029 -14.595283 0.023465 1.017075e+00
15 5.000000e-02 1.000000e+04 -1.153626e-03 -10.843029 -11.536261 0.499957 1.016267e+00
15 4.878049e-02 1.000000e+04 -1.246148e-03 -10.843029 -12.461483 0.198205 1.016970e+00
15 4.761905e-02 1.000000e+04 -1.148955e-03 -10.843029 -11.489554 0.523863 1.015834e+00
16 4.651163e-02 1.000000e+04 -9.691855e-04 -9.691855 -9.691855 1.000000 1.016363e+00
17 4.545455e-02 1.000000e+04 -9.519901e-04 -9.519901 -9.519901 1.000000 1.015995e+00
18 4.444444e-02 1.000000e+04 -9.604530e-04 -9.604530 -9.604530 0.918853 1.016084e+00
18 4.347826e-02 1.000000e+04 -1.015402e-03 -9.604530 -10.154024 0.577242 1.016489e+00
19 4.255319e-02 1.000000e+04 -9.607089e-04 -9.607089 -9.607089 0.997444 1.063551e+00
20 4.166667e-02 1.000000e+04 -9.231206e-04 -9.231206 -9.231206 1.000000 1.016205e+00
20 4.081633e-02 1.100000e+04 -9.689320e-04 -10.154327 -10.658252 0.604155 1.015785e+00
21 4.000000e-02 1.100000e+04 -8.825597e-04 -9.708157 -9.708157 1.000000 1.016853e+00
22 3.921569e-02 1.100000e+04 -8.595781e-04 -9.455359 -9.455359 1.000000 1.016191e+00
23 3.846154e-02 1.100000e+04 -8.265957e-04 -9.092552 -9.092552 1.000000 1.016666e+00
23 3.773585e-02 1.100000e+04 -1.010894e-03 -9.092552 -11.119838 0.131693 1.016180e+00
24 3.703704e-02 1.100000e+04 -7.860458e-04 -8.646503 -8.646503 1.000000 1.015833e+00
25 3.636364e-02 1.100000e+04 -7.842883e-04 -8.627171 -8.627171 1.000000 1.016709e+00
26 3.571429e-02 1.100000e+04 -7.690617e-04 -8.459679 -8.459679 1.000000 1.015901e+00
27 3.508772e-02 1.100000e+04 -9.447080e-04 -10.391788 -10.391788 0.144842 1.015981e+00
28 3.448276e-02 1.100000e+04 -9.704489e-04 -10.674938 -10.674938 0.753406 1.016538e+00
29 3.389831e-02 1.100000e+04 -9.183174e-04 -10.101491 -10.101491 1.000000 1.016487e+00
30 3.333333e-02 1.100000e+04 -9.315629e-04 -10.247192 -10.247192 0.864416 1.015993e+00
31 3.278689e-02 1.100000e+04 -9.480479e-04 -10.428527 -10.428527 0.834156 1.015867e+00
31 3.225806e-02 1.100000e+04 -1.148533e-03 -10.428527 -12.633858 0.110214 1.016555e+00
31 3.174603e-02 1.100000e+04 -1.033365e-03 -10.428527 -11.367020 0.391217 1.017536e+00
32 3.125000e-02 1.100000e+04 -9.527097e-04 -10.479807 -10.479807 0.950013 1.016235e+00
32 3.076923e-02 1.100000e+04 -1.053591e-03 -10.479807 -11.589506 0.329658 1.016412e+00
