accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -2.100730e-03 -21.007303 -21.007303 1.000000 1.011089e+00
2 9.523810e-02 1.000000e+04 -1.825452e-03 -18.254522 -18.254522 1.000000 1.012095e+00
3 9.090909e-02 1.000000e+04 -1.799016e-03 -17.990155 -17.990155 1.000000 1.012284e+00
4 8.695652e-02 1.000000e+04 -1.683828e-03 -16.838278 -16.838278 1.000000 1.011302e+00
5 8.333333e-02 1.000000e+04 -1.481402e-03 -14.814023 -14.814023 1.000000 1.011917e+00
6 8.000000e-02 1.000000e+04 -1.477552e-03 -14.775525 -14.775525 1.000000 1.014738e+00
7 7.692308e-02 1.000000e+04 -1.556372e-03 -15.563716 -15.563716 0.454666 1.013679e+00
8 7.407407e-02 1.000000e+04 -1.498005e-03 -14.980047 -14.980047 1.000000 1.011891e+00
9 7.142857e-02 1.000000e+04 -1.524579e-03 -15.245793 -15.245793 0.766634 1.012244e+00
10 6.896552e-02 1.000000e+04 -1.315544e-03 -13.155439 -13.155439 1.000000 1.012300e+00
11 6.666667e-02 1.000000e+04 -1.168834e-03 -11.688340 -11.688340 1.000000 1.012135e+00
12 6.451613e-02 1.000000e+04 -1.171508e-03 -11.715083 -11.715083 0.973611 1.012195e+00
13 6.250000e-02 1.000000e+04 -1.179362e-03 -11.793616 -11.793616 0.924472 1.011480e+00
14 6.060606e-02 1.000000e+04 -1.111875e-03 -11.118754 -11.118754 1.000000 1.012950e+00
14 5.882353e-02 1.000000e+04 -1.233314e-03 -11.118754 -12.333139 0.296892 1.012982e+00
15 5.714286e-02 1.000000e+04 -1.194414e-03 -11.944135 -11.944135 0.438068 1.012967e+00
16 5.555556e-02 1.000000e+04 -1.114782e-03 -11.147823 -11.147823 1.000000 1.011633e+00
17 5.405405e-02 1.000000e+04 -1.199151e-03 -11.991514 -11.991514 0.430120 1.011140e+00
18 5.263158e-02 1.000000e+04 -1.183197e-03 -11.831971 -11.831971 1.000000 1.010923e+00
19 5.128205e-02 1.000000e+04 -1.185435e-03 -11.854351 -11.854351 0.977869 1.012427e+00
20 5.000000e-02 1.000000e+04 -1.144969e-03 -11.449687 -11.449687 1.000000 1.013577e+00
21 4.878049e-02 1.100000e+04 -1.112849e-03 -12.241344 -12.241344 1.000000 1.012943e+00
21 4.761905e-02 1.100000e+04 -1.154160e-03 -12.241344 -12.695764 0.634816 1.011818e+00
21 4.651163e-02 1.100000e+04 -1.118093e-03 -12.241344 -12.299025 0.943951 1.012682e+00
21 4.545455e-02 1.100000e+04 -1.232494e-03 -12.241344 -13.557438 0.268181 1.011821e+00
22 4.444444e-02 1.100000e+04 -1.069979e-03 -11.769765 -11.769765 1.000000 1.012691e+00
23 4.347826e-02 1.100000e+04 -1.152693e-03 -12.679628 -12.679628 0.402580 1.011976e+00
24 4.255319e-02 1.100000e+04 -1.136476e-03 -12.501233 -12.501233 1.000000 1.011807e+00
24 4.166667e-02 1.100000e+04 -1.246622e-03 -12.501233 -13.712837 0.297719 1.012102e+00
25 4.081633e-02 1.100000e+04 -1.154087e-03 -12.694962 -12.694962 0.823881 1.011196e+00
25 4.000000e-02 1.100000e+04 -1.210406e-03 -12.694962 -13.314468 0.538210 1.012060e+00
25 3.921569e-02 1.100000e+04 -1.188842e-03 -12.694962 -13.077266 0.682287 1.011309e+00
26 3.846154e-02 1.100000e+04 -1.278518e-03 -14.063702 -14.063702 0.254427 1.011277e+00
26 3.773585e-02 1.100000e+04 -1.363865e-03 -14.063702 -15.002515 0.391092 1.012151e+00
26 3.703704e-02 1.100000e+04 -1.363579e-03 -14.063702 -14.999367 0.392325 1.012369e+00
27 3.636364e-02 1.100000e+04 -1.348959e-03 -14.838552 -14.838552 0.460773 1.012396e+00
28 3.571429e-02 1.100000e+04 -1.353263e-03 -14.885897 -14.885897 0.953759 1.012504e+00
29 3.508772e-02 1.100000e+04 -1.310621e-03 -14.416826 -14.416826 1.000000 1.012722e+00
30 3.448276e-02 1.100000e+04 -1.324987e-03 -14.574856 -14.574856 0.853824 1.011816e+00
30 3.389831e-02 1.100000e+04 -1.407401e-03 -14.574856 -15.481410 0.403914 1.012010e+00
31 3.333333e-02 1.100000e+04 -1.331128e-03 -14.642411 -14.642411 0.934676 1.012459e+00
31 3.278689e-02 1.100000e+04 -1.510709e-03 -14.642411 -16.617794 0.138708 1.012850e+00
32 3.225806e-02 1.100000e+04 -1.188422e-03 -13.072638 -13.072638 1.000000 1.011701e+00
33 3.174603e-02 1.100000e+04 -1.118959e-03 -12.308548 -12.308548 1.000000 1.012023e+00
34 3.125000e-02 1.100000e+04 -1.137999e-03 -12.517987 -12.517987 0.811040 1.011935e+00
34 3.076923e-02 1.100000e+04 -1.214517e-03 -12.517987 -13.359684 0.430978 1.012507e+00
35 3.030303e-02 1.100000e+04 -1.114135e-03 -12.255489 -12.255489 1.000000 1.012325e+00
36 2.985075e-02 1.100000e+04 -1.025452e-03 -11.279975 -11.279975 1.000000 1.012787e+00
36 2.941176e-02 1.100000e+04 -1.089042e-03 -11.279975 -11.979458 0.496842 1.012764e+00
37 2.898551e-02 1.100000e+04 -9.634022e-04 -10.597424 -10.597424 1.000000 1.011864e+00
38 2.857143e-02 1.100000e+04 -9.131172e-04 -10.044289 -10.044289 1.000000 1.012121e+00
38 2.816901e-02 1.100000e+04 -1.012408e-03 -10.044289 -11.136490 0.335478 1.012907e+00
39 2.777778e-02 1.100000e+04 -8.974119e-04 -9.871531 -9.871531 1.000000 1.012324e+00
40 2.739726e-02 1.100000e+04 -9.262949e-04 -10.189244 -10.189244 0.727811 1.012076e+00
41 2.702703e-02 1.210000e+04 -8.855336e-04 -10.714957 -10.714957 1.000000 1.012015e+00
41 2.666667e-02 1.210000e+04 -9.356050e-04 -10.714957 -11.320820 0.545603 1.012979e+00
42 2.631579e-02 1.210000e+04 -9.297684e-04 -11.250198 -11.250198 0.585528 1.011717e+00
43 2.597403e-02 1.210000e+04 -9.709491e-04 -11.748484 -11.748484 0.607571 1.011254e+00
44 2.564103e-02 1.210000e+04 -8.469541e-04 -10.248144 -10.248144 1.000000 1.011547e+00
45 2.531646e-02 1.210000e+04 -8.889865e-04 -10.756736 -10.756736 0.601342 1.011573e+00
46 2.500000e-02 1.210000e+04 -9.134680e-04 -11.052963 -11.052963 0.743619 1.011693e+00
47 2.469136e-02 1.210000e+04 -9.886611e-04 -11.962800 -11.962800 0.402590 1.012307e+00
48 2.439024e-02 1.210000e+04 -9.658304e-04 -11.686548 -11.686548 1.000000 1.011420e+00
49 2.409639e-02 1.210000e+04 -1.038371e-03 -12.564292 -12.564292 0.415720 1.012342e+00
49 2.380952e-02 1.210000e+04 -1.077502e-03 -12.564292 -13.037772 0.622831 1.011632e+00
50 2.352941e-02 1.210000e+04 -9.295583e-04 -11.247655 -11.247655 1.000000 1.011927e+00
51 2.325581e-02 1.210000e+04 -9.603160e-04 -11.619824 -11.619824 0.689238 1.012171e+00
52 2.298851e-02 1.210000e+04 -9.673186e-04 -11.704556 -11.704556 0.918759 1.012168e+00
52 2.272727e-02 1.210000e+04 -1.107869e-03 -11.704556 -13.405212 0.182564 1.012257e+00
53 2.247191e-02 1.210000e+04 -9.338804e-04 -11.299952 -11.299952 1.000000 1.011241e+00
54 2.222222e-02 1.210000e+04 -9.756635e-04 -11.805528 -11.805528 0.603158 1.011895e+00
55 2.197802e-02 1.210000e+04 -9.919339e-04 -12.002400 -12.002400 0.821296 1.011945e+00
55 2.173913e-02 1.210000e+04 -1.061110e-03 -12.002400 -12.839431 0.432994 1.011317e+00
55 2.150538e-02 1.210000e+04 -1.061255e-03 -12.002400 -12.841183 0.432236 1.012242e+00
56 2.127660e-02 1.210000e+04 -1.051359e-03 -12.721442 -12.721442 0.487219 1.011856e+00
57 2.105263e-02 1.210000e+04 -9.407679e-04 -11.383291 -11.383291 1.000000 1.012291e+00
58 2.083333e-02 1.210000e+04 -9.372328e-04 -11.340517 -11.340517 1.000000 1.012560e+00
59 2.061856e-02 1.210000e+04 -9.952722e-04 -12.042794 -12.042794 0.495456 1.012019e+00
60 2.040816e-02 1.210000e+04 -1.063706e-03 -12.870843 -12.870843 0.436901 1.012274e+00
61 2.020202e-02 1.331000e+04 -1.057957e-03 -14.081414 -14.081414 1.000000 1.012095e+00
62 2.000000e-02 1.331000e+04 -1.105371e-03 -14.712489 -14.712489 0.532019 1.012931e+00
63 1.980198e-02 1.331000e+04 -1.068373e-03 -14.220050 -14.220050 1.000000 1.012594e+00
64 1.960784e-02 1.331000e+04 -1.058066e-03 -14.082865 -14.082865 1.000000 1.012291e+00
64 1.941748e-02 1.331000e+04 -1.088364e-03 -14.082865 -14.486124 0.668139 1.012225e+00
64 1.923077e-02 1.331000e+04 -1.103668e-03 -14.082865 -14.689826 0.545004 1.012290e+00
64 1.904762e-02 1.331000e+04 -1.166651e-03 -14.082865 -15.528127 0.235684 1.012285e+00
65 1.886792e-02 1.331000e+04 -1.064835e-03 -14.172950 -14.172950 0.913853 1.011876e+00
66 1.869159e-02 1.331000e+04 -9.426056e-04 -12.546080 -12.546080 1.000000 1.011859e+00
67 1.851852e-02 1.331000e+04 -9.658740e-04 -12.855783 -12.855783 0.733665 1.012656e+00
67 1.834862e-02 1.331000e+04 -1.005474e-03 -12.855783 -13.382859 0.590329 1.012660e+00
