accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-03 3.000000e+05 -2.393286e-04 -71.798566 -71.798566 1.000000 4.166428e+01
1 1.000000e-03 3.000000e+05 -3.097228e-04 -71.798566 -92.916825 0.000000 4.166490e+01
2 1.000000e-03 3.000000e+05 -2.361086e-04 -70.832587 -70.832587 1.000000 4.167819e+01
3 1.000000e-03 3.000000e+05 -2.340699e-04 -70.220962 -70.220962 1.000000 4.167971e+01
3 1.000000e-03 3.000000e+05 -2.500264e-04 -70.220962 -75.007933 0.008338 4.166365e+01
3 1.000000e-03 3.000000e+05 -2.451293e-04 -70.220962 -73.538791 0.036231 4.166240e+01
3 1.000000e-03 3.000000e+05 -2.425250e-04 -70.220962 -72.757490 0.079141 4.166991e+01
4 1.000000e-03 3.000000e+05 -2.357846e-04 -70.735378 -70.735378 0.597849 4.165949e+01
5 1.000000e-03 3.000000e+05 -2.350898e-04 -70.526951 -70.526951 1.000000 4.166103e+01
6 1.000000e-03 3.000000e+05 -2.342235e-04 -70.267041 -70.267041 1.000000 4.165981e+01
7 1.000000e-03 3.000000e+05 -2.312589e-04 -69.377659 -69.377659 1.000000 4.166344e+01
8 1.000000e-03 3.000000e+05 -2.298832e-04 -68.964968 -68.964968 1.000000 4.167562e+01
8 1.000000e-03 3.000000e+05 -2.335299e-04 -68.964968 -70.058985 0.334869 4.165722e+01
9 1.000000e-03 3.000000e+05 -2.355801e-04 -70.674038 -70.674038 0.181034 4.166499e+01
9 1.000000e-03 3.000000e+05 -2.424643e-04 -70.674038 -72.739290 0.126786 4.165223e+01
9 1.000000e-03 3.000000e+05 -2.418454e-04 -70.674038 -72.553614 0.152655 4.165608e+01
10 1.000000e-03 3.000000e+05 -2.293953e-04 -68.818590 -68.818590 1.000000 4.166043e+01
10 1.000000e-03 3.000000e+05 -2.367148e-04 -68.818590 -71.014452 0.111263 4.166848e+01
10 1.000000e-03 3.000000e+05 -2.371944e-04 -68.818590 -71.158326 0.096353 4.164535e+01
11 1.000000e-03 3.000000e+05 -2.276932e-04 -68.307956 -68.307956 1.000000 4.166787e+01
12 1.000000e-03 3.000000e+05 -2.307317e-04 -69.219519 -69.219519 0.401895 4.166042e+01
13 1.000000e-03 3.000000e+05 -2.293594e-04 -68.807812 -68.807812 1.000000 4.165401e+01
14 1.000000e-03 3.000000e+05 -2.303289e-04 -69.098664 -69.098664 0.747627 4.166171e+01
15 1.000000e-03 3.000000e+05 -2.296757e-04 -68.902722 -68.902722 1.000000 4.166422e+01
15 1.000000e-03 3.000000e+05 -2.441938e-04 -68.902722 -73.258141 0.012837 4.165360e+01
15 1.000000e-03 3.000000e+05 -2.340351e-04 -68.902722 -70.210516 0.270416 4.165339e+01
16 1.000000e-03 3.000000e+05 -2.293494e-04 -68.804810 -68.804810 1.000000 4.165768e+01
17 1.000000e-03 3.000000e+05 -2.256610e-04 -67.698312 -67.698312 1.000000 4.166877e+01
18 1.000000e-03 3.000000e+05 -2.304546e-04 -69.136379 -69.136379 0.237386 4.166478e+01
18 1.000000e-03 3.000000e+05 -2.427761e-04 -69.136379 -72.832836 0.024811 4.165940e+01
19 1.000000e-03 3.000000e+05 -2.300871e-04 -69.026120 -69.026120 1.000000 4.165855e+01
19 1.000000e-03 3.000000e+05 -2.337715e-04 -69.026120 -70.131437 0.331106 4.166096e+01
19 1.000000e-03 3.000000e+05 -2.382059e-04 -69.026120 -71.461774 0.087541 4.167061e+01
19 1.000000e-03 3.000000e+05 -3.002124e-04 -69.026120 -90.063707 0.000000 4.165218e+01
19 1.000000e-03 3.000000e+05 -2.342164e-04 -69.026120 -70.264914 0.289733 4.166322e+01
19 1.000000e-03 3.000000e+05 -2.369614e-04 -69.026120 -71.088414 0.127162 4.165398e+01
19 1.000000e-03 3.000000e+05 -2.321979e-04 -69.026120 -69.659379 0.530859 4.165772e+01
20 1.000000e-03 3.000000e+05 -2.336180e-04 -70.085413 -70.085413 0.346701 4.165306e+01
21 1.000000e-03 3.000000e+05 -2.292963e-04 -68.788900 -68.788900 1.000000 4.165708e+01
21 1.000000e-03 3.000000e+05 -2.394771e-04 -68.788900 -71.843142 0.047158 4.164619e+01
22 1.000000e-03 3.000000e+05 -2.292412e-04 -68.772356 -68.772356 1.000000 4.166042e+01
22 1.000000e-03 3.000000e+05 -2.511344e-04 -68.772356 -75.340313 0.001405 4.165345e+01
23 1.000000e-03 3.000000e+05 -2.318001e-04 -69.540037 -69.540037 0.464088 4.165283e+01
24 1.000000e-03 3.000000e+05 -2.323928e-04 -69.717842 -69.717842 0.837106 4.165059e+01
25 1.000000e-03 3.000000e+05 -2.308811e-04 -69.264340 -69.264340 1.000000 4.164710e+01
25 1.000000e-03 3.000000e+05 -2.626833e-04 -69.264340 -78.804980 0.000072 4.164854e+01
25 1.000000e-03 3.000000e+05 -2.405478e-04 -69.264340 -72.164333 0.055024 4.165401e+01
26 1.000000e-03 3.000000e+05 -2.315041e-04 -69.451228 -69.451228 0.829536 4.165598e+01
26 1.000000e-03 3.000000e+05 -2.333964e-04 -69.451228 -70.018929 0.566827 4.165002e+01
26 1.000000e-03 3.000000e+05 -2.515187e-04 -69.451228 -75.455615 0.002468 4.166003e+01
27 1.000000e-03 3.000000e+05 -2.330160e-04 -69.904800 -69.904800 0.635355 4.164718e+01
27 1.000000e-03 3.000000e+05 -2.479597e-04 -69.904800 -74.387896 0.011298 4.164838e+01
27 1.000000e-03 3.000000e+05 -2.389834e-04 -69.904800 -71.695030 0.166922 4.165336e+01
27 1.000000e-03 3.000000e+05 -2.391879e-04 -69.904800 -71.756376 0.156989 4.165523e+01
28 1.000000e-03 3.000000e+05 -2.338304e-04 -70.149135 -70.149135 0.783225 4.166069e+01
29 1.000000e-03 3.000000e+05 -2.350082e-04 -70.502460 -70.502460 0.702349 4.166251e+01
29 1.000000e-03 3.000000e+05 -2.388374e-04 -70.502460 -71.651233 0.317025 4.166418e+01
30 1.000000e-03 3.000000e+05 -2.335857e-04 -70.075706 -70.075706 1.000000 4.165250e+01
31 1.000000e-03 3.000000e+05 -2.291835e-04 -68.755063 -68.755063 1.000000 4.165820e+01
32 1.000000e-03 3.000000e+05 -2.323794e-04 -69.713824 -69.713824 0.383368 4.165843e+01
33 1.000000e-03 3.000000e+05 -2.306726e-04 -69.201779 -69.201779 1.000000 4.165911e+01
33 1.000000e-03 3.000000e+05 -2.325530e-04 -69.201779 -69.765890 0.568865 4.165120e+01
34 1.000000e-03 3.000000e+05 -2.296990e-04 -68.909711 -68.909711 1.000000 4.166004e+01
35 1.000000e-03 3.000000e+05 -2.343390e-04 -70.301688 -70.301688 0.248583 4.165912e+01
35 1.000000e-03 3.000000e+05 -2.368793e-04 -70.301688 -71.063776 0.466691 4.167123e+01
36 1.000000e-03 3.000000e+05 -2.324319e-04 -69.729557 -69.729557 1.000000 4.165100e+01
36 1.000000e-03 3.000000e+05 -2.400928e-04 -69.729557 -72.027828 0.100432 4.165763e+01
37 1.000000e-03 3.000000e+05 -2.313183e-04 -69.395482 -69.395482 1.000000 4.165016e+01
37 1.000000e-03 3.000000e+05 -2.335582e-04 -69.395482 -70.067463 0.510696 4.165835e+01
37 1.000000e-03 3.000000e+05 -2.365350e-04 -69.395482 -70.960486 0.209087 4.165836e+01
37 1.000000e-03 3.000000e+05 -2.336091e-04 -69.395482 -70.082728 0.502959 4.166661e+01
37 1.000000e-03 3.000000e+05 -2.330776e-04 -69.395482 -69.923276 0.589905 4.165138e+01
38 1.000000e-03 3.000000e+05 -2.322674e-04 -69.680223 -69.680223 0.752209 4.166780e+01
38 1.000000e-03 3.000000e+05 -2.641408e-04 -69.680223 -79.242250 0.000070 4.165683e+01
39 1.000000e-03 3.000000e+05 -2.362840e-04 -70.885213 -70.885213 0.299695 4.165846e+01
40 1.000000e-03 3.000000e+05 -2.387173e-04 -71.615176 -71.615176 0.481927 4.165266e+01
41 1.000000e-03 3.000000e+05 -2.400335e-04 -72.010040 -72.010040 0.673771 4.165587e+01
42 1.000000e-03 3.000000e+05 -2.394754e-04 -71.842613 -71.842613 1.000000 4.164845e+01
43 1.000000e-03 3.000000e+05 -2.378885e-04 -71.366543 -71.366543 1.000000 4.165332e+01
44 1.000000e-03 3.000000e+05 -2.372969e-04 -71.189078 -71.189078 1.000000 4.165494e+01
45 1.000000e-03 3.000000e+05 -2.417260e-04 -72.517808 -72.517808 0.264813 4.165152e+01
46 1.000000e-03 3.000000e+05 -2.367857e-04 -71.035718 -71.035718 1.000000 4.165778e+01
47 1.000000e-03 3.000000e+05 -2.386741e-04 -71.602242 -71.602242 0.567495 4.165717e+01
48 1.000000e-03 3.000000e+05 -2.387806e-04 -71.634194 -71.634194 0.968553 4.165256e+01
48 1.000000e-03 3.000000e+05 -2.447595e-04 -71.634194 -73.427850 0.166351 4.165090e+01
48 1.000000e-03 3.000000e+05 -2.490860e-04 -71.634194 -74.725791 0.045429 4.165978e+01
49 1.000000e-03 3.000000e+05 -2.387617e-04 -71.628522 -71.628522 1.000000 4.164731e+01
50 1.000000e-03 3.000000e+05 -2.427002e-04 -72.810053 -72.810053 0.306809 4.165137e+01
50 1.000000e-03 3.000000e+05 -2.578585e-04 -72.810053 -77.357555 0.010594 4.164918e+01
50 1.000000e-03 3.000000e+05 -2.475091e-04 -72.810053 -74.252734 0.236293 4.166173e+01
51 1.000000e-03 3.000000e+05 -2.397928e-04 -71.937832 -71.937832 1.000000 4.164258e+01
52 1.000000e-03 3.000000e+05 -2.423408e-04 -72.702245 -72.702245 0.465607 4.164222e+01
53 1.000000e-03 3.000000e+05 -2.450138e-04 -73.504136 -73.504136 0.448480 4.165123e+01
54 1.000000e-03 3.000000e+05 -2.462986e-04 -73.889578 -73.889578 0.680150 4.165141e+01
55 1.000000e-03 3.000000e+05 -2.462271e-04 -73.868127 -73.868127 1.000000 4.163453e+01
55 1.000000e-03 3.000000e+05 -2.620698e-04 -73.868127 -78.620929 0.008627 4.164625e+01
55 1.000000e-03 3.000000e+05 -2.519692e-04 -73.868127 -75.590753 0.178596 4.165189e+01
55 1.000000e-03 3.000000e+05 -2.527698e-04 -73.868127 -75.830952 0.140461 4.164427e+01
55 1.000000e-03 3.000000e+05 -2.505074e-04 -73.868127 -75.152210 0.276904 4.164970e+01
55 1.000000e-03 3.000000e+05 -2.506565e-04 -73.868127 -75.196936 0.264792 4.164576e+01
55 1.000000e-03 3.000000e+05 -2.487732e-04 -73.868127 -74.631972 0.465871 4.166188e+01
55 1.000000e-03 3.000000e+05 -2.590403e-04 -73.868127 -77.712088 0.021409 4.164056e+01
56 1.000000e-03 3.000000e+05 -2.450381e-04 -73.511420 -73.511420 1.000000 4.166456e+01
57 1.000000e-03 3.000000e+05 -2.475764e-04 -74.272911 -74.272911 0.466970 4.165200e+01
58 1.000000e-03 3.000000e+05 -2.477773e-04 -74.333179 -74.333179 0.941512 4.165281e+01
59 1.000000e-03 3.000000e+05 -2.498816e-04 -74.964489 -74.964489 0.531895 4.166515e+01
60 1.000000e-03 3.000000e+05 -2.446193e-04 -73.385786 -73.385786 1.000000 4.166059e+01
61 1.000000e-03 3.000000e+05 -2.451153e-04 -73.534604 -73.534604 0.861726 4.165761e+01
61 1.000000e-03 3.000000e+05 -2.497791e-04 -73.534604 -74.933723 0.246814 4.165519e+01
61 1.000000e-03 3.000000e+05 -2.495069e-04 -73.534604 -74.852072 0.267812 4.165460e+01
61 1.000000e-03 3.000000e+05 -3.071758e-04 -73.534604 -92.152746 0.000000 4.165673e+01
61 1.000000e-03 3.000000e+05 -2.733196e-04 -73.534604 -81.995867 0.000212 4.164309e+01
62 1.000000e-03 3.000000e+05 -2.421914e-04 -72.657432 -72.657432 1.000000 4.165940e+01
62 1.000000e-03 3.000000e+05 -2.466227e-04 -72.657432 -73.986823 0.264638 4.165512e+01
63 1.000000e-03 3.000000e+05 -2.423176e-04 -72.695281 -72.695281 0.962859 4.165422e+01
63 1.000000e-03 3.000000e+05 -2.603865e-04 -72.695281 -78.115945 0.004424 4.165117e+01
63 1.000000e-03 3.000000e+05 -2.507357e-04 -72.695281 -75.220714 0.080024 4.166771e+01
64 1.000000e-03 3.000000e+05 -2.557211e-04 -76.716322 -76.716322 0.017934 4.164813e+01
65 1.000000e-03 3.000000e+05 -2.480317e-04 -74.409522 -74.409522 1.000000 4.165409e+01
65 1.000000e-03 3.000000e+05 -2.888856e-04 -74.409522 -86.665692 0.000005 4.165859e+01
65 1.000000e-03 3.000000e+05 -2.500146e-04 -74.409522 -75.004391 0.551635 4.165455e+01
65 1.000000e-03 3.000000e+05 -2.626201e-04 -74.409522 -78.786027 0.012569 4.165117e+01
66 1.000000e-03 3.000000e+05 -2.479662e-04 -74.389874 -74.389874 1.000000 4.166466e+01
66 1.000000e-03 3.000000e+05 -2.535855e-04 -74.389874 -76.075655 0.185300 4.166559e+01
66 1.000000e-03 3.000000e+05 -2.545627e-04 -74.389874 -76.368809 0.138216 4.164789e+01
66 1.000000e-03 3.000000e+05 -2.569440e-04 -74.389874 -77.083190 0.067656 4.165650e+01
67 1.000000e-03 3.000000e+05 -2.496881e-04 -74.906422 -74.906422 0.596576 4.165280e+01
68 1.000000e-03 3.000000e+05 -2.482598e-04 -74.477950 -74.477950 1.000000 4.165557e+01
69 1.000000e-03 3.000000e+05 -2.531297e-04 -75.938904 -75.938904 0.232015 4.165256e+01
70 1.000000e-03 3.000000e+05 -2.422850e-04 -72.685513 -72.685513 1.000000 4.165336e+01
