accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -1.280744e-03 -12.807441 -12.807441 1.000000 1.011535e+00
2 9.523810e-02 1.000000e+04 -1.553724e-03 -15.537244 -15.537244 0.065232 1.011594e+00
3 9.090909e-02 1.000000e+04 -1.393647e-03 -13.936467 -13.936467 1.000000 1.012266e+00
4 8.695652e-02 1.000000e+04 -1.391693e-03 -13.916926 -13.916926 1.000000 1.012661e+00
5 8.333333e-02 1.000000e+04 -1.402267e-03 -14.022665 -14.022665 0.899659 1.010292e+00
6 8.000000e-02 1.000000e+04 -1.439811e-03 -14.398106 -14.398106 0.686987 1.012669e+00
7 7.692308e-02 1.000000e+04 -1.209669e-03 -12.096687 -12.096687 1.000000 1.011284e+00
7 7.407407e-02 1.000000e+04 -1.237669e-03 -12.096687 -12.376688 0.755783 1.011748e+00
8 7.142857e-02 1.000000e+04 -1.308414e-03 -13.084138 -13.084138 0.372525 1.011671e+00
9 6.896552e-02 1.000000e+04 -1.166455e-03 -11.664548 -11.664548 1.000000 1.010947e+00
9 6.666667e-02 1.000000e+04 -1.337341e-03 -11.664548 -13.373411 0.181072 1.011155e+00
9 6.451613e-02 1.000000e+04 -1.289979e-03 -11.664548 -12.899786 0.290766 1.012070e+00
10 6.250000e-02 1.000000e+04 -1.194654e-03 -11.946538 -11.946538 0.754282 1.012064e+00
11 6.060606e-02 1.000000e+04 -1.205107e-03 -12.051075 -12.051075 0.900741 1.011126e+00
11 5.882353e-02 1.000000e+04 -1.312562e-03 -12.051075 -13.125616 0.341455 1.010676e+00
11 5.714286e-02 1.000000e+04 -1.266112e-03 -12.051075 -12.661118 0.543327 1.011846e+00
12 5.555556e-02 1.000000e+04 -1.142186e-03 -11.421859 -11.421859 1.000000 1.010602e+00
12 5.405405e-02 1.000000e+04 -1.299158e-03 -11.421859 -12.991578 0.208104 1.011512e+00
12 5.263158e-02 1.000000e+04 -1.318394e-03 -11.421859 -13.183942 0.171687 1.010437e+00
13 5.128205e-02 1.000000e+04 -1.051263e-03 -10.512630 -10.512630 1.000000 1.011085e+00
14 5.000000e-02 1.000000e+04 -1.037338e-03 -10.373385 -10.373385 1.000000 1.011267e+00
15 4.878049e-02 1.000000e+04 -1.195580e-03 -11.955797 -11.955797 0.205479 1.011147e+00
16 4.761905e-02 1.000000e+04 -1.157005e-03 -11.570053 -11.570053 1.000000 1.011291e+00
16 4.651163e-02 1.000000e+04 -1.296273e-03 -11.570053 -12.962733 0.248409 1.011317e+00
17 4.545455e-02 1.000000e+04 -1.259263e-03 -12.592630 -12.592630 0.359667 1.011491e+00
18 4.444444e-02 1.000000e+04 -1.253555e-03 -12.535546 -12.535546 1.000000 1.011221e+00
19 4.347826e-02 1.000000e+04 -1.284695e-03 -12.846954 -12.846954 0.732415 1.011093e+00
19 4.255319e-02 1.000000e+04 -1.477130e-03 -12.846954 -14.771299 0.145971 1.011562e+00
19 4.166667e-02 1.000000e+04 -1.334739e-03 -12.846954 -13.347390 0.606266 1.012533e+00
20 4.081633e-02 1.000000e+04 -1.226906e-03 -12.269061 -12.269061 1.000000 1.011272e+00
21 4.000000e-02 1.100000e+04 -1.333532e-03 -14.668848 -14.668848 0.309474 1.011200e+00
22 3.921569e-02 1.100000e+04 -1.414979e-03 -15.564765 -15.564765 0.408233 1.011224e+00
23 3.846154e-02 1.100000e+04 -1.349686e-03 -14.846550 -14.846550 1.000000 1.011864e+00
24 3.773585e-02 1.100000e+04 -1.203200e-03 -13.235202 -13.235202 1.000000 1.011682e+00
24 3.703704e-02 1.100000e+04 -1.329070e-03 -13.235202 -14.619771 0.250432 1.010619e+00
24 3.636364e-02 1.100000e+04 -1.450758e-03 -13.235202 -15.958337 0.065669 1.011630e+00
25 3.571429e-02 1.100000e+04 -1.274636e-03 -14.020996 -14.020996 0.455758 1.011040e+00
26 3.508772e-02 1.100000e+04 -1.282636e-03 -14.109000 -14.109000 0.915757 1.013391e+00
27 3.448276e-02 1.100000e+04 -1.317738e-03 -14.495114 -14.495114 0.679693 1.012335e+00
28 3.389831e-02 1.100000e+04 -1.369927e-03 -15.069198 -15.069198 0.563221 1.011764e+00
29 3.333333e-02 1.100000e+04 -1.443349e-03 -15.876837 -15.876837 0.445910 1.010877e+00
30 3.278689e-02 1.100000e+04 -1.570674e-03 -17.277410 -17.277410 0.246456 1.012241e+00
31 3.225806e-02 1.100000e+04 -1.519746e-03 -16.717208 -16.717208 1.000000 1.012940e+00
32 3.174603e-02 1.100000e+04 -1.560075e-03 -17.160830 -17.160830 0.641708 1.010789e+00
33 3.125000e-02 1.100000e+04 -1.493656e-03 -16.430215 -16.430215 1.000000 1.010891e+00
34 3.076923e-02 1.100000e+04 -1.807166e-03 -19.878830 -19.878830 0.031790 1.010861e+00
35 3.030303e-02 1.100000e+04 -1.661560e-03 -18.277161 -18.277161 1.000000 1.011608e+00
36 2.985075e-02 1.100000e+04 -1.655951e-03 -18.215460 -18.215460 1.000000 1.011727e+00
37 2.941176e-02 1.100000e+04 -1.604777e-03 -17.652546 -17.652546 1.000000 1.011662e+00
38 2.898551e-02 1.100000e+04 -1.451353e-03 -15.964878 -15.964878 1.000000 1.011029e+00
39 2.857143e-02 1.100000e+04 -1.290396e-03 -14.194359 -14.194359 1.000000 1.011200e+00
39 2.816901e-02 1.100000e+04 -1.317274e-03 -14.194359 -14.490015 0.744044 1.011641e+00
39 2.777778e-02 1.100000e+04 -1.339965e-03 -14.194359 -14.739614 0.579694 1.011089e+00
40 2.739726e-02 1.100000e+04 -1.225567e-03 -13.481242 -13.481242 1.000000 1.010840e+00
40 2.702703e-02 1.210000e+04 -1.272108e-03 -14.829366 -15.392504 0.569420 1.011291e+00
41 2.666667e-02 1.210000e+04 -1.246600e-03 -15.083865 -15.083865 0.775305 1.011383e+00
42 2.631579e-02 1.210000e+04 -1.177026e-03 -14.242013 -14.242013 1.000000 1.011156e+00
43 2.597403e-02 1.210000e+04 -1.194660e-03 -14.455382 -14.455382 0.807858 1.010961e+00
43 2.564103e-02 1.210000e+04 -1.335744e-03 -14.455382 -16.162502 0.181387 1.012450e+00
44 2.531646e-02 1.210000e+04 -1.142403e-03 -13.823079 -13.823079 1.000000 1.011191e+00
45 2.500000e-02 1.210000e+04 -1.222944e-03 -14.797617 -14.797617 0.377367 1.011375e+00
46 2.469136e-02 1.210000e+04 -1.229688e-03 -14.879229 -14.879229 0.921630 1.013100e+00
47 2.439024e-02 1.210000e+04 -1.151157e-03 -13.929000 -13.929000 1.000000 1.011735e+00
47 2.409639e-02 1.210000e+04 -1.182532e-03 -13.929000 -14.308643 0.684106 1.011696e+00
48 2.380952e-02 1.210000e+04 -1.192405e-03 -14.428104 -14.428104 0.607075 1.011872e+00
49 2.352941e-02 1.210000e+04 -1.205038e-03 -14.580960 -14.580960 0.858253 1.011238e+00
50 2.325581e-02 1.210000e+04 -1.253756e-03 -15.170452 -15.170452 0.554609 1.010660e+00
50 2.298851e-02 1.210000e+04 -1.376321e-03 -15.170452 -16.653480 0.226949 1.011257e+00
51 2.272727e-02 1.210000e+04 -1.212291e-03 -14.668722 -14.668722 1.000000 1.010629e+00
52 2.247191e-02 1.210000e+04 -1.252190e-03 -15.151504 -15.151504 0.617064 1.012087e+00
53 2.222222e-02 1.210000e+04 -1.193225e-03 -14.438023 -14.438023 1.000000 1.011549e+00
53 2.197802e-02 1.210000e+04 -1.260344e-03 -14.438023 -15.250158 0.443909 1.011521e+00
54 2.173913e-02 1.210000e+04 -1.160084e-03 -14.037014 -14.037014 1.000000 1.011042e+00
54 2.150538e-02 1.210000e+04 -1.226771e-03 -14.037014 -14.843929 0.446232 1.009930e+00
55 2.127660e-02 1.210000e+04 -1.099541e-03 -13.304446 -13.304446 1.000000 1.010426e+00
55 2.105263e-02 1.210000e+04 -1.242421e-03 -13.304446 -15.033288 0.177490 1.011133e+00
56 2.083333e-02 1.210000e+04 -1.117720e-03 -13.524413 -13.524413 0.802545 1.010479e+00
57 2.061856e-02 1.210000e+04 -1.061812e-03 -12.847926 -12.847926 1.000000 1.011513e+00
58 2.040816e-02 1.210000e+04 -1.013842e-03 -12.267487 -12.267487 1.000000 1.010628e+00
59 2.020202e-02 1.210000e+04 -1.024731e-03 -12.399245 -12.399245 0.876553 1.011395e+00
60 2.000000e-02 1.210000e+04 -1.064720e-03 -12.883112 -12.883112 0.616395 1.011504e+00
61 1.980198e-02 1.331000e+04 -1.103129e-03 -14.682648 -14.682648 0.599761 1.011162e+00
62 1.960784e-02 1.331000e+04 -1.226677e-03 -16.327070 -16.327070 0.193124 1.011424e+00
62 1.941748e-02 1.331000e+04 -1.294351e-03 -16.327070 -17.227809 0.406269 1.010978e+00
63 1.923077e-02 1.331000e+04 -1.253569e-03 -16.684999 -16.684999 0.699123 1.010955e+00
63 1.904762e-02 1.331000e+04 -1.363193e-03 -16.684999 -18.144099 0.232445 1.011523e+00
64 1.886792e-02 1.331000e+04 -1.247476e-03 -16.603899 -16.603899 1.000000 1.010706e+00
65 1.869159e-02 1.331000e+04 -1.170991e-03 -15.585886 -15.585886 1.000000 1.012854e+00
66 1.851852e-02 1.331000e+04 -1.186267e-03 -15.789208 -15.789208 0.816015 1.011317e+00
67 1.834862e-02 1.331000e+04 -1.180583e-03 -15.713556 -15.713556 1.000000 1.012012e+00
67 1.818182e-02 1.331000e+04 -1.342250e-03 -15.713556 -17.865351 0.116275 1.010140e+00
68 1.801802e-02 1.331000e+04 -1.248378e-03 -16.615905 -16.615905 0.405616 1.011932e+00
69 1.785714e-02 1.331000e+04 -1.133600e-03 -15.088213 -15.088213 1.000000 1.011275e+00
69 1.769912e-02 1.331000e+04 -1.262300e-03 -15.088213 -16.801215 0.180324 1.011820e+00
69 1.754386e-02 1.331000e+04 -1.235442e-03 -15.088213 -16.443735 0.257813 1.010419e+00
70 1.739130e-02 1.331000e+04 -1.079222e-03 -14.364451 -14.364451 1.000000 1.010923e+00
71 1.724138e-02 1.331000e+04 -9.782976e-04 -13.021140 -13.021140 1.000000 1.011243e+00
72 1.709402e-02 1.331000e+04 -9.766332e-04 -12.998988 -12.998988 1.000000 1.011595e+00
73 1.694915e-02 1.331000e+04 -9.812123e-04 -13.059935 -13.059935 0.940873 1.012317e+00
