accepted delta gamma Lprev Lstar alpha time
1 1.000000e-01 1.100000e+04 -10.437814 -10.437814 1.000000 1.001380e+00
2 9.990010e-02 1.210000e+04 -10.580658 -10.580658 1.000000 1.000928e+00
3 9.980040e-02 1.331000e+04 -10.899410 -10.899410 1.000000 1.006677e+00
4 9.970090e-02 1.464100e+04 -12.471094 -12.471094 0.617706 1.006820e+00
4 9.960159e-02 1.610510e+04 -13.718204 -17.196714 0.030853 1.006842e+00
5 9.950249e-02 1.771561e+04 -17.457478 -17.457478 1.000000 1.010514e+00
5 9.940358e-02 1.948717e+04 -19.203226 -20.824989 0.197550 1.006349e+00
5 9.930487e-02 2.143589e+04 -22.907488 -23.622055 0.489404 1.007984e+00
6 9.920635e-02 2.357948e+04 -26.309105 -26.309105 0.722640 1.006596e+00
6 9.910803e-02 2.357948e+04 -26.309105 -29.847972 0.029046 1.006517e+00
6 9.900990e-02 2.357948e+04 -26.309105 -45.409271 0.000000 1.006630e+00
7 9.891197e-02 2.357948e+04 -21.141170 -21.141170 1.000000 1.006685e+00
7 9.881423e-02 2.593742e+04 -23.255287 -27.224264 0.018893 1.006704e+00
8 9.871668e-02 2.853117e+04 -24.153519 -24.153519 1.000000 1.006599e+00
8 9.861933e-02 3.138428e+04 -26.568871 -29.283659 0.066219 1.006521e+00
8 9.852217e-02 3.138428e+04 -26.568871 -28.025015 0.233133 1.007551e+00
9 9.842520e-02 3.138428e+04 -26.926209 -26.926209 0.699536 1.006469e+00
9 9.832842e-02 3.138428e+04 -26.926209 -31.170783 0.014342 1.006935e+00
9 9.823183e-02 3.138428e+04 -26.926209 -29.054244 0.119071 1.006524e+00
10 9.813543e-02 3.138428e+04 -23.471675 -23.471675 1.000000 1.007314e+00
10 9.803922e-02 3.452271e+04 -25.818842 -28.125874 0.099556 1.006613e+00
10 9.794319e-02 3.452271e+04 -25.818842 -30.527578 0.009016 1.006356e+00
11 9.784736e-02 3.452271e+04 -23.239022 -23.239022 1.000000 1.006523e+00
11 9.775171e-02 3.797498e+04 -25.562924 -28.743320 0.041569 1.006471e+00
11 9.765625e-02 3.797498e+04 -25.562924 -30.481881 0.007307 1.006605e+00
11 9.756098e-02 3.797498e+04 -25.562924 -30.468872 0.007402 1.006253e+00
11 9.746589e-02 3.797498e+04 -25.562924 -34.521710 0.000129 1.006537e+00
11 9.737098e-02 3.797498e+04 -25.562924 -28.594594 0.048235 1.006654e+00
11 9.727626e-02 3.797498e+04 -25.562924 -32.339422 0.001140 1.006924e+00
12 9.718173e-02 3.797498e+04 -27.880607 -27.880607 0.098502 1.006856e+00
13 9.708738e-02 3.797498e+04 -25.528537 -25.528537 1.000000 1.006584e+00
14 9.699321e-02 3.797498e+04 -20.634354 -20.634354 1.000000 1.006542e+00
14 9.689922e-02 4.177248e+04 -22.697789 -29.272367 0.001395 1.006377e+00
15 9.680542e-02 4.594973e+04 -24.319648 -24.319648 1.000000 1.006802e+00
15 9.671180e-02 5.054470e+04 -26.751613 -33.412636 0.001280 1.006714e+00
15 9.661836e-02 5.054470e+04 -26.751613 -30.881442 0.016086 1.006605e+00
15 9.652510e-02 5.054470e+04 -26.751613 -32.673924 0.002679 1.006161e+00
15 9.643202e-02 5.054470e+04 -26.751613 -32.336435 0.003754 1.006474e+00
15 9.633911e-02 5.054470e+04 -26.751613 -30.031945 0.037616 1.006142e+00
16 9.624639e-02 5.054470e+04 -27.568291 -27.568291 0.441897 1.006796e+00
17 9.615385e-02 5.054470e+04 -20.786922 -20.786922 1.000000 1.006446e+00
17 9.606148e-02 5.559917e+04 -22.865614 -34.107665 0.000013 1.006425e+00
18 9.596929e-02 6.115909e+04 -35.076581 -35.076581 1.000000 1.006310e+00
18 9.587728e-02 6.115909e+04 -35.076581 -44.279422 0.000101 1.006719e+00
18 9.578544e-02 6.115909e+04 -35.076581 -44.042715 0.000128 1.006188e+00
18 9.569378e-02 6.115909e+04 -35.076581 -39.813901 0.008762 1.006309e+00
18 9.560229e-02 6.115909e+04 -35.076581 -56.463428 0.000000 1.006463e+00
18 9.551098e-02 6.115909e+04 -35.076581 -40.785205 0.003317 1.006457e+00
18 9.541985e-02 6.115909e+04 -35.076581 -35.303814 0.796735 1.007029e+00
18 9.532888e-02 6.115909e+04 -35.076581 -73.692306 0.000000 1.006328e+00
18 9.523810e-02 6.115909e+04 -35.076581 -38.803229 0.024073 1.006302e+00
18 9.514748e-02 6.115909e+04 -35.076581 -38.574897 0.030248 1.006207e+00
18 9.505703e-02 6.115909e+04 -35.076581 -46.860406 0.000008 1.006178e+00
18 9.496676e-02 6.115909e+04 -35.076581 -45.241684 0.000038 1.007407e+00
19 9.487666e-02 6.115909e+04 -32.591704 -32.591704 1.000000 1.006174e+00
19 9.478673e-02 6.115909e+04 -32.591704 -42.705159 0.000041 1.006583e+00
19 9.469697e-02 6.115909e+04 -32.591704 -37.986374 0.004541 1.006213e+00
19 9.460738e-02 6.115909e+04 -32.591704 -38.227462 0.003568 1.006555e+00
19 9.451796e-02 6.115909e+04 -32.591704 -38.031777 0.004339 1.006613e+00
20 9.442871e-02 6.115909e+04 -32.735849 -32.735849 0.865762 1.006159e+00
20 9.433962e-02 6.115909e+04 -32.735849 -36.310342 0.028030 1.006349e+00
20 9.425071e-02 6.115909e+04 -32.735849 -50.245200 0.000000 1.006152e+00
20 9.416196e-02 6.115909e+04 -32.735849 -41.389792 0.000174 1.006685e+00
20 9.407338e-02 6.115909e+04 -32.735849 -36.161746 0.032520 1.006524e+00
20 9.398496e-02 6.115909e+04 -32.735849 -41.413656 0.000170 1.006607e+00
20 9.389671e-02 6.115909e+04 -32.735849 -35.780399 0.047618 1.006052e+00
20 9.380863e-02 6.115909e+04 -32.735849 -35.050342 0.098816 1.006640e+00
20 9.372071e-02 6.115909e+04 -32.735849 -42.788017 0.000043 1.006039e+00
20 9.363296e-02 6.115909e+04 -32.735849 -51.534843 0.000000 1.006251e+00
20 9.354537e-02 6.115909e+04 -32.735849 -45.922784 0.000002 1.006004e+00
21 9.345794e-02 6.115909e+04 -32.041340 -32.041340 1.000000 1.006712e+00
21 9.337068e-02 6.115909e+04 -32.041340 -42.724846 0.000023 1.006354e+00
21 9.328358e-02 6.115909e+04 -32.041340 -36.945333 0.007417 1.006541e+00
21 9.319664e-02 6.115909e+04 -32.041340 -37.686634 0.003534 1.005956e+00
21 9.310987e-02 6.115909e+04 -32.041340 -41.694600 0.000064 1.006122e+00
21 9.302326e-02 6.115909e+04 -32.041340 -42.205896 0.000039 1.006904e+00
21 9.293680e-02 6.115909e+04 -32.041340 -51.698062 0.000000 1.006093e+00
21 9.285051e-02 6.115909e+04 -32.041340 -36.785815 0.008700 1.006692e+00
21 9.276438e-02 6.115909e+04 -32.041340 -41.376046 0.000088 1.006260e+00
21 9.267841e-02 6.115909e+04 -32.041340 -33.461051 0.241784 1.006529e+00
21 9.259259e-02 6.115909e+04 -32.041340 -42.908005 0.000019 1.006199e+00
21 9.250694e-02 6.115909e+04 -32.041340 -45.607126 0.000001 1.006580e+00
21 9.242144e-02 6.115909e+04 -32.041340 -37.535273 0.004112 1.006242e+00
21 9.233610e-02 6.115909e+04 -32.041340 -38.343146 0.001833 1.006665e+00
21 9.225092e-02 6.115909e+04 -32.041340 -50.119832 0.000000 1.006508e+00
21 9.216590e-02 6.115909e+04 -32.041340 -36.471798 0.011909 1.006980e+00
21 9.208103e-02 6.115909e+04 -32.041340 -38.316369 0.001883 1.006132e+00
21 9.199632e-02 6.115909e+04 -32.041340 -35.113655 0.046314 1.006705e+00
22 9.191176e-02 6.115909e+04 -32.639966 -32.639966 0.549566 1.006559e+00
23 9.182736e-02 6.115909e+04 -30.886293 -30.886293 1.000000 1.006979e+00
23 9.174312e-02 6.115909e+04 -30.886293 -38.771480 0.000376 1.006791e+00
23 9.165903e-02 6.115909e+04 -30.886293 -39.000657 0.000299 1.006547e+00
23 9.157509e-02 6.115909e+04 -30.886293 -46.093543 0.000000 1.006562e+00
23 9.149131e-02 6.115909e+04 -30.886293 -34.488713 0.027258 1.006502e+00
23 9.140768e-02 6.115909e+04 -30.886293 -50.145844 0.000000 1.006619e+00
23 9.132420e-02 6.115909e+04 -30.886293 -38.900549 0.000331 1.006639e+00
23 9.124088e-02 6.115909e+04 -30.886293 -47.067530 0.000000 1.006715e+00
23 9.115770e-02 6.115909e+04 -30.886293 -45.041135 0.000001 1.006558e+00
23 9.107468e-02 6.115909e+04 -30.886293 -42.227104 0.000012 1.006203e+00
23 9.099181e-02 6.115909e+04 -30.886293 -35.093464 0.014888 1.006650e+00
23 9.090909e-02 6.115909e+04 -30.886293 -37.909674 0.000891 1.006530e+00
23 9.082652e-02 6.115909e+04 -30.886293 -40.432748 0.000071 1.006337e+00
23 9.074410e-02 6.115909e+04 -30.886293 -45.682652 0.000000 1.006530e+00
23 9.066183e-02 6.115909e+04 -30.886293 -36.571982 0.003394 1.006541e+00
23 9.057971e-02 6.115909e+04 -30.886293 -39.143130 0.000259 1.006585e+00
23 9.049774e-02 6.115909e+04 -30.886293 -44.078450 0.000002 1.006796e+00
23 9.041591e-02 6.115909e+04 -30.886293 -34.280873 0.033555 1.006750e+00
23 9.033424e-02 6.115909e+04 -30.886293 -48.238528 0.000000 1.006879e+00
23 9.025271e-02 6.115909e+04 -30.886293 -40.515560 0.000066 1.006547e+00
23 9.017133e-02 6.115909e+04 -30.886293 -38.023051 0.000795 1.006514e+00
23 9.009009e-02 6.115909e+04 -30.886293 -31.601576 0.489054 1.006729e+00
23 9.000900e-02 6.115909e+04 -30.886293 -41.147574 0.000035 1.006258e+00
23 8.992806e-02 6.115909e+04 -30.886293 -39.549872 0.000173 1.006516e+00
23 8.984726e-02 6.115909e+04 -30.886293 -45.073327 0.000001 1.006579e+00
23 8.976661e-02 6.115909e+04 -30.886293 -33.078132 0.111711 1.006436e+00
23 8.968610e-02 6.115909e+04 -30.886293 -40.419605 0.000072 1.006826e+00
23 8.960573e-02 6.115909e+04 -30.886293 -50.826691 0.000000 1.006628e+00
23 8.952551e-02 6.115909e+04 -30.886293 -41.898744 0.000016 1.006628e+00
24 8.944544e-02 6.115909e+04 -30.238194 -30.238194 1.000000 1.006222e+00
24 8.936550e-02 6.115909e+04 -30.238194 -43.408531 0.000002 1.006598e+00
24 8.928571e-02 6.115909e+04 -30.238194 -35.702584 0.004235 1.006444e+00
24 8.920607e-02 6.115909e+04 -30.238194 -34.040574 0.022318 1.006236e+00
24 8.912656e-02 6.115909e+04 -30.238194 -38.834792 0.000185 1.006489e+00
24 8.904720e-02 6.115909e+04 -30.238194 -36.043921 0.003010 1.006218e+00
