accepted delta gamma Lprev Lstar alpha time
0 1.000000e-01 1.100000e+04 -12.592539 -16.331678 0.023775 1.009708e+00
1 9.990010e-02 1.210000e+04 -13.513106 -13.513106 1.000000 1.008732e+00
2 9.980040e-02 1.331000e+04 -12.610984 -12.610984 1.000000 1.008707e+00
3 9.970090e-02 1.464100e+04 -12.558278 -12.558278 1.000000 1.008798e+00
3 9.960159e-02 1.610510e+04 -13.814106 -14.782343 0.379752 1.008150e+00
4 9.950249e-02 1.771561e+04 -15.257348 -15.257348 1.000000 1.009628e+00
4 9.940358e-02 1.948717e+04 -16.783083 -23.434908 0.001292 1.008799e+00
5 9.930487e-02 2.143589e+04 -19.315606 -19.315606 1.000000 1.009002e+00
6 9.920635e-02 2.357948e+04 -21.049332 -21.049332 1.000000 1.008396e+00
6 9.910803e-02 2.593742e+04 -23.154266 -25.908904 0.063632 1.008111e+00
7 9.900990e-02 2.853117e+04 -24.146937 -24.146937 1.000000 1.008798e+00
7 9.891197e-02 3.138428e+04 -26.561630 -29.879614 0.036226 1.008367e+00
7 9.881423e-02 3.138428e+04 -26.561630 -30.465988 0.020154 1.008531e+00
8 9.871668e-02 3.138428e+04 -28.172770 -28.172770 0.199660 1.008805e+00
8 9.861933e-02 3.138428e+04 -28.172770 -32.455499 0.013805 1.008243e+00
9 9.852217e-02 3.138428e+04 -27.585268 -27.585268 1.000000 1.008973e+00
9 9.842520e-02 3.138428e+04 -27.585268 -30.362155 0.062232 1.008450e+00
10 9.832842e-02 3.138428e+04 -24.870819 -24.870819 1.000000 1.008787e+00
10 9.823183e-02 3.452271e+04 -27.357901 -29.872561 0.080890 1.008473e+00
10 9.813543e-02 3.452271e+04 -27.357901 -32.920167 0.003840 1.008417e+00
11 9.803922e-02 3.452271e+04 -25.992808 -25.992808 1.000000 1.008885e+00
11 9.794319e-02 3.452271e+04 -25.992808 -28.665456 0.069069 1.008034e+00
11 9.784736e-02 3.452271e+04 -25.992808 -30.904784 0.007358 1.008380e+00
12 9.775171e-02 3.452271e+04 -25.449311 -25.449311 1.000000 1.009009e+00
12 9.765625e-02 3.452271e+04 -25.449311 -30.278717 0.007991 1.008300e+00
13 9.756098e-02 3.452271e+04 -24.787127 -24.787127 1.000000 1.008590e+00
13 9.746589e-02 3.797498e+04 -27.265840 -33.897007 0.001319 1.008119e+00
14 9.737098e-02 3.797498e+04 -22.922805 -22.922805 1.000000 1.009065e+00
14 9.727626e-02 4.177248e+04 -25.215085 -35.184873 0.000047 1.009291e+00
14 9.718173e-02 4.177248e+04 -25.215085 -28.967646 0.023458 1.008660e+00
15 9.708738e-02 4.177248e+04 -26.660809 -26.660809 0.235576 1.007981e+00
15 9.699321e-02 4.177248e+04 -26.660809 -30.212967 0.028663 1.008852e+00
15 9.689922e-02 4.177248e+04 -26.660809 -36.000835 0.000088 1.009064e+00
15 9.680542e-02 4.177248e+04 -26.660809 -33.406839 0.001176 1.009684e+00
15 9.671180e-02 4.177248e+04 -26.660809 -37.256871 0.000025 1.008697e+00
15 9.661836e-02 4.177248e+04 -26.660809 -33.684811 0.000890 1.008834e+00
15 9.652510e-02 4.177248e+04 -26.660809 -32.859695 0.002032 1.008638e+00
15 9.643202e-02 4.177248e+04 -26.660809 -33.199213 0.001447 1.008408e+00
15 9.633911e-02 4.177248e+04 -26.660809 -33.627305 0.000943 1.008599e+00
15 9.624639e-02 4.177248e+04 -26.660809 -29.339866 0.068628 1.008396e+00
15 9.615385e-02 4.177248e+04 -26.660809 -38.762640 0.000006 1.009102e+00
15 9.606148e-02 4.177248e+04 -26.660809 -32.985303 0.001792 1.008344e+00
15 9.596929e-02 4.177248e+04 -26.660809 -32.836015 0.002080 1.008008e+00
15 9.587728e-02 4.177248e+04 -26.660809 -27.161446 0.606144 1.008928e+00
15 9.578544e-02 4.177248e+04 -26.660809 -28.603225 0.143357 1.008060e+00
16 9.569378e-02 4.177248e+04 -24.229810 -24.229810 1.000000 1.008585e+00
