accepted delta gamma error Lprev Lstar alpha time
0 2.000000e-01 5.000000e+05 -1.732301e-04 -86.615054 -86.615054 0.000000 6.943041e-310
0 2.000000e-01 5.000000e+05 -5.433740e-04 -86.615054 -271.687004 0.000000 2.514659e+01
0 2.000000e-01 5.000000e+05 -6.956975e-04 -86.615054 -347.848738 0.000000 2.514615e+01
0 2.000000e-01 5.000000e+05 -2.659803e-04 -86.615054 -132.990160 0.000000 2.515523e+01
0 2.000000e-01 5.000000e+05 -3.250611e-04 -86.615054 -162.530554 0.000000 2.514658e+01
0 2.000000e-01 5.000000e+05 -2.016244e-04 -86.615054 -100.812179 0.000001 2.514383e+01
0 2.000000e-01 5.000000e+05 -2.737669e-04 -86.615054 -136.883453 0.000000 2.514398e+01
0 2.000000e-01 5.000000e+05 -9.501862e-04 -86.615054 -475.093118 0.000000 2.513824e+01
0 2.000000e-01 5.000000e+05 -8.610402e-04 -86.615054 -430.520121 0.000000 2.513730e+01
0 2.000000e-01 5.000000e+05 -5.568397e-04 -86.615054 -278.419847 0.000000 2.514087e+01
0 2.000000e-01 5.000000e+05 -6.784597e-04 -86.615054 -339.229858 0.000000 2.513849e+01
0 2.000000e-01 5.000000e+05 -4.148235e-04 -86.615054 -207.411760 0.000000 2.514301e+01
0 2.000000e-01 5.000000e+05 -3.697260e-04 -86.615054 -184.863019 0.000000 2.514439e+01
0 2.000000e-01 5.000000e+05 -9.901742e-04 -86.615054 -495.087093 0.000000 2.514035e+01
0 2.000000e-01 5.000000e+05 -2.760138e-04 -86.615054 -138.006894 0.000000 2.514410e+01
0 2.000000e-01 5.000000e+05 -4.053877e-04 -86.615054 -202.693861 0.000000 2.513968e+01
0 2.000000e-01 5.000000e+05 -4.327672e-04 -86.615054 -216.383584 0.000000 2.513729e+01
0 2.000000e-01 5.000000e+05 -2.544096e-04 -86.615054 -127.204811 0.000000 2.514161e+01
0 2.000000e-01 5.000000e+05 -2.345393e-04 -86.615054 -117.269674 0.000000 2.514025e+01
