0.000900982933517051,0.000924259047050081,0.000988222718961813,0.00107888998020909,0.00118063863060795,0.00128006495480538,0.00136691999590636,0.00143383741140037,0.00147587908669747,0.0014902025426485
0.000601661135147004,0.000616963789001704,0.000659044501930685,0.000718752869222037,0.000785824353080168,0.000851416813942796,0.000908749040133739,0.000952938009229167,0.000980706983772162,0.00099016886610759
0.000452643250979307,0.000452153190010123,0.000450739139870669,0.000448564042996192,0.00044588140094192,0.000443008751218153,0.000440292262812443,0.000438065297815367,0.000436605623103695,0.000436097540356398
0.000755588878735917,0.000744897408099757,0.000713217978026089,0.000661747103688848,0.000592533686152735,0.000508637041904695,0.000414606536830874,0.000318006172021291,0.000234383576706122,0.000197213731656944
0.00113658532567922,0.00112217859477823,0.00107962287871442,0.00101095499333193,0.000919746178502514,0.000811501420948501,0.000694577274699495,0.000582135747766748,0.000495159358685213,0.000461130552579505
0.00116312860532606,0.00115398854776329,0.00112725696524977,0.00108502511013489,0.00103085989803834,0.000969901811553159,0.000908901624937378,0.00085596342663336,0.000819568230880743,0.000806544171704238
0.00119136128070935,0.00119513264268364,0.00120592597533551,0.00122227746099985,0.00124204156845769,0.00126273437687375,0.0012818748662214,0.00129726940391229,0.00130721969489028,0.00131065772158211
0.00136579037292462,0.00138887133417959,0.00145328441400813,0.00154677670411248,0.00165426146569993,0.0017614553661924,0.00185655267407236,0.00193061399973955,0.00197745857632551,0.0019934700050947
0.00156015617692942,0.0015825762286054,0.00164542688849541,0.00173731490982561,0.00184378869975808,0.00195072320471938,0.00204612186706559,0.00212071878036713,0.00216802450895729,0.00218421393054222
0.00164193525685508,0.00165700989271937,0.00169966901347303,0.00176302555696096,0.00183776327923372,0.00191409503736934,0.00198314764152448,0.00203770923520055,0.00207254720043069,0.00208451008509868
0.00167239671709334,0.00168003270592994,0.00170182831185597,0.00173469000994221,0.00177416976972495,0.00181524042261252,0.00185300478496331,0.00188323035252136,0.00190269973214328,0.00190941493247215
0.00153818399769253,0.0015418294006762,0.00155227810705458,0.00156815141744283,0.00158740615610673,0.0016076433516641,0.00162643062642339,0.00164158707626316,0.0016514047201728,0.0016548007251148
0.000766358136701335,0.000796703543412515,0.000878243015986076,0.000990229619609754,0.00111230856616934,0.00122897472083769,0.00132930602619565,0.00140580881193161,0.00145357238373158,0.00146979740683685
0.000912914643580008,0.000935797333820173,0.000998761600028094,0.00108818451789609,0.00118872615004822,0.00128712315930491,0.00137317527724542,0.00143952462755491,0.00148122896172159,0.00149544065096681
0.00078078335944324,0.000798085057347976,0.000845929208593892,0.000914387732400791,0.000991932824728263,0.00106829006507452,0.00113537195082864,0.00118725657123342,0.00121993222481059,0.00123107747016183
0.000525042011307207,0.000539012469217295,0.00057735383343905,0.000631597546173681,0.00069235742215467,0.000751641413204491,0.000803372985433211,0.000843199955568168,0.000868210327101274,0.000876729433987567
0.000234011475672109,0.000252546723469751,0.000299578898628288,0.000359905950952337,0.000422297936707627,0.000479865486656077,0.000528274681487069,0.000564675939037394,0.000587219367098813,0.000594848772281649
0.000333406611405923,0.000352562232158196,0.000402660784637152,0.000469151552289184,0.000539639518161314,0.000605707825144827,0.000661807827082554,0.000704242196632977,0.00073061114928446,0.000739549058868865
0.000733024983944608,0.000743710452765632,0.000773654196037425,0.000817405748917541,0.000868068610276322,0.000918920163634239,0.000964264082560849,0.000999708239554925,0.00102218009260961,0.00102986977438573
0.00105512989139906,0.00106144036038923,0.00107940460176693,0.0011063617732101,0.00113855830024837,0.00117184995386326,0.00120229403400892,0.001226553310345,0.0012421319087642,0.0012474967854508
0.00131113029052265,0.00131368877745851,0.00132102797230752,0.00133219384706948,0.00134576430106347,0.00136005696690018,0.00137335212566228,0.00138409595173544,0.00139106373082225,0.00139347546390313
0.00128178355319033,0.00128854966511807,0.00130783641766921,0.00133684582420124,0.00137159344640951,0.00140762931698867,0.00144067071830971,0.00146705582064807,0.00148402447311467,0.0014898724103258
0.001149402697581,0.00117412429739861,0.00124256328220095,0.00134065817384416,0.00145196641574492,0.00156172909351047,0.00165826412096277,0.00173298607140785,0.0017800663943311,0.00179612852345295
0.00133019412217507,0.00136146116828638,0.00144772438387048,0.00157072468621194,0.00170956318929252,0.00184587785511025,0.0019653740901654,0.00205766019121642,0.00211572560636262,0.00213552217302961
