accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -148.693776 -152.367204 0.025389 5.715826e-01
0 5.000000e-03 1.000000e+05 -148.693776 -153.445711 0.008635 5.718142e-01
1 5.000000e-03 1.000000e+05 -147.151589 -147.151589 1.000000 5.714430e-01
1 5.000000e-03 1.000000e+05 -147.151589 -150.698152 0.028824 5.714613e-01
1 5.000000e-03 1.000000e+05 -147.151589 -150.053578 0.054914 5.716792e-01
1 5.000000e-03 1.000000e+05 -147.151589 -156.023972 0.000140 5.710777e-01
2 5.000000e-03 1.000000e+05 -138.197805 -138.197805 1.000000 5.712623e-01
3 5.000000e-03 1.000000e+05 -134.993178 -134.993178 1.000000 5.717679e-01
4 5.000000e-03 1.000000e+05 -133.893036 -133.893036 1.000000 5.716052e-01
4 5.000000e-03 1.000000e+05 -133.893036 -135.884432 0.136505 5.717696e-01
5 5.000000e-03 1.000000e+05 -138.736000 -138.736000 0.007884 5.708198e-01
6 5.000000e-03 1.000000e+05 -134.546673 -134.546673 1.000000 5.716998e-01
7 5.000000e-03 1.000000e+05 -135.307909 -135.307909 0.467089 5.711159e-01
7 5.000000e-03 1.000000e+05 -135.307909 -135.945246 0.528698 5.710939e-01
7 5.000000e-03 1.000000e+05 -135.307909 -136.703360 0.247721 5.715111e-01
8 5.000000e-03 1.000000e+05 -134.204105 -134.204105 1.000000 5.712231e-01
9 5.000000e-03 1.000000e+05 -133.910701 -133.910701 1.000000 5.714788e-01
10 5.000000e-03 1.000000e+05 -133.229851 -133.229851 1.000000 5.708213e-01
10 5.000000e-03 1.000000e+05 -133.229851 -135.795891 0.076839 5.713303e-01
10 5.000000e-03 1.000000e+05 -133.229851 -136.604758 0.034221 5.718114e-01
10 5.000000e-03 1.000000e+05 -133.229851 -136.324870 0.045274 5.709568e-01
10 5.000000e-03 1.000000e+05 -133.229851 -140.945083 0.000446 5.716761e-01
10 5.000000e-03 1.000000e+05 -133.229851 -134.794425 0.209177 5.712681e-01
11 5.000000e-03 1.000000e+05 -130.675564 -130.675564 1.000000 5.717548e-01
12 5.000000e-03 1.000000e+05 -128.951482 -128.951482 1.000000 5.710503e-01
13 5.000000e-03 1.000000e+05 -122.925696 -122.925696 1.000000 5.715217e-01
13 5.000000e-03 1.000000e+05 -122.925696 -132.614082 0.000062 5.711084e-01
13 5.000000e-03 1.000000e+05 -122.925696 -125.554963 0.072131 5.712093e-01
13 5.000000e-03 1.000000e+05 -122.925696 -125.486359 0.077253 5.726255e-01
13 5.000000e-03 1.000000e+05 -122.925696 -132.432750 0.000074 5.710200e-01
13 5.000000e-03 1.000000e+05 -122.925696 -124.964717 0.130156 5.712064e-01
14 5.000000e-03 1.000000e+05 -122.849228 -122.849228 1.000000 5.713083e-01
15 5.000000e-03 1.000000e+05 -120.259942 -120.259942 1.000000 5.710794e-01
15 5.000000e-03 1.000000e+05 -120.259942 -122.045036 0.167781 5.714304e-01
16 5.000000e-03 1.000000e+05 -118.358327 -118.358327 1.000000 5.713680e-01
16 5.000000e-03 1.000000e+05 -118.358327 -120.424051 0.126727 5.711761e-01
17 5.000000e-03 1.000000e+05 -118.594724 -118.594724 0.789467 5.712302e-01
17 5.000000e-03 1.000000e+05 -118.594724 -120.524072 0.145243 5.710964e-01
18 5.000000e-03 1.000000e+05 -114.371913 -114.371913 1.000000 5.712239e-01
18 5.000000e-03 1.000000e+05 -114.371913 -117.048409 0.068804 5.715307e-01
18 5.000000e-03 1.000000e+05 -114.371913 -114.912485 0.582415 5.710288e-01
