accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -1.871623e-03 -15.962799 -18.716225 0.063709 1.007898e+00
1 9.900990e-02 1.000000e+04 -1.477689e-03 -14.776895 -14.776895 1.000000 1.008782e+00
2 9.803922e-02 1.000000e+04 -1.298537e-03 -12.985365 -12.985365 1.000000 1.008160e+00
2 9.708738e-02 1.000000e+04 -1.541953e-03 -12.985365 -15.419529 0.087671 1.007568e+00
3 9.615385e-02 1.000000e+04 -1.246114e-03 -12.461143 -12.461143 1.000000 1.008278e+00
4 9.523810e-02 1.000000e+04 -1.276153e-03 -12.761531 -12.761531 0.740531 1.007564e+00
5 9.433962e-02 1.000000e+04 -1.162081e-03 -11.620815 -11.620815 1.000000 1.008464e+00
6 9.345794e-02 1.000000e+04 -1.144351e-03 -11.443509 -11.443509 1.000000 1.007894e+00
7 9.259259e-02 1.000000e+04 -1.106090e-03 -11.060902 -11.060902 1.000000 1.008719e+00
7 9.174312e-02 1.000000e+04 -1.196865e-03 -11.060902 -11.968648 0.403432 1.007760e+00
8 9.090909e-02 1.000000e+04 -1.094817e-03 -10.948167 -10.948167 1.000000 1.007280e+00
9 9.009009e-02 1.000000e+04 -9.905694e-04 -9.905694 -9.905694 1.000000 1.008279e+00
10 8.928571e-02 1.000000e+04 -9.224863e-04 -9.224863 -9.224863 1.000000 1.007508e+00
11 8.849558e-02 1.000000e+04 -9.343028e-04 -9.343028 -9.343028 0.888549 1.007765e+00
11 8.771930e-02 1.000000e+04 -9.480834e-04 -9.343028 -9.480834 0.871268 1.007703e+00
12 8.695652e-02 1.000000e+04 -1.043211e-03 -10.432113 -10.432113 0.336524 1.008136e+00
12 8.620690e-02 1.000000e+04 -1.154363e-03 -10.432113 -11.543629 0.329060 1.007910e+00
12 8.547009e-02 1.000000e+04 -1.108038e-03 -10.432113 -11.080376 0.522953 1.007607e+00
12 8.474576e-02 1.000000e+04 -1.160082e-03 -10.432113 -11.600825 0.310767 1.007639e+00
13 8.403361e-02 1.000000e+04 -9.780093e-04 -9.780093 -9.780093 1.000000 1.007804e+00
14 8.333333e-02 1.000000e+04 -9.632942e-04 -9.632942 -9.632942 1.000000 1.007887e+00
14 8.264463e-02 1.000000e+04 -1.026821e-03 -9.632942 -10.268213 0.529792 1.007513e+00
15 8.196721e-02 1.000000e+04 -9.115358e-04 -9.115358 -9.115358 1.000000 1.007902e+00
15 8.130081e-02 1.000000e+04 -1.190351e-03 -9.115358 -11.903511 0.061535 1.007547e+00
15 8.064516e-02 1.000000e+04 -1.201822e-03 -9.115358 -12.018224 0.054866 1.007807e+00
15 8.000000e-02 1.000000e+04 -1.165819e-03 -9.115358 -11.658190 0.078643 1.007780e+00
16 7.936508e-02 1.000000e+04 -8.458139e-04 -8.458139 -8.458139 1.000000 1.007800e+00
16 7.874016e-02 1.000000e+04 -1.065999e-03 -8.458139 -10.659988 0.110598 1.007894e+00
16 7.812500e-02 1.000000e+04 -1.027312e-03 -8.458139 -10.273123 0.162841 1.007985e+00
16 7.751938e-02 1.000000e+04 -8.760348e-04 -8.458139 -8.760348 0.739184 1.007661e+00
16 7.692308e-02 1.000000e+04 -9.083891e-04 -8.458139 -9.083891 0.534859 1.007813e+00
16 7.633588e-02 1.000000e+04 -1.200189e-03 -8.458139 -12.001891 0.028905 1.007561e+00
17 7.575758e-02 1.000000e+04 -8.066793e-04 -8.066793 -8.066793 1.000000 1.007694e+00
17 7.518797e-02 1.000000e+04 -8.315661e-04 -8.066793 -8.315661 0.779683 1.007851e+00
18 7.462687e-02 1.000000e+04 -6.208719e-04 -6.208719 -6.208719 1.000000 1.007331e+00
18 7.407407e-02 1.000000e+04 -9.965775e-04 -6.208719 -9.965775 0.023352 1.007617e+00
18 7.352941e-02 1.000000e+04 -7.118747e-04 -6.208719 -7.118747 0.402513 1.008538e+00
19 7.299270e-02 1.000000e+04 -6.600923e-04 -6.600923 -6.600923 0.675566 1.007826e+00
19 7.246377e-02 1.000000e+04 -7.529482e-04 -6.600923 -7.529482 0.395123 1.007566e+00
20 7.194245e-02 1.000000e+04 -6.635224e-04 -6.635224 -6.635224 0.966280 1.008174e+00
20 7.142857e-02 1.100000e+04 -8.929366e-04 -7.298747 -9.822303 0.080174 1.007726e+00
21 7.092199e-02 1.100000e+04 -8.422815e-04 -9.265096 -9.265096 0.139967 1.007345e+00
21 7.042254e-02 1.100000e+04 -9.348785e-04 -9.265096 -10.283664 0.361112 1.007693e+00
22 6.993007e-02 1.100000e+04 -7.728690e-04 -8.501559 -8.501559 1.000000 1.007830e+00
22 6.944444e-02 1.100000e+04 -9.540782e-04 -8.501559 -10.494860 0.136245 1.007935e+00
22 6.896552e-02 1.100000e+04 -1.018269e-03 -8.501559 -11.200954 0.067246 1.007219e+00
23 6.849315e-02 1.100000e+04 -7.196369e-04 -7.916006 -7.916006 1.000000 1.007992e+00
23 6.802721e-02 1.100000e+04 -9.406719e-04 -7.916006 -10.347391 0.087915 1.008205e+00
24 6.756757e-02 1.100000e+04 -8.834632e-04 -9.718096 -9.718096 0.164954 1.007642e+00
24 6.711409e-02 1.100000e+04 -1.023922e-03 -9.718096 -11.263144 0.213301 1.007829e+00
24 6.666667e-02 1.100000e+04 -9.968147e-04 -9.718096 -10.964962 0.287404 1.007771e+00
25 6.622517e-02 1.100000e+04 -8.564625e-04 -9.421088 -9.421088 1.000000 1.007481e+00
25 6.578947e-02 1.100000e+04 -9.015480e-04 -9.421088 -9.917028 0.608998 1.007378e+00
25 6.535948e-02 1.100000e+04 -8.959278e-04 -9.421088 -9.855206 0.647836 1.007837e+00
25 6.493506e-02 1.100000e+04 -1.128871e-03 -9.421088 -12.417578 0.049962 1.007546e+00
26 6.451613e-02 1.100000e+04 -8.299710e-04 -9.129681 -9.129681 1.000000 1.007818e+00
26 6.410256e-02 1.100000e+04 -8.985607e-04 -9.129681 -9.884168 0.470252 1.007692e+00
26 6.369427e-02 1.100000e+04 -1.119723e-03 -9.129681 -12.316957 0.041284 1.007479e+00
26 6.329114e-02 1.100000e+04 -9.898028e-04 -9.129681 -10.887831 0.172364 1.008081e+00
27 6.289308e-02 1.100000e+04 -9.248478e-04 -10.173326 -10.173326 0.352169 1.007050e+00
28 6.250000e-02 1.100000e+04 -1.011963e-03 -11.131592 -11.131592 0.383557 1.007494e+00
29 6.211180e-02 1.100000e+04 -9.850772e-04 -10.835849 -10.835849 1.000000 1.007765e+00
30 6.172840e-02 1.100000e+04 -1.020286e-03 -11.223148 -11.223148 0.678888 1.008272e+00
30 6.134969e-02 1.100000e+04 -1.062754e-03 -11.223148 -11.690299 0.626785 1.007501e+00
30 6.097561e-02 1.100000e+04 -1.128015e-03 -11.223148 -12.408161 0.305742 1.007746e+00
31 6.060606e-02 1.100000e+04 -9.216280e-04 -10.137908 -10.137908 1.000000 1.007662e+00
31 6.024096e-02 1.100000e+04 -1.139836e-03 -10.137908 -12.538194 0.090692 1.007790e+00
