accepted delta gamma error Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -1.253730e-03 -122.608293 -125.372958 0.062997 5.693263e-01
1 5.000000e-03 1.000000e+05 -1.232755e-03 -123.275547 -123.275547 0.513116 5.694726e-01
1 5.000000e-03 1.000000e+05 -1.260780e-03 -123.275547 -126.077951 0.060664 5.683246e-01
2 5.000000e-03 1.000000e+05 -1.226459e-03 -122.645931 -122.645931 1.000000 5.690040e-01
2 5.000000e-03 1.000000e+05 -1.227972e-03 -122.645931 -122.797174 0.859639 5.678437e-01
3 5.000000e-03 1.000000e+05 -1.189423e-03 -118.942273 -118.942273 1.000000 5.688060e-01
4 5.000000e-03 1.000000e+05 -1.173784e-03 -117.378429 -117.378429 1.000000 5.691644e-01
5 5.000000e-03 1.000000e+05 -1.156093e-03 -115.609252 -115.609252 1.000000 5.680136e-01
5 5.000000e-03 1.000000e+05 -1.164158e-03 -115.609252 -116.415822 0.446386 5.700664e-01
6 5.000000e-03 1.000000e+05 -1.176243e-03 -117.624280 -117.624280 0.133317 5.680172e-01
6 5.000000e-03 1.000000e+05 -1.211281e-03 -117.624280 -121.128052 0.030084 5.686760e-01
7 5.000000e-03 1.000000e+05 -1.156938e-03 -115.693838 -115.693838 1.000000 5.693293e-01
8 5.000000e-03 1.000000e+05 -1.143645e-03 -114.364505 -114.364505 1.000000 5.679401e-01
9 5.000000e-03 1.000000e+05 -1.149145e-03 -114.914491 -114.914491 0.576958 5.692943e-01
9 5.000000e-03 1.000000e+05 -1.181808e-03 -114.914491 -118.180769 0.038148 5.677303e-01
10 5.000000e-03 1.000000e+05 -1.114148e-03 -111.414813 -111.414813 1.000000 5.688681e-01
10 5.000000e-03 1.000000e+05 -1.137541e-03 -111.414813 -113.754073 0.096399 5.678618e-01
10 5.000000e-03 1.000000e+05 -1.122053e-03 -111.414813 -112.205266 0.453639 5.679743e-01
11 5.000000e-03 1.000000e+05 -1.091290e-03 -109.128966 -109.128966 1.000000 5.686163e-01
11 5.000000e-03 1.000000e+05 -1.114015e-03 -109.128966 -111.401481 0.103053 5.675524e-01
12 5.000000e-03 1.000000e+05 -1.078321e-03 -107.832121 -107.832121 1.000000 5.678461e-01
12 5.000000e-03 1.000000e+05 -1.084379e-03 -107.832121 -108.437892 0.545653 5.696524e-01
12 5.000000e-03 1.000000e+05 -1.122148e-03 -107.832121 -112.214819 0.012492 5.678730e-01
12 5.000000e-03 1.000000e+05 -1.092881e-03 -107.832121 -109.288113 0.233169 5.680487e-01
13 5.000000e-03 1.000000e+05 -1.061824e-03 -106.182409 -106.182409 1.000000 5.685560e-01
13 5.000000e-03 1.000000e+05 -1.074345e-03 -106.182409 -107.434456 0.285919 5.675177e-01
14 5.000000e-03 1.000000e+05 -1.036403e-03 -103.640281 -103.640281 1.000000 5.675673e-01
15 5.000000e-03 1.000000e+05 -1.033210e-03 -103.321042 -103.321042 1.000000 5.693976e-01
16 5.000000e-03 1.000000e+05 -1.034292e-03 -103.429169 -103.429169 0.897514 5.688488e-01
17 5.000000e-03 1.000000e+05 -1.034054e-03 -103.405354 -103.405354 1.000000 5.695752e-01
17 5.000000e-03 1.000000e+05 -1.045938e-03 -103.405354 -104.593754 0.304709 5.679705e-01
18 5.000000e-03 1.000000e+05 -1.030219e-03 -103.021898 -103.021898 1.000000 5.688550e-01
19 5.000000e-03 1.000000e+05 -1.035138e-03 -103.513829 -103.513829 0.611444 5.678798e-01
20 5.000000e-03 1.000000e+05 -1.037427e-03 -103.742653 -103.742653 0.795469 5.686309e-01
21 5.000000e-03 1.000000e+05 -1.042563e-03 -104.256319 -104.256319 0.598298 5.673884e-01
22 5.000000e-03 1.000000e+05 -1.020384e-03 -102.038379 -102.038379 1.000000 5.690146e-01
23 5.000000e-03 1.000000e+05 -1.014283e-03 -101.428289 -101.428289 1.000000 5.676076e-01
23 5.000000e-03 1.000000e+05 -1.034969e-03 -101.428289 -103.496889 0.126363 5.687640e-01
23 5.000000e-03 1.000000e+05 -1.021600e-03 -101.428289 -102.159960 0.481105 5.703647e-01
24 5.000000e-03 1.000000e+05 -1.025539e-03 -102.553937 -102.553937 0.324442 5.675606e-01
25 5.000000e-03 1.000000e+05 -1.027778e-03 -102.777751 -102.777751 0.799463 5.691067e-01
26 5.000000e-03 1.000000e+05 -9.986207e-04 -99.862069 -99.862069 1.000000 5.677030e-01
27 5.000000e-03 1.000000e+05 -9.758382e-04 -97.583822 -97.583822 1.000000 5.687050e-01
28 5.000000e-03 1.000000e+05 -9.739742e-04 -97.397421 -97.397421 1.000000 5.679648e-01
29 5.000000e-03 1.000000e+05 -9.624755e-04 -96.247553 -96.247553 1.000000 5.688660e-01
29 5.000000e-03 1.000000e+05 -9.768991e-04 -96.247553 -97.689906 0.236371 5.674068e-01
30 5.000000e-03 1.000000e+05 -9.842823e-04 -98.428227 -98.428227 0.112965 5.678234e-01
31 5.000000e-03 1.000000e+05 -9.674471e-04 -96.744712 -96.744712 1.000000 5.692179e-01
32 5.000000e-03 1.000000e+05 -9.364744e-04 -93.647445 -93.647445 1.000000 5.681685e-01
32 5.000000e-03 1.000000e+05 -9.451918e-04 -93.647445 -94.519180 0.418225 5.688733e-01
33 5.000000e-03 1.000000e+05 -9.394377e-04 -93.943774 -93.943774 0.743542 5.680451e-01
33 5.000000e-03 1.000000e+05 -9.763363e-04 -93.943774 -97.633630 0.024976 5.689298e-01
34 5.000000e-03 1.000000e+05 -9.044960e-04 -90.449599 -90.449599 1.000000 5.689354e-01
34 5.000000e-03 1.000000e+05 -9.234468e-04 -90.449599 -92.344679 0.150306 5.680904e-01
34 5.000000e-03 1.000000e+05 -9.059527e-04 -90.449599 -90.595266 0.864446 5.690548e-01
34 5.000000e-03 1.000000e+05 -9.326380e-04 -90.449599 -93.263798 0.059953 5.690931e-01
34 5.000000e-03 1.000000e+05 -9.195146e-04 -90.449599 -91.951459 0.222715 5.677046e-01
35 5.000000e-03 1.000000e+05 -9.023387e-04 -90.233875 -90.233875 1.000000 5.680165e-01
36 5.000000e-03 1.000000e+05 -8.921233e-04 -89.212334 -89.212334 1.000000 5.693122e-01
37 5.000000e-03 1.000000e+05 -8.794510e-04 -87.945101 -87.945101 1.000000 5.681064e-01
38 5.000000e-03 1.000000e+05 -8.685505e-04 -86.855052 -86.855052 1.000000 5.692981e-01
39 5.000000e-03 1.000000e+05 -8.584003e-04 -85.840035 -85.840035 1.000000 5.679969e-01
40 5.000000e-03 1.000000e+05 -8.389735e-04 -83.897354 -83.897354 1.000000 5.692858e-01
40 5.000000e-03 1.000000e+05 -8.671940e-04 -83.897354 -86.719401 0.059484 5.680844e-01
40 5.000000e-03 1.000000e+05 -8.633082e-04 -83.897354 -86.330823 0.087732 5.686783e-01
41 5.000000e-03 1.000000e+05 -8.414125e-04 -84.141252 -84.141252 0.783568 5.691454e-01
42 5.000000e-03 1.000000e+05 -8.323975e-04 -83.239749 -83.239749 1.000000 5.681141e-01
43 5.000000e-03 1.000000e+05 -7.992488e-04 -79.924875 -79.924875 1.000000 5.690441e-01
43 5.000000e-03 1.000000e+05 -8.244862e-04 -79.924875 -82.448622 0.080159 5.679239e-01
43 5.000000e-03 1.000000e+05 -8.219193e-04 -79.924875 -82.191933 0.103617 5.690998e-01
44 5.000000e-03 1.000000e+05 -7.795418e-04 -77.954181 -77.954181 1.000000 5.691780e-01
44 5.000000e-03 1.000000e+05 -7.924877e-04 -77.954181 -79.248772 0.274010 5.679939e-01
44 5.000000e-03 1.000000e+05 -8.044253e-04 -77.954181 -80.442530 0.083047 5.688545e-01
45 5.000000e-03 1.000000e+05 -7.834838e-04 -78.348376 -78.348376 0.674223 5.689236e-01
46 5.000000e-03 1.000000e+05 -7.697312e-04 -76.973120 -76.973120 1.000000 5.679954e-01
47 5.000000e-03 1.000000e+05 -7.726756e-04 -77.267563 -77.267563 0.744946 5.694030e-01
48 5.000000e-03 1.000000e+05 -7.808287e-04 -78.082875 -78.082875 0.442501 5.681570e-01
49 5.000000e-03 1.000000e+05 -7.868718e-04 -78.687180 -78.687180 0.546454 5.689575e-01
49 5.000000e-03 1.000000e+05 -7.942751e-04 -78.687180 -79.427514 0.476955 5.678368e-01
50 5.000000e-03 1.000000e+05 -7.589647e-04 -75.896471 -75.896471 1.000000 5.687730e-01
50 5.000000e-03 1.000000e+05 -7.676297e-04 -75.896471 -76.762973 0.420419 5.678832e-01
51 5.000000e-03 1.000000e+05 -7.163683e-04 -71.636828 -71.636828 1.000000 5.677881e-01
52 5.000000e-03 1.000000e+05 -7.054730e-04 -70.547302 -70.547302 1.000000 5.693326e-01
52 5.000000e-03 1.000000e+05 -7.239403e-04 -70.547302 -72.394027 0.157753 5.679736e-01
52 5.000000e-03 1.000000e+05 -7.223667e-04 -70.547302 -72.236673 0.184636 5.686450e-01
53 5.000000e-03 1.000000e+05 -7.244086e-04 -72.440857 -72.440857 0.150536 5.691797e-01
53 5.000000e-03 1.000000e+05 -7.352131e-04 -72.440857 -73.521311 0.339441 5.686360e-01
