accepted delta gamma error Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -1.270931e-03 -127.093142 -127.093142 1.000000 5.694587e-01
2 5.000000e-03 1.000000e+05 -1.269498e-03 -126.949799 -126.949799 1.000000 5.701427e-01
2 5.000000e-03 1.000000e+05 -1.445977e-03 -126.949799 -144.597685 0.000000 5.697066e-01
2 5.000000e-03 1.000000e+05 -1.290193e-03 -126.949799 -129.019288 0.126250 5.696311e-01
3 5.000000e-03 1.000000e+05 -1.239986e-03 -123.998602 -123.998602 1.000000 5.703024e-01
3 5.000000e-03 1.000000e+05 -1.279922e-03 -123.998602 -127.992230 0.018433 5.698919e-01
3 5.000000e-03 1.000000e+05 -1.263797e-03 -123.998602 -126.379707 0.092448 5.696441e-01
3 5.000000e-03 1.000000e+05 -1.285106e-03 -123.998602 -128.510598 0.010977 5.698526e-01
4 5.000000e-03 1.000000e+05 -1.236340e-03 -123.634000 -123.634000 1.000000 5.711826e-01
5 5.000000e-03 1.000000e+05 -1.227370e-03 -122.736986 -122.736986 1.000000 5.696718e-01
6 5.000000e-03 1.000000e+05 -1.190801e-03 -119.080128 -119.080128 1.000000 5.702611e-01
7 5.000000e-03 1.000000e+05 -1.199394e-03 -119.939380 -119.939380 0.423479 5.701787e-01
7 5.000000e-03 1.000000e+05 -1.442769e-03 -119.939380 -144.276879 0.000000 5.704199e-01
8 5.000000e-03 1.000000e+05 -1.207874e-03 -120.787436 -120.787436 0.428247 5.691874e-01
8 5.000000e-03 1.000000e+05 -1.487201e-03 -120.787436 -148.720069 0.000000 5.695498e-01
8 5.000000e-03 1.000000e+05 -1.228381e-03 -120.787436 -122.838094 0.128650 5.714044e-01
8 5.000000e-03 1.000000e+05 -1.278621e-03 -120.787436 -127.862099 0.000846 5.694377e-01
9 5.000000e-03 1.000000e+05 -1.205445e-03 -120.544483 -120.544483 1.000000 5.696199e-01
9 5.000000e-03 1.000000e+05 -1.236029e-03 -120.544483 -123.602871 0.046963 5.702365e-01
9 5.000000e-03 1.000000e+05 -1.218579e-03 -120.544483 -121.857914 0.268896 5.695737e-01
9 5.000000e-03 1.000000e+05 -1.230407e-03 -120.544483 -123.040674 0.082398 5.694915e-01
9 5.000000e-03 1.000000e+05 -1.247601e-03 -120.544483 -124.760088 0.014763 5.701707e-01
9 5.000000e-03 1.000000e+05 -1.222854e-03 -120.544483 -122.285420 0.175356 5.702926e-01
9 5.000000e-03 1.000000e+05 -1.216707e-03 -120.544483 -121.670696 0.324259 5.693808e-01
9 5.000000e-03 1.000000e+05 -1.220433e-03 -120.544483 -122.043347 0.223384 5.696597e-01
9 5.000000e-03 1.000000e+05 -1.219681e-03 -120.544483 -121.968104 0.240840 5.698098e-01
9 5.000000e-03 1.000000e+05 -1.278425e-03 -120.544483 -127.842476 0.000677 5.703345e-01
10 5.000000e-03 1.000000e+05 -1.177752e-03 -117.775217 -117.775217 1.000000 5.691195e-01
10 5.000000e-03 1.000000e+05 -1.238832e-03 -117.775217 -123.883221 0.002225 5.703055e-01
10 5.000000e-03 1.000000e+05 -1.203230e-03 -117.775217 -120.322990 0.078256 5.703273e-01
10 5.000000e-03 1.000000e+05 -1.195322e-03 -117.775217 -119.532220 0.172561 5.690417e-01
10 5.000000e-03 1.000000e+05 -1.219910e-03 -117.775217 -121.990993 0.014761 5.695145e-01
11 5.000000e-03 1.000000e+05 -1.154458e-03 -115.445844 -115.445844 1.000000 5.698779e-01
12 5.000000e-03 1.000000e+05 -1.135418e-03 -113.541821 -113.541821 1.000000 5.689782e-01
12 5.000000e-03 1.000000e+05 -1.155709e-03 -113.541821 -115.570942 0.131451 5.698068e-01
13 5.000000e-03 1.000000e+05 -1.119401e-03 -111.940073 -111.940073 1.000000 5.705785e-01
14 5.000000e-03 1.000000e+05 -1.116238e-03 -111.623807 -111.623807 1.000000 5.693646e-01
14 5.000000e-03 1.000000e+05 -1.163906e-03 -111.623807 -116.390563 0.008508 5.705157e-01
14 5.000000e-03 1.000000e+05 -1.122375e-03 -111.623807 -112.237470 0.541364 5.694862e-01
14 5.000000e-03 1.000000e+05 -1.129854e-03 -111.623807 -112.985448 0.256240 5.696673e-01
15 5.000000e-03 1.000000e+05 -1.105692e-03 -110.569210 -110.569210 1.000000 5.698514e-01
15 5.000000e-03 1.000000e+05 -1.108690e-03 -110.569210 -110.869013 0.740964 5.693272e-01
16 5.000000e-03 1.000000e+05 -1.116982e-03 -111.698235 -111.698235 0.323348 5.695798e-01
16 5.000000e-03 1.000000e+05 -1.141953e-03 -111.698235 -114.195254 0.082330 5.702904e-01
16 5.000000e-03 1.000000e+05 -1.186054e-03 -111.698235 -118.605353 0.001001 5.690323e-01
17 5.000000e-03 1.000000e+05 -1.127432e-03 -112.743183 -112.743183 0.351710 5.692974e-01
17 5.000000e-03 1.000000e+05 -1.146016e-03 -112.743183 -114.601622 0.155916 5.703257e-01
17 5.000000e-03 1.000000e+05 -1.138701e-03 -112.743183 -113.870118 0.324025 5.694121e-01
18 5.000000e-03 1.000000e+05 -1.121562e-03 -112.156225 -112.156225 1.000000 5.694669e-01
19 5.000000e-03 1.000000e+05 -1.109554e-03 -110.955355 -110.955355 1.000000 5.703564e-01
20 5.000000e-03 1.000000e+05 -1.057055e-03 -105.705546 -105.705546 1.000000 5.699251e-01
21 5.000000e-03 1.000000e+05 -1.060131e-03 -106.013073 -106.013073 0.735263 5.704961e-01
21 5.000000e-03 1.000000e+05 -1.118521e-03 -106.013073 -111.852055 0.002912 5.697137e-01
22 5.000000e-03 1.000000e+05 -1.027006e-03 -102.700598 -102.700598 1.000000 5.697496e-01
22 5.000000e-03 1.000000e+05 -1.062494e-03 -102.700598 -106.249403 0.028759 5.692560e-01
22 5.000000e-03 1.000000e+05 -1.035807e-03 -102.700598 -103.580666 0.414755 5.694943e-01
22 5.000000e-03 1.000000e+05 -1.092227e-03 -102.700598 -109.222714 0.001471 5.695806e-01
22 5.000000e-03 1.000000e+05 -1.057359e-03 -102.700598 -105.735946 0.048058 5.700929e-01
22 5.000000e-03 1.000000e+05 -1.035427e-03 -102.700598 -103.542742 0.430786 5.692123e-01
23 5.000000e-03 1.000000e+05 -9.857091e-04 -98.570907 -98.570907 1.000000 5.694577e-01
24 5.000000e-03 1.000000e+05 -8.720110e-04 -87.201102 -87.201102 1.000000 5.704447e-01
25 5.000000e-03 1.000000e+05 -8.372745e-04 -83.727455 -83.727455 1.000000 5.694391e-01
26 5.000000e-03 1.000000e+05 -8.274255e-04 -82.742553 -82.742553 1.000000 5.701936e-01
27 5.000000e-03 1.000000e+05 -8.102241e-04 -81.022414 -81.022414 1.000000 5.694988e-01
27 5.000000e-03 1.000000e+05 -8.199678e-04 -81.022414 -81.996780 0.377432 5.702439e-01
28 5.000000e-03 1.000000e+05 -8.147016e-04 -81.470163 -81.470163 0.639065 5.692498e-01
28 5.000000e-03 1.000000e+05 -8.550382e-04 -81.470163 -85.503825 0.017709 5.699653e-01
28 5.000000e-03 1.000000e+05 -8.482990e-04 -81.470163 -84.829901 0.034744 5.704549e-01
29 5.000000e-03 1.000000e+05 -8.146105e-04 -81.461049 -81.461049 1.000000 5.692262e-01
30 5.000000e-03 1.000000e+05 -8.189505e-04 -81.895045 -81.895045 0.647915 5.698636e-01
31 5.000000e-03 1.000000e+05 -8.219340e-04 -82.193404 -82.193404 0.742035 5.691389e-01
32 5.000000e-03 1.000000e+05 -8.112991e-04 -81.129914 -81.129914 1.000000 5.699860e-01
32 5.000000e-03 1.000000e+05 -8.245806e-04 -81.129914 -82.458059 0.264968 5.691814e-01
33 5.000000e-03 1.000000e+05 -7.930408e-04 -79.304082 -79.304082 1.000000 5.693667e-01
33 5.000000e-03 1.000000e+05 -8.026971e-04 -79.304082 -80.269706 0.380746 5.702285e-01
34 5.000000e-03 1.000000e+05 -7.869192e-04 -78.691920 -78.691920 1.000000 5.693444e-01
34 5.000000e-03 1.000000e+05 -7.985016e-04 -78.691920 -79.850161 0.314038 5.697127e-01
