accepted delta gamma Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -14.568441 -14.568441 1.000000 1.007892e+00
1 9.900990e-02 1.000000e+04 -14.568441 -17.622643 0.047160 1.008550e+00
1 9.803922e-02 1.000000e+04 -14.568441 -16.265034 0.183307 1.007849e+00
1 9.708738e-02 1.000000e+04 -14.568441 -17.314301 0.064193 1.007394e+00
1 9.615385e-02 1.000000e+04 -14.568441 -15.884233 0.268262 1.007815e+00
1 9.523810e-02 1.000000e+04 -14.568441 -17.117686 0.078141 1.007216e+00
1 9.433962e-02 1.000000e+04 -14.568441 -15.837847 0.280998 1.008020e+00
1 9.345794e-02 1.000000e+04 -14.568441 -19.954876 0.004578 1.007671e+00
2 9.259259e-02 1.000000e+04 -15.575836 -15.575836 0.365169 1.007914e+00
3 9.174312e-02 1.000000e+04 -14.310081 -14.310081 1.000000 1.007522e+00
4 9.090909e-02 1.000000e+04 -12.434885 -12.434885 1.000000 1.007685e+00
5 9.009009e-02 1.000000e+04 -10.891426 -10.891426 1.000000 1.008027e+00
6 8.928571e-02 1.000000e+04 -10.602570 -10.602570 1.000000 1.007419e+00
6 8.849558e-02 1.000000e+04 -10.602570 -13.157557 0.077693 1.007437e+00
7 8.771930e-02 1.000000e+04 -11.824367 -11.824367 0.294700 1.007594e+00
7 8.695652e-02 1.000000e+04 -11.824367 -13.638220 0.163025 1.008113e+00
7 8.620690e-02 1.000000e+04 -11.824367 -12.807585 0.374105 1.007676e+00
8 8.547009e-02 1.000000e+04 -11.436160 -11.436160 1.000000 1.007289e+00
8 8.474576e-02 1.000000e+04 -11.436160 -13.009565 0.207338 1.007396e+00
8 8.403361e-02 1.000000e+04 -11.436160 -11.696076 0.771116 1.007416e+00
8 8.333333e-02 1.000000e+04 -11.436160 -13.128804 0.184032 1.007682e+00
8 8.264463e-02 1.000000e+04 -11.436160 -13.837260 0.090618 1.007935e+00
9 8.196721e-02 1.000000e+04 -11.359265 -11.359265 1.000000 1.007150e+00
10 8.130081e-02 1.000000e+04 -10.958608 -10.958608 1.000000 1.007604e+00
11 8.064516e-02 1.000000e+04 -8.850844 -8.850844 1.000000 1.007266e+00
12 8.000000e-02 1.000000e+04 -8.946891 -8.946891 0.908421 1.007367e+00
12 7.936508e-02 1.000000e+04 -8.946891 -10.564916 0.198290 1.007386e+00
12 7.874016e-02 1.000000e+04 -8.946891 -11.234165 0.101543 1.008337e+00
12 7.812500e-02 1.000000e+04 -8.946891 -11.137564 0.111841 1.007648e+00
12 7.751938e-02 1.000000e+04 -8.946891 -10.254674 0.270419 1.007514e+00
13 7.692308e-02 1.000000e+04 -10.524640 -10.524640 0.206439 1.007258e+00
13 7.633588e-02 1.000000e+04 -10.524640 -11.534058 0.364431 1.007659e+00
14 7.575758e-02 1.000000e+04 -10.223479 -10.223479 1.000000 1.007392e+00
14 7.518797e-02 1.000000e+04 -10.223479 -13.323940 0.045028 1.007296e+00
15 7.462687e-02 1.000000e+04 -10.844513 -10.844513 0.537388 1.007210e+00
15 7.407407e-02 1.000000e+04 -10.844513 -14.563556 0.024257 1.007400e+00
16 7.352941e-02 1.000000e+04 -13.104663 -13.104663 0.104335 1.007640e+00
16 7.299270e-02 1.000000e+04 -13.104663 -14.497262 0.248429 1.007546e+00
16 7.246377e-02 1.000000e+04 -13.104663 -13.631276 0.590602 1.007148e+00
16 7.194245e-02 1.000000e+04 -13.104663 -16.145430 0.047798 1.007377e+00
17 7.142857e-02 1.000000e+04 -12.641356 -12.641356 1.000000 1.007270e+00
18 7.092199e-02 1.000000e+04 -12.392251 -12.392251 1.000000 1.007351e+00
19 7.042254e-02 1.000000e+04 -12.614499 -12.614499 0.800717 1.007065e+00
20 6.993007e-02 1.000000e+04 -13.680879 -13.680879 0.344252 1.007805e+00
20 6.944444e-02 1.000000e+04 -13.680879 -15.453563 0.169876 1.007597e+00
20 6.896552e-02 1.000000e+04 -13.680879 -14.719781 0.353843 1.007249e+00
21 6.849315e-02 1.000000e+04 -14.051660 -14.051660 0.690195 1.007436e+00
22 6.802721e-02 1.000000e+04 -14.598460 -14.598460 0.578799 1.007713e+00
22 6.756757e-02 1.000000e+04 -14.598460 -16.126572 0.216945 1.007871e+00
22 6.711409e-02 1.000000e+04 -14.598460 -15.027308 0.651259 1.007613e+00
22 6.666667e-02 1.000000e+04 -14.598460 -16.556969 0.141069 1.007563e+00
23 6.622517e-02 1.000000e+04 -14.714736 -14.714736 0.890230 1.007264e+00
23 6.578947e-02 1.000000e+04 -14.714736 -15.220564 0.603006 1.007408e+00
24 6.535948e-02 1.000000e+04 -13.576887 -13.576887 1.000000 1.007362e+00
25 6.493506e-02 1.000000e+04 -13.752968 -13.752968 0.838550 1.007088e+00
26 6.451613e-02 1.000000e+04 -14.322048 -14.322048 0.566046 1.007584e+00
26 6.410256e-02 1.000000e+04 -14.322048 -15.239339 0.399600 1.007256e+00
27 6.369427e-02 1.000000e+04 -14.557844 -14.557844 0.789942 1.007386e+00
27 6.329114e-02 1.000000e+04 -14.557844 -15.694052 0.321034 1.007469e+00
28 6.289308e-02 1.000000e+04 -15.642772 -15.642772 0.337926 1.007502e+00
29 6.250000e-02 1.000000e+04 -16.891493 -16.891493 0.286871 1.007394e+00
30 6.211180e-02 1.000000e+04 -14.720278 -14.720278 1.000000 1.007685e+00
31 6.172840e-02 1.000000e+04 -13.925863 -13.925863 1.000000 1.007309e+00
31 6.134969e-02 1.000000e+04 -13.925863 -15.663527 0.175931 1.008547e+00
32 6.097561e-02 1.000000e+04 -13.807902 -13.807902 1.000000 1.007749e+00
32 6.060606e-02 1.000000e+04 -13.807902 -14.687785 0.414831 1.007580e+00
32 6.024096e-02 1.000000e+04 -13.807902 -16.075922 0.103517 1.007410e+00
33 5.988024e-02 1.000000e+04 -14.614294 -14.614294 0.446466 1.007276e+00
33 5.952381e-02 1.000000e+04 -14.614294 -15.627964 0.362885 1.007373e+00
33 5.917160e-02 1.000000e+04 -14.614294 -16.735018 0.119945 1.007679e+00
33 5.882353e-02 1.000000e+04 -14.614294 -15.654712 0.353307 1.007679e+00
33 5.847953e-02 1.000000e+04 -14.614294 -16.375170 0.171894 1.007372e+00
34 5.813953e-02 1.000000e+04 -15.565102 -15.565102 0.386429 1.007318e+00
34 5.780347e-02 1.000000e+04 -15.565102 -18.398574 0.058808 1.007455e+00
35 5.747126e-02 1.000000e+04 -14.076995 -14.076995 1.000000 1.007435e+00
35 5.714286e-02 1.000000e+04 -14.076995 -15.895928 0.162199 1.007429e+00
36 5.681818e-02 1.000000e+04 -13.081406 -13.081406 1.000000 1.007375e+00
37 5.649718e-02 1.000000e+04 -12.771171 -12.771171 1.000000 1.007418e+00
38 5.617978e-02 1.000000e+04 -13.191362 -13.191362 0.656921 1.007778e+00
39 5.586592e-02 1.000000e+04 -13.030141 -13.030141 1.000000 1.007484e+00
39 5.555556e-02 1.000000e+04 -13.030141 -14.951063 0.146472 1.007434e+00
39 5.524862e-02 1.000000e+04 -13.030141 -14.040961 0.363921 1.007448e+00
40 5.494505e-02 1.000000e+04 -11.800182 -11.800182 1.000000 1.007113e+00
41 5.464481e-02 1.000000e+04 -11.761758 -11.761758 1.000000 1.007722e+00
42 5.434783e-02 1.000000e+04 -12.611306 -12.611306 0.427608 1.007573e+00
42 5.405405e-02 1.000000e+04 -12.611306 -14.266699 0.191017 1.007338e+00
42 5.376344e-02 1.000000e+04 -12.611306 -15.815257 0.040601 1.007827e+00
42 5.347594e-02 1.000000e+04 -12.611306 -13.733632 0.325522 1.007037e+00
43 5.319149e-02 1.000000e+04 -13.151396 -13.151396 0.582696 1.007249e+00
43 5.291005e-02 1.000000e+04 -13.151396 -15.784049 0.071888 1.007437e+00
43 5.263158e-02 1.000000e+04 -13.151396 -14.724226 0.207457 1.007513e+00
44 5.235602e-02 1.000000e+04 -11.948981 -11.948981 1.000000 1.007065e+00
44 5.208333e-02 1.000000e+04 -11.948981 -13.492010 0.213733 1.007480e+00
44 5.181347e-02 1.000000e+04 -11.948981 -12.871429 0.397545 1.007608e+00
44 5.154639e-02 1.000000e+04 -11.948981 -14.098807 0.116504 1.007624e+00
44 5.128205e-02 1.000000e+04 -11.948981 -13.149189 0.301132 1.007580e+00
45 5.102041e-02 1.000000e+04 -11.333639 -11.333639 1.000000 1.007484e+00
45 5.076142e-02 1.000000e+04 -11.333639 -12.609670 0.279143 1.007809e+00
46 5.050505e-02 1.000000e+04 -10.552054 -10.552054 1.000000 1.007613e+00
46 5.025126e-02 1.000000e+04 -10.552054 -12.140553 0.204232 1.007279e+00
46 5.000000e-02 1.000000e+04 -10.552054 -11.493301 0.390141 1.007570e+00
46 4.975124e-02 1.000000e+04 -10.552054 -11.569462 0.361531 1.007528e+00
47 4.950495e-02 1.000000e+04 -12.037659 -12.037659 0.226365 1.007571e+00
47 4.926108e-02 1.000000e+04 -12.037659 -13.529947 0.224858 1.007303e+00
48 4.901961e-02 1.000000e+04 -10.756682 -10.756682 1.000000 1.007307e+00
49 4.878049e-02 1.000000e+04 -11.840566 -11.840566 0.338279 1.007860e+00
50 4.854369e-02 1.000000e+04 -12.052832 -12.052832 0.808749 1.007605e+00
51 4.830918e-02 1.000000e+04 -12.093730 -12.093730 0.959927 1.007420e+00
52 4.807692e-02 1.000000e+04 -10.571274 -10.571274 1.000000 1.007936e+00
52 4.784689e-02 1.000000e+04 -10.571274 -11.204446 0.530905 1.007637e+00
53 4.761905e-02 1.000000e+04 -10.530494 -10.530494 1.000000 1.007247e+00
