accepted	delta			gamma		Lprev		Lstar		alpha		time
1			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.291340e-03
2			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	3.012392e-02
3			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.107165e-03
4			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.974938e-03
5			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.455072e-03
6			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.601199e-03
7			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.548391e-03
8			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.612236e-03
9			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.539808e-03
10			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.612617e-03
11			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.546228e-03
12			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.058723e-03
13			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.525597e-03
14			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.587329e-03
15			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.607569e-03
16			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.785916e-03
17			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.650213e-03
18			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.942429e-03
19			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.768209e-03
20			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.567580e-03
21			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.514874e-03
22			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.722741e-03
23			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.482232e-03
24			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.606858e-03
25			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.642242e-03
26			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.089880e-03
27			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.516233e-03
28			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	1.752579e-02
29			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	2.100075e-02
30			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.459301e-03
31			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.215848e-03
32			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.099924e-03
33			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.811794e-03
34			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.577445e-03
35			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.092953e-03
36			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.967076e-03
37			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.182728e-03
38			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.451009e-03
39			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.167816e-03
40			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.581694e-03
41			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.850185e-03
42			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.382196e-03
43			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.275447e-03
44			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	6.015341e-03
45			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.934170e-03
46			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.263198e-03
47			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.305772e-03
48			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.434303e-03
49			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.154787e-03
50			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.531299e-03
51			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.581414e-03
52			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.637698e-03
53			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.184331e-03
54			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.140375e-03
55			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.086594e-03
56			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.515455e-03
57			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.871346e-03
58			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.388566e-03
59			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.485110e-03
60			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	1.156676e-02
61			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.533642e-03
62			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.398530e-03
63			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.070080e-03
64			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.168016e-03
65			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.176810e-03
66			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.054126e-03
67			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.116800e-03
68			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.243428e-03
69			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.935028e-03
70			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.808710e-03
71			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.966174e-03
72			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.139143e-03
73			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.371009e-03
74			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.249228e-03
75			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.274815e-03
76			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.135318e-03
77			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.153775e-03
78			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.112703e-03
79			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.596175e-03
80			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.856584e-03
81			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.477137e-03
82			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.714452e-03
83			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.335235e-03
84			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.688493e-03
85			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.926125e-03
86			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.139163e-03
87			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.064081e-03
88			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.986785e-03
89			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.747158e-03
90			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.076359e-03
91			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.667912e-03
92			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	6.336601e-03
93			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	6.200047e-03
94			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.118372e-03
95			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.829100e-03
96			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.785705e-03
97			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.823953e-03
98			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.256729e-03
99			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	4.882609e-03
100			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.493041e-03
101			1.000000e-02	1.000000e+04	-0.000000	-0.000000	1.000000	5.767341e-03
