accepted	delta			gamma		Lprev		Lstar		alpha		time
0			1.000000e-01	5.000000e+04	-42.849501	-48.281849	0.004373	6.368725e-01
1			1.000000e-01	5.000000e+04	-33.720057	-33.720057	1.000000	6.458922e-01
1			1.000000e-01	5.000000e+04	-33.720057	-38.347898	0.009776	6.397904e-01
1			1.000000e-01	5.000000e+04	-33.720057	-50.472715	0.000000	6.292301e-01
1			1.000000e-01	5.000000e+04	-33.720057	-37.967177	0.014305	6.323252e-01
1			1.000000e-01	5.000000e+04	-33.720057	-37.085322	0.034553	6.458513e-01
1			1.000000e-01	5.000000e+04	-33.720057	-37.526404	0.022229	6.399093e-01
1			1.000000e-01	5.000000e+04	-33.720057	-40.022066	0.001833	6.544239e-01
2			1.000000e-01	5.000000e+04	-36.139467	-36.139467	0.088974	6.273896e-01
2			1.000000e-01	5.000000e+04	-36.139467	-40.789690	0.009559	6.524229e-01
3			1.000000e-01	5.000000e+04	-36.229913	-36.229913	0.913524	6.531694e-01
3			1.000000e-01	5.000000e+04	-36.229913	-39.367444	0.043390	6.318128e-01
3			1.000000e-01	5.000000e+04	-36.229913	-44.816601	0.000187	6.404502e-01
3			1.000000e-01	5.000000e+04	-36.229913	-42.271602	0.002378	6.392404e-01
4			1.000000e-01	5.000000e+04	-34.160279	-34.160279	1.000000	6.522349e-01
5			1.000000e-01	5.000000e+04	-36.819982	-36.819982	0.069969	6.368701e-01
6			1.000000e-01	5.000000e+04	-32.644404	-32.644404	1.000000	6.405739e-01
6			1.000000e-01	5.000000e+04	-32.644404	-40.442368	0.000411	6.367316e-01
6			1.000000e-01	5.000000e+04	-32.644404	-38.159780	0.004024	6.443797e-01
6			1.000000e-01	5.000000e+04	-32.644404	-37.178927	0.010732	6.667629e-01
6			1.000000e-01	5.000000e+04	-32.644404	-37.716425	0.006270	6.612064e-01
6			1.000000e-01	5.000000e+04	-32.644404	-38.757695	0.002213	6.507475e-01
6			1.000000e-01	5.000000e+04	-32.644404	-37.218971	0.010311	6.649101e-01
6			1.000000e-01	5.000000e+04	-32.644404	-43.796335	0.000014	6.341256e-01
6			1.000000e-01	5.000000e+04	-32.644404	-36.990769	0.012954	6.417090e-01
6			1.000000e-01	5.000000e+04	-32.644404	-34.705279	0.127343	6.581473e-01
6			1.000000e-01	5.000000e+04	-32.644404	-44.347965	0.000008	6.377487e-01
6			1.000000e-01	5.000000e+04	-32.644404	-37.809320	0.005714	6.323368e-01
6			1.000000e-01	5.000000e+04	-32.644404	-37.840609	0.005538	6.484526e-01
6			1.000000e-01	5.000000e+04	-32.644404	-35.540262	0.055252	6.424673e-01
6			1.000000e-01	5.000000e+04	-32.644404	-36.169095	0.029461	6.389170e-01
6			1.000000e-01	5.000000e+04	-32.644404	-40.355809	0.000448	6.414812e-01
6			1.000000e-01	5.000000e+04	-32.644404	-36.755491	0.016390	6.447810e-01
6			1.000000e-01	5.000000e+04	-32.644404	-35.347361	0.067007	6.428552e-01
6			1.000000e-01	5.000000e+04	-32.644404	-42.494420	0.000053	6.406054e-01
7			1.000000e-01	5.000000e+04	-31.891924	-31.891924	1.000000	6.508097e-01
7			1.000000e-01	5.000000e+04	-31.891924	-43.114988	0.000013	6.400267e-01
8			1.000000e-01	5.000000e+04	-33.793909	-33.793909	0.149272	6.380212e-01
8			1.000000e-01	5.000000e+04	-33.793909	-39.410621	0.003637	6.298943e-01
9			1.000000e-01	5.000000e+04	-33.070009	-33.070009	1.000000	6.457138e-01
9			1.000000e-01	5.000000e+04	-33.070009	-35.913956	0.058196	6.434021e-01
10			1.000000e-01	5.000000e+04	-33.302032	-33.302032	0.792929	6.821905e-01
10			1.000000e-01	5.000000e+04	-33.302032	-44.722295	0.000011	6.592009e-01
10			1.000000e-01	5.000000e+04	-33.302032	-38.705559	0.004501	6.284264e-01
10			1.000000e-01	5.000000e+04	-33.302032	-40.393130	0.000832	6.500363e-01
10			1.000000e-01	5.000000e+04	-33.302032	-39.572334	0.001892	6.369419e-01
10			1.000000e-01	5.000000e+04	-33.302032	-40.900541	0.000501	6.322741e-01
10			1.000000e-01	5.000000e+04	-33.302032	-36.476524	0.041815	6.479463e-01
11			1.000000e-01	5.000000e+04	-37.549748	-37.549748	0.014297	6.613765e-01
11			1.000000e-01	5.000000e+04	-37.549748	-42.584679	0.006507	6.442179e-01
11			1.000000e-01	5.000000e+04	-37.549748	-40.671646	0.044073	6.458331e-01
12			1.000000e-01	5.000000e+04	-34.154572	-34.154572	1.000000	6.561023e-01
12			1.000000e-01	5.000000e+04	-34.154572	-34.683881	0.589012	6.537631e-01
12			1.000000e-01	5.000000e+04	-34.154572	-40.638579	0.001528	6.399470e-01
13			1.000000e-01	5.000000e+04	-32.733384	-32.733384	1.000000	6.396218e-01
14			1.000000e-01	5.000000e+04	-32.835734	-32.835734	0.902713	6.454450e-01
14			1.000000e-01	5.000000e+04	-32.835734	-43.341252	0.000027	6.547303e-01
14			1.000000e-01	5.000000e+04	-32.835734	-41.061595	0.000268	6.495327e-01
14			1.000000e-01	5.000000e+04	-32.835734	-38.673580	0.002915	6.497989e-01
14			1.000000e-01	5.000000e+04	-32.835734	-37.102524	0.014027	6.451252e-01
14			1.000000e-01	5.000000e+04	-32.835734	-37.138119	0.013536	6.478610e-01
14			1.000000e-01	5.000000e+04	-32.835734	-40.972980	0.000292	6.440607e-01
14			1.000000e-01	5.000000e+04	-32.835734	-41.038185	0.000274	6.406206e-01
14			1.000000e-01	5.000000e+04	-32.835734	-37.215435	0.012529	6.417443e-01
14			1.000000e-01	5.000000e+04	-32.835734	-39.568932	0.001191	6.452938e-01
