accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -122.894559 -129.986930 0.000831 7.284511e+00
1 5.000000e-03 1.000000e+05 -116.106355 -116.106355 1.000000 7.270060e+00
2 5.000000e-03 1.000000e+05 -110.696747 -110.696747 1.000000 7.279269e+00
3 5.000000e-03 1.000000e+05 -104.336938 -104.336938 1.000000 7.291875e+00
3 5.000000e-03 1.000000e+05 -104.336938 -108.333993 0.018370 7.282279e+00
3 5.000000e-03 1.000000e+05 -104.336938 -106.544722 0.109944 7.269032e+00
3 5.000000e-03 1.000000e+05 -104.336938 -108.899828 0.010432 7.276693e+00
3 5.000000e-03 1.000000e+05 -104.336938 -118.163945 0.000001 7.287586e+00
3 5.000000e-03 1.000000e+05 -104.336938 -109.953505 0.003637 7.284104e+00
3 5.000000e-03 1.000000e+05 -104.336938 -120.999953 0.000000 7.268336e+00
3 5.000000e-03 1.000000e+05 -104.336938 -118.715287 0.000001 7.279111e+00
3 5.000000e-03 1.000000e+05 -104.336938 -109.288715 0.007071 7.289148e+00
3 5.000000e-03 1.000000e+05 -104.336938 -112.178352 0.000393 7.284301e+00
3 5.000000e-03 1.000000e+05 -104.336938 -120.181959 0.000000 7.269522e+00
3 5.000000e-03 1.000000e+05 -104.336938 -126.148460 0.000000 7.276032e+00
4 5.000000e-03 1.000000e+05 -101.692517 -101.692517 1.000000 7.293109e+00
5 5.000000e-03 1.000000e+05 -87.269336 -87.269336 1.000000 7.286766e+00
5 5.000000e-03 1.000000e+05 -87.269336 -91.127879 0.021099 7.274665e+00
5 5.000000e-03 1.000000e+05 -87.269336 -90.843819 0.028030 7.280300e+00
6 5.000000e-03 1.000000e+05 -75.581930 -75.581930 1.000000 7.292834e+00
6 5.000000e-03 1.000000e+05 -75.581930 -81.017351 0.004359 7.290357e+00
6 5.000000e-03 1.000000e+05 -75.581930 -87.545873 0.000006 7.271420e+00
7 5.000000e-03 1.000000e+05 -75.320952 -75.320952 1.000000 7.279658e+00
8 5.000000e-03 1.000000e+05 -70.367651 -70.367651 1.000000 7.292731e+00
9 5.000000e-03 1.000000e+05 -66.804437 -66.804437 1.000000 7.287043e+00
10 5.000000e-03 1.000000e+05 -64.725413 -64.725413 1.000000 7.274371e+00
11 5.000000e-03 1.000000e+05 -65.335500 -65.335500 0.543304 7.278082e+00
11 5.000000e-03 1.000000e+05 -65.335500 -66.905616 0.208021 7.289725e+00
12 5.000000e-03 1.000000e+05 -64.642414 -64.642414 1.000000 7.284712e+00
13 5.000000e-03 1.000000e+05 -61.892013 -61.892013 1.000000 7.272071e+00
13 5.000000e-03 1.000000e+05 -61.892013 -63.911593 0.132711 7.278227e+00
14 5.000000e-03 1.000000e+05 -61.897346 -61.897346 0.994681 7.293597e+00
15 5.000000e-03 1.000000e+05 -58.512565 -58.512565 1.000000 7.283934e+00
15 5.000000e-03 1.000000e+05 -58.512565 -60.858532 0.095755 7.270621e+00
15 5.000000e-03 1.000000e+05 -58.512565 -61.725471 0.040239 7.281370e+00
15 5.000000e-03 1.000000e+05 -58.512565 -59.793604 0.277748 7.294494e+00
15 5.000000e-03 1.000000e+05 -58.512565 -73.743192 0.000000 7.287736e+00
15 5.000000e-03 1.000000e+05 -58.512565 -60.494911 0.137746 7.269019e+00
16 5.000000e-03 1.000000e+05 -56.392867 -56.392867 1.000000 7.277504e+00
16 5.000000e-03 1.000000e+05 -56.392867 -69.798640 0.000002 7.289768e+00
17 5.000000e-03 1.000000e+05 -56.389794 -56.389794 1.000000 7.285692e+00
18 5.000000e-03 1.000000e+05 -55.081567 -55.081567 1.000000 7.272624e+00
18 5.000000e-03 1.000000e+05 -55.081567 -59.294856 0.014798 7.273790e+00
18 5.000000e-03 1.000000e+05 -55.081567 -56.784113 0.182219 7.288623e+00
19 5.000000e-03 1.000000e+05 -55.063449 -55.063449 1.000000 7.281801e+00
19 5.000000e-03 1.000000e+05 -55.063449 -57.364657 0.100138 7.267713e+00
19 5.000000e-03 1.000000e+05 -55.063449 -57.268242 0.110273 7.279173e+00
20 5.000000e-03 1.000000e+05 -54.777398 -54.777398 1.000000 7.291078e+00
20 5.000000e-03 1.000000e+05 -54.777398 -55.282303 0.603563 7.287530e+00
21 5.000000e-03 1.000000e+05 -55.641646 -55.641646 0.421368 7.272525e+00
21 5.000000e-03 1.000000e+05 -55.641646 -58.364964 0.065657 7.280302e+00
22 5.000000e-03 1.000000e+05 -54.151297 -54.151297 1.000000 7.290959e+00
23 5.000000e-03 1.000000e+05 -53.619969 -53.619969 1.000000 7.285280e+00
23 5.000000e-03 1.000000e+05 -53.619969 -56.371706 0.063817 7.271495e+00
24 5.000000e-03 1.000000e+05 -48.932440 -48.932440 1.000000 7.280377e+00
24 5.000000e-03 1.000000e+05 -48.932440 -52.019116 0.045653 7.290383e+00
25 5.000000e-03 1.000000e+05 -50.413407 -50.413407 0.227418 7.282703e+00
26 5.000000e-03 1.000000e+05 -50.821742 -50.821742 0.664756 7.270891e+00
26 5.000000e-03 1.000000e+05 -50.821742 -53.570484 0.064008 7.279600e+00
27 5.000000e-03 1.000000e+05 -49.665554 -49.665554 1.000000 7.294307e+00
28 5.000000e-03 1.000000e+05 -49.432024 -49.432024 1.000000 7.286970e+00
