accepted delta gamma Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -54.263552 -54.263552 1.000000 2.827825e+01
2 5.000000e-03 1.000000e+05 -50.990978 -50.990978 1.000000 2.821936e+01
3 5.000000e-03 1.000000e+05 -48.716686 -48.716686 1.000000 2.822904e+01
3 5.000000e-03 1.000000e+05 -48.716686 -55.667663 0.000958 2.832271e+01
4 5.000000e-03 1.000000e+05 -41.331936 -41.331936 1.000000 2.825052e+01
4 5.000000e-03 1.000000e+05 -41.331936 -43.028192 0.183369 2.819843e+01
4 5.000000e-03 1.000000e+05 -41.331936 -42.892774 0.209960 2.819905e+01
5 5.000000e-03 1.000000e+05 -39.639578 -39.639578 1.000000 2.819995e+01
6 5.000000e-03 1.000000e+05 -39.485572 -39.485572 1.000000 2.822979e+01
7 5.000000e-03 1.000000e+05 -39.949823 -39.949823 0.628606 2.819968e+01
8 5.000000e-03 1.000000e+05 -36.216885 -36.216885 1.000000 2.827304e+01
9 5.000000e-03 1.000000e+05 -38.952327 -38.952327 0.064865 2.819754e+01
9 5.000000e-03 1.000000e+05 -38.952327 -42.060206 0.044696 2.817971e+01
10 5.000000e-03 1.000000e+05 -38.665290 -38.665290 1.000000 2.822146e+01
11 5.000000e-03 1.000000e+05 -36.684735 -36.684735 1.000000 2.829870e+01
11 5.000000e-03 1.000000e+05 -36.684735 -37.577187 0.409650 2.818154e+01
12 5.000000e-03 1.000000e+05 -35.414567 -35.414567 1.000000 2.821971e+01
13 5.000000e-03 1.000000e+05 -33.362659 -33.362659 1.000000 2.815079e+01
14 5.000000e-03 1.000000e+05 -36.078293 -36.078293 0.066163 2.821056e+01
15 5.000000e-03 1.000000e+05 -35.940821 -35.940821 1.000000 2.819343e+01
15 5.000000e-03 1.000000e+05 -35.940821 -37.355513 0.243000 2.819933e+01
15 5.000000e-03 1.000000e+05 -35.940821 -38.415244 0.084212 2.819945e+01
16 5.000000e-03 1.000000e+05 -31.719171 -31.719171 1.000000 2.817013e+01
17 5.000000e-03 1.000000e+05 -25.799898 -25.799898 1.000000 2.817708e+01
18 5.000000e-03 1.000000e+05 -24.885939 -24.885939 1.000000 2.825587e+01
18 5.000000e-03 1.000000e+05 -24.885939 -27.235551 0.095406 2.829348e+01
18 5.000000e-03 1.000000e+05 -24.885939 -27.301721 0.089297 2.815312e+01
18 5.000000e-03 1.000000e+05 -24.885939 -25.142034 0.774069 2.818407e+01
18 5.000000e-03 1.000000e+05 -24.885939 -26.115751 0.292348 2.830728e+01
19 5.000000e-03 1.000000e+05 -24.373415 -24.373415 1.000000 2.820671e+01
20 5.000000e-03 1.000000e+05 -23.588721 -23.588721 1.000000 2.822467e+01
21 5.000000e-03 1.000000e+05 -23.611690 -23.611690 0.977292 2.823142e+01
22 5.000000e-03 1.000000e+05 -22.974587 -22.974587 1.000000 2.818398e+01
22 5.000000e-03 1.000000e+05 -22.974587 -24.170027 0.302571 2.823850e+01
22 5.000000e-03 1.000000e+05 -22.974587 -24.442434 0.230421 2.820830e+01
23 5.000000e-03 1.000000e+05 -20.700041 -20.700041 1.000000 2.819743e+01
24 5.000000e-03 1.000000e+05 -20.419569 -20.419569 1.000000 2.826771e+01
24 5.000000e-03 1.000000e+05 -20.419569 -21.239013 0.440677 2.831265e+01
25 5.000000e-03 1.000000e+05 -19.080519 -19.080519 1.000000 2.836066e+01
26 5.000000e-03 1.000000e+05 -19.214074 -19.214074 0.874979 2.837354e+01
26 5.000000e-03 1.000000e+05 -19.214074 -20.620279 0.245071 2.820104e+01
27 5.000000e-03 1.000000e+05 -18.771022 -18.771022 1.000000 2.822235e+01
28 5.000000e-03 1.000000e+05 -18.569572 -18.569572 1.000000 2.817011e+01
28 5.000000e-03 1.000000e+05 -18.569572 -19.041235 0.623964 2.818540e+01
29 5.000000e-03 1.000000e+05 -18.944795 -18.944795 0.687136 2.820065e+01
29 5.000000e-03 1.000000e+05 -18.944795 -19.348168 0.668063 2.827243e+01
29 5.000000e-03 1.000000e+05 -18.944795 -19.568288 0.536068 2.819880e+01
30 5.000000e-03 1.000000e+05 -19.410804 -19.410804 0.627501 2.831443e+01
