accepted delta gamma error Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -1.479304e-03 -147.930449 -147.930449 1.000000 5.660812e-01
2 5.000000e-03 1.000000e+05 -1.475282e-03 -147.528188 -147.528188 1.000000 5.669075e-01
3 5.000000e-03 1.000000e+05 -1.479439e-03 -147.943865 -147.943865 0.659894 5.662495e-01
3 5.000000e-03 1.000000e+05 -1.490545e-03 -147.943865 -149.054499 0.329350 5.669178e-01
3 5.000000e-03 1.000000e+05 -1.507682e-03 -147.943865 -150.768205 0.059348 5.672832e-01
4 5.000000e-03 1.000000e+05 -1.464328e-03 -146.432758 -146.432758 1.000000 5.664936e-01
5 5.000000e-03 1.000000e+05 -1.449011e-03 -144.901105 -144.901105 1.000000 5.667594e-01
5 5.000000e-03 1.000000e+05 -1.459030e-03 -144.901105 -145.902957 0.367199 5.659562e-01
6 5.000000e-03 1.000000e+05 -1.430254e-03 -143.025446 -143.025446 1.000000 5.663557e-01
7 5.000000e-03 1.000000e+05 -1.387938e-03 -138.793810 -138.793810 1.000000 5.671556e-01
8 5.000000e-03 1.000000e+05 -1.357441e-03 -135.744142 -135.744142 1.000000 5.661843e-01
9 5.000000e-03 1.000000e+05 -1.374865e-03 -137.486484 -137.486484 0.175110 5.675638e-01
9 5.000000e-03 1.000000e+05 -1.388465e-03 -137.486484 -138.846459 0.256667 5.660954e-01
10 5.000000e-03 1.000000e+05 -1.375136e-03 -137.513647 -137.513647 0.973202 5.665991e-01
11 5.000000e-03 1.000000e+05 -1.371023e-03 -137.102338 -137.102338 1.000000 5.661337e-01
12 5.000000e-03 1.000000e+05 -1.347437e-03 -134.743713 -134.743713 1.000000 5.665144e-01
13 5.000000e-03 1.000000e+05 -1.294925e-03 -129.492489 -129.492489 1.000000 5.663224e-01
14 5.000000e-03 1.000000e+05 -1.277222e-03 -127.722183 -127.722183 1.000000 5.665116e-01
14 5.000000e-03 1.000000e+05 -1.300138e-03 -127.722183 -130.013776 0.101105 5.658871e-01
14 5.000000e-03 1.000000e+05 -1.303618e-03 -127.722183 -130.361750 0.071392 5.661550e-01
15 5.000000e-03 1.000000e+05 -1.229622e-03 -122.962233 -122.962233 1.000000 5.666143e-01
16 5.000000e-03 1.000000e+05 -1.180427e-03 -118.042742 -118.042742 1.000000 5.665944e-01
16 5.000000e-03 1.000000e+05 -1.196498e-03 -118.042742 -119.649803 0.200476 5.665366e-01
16 5.000000e-03 1.000000e+05 -1.221770e-03 -118.042742 -122.177011 0.016014 5.670608e-01
17 5.000000e-03 1.000000e+05 -1.173976e-03 -117.397571 -117.397571 1.000000 5.655957e-01
18 5.000000e-03 1.000000e+05 -1.159497e-03 -115.949703 -115.949703 1.000000 5.666853e-01
19 5.000000e-03 1.000000e+05 -1.159325e-03 -115.932467 -115.932467 1.000000 5.659647e-01
19 5.000000e-03 1.000000e+05 -1.163633e-03 -115.932467 -116.363292 0.649972 5.666515e-01
20 5.000000e-03 1.000000e+05 -1.105845e-03 -110.584485 -110.584485 1.000000 5.677789e-01
21 5.000000e-03 1.000000e+05 -1.085997e-03 -108.599677 -108.599677 1.000000 5.663048e-01
22 5.000000e-03 1.000000e+05 -1.078031e-03 -107.803122 -107.803122 1.000000 5.668870e-01
22 5.000000e-03 1.000000e+05 -1.086386e-03 -107.803122 -108.638565 0.433682 5.661682e-01
22 5.000000e-03 1.000000e+05 -1.093886e-03 -107.803122 -109.388568 0.204856 5.666607e-01
22 5.000000e-03 1.000000e+05 -1.092590e-03 -107.803122 -109.258984 0.233199 5.669685e-01
22 5.000000e-03 1.000000e+05 -1.100679e-03 -107.803122 -110.067921 0.103851 5.658887e-01
23 5.000000e-03 1.000000e+05 -1.078449e-03 -107.844865 -107.844865 0.959116 5.661239e-01
24 5.000000e-03 1.000000e+05 -1.055764e-03 -105.576422 -105.576422 1.000000 5.668974e-01
25 5.000000e-03 1.000000e+05 -1.021176e-03 -102.117600 -102.117600 1.000000 5.661174e-01
25 5.000000e-03 1.000000e+05 -1.042112e-03 -102.117600 -104.211180 0.123245 5.677434e-01
26 5.000000e-03 1.000000e+05 -1.044175e-03 -104.417526 -104.417526 0.100266 5.660690e-01
27 5.000000e-03 1.000000e+05 -1.036230e-03 -103.623037 -103.623037 1.000000 5.666013e-01
28 5.000000e-03 1.000000e+05 -1.029171e-03 -102.917083 -102.917083 1.000000 5.658289e-01
28 5.000000e-03 1.000000e+05 -1.054369e-03 -102.917083 -105.436943 0.080471 5.665332e-01
28 5.000000e-03 1.000000e+05 -1.079321e-03 -102.917083 -107.932130 0.006637 5.671168e-01
28 5.000000e-03 1.000000e+05 -1.033612e-03 -102.917083 -103.361159 0.641417 5.658226e-01
29 5.000000e-03 1.000000e+05 -1.030109e-03 -103.010859 -103.010859 0.910487 5.661338e-01
30 5.000000e-03 1.000000e+05 -1.013028e-03 -101.302831 -101.302831 1.000000 5.667994e-01
30 5.000000e-03 1.000000e+05 -1.041307e-03 -101.302831 -104.130719 0.059138 5.660961e-01
30 5.000000e-03 1.000000e+05 -1.047406e-03 -101.302831 -104.740565 0.032137 5.666549e-01
31 5.000000e-03 1.000000e+05 -1.009998e-03 -100.999840 -100.999840 1.000000 5.671428e-01
