accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-01 1.000000e+04 -4.825734e-04 -4.825734 -4.825734 0.316150 1.279291e+01
2 9.523810e-02 1.000000e+04 -3.039049e-04 -3.039049 -3.039049 1.000000 1.279144e+01
3 9.090909e-02 1.000000e+04 -3.445406e-04 -3.445406 -3.445406 0.666072 1.278578e+01
4 8.695652e-02 1.000000e+04 -3.627542e-04 -3.627542 -3.627542 0.833488 1.278822e+01
5 8.333333e-02 1.000000e+04 -4.118231e-04 -4.118231 -4.118231 0.612205 1.279169e+01
6 8.000000e-02 1.000000e+04 -3.821053e-04 -3.821053 -3.821053 1.000000 1.278969e+01
6 7.692308e-02 1.000000e+04 -5.185681e-04 -3.821053 -5.185681 0.255476 1.278779e+01
7 7.407407e-02 1.000000e+04 -4.045582e-04 -4.045582 -4.045582 0.798893 1.278765e+01
8 7.142857e-02 1.000000e+04 -4.907802e-04 -4.907802 -4.907802 0.422224 1.278753e+01
9 6.896552e-02 1.000000e+04 -4.294279e-04 -4.294279 -4.294279 1.000000 1.278795e+01
10 6.666667e-02 1.000000e+04 -3.813080e-04 -3.813080 -3.813080 1.000000 1.278933e+01
10 6.451613e-02 1.000000e+04 -4.601464e-04 -3.813080 -4.601464 0.454579 1.278878e+01
11 6.250000e-02 1.000000e+04 -3.555217e-04 -3.555217 -3.555217 1.000000 1.278943e+01
12 6.060606e-02 1.000000e+04 -3.851825e-04 -3.851825 -3.851825 0.743335 1.278791e+01
12 5.882353e-02 1.000000e+04 -4.419941e-04 -3.851825 -4.419941 0.566592 1.278781e+01
12 5.714286e-02 1.000000e+04 -1.136640e-03 -3.851825 -11.366398 0.000545 1.278658e+01
13 5.555556e-02 1.000000e+04 -3.565102e-04 -3.565102 -3.565102 1.000000 1.278041e+01
14 5.405405e-02 1.000000e+04 -3.534690e-04 -3.534690 -3.534690 1.000000 1.278335e+01
15 5.263158e-02 1.000000e+04 -4.209182e-04 -4.209182 -4.209182 0.509415 1.278750e+01
16 5.128205e-02 1.000000e+04 -4.395664e-04 -4.395664 -4.395664 0.829874 1.278647e+01
17 5.000000e-02 1.000000e+04 -4.410543e-04 -4.410543 -4.410543 0.985231 1.278217e+01
18 4.878049e-02 1.000000e+04 -4.413981e-04 -4.413981 -4.413981 0.996568 1.278349e+01
19 4.761905e-02 1.000000e+04 -3.930775e-04 -3.930775 -3.930775 1.000000 1.278739e+01
20 4.651163e-02 1.000000e+04 -3.346908e-04 -3.346908 -3.346908 1.000000 1.278496e+01
21 4.545455e-02 1.100000e+04 -3.388000e-04 -3.726800 -3.726800 0.955804 1.278729e+01
22 4.444444e-02 1.100000e+04 -3.440425e-04 -3.784467 -3.784467 0.943964 1.278264e+01
23 4.347826e-02 1.100000e+04 -3.178192e-04 -3.496011 -3.496011 1.000000 1.278444e+01
24 4.255319e-02 1.100000e+04 -3.233259e-04 -3.556585 -3.556585 0.941224 1.278869e+01
25 4.166667e-02 1.100000e+04 -2.976331e-04 -3.273964 -3.273964 1.000000 1.278656e+01
26 4.081633e-02 1.100000e+04 -3.035734e-04 -3.339308 -3.339308 0.936746 1.278398e+01
27 4.000000e-02 1.100000e+04 -3.202389e-04 -3.522628 -3.522628 0.832502 1.278455e+01
27 3.921569e-02 1.100000e+04 -3.721843e-04 -3.522628 -4.094027 0.564735 1.278851e+01
28 3.846154e-02 1.100000e+04 -6.208636e-04 -6.829500 -6.829500 0.036631 1.278423e+01
29 3.773585e-02 1.100000e+04 -4.055329e-04 -4.460861 -4.460861 1.000000 1.278328e+01
29 3.703704e-02 1.100000e+04 -4.226728e-04 -4.460861 -4.649401 0.828168 1.278384e+01
30 3.636364e-02 1.100000e+04 -3.462343e-04 -3.808577 -3.808577 1.000000 1.278309e+01
30 3.571429e-02 1.100000e+04 -3.754962e-04 -3.808577 -4.130458 0.724785 1.278723e+01
30 3.508772e-02 1.100000e+04 -5.875040e-04 -3.808577 -6.462544 0.070372 1.278325e+01
31 3.448276e-02 1.100000e+04 -3.188930e-04 -3.507823 -3.507823 1.000000 1.278522e+01
32 3.389831e-02 1.100000e+04 -3.127810e-04 -3.440591 -3.440591 1.000000 1.278281e+01
32 3.333333e-02 1.100000e+04 -3.669950e-04 -3.440591 -4.036945 0.550816 1.278497e+01
33 3.278689e-02 1.100000e+04 -3.008585e-04 -3.309443 -3.309443 1.000000 1.278276e+01
34 3.225806e-02 1.100000e+04 -3.384780e-04 -3.723258 -3.723258 0.661124 1.278021e+01
35 3.174603e-02 1.100000e+04 -3.014191e-04 -3.315610 -3.315610 1.000000 1.278417e+01
36 3.125000e-02 1.100000e+04 -2.432387e-04 -2.675626 -2.675626 1.000000 1.278340e+01
37 3.076923e-02 1.100000e+04 -2.626379e-04 -2.889017 -2.889017 0.807840 1.278201e+01
37 3.030303e-02 1.100000e+04 -3.425445e-04 -2.889017 -3.767989 0.415209 1.278128e+01
37 2.985075e-02 1.100000e+04 -2.998213e-04 -2.889017 -3.298034 0.664303 1.278308e+01
38 2.941176e-02 1.100000e+04 -2.906843e-04 -3.197527 -3.197527 0.734540 1.278314e+01
39 2.898551e-02 1.100000e+04 -3.857780e-04 -4.243558 -4.243558 0.351330 1.278320e+01
40 2.857143e-02 1.100000e+04 -4.272818e-04 -4.700100 -4.700100 0.633470 1.278482e+01
41 2.816901e-02 1.210000e+04 -3.955301e-04 -4.785914 -4.785914 1.000000 1.278401e+01
42 2.777778e-02 1.210000e+04 -3.978802e-04 -4.814350 -4.814350 0.971964 1.278391e+01
43 2.739726e-02 1.210000e+04 -3.999197e-04 -4.839028 -4.839028 0.975624 1.278285e+01
44 2.702703e-02 1.210000e+04 -3.643185e-04 -4.408254 -4.408254 1.000000 1.278485e+01
44 2.666667e-02 1.210000e+04 -3.900872e-04 -4.408254 -4.720055 0.732127 1.278111e+01
45 2.631579e-02 1.210000e+04 -3.597773e-04 -4.353305 -4.353305 1.000000 1.278584e+01
45 2.597403e-02 1.210000e+04 -4.155173e-04 -4.353305 -5.027760 0.509434 1.278482e+01
45 2.564103e-02 1.210000e+04 -4.166600e-04 -4.353305 -5.041587 0.502439 1.278518e+01
46 2.531646e-02 1.210000e+04 -3.574832e-04 -4.325547 -4.325547 1.000000 1.278424e+01
47 2.500000e-02 1.210000e+04 -3.116838e-04 -3.771374 -3.771374 1.000000 1.278316e+01
48 2.469136e-02 1.210000e+04 -3.241624e-04 -3.922365 -3.922365 0.859855 1.278585e+01
49 2.439024e-02 1.210000e+04 -3.575018e-04 -4.325772 -4.325772 0.668040 1.278689e+01
49 2.409639e-02 1.210000e+04 -4.374688e-04 -4.325772 -5.293373 0.379994 1.278192e+01
50 2.380952e-02 1.210000e+04 -2.821390e-04 -3.413882 -3.413882 1.000000 1.278502e+01
51 2.352941e-02 1.210000e+04 -3.368945e-04 -4.076424 -4.076424 0.515539 1.278310e+01
52 2.325581e-02 1.210000e+04 -3.372319e-04 -4.080506 -4.080506 0.995926 1.278190e+01
53 2.298851e-02 1.210000e+04 -3.581715e-04 -4.333875 -4.333875 0.776182 1.278450e+01
