accepted delta gamma error Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -1.078903e-03 -107.890270 -107.890270 1.000000 5.713163e-01
1 5.000000e-03 1.000000e+05 -1.107838e-03 -107.890270 -110.783820 0.055379 5.704954e-01
2 5.000000e-03 1.000000e+05 -1.066362e-03 -106.636213 -106.636213 1.000000 5.712153e-01
3 5.000000e-03 1.000000e+05 -1.068167e-03 -106.816697 -106.816697 0.834866 5.716258e-01
3 5.000000e-03 1.000000e+05 -1.113221e-03 -106.816697 -111.322114 0.011049 5.709685e-01
4 5.000000e-03 1.000000e+05 -1.054067e-03 -105.406733 -105.406733 1.000000 5.720051e-01
5 5.000000e-03 1.000000e+05 -1.052563e-03 -105.256337 -105.256337 1.000000 5.707764e-01
6 5.000000e-03 1.000000e+05 -1.046051e-03 -104.605113 -104.605113 1.000000 5.711465e-01
7 5.000000e-03 1.000000e+05 -1.023056e-03 -102.305583 -102.305583 1.000000 5.716243e-01
8 5.000000e-03 1.000000e+05 -9.956226e-04 -99.562263 -99.562263 1.000000 5.711217e-01
8 5.000000e-03 1.000000e+05 -1.005057e-03 -99.562263 -100.505667 0.389300 5.704970e-01
9 5.000000e-03 1.000000e+05 -9.794049e-04 -97.940491 -97.940491 1.000000 5.718774e-01
10 5.000000e-03 1.000000e+05 -9.431228e-04 -94.312285 -94.312285 1.000000 5.714838e-01
10 5.000000e-03 1.000000e+05 -9.847528e-04 -94.312285 -98.475275 0.015561 5.706154e-01
10 5.000000e-03 1.000000e+05 -9.856563e-04 -94.312285 -98.565627 0.014217 5.711536e-01
11 5.000000e-03 1.000000e+05 -8.923722e-04 -89.237220 -89.237220 1.000000 5.722234e-01
11 5.000000e-03 1.000000e+05 -9.095127e-04 -89.237220 -90.951267 0.180135 5.709590e-01
12 5.000000e-03 1.000000e+05 -8.803929e-04 -88.039291 -88.039291 1.000000 5.711486e-01
13 5.000000e-03 1.000000e+05 -8.676339e-04 -86.763395 -86.763395 1.000000 5.705316e-01
13 5.000000e-03 1.000000e+05 -8.775704e-04 -86.763395 -87.757037 0.370226 5.710698e-01
13 5.000000e-03 1.000000e+05 -8.782853e-04 -86.763395 -87.828530 0.344681 5.713794e-01
14 5.000000e-03 1.000000e+05 -8.515345e-04 -85.153448 -85.153448 1.000000 5.714822e-01
15 5.000000e-03 1.000000e+05 -8.467422e-04 -84.674217 -84.674217 1.000000 5.711691e-01
15 5.000000e-03 1.000000e+05 -8.513044e-04 -84.674217 -85.130438 0.633674 5.705955e-01
16 5.000000e-03 1.000000e+05 -8.159283e-04 -81.592830 -81.592830 1.000000 5.707600e-01
17 5.000000e-03 1.000000e+05 -8.093949e-04 -80.939488 -80.939488 1.000000 5.713684e-01
17 5.000000e-03 1.000000e+05 -8.278849e-04 -80.939488 -82.788491 0.157394 5.705414e-01
18 5.000000e-03 1.000000e+05 -7.944003e-04 -79.440029 -79.440029 1.000000 5.712168e-01
19 5.000000e-03 1.000000e+05 -7.613141e-04 -76.131414 -76.131414 1.000000 5.713364e-01
20 5.000000e-03 1.000000e+05 -7.474673e-04 -74.746726 -74.746726 1.000000 5.711703e-01
20 5.000000e-03 1.000000e+05 -7.928624e-04 -74.746726 -79.286239 0.010679 5.703934e-01
21 5.000000e-03 1.000000e+05 -7.482671e-04 -74.826712 -74.826712 0.923130 5.708796e-01
21 5.000000e-03 1.000000e+05 -7.848785e-04 -74.826712 -78.487853 0.025703 5.713362e-01
22 5.000000e-03 1.000000e+05 -7.462159e-04 -74.621594 -74.621594 1.000000 5.705649e-01
23 5.000000e-03 1.000000e+05 -7.531970e-04 -75.319704 -75.319704 0.497525 5.711506e-01
