accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -204.442126 -205.723028 0.277786 4.472834e-01
1 5.000000e-03 1.000000e+05 -201.264763 -201.264763 1.000000 4.429442e-01
2 5.000000e-03 1.000000e+05 -198.405658 -198.405658 1.000000 4.993572e-01
3 5.000000e-03 1.000000e+05 -198.682304 -198.682304 0.758322 4.368418e-01
4 5.000000e-03 1.000000e+05 -198.484460 -198.484460 1.000000 4.141814e-01
4 5.000000e-03 1.000000e+05 -198.484460 -198.666003 0.833983 4.069301e-01
5 5.000000e-03 1.000000e+05 -197.270915 -197.270915 1.000000 4.445267e-01
6 5.000000e-03 1.000000e+05 -196.238457 -196.238457 1.000000 4.291600e-01
7 5.000000e-03 1.000000e+05 -195.651247 -195.651247 1.000000 4.218126e-01
8 5.000000e-03 1.000000e+05 -196.645458 -196.645458 0.370015 4.398302e-01
8 5.000000e-03 1.000000e+05 -196.645458 -198.842124 0.111173 4.244272e-01
9 5.000000e-03 1.000000e+05 -196.694462 -196.694462 0.952178 4.397319e-01
10 5.000000e-03 1.000000e+05 -197.679541 -197.679541 0.373410 4.378891e-01
11 5.000000e-03 1.000000e+05 -196.219600 -196.219600 1.000000 4.041968e-01
11 5.000000e-03 1.000000e+05 -196.219600 -196.713134 0.610465 4.868045e-01
12 5.000000e-03 1.000000e+05 -195.892318 -195.892318 1.000000 4.580254e-01
13 5.000000e-03 1.000000e+05 -195.103902 -195.103902 1.000000 4.304084e-01
14 5.000000e-03 1.000000e+05 -195.167547 -195.167547 0.938338 4.258703e-01
15 5.000000e-03 1.000000e+05 -194.572160 -194.572160 1.000000 4.438269e-01
16 5.000000e-03 1.000000e+05 -193.833740 -193.833740 1.000000 4.495719e-01
17 5.000000e-03 1.000000e+05 -192.208596 -192.208596 1.000000 4.298835e-01
18 5.000000e-03 1.000000e+05 -192.717599 -192.717599 0.601095 4.247408e-01
19 5.000000e-03 1.000000e+05 -192.128293 -192.128293 1.000000 4.433857e-01
20 5.000000e-03 1.000000e+05 -192.174436 -192.174436 0.954906 4.298652e-01
21 5.000000e-03 1.000000e+05 -191.847674 -191.847674 1.000000 4.206671e-01
22 5.000000e-03 1.000000e+05 -191.357434 -191.357434 1.000000 4.530320e-01
23 5.000000e-03 1.000000e+05 -189.659501 -189.659501 1.000000 4.261910e-01
24 5.000000e-03 1.000000e+05 -188.649794 -188.649794 1.000000 4.512800e-01
24 5.000000e-03 1.000000e+05 -188.649794 -190.018934 0.254325 4.478043e-01
25 5.000000e-03 1.000000e+05 -188.889782 -188.889782 0.786637 4.335700e-01
26 5.000000e-03 1.000000e+05 -188.776674 -188.776674 1.000000 4.536352e-01
27 5.000000e-03 1.000000e+05 -189.354362 -189.354362 0.561194 4.370281e-01
28 5.000000e-03 1.000000e+05 -189.574820 -189.574820 0.802151 4.466265e-01
29 5.000000e-03 1.000000e+05 -187.509577 -187.509577 1.000000 4.291225e-01
30 5.000000e-03 1.000000e+05 -185.626638 -185.626638 1.000000 4.277982e-01
31 5.000000e-03 1.000000e+05 -185.521365 -185.521365 1.000000 4.402677e-01
32 5.000000e-03 1.000000e+05 -185.481388 -185.481388 1.000000 4.190194e-01
33 5.000000e-03 1.000000e+05 -185.157486 -185.157486 1.000000 4.330202e-01
34 5.000000e-03 1.000000e+05 -185.078461 -185.078461 1.000000 4.303463e-01
35 5.000000e-03 1.000000e+05 -185.362935 -185.362935 0.752410 4.487507e-01
36 5.000000e-03 1.000000e+05 -185.206068 -185.206068 1.000000 4.361296e-01
37 5.000000e-03 1.000000e+05 -185.016558 -185.016558 1.000000 4.437884e-01
37 5.000000e-03 1.000000e+05 -185.016558 -185.757973 0.476439 4.517545e-01
37 5.000000e-03 1.000000e+05 -185.016558 -185.508424 0.611484 4.349723e-01
38 5.000000e-03 1.000000e+05 -185.780929 -185.780929 0.465627 4.035558e-01
39 5.000000e-03 1.000000e+05 -185.346376 -185.346376 1.000000 4.482269e-01
40 5.000000e-03 1.000000e+05 -185.305231 -185.305231 1.000000 3.985971e-01
41 5.000000e-03 1.000000e+05 -184.565094 -184.565094 1.000000 4.072392e-01
42 5.000000e-03 1.000000e+05 -183.972115 -183.972115 1.000000 4.128873e-01
43 5.000000e-03 1.000000e+05 -183.691219 -183.691219 1.000000 4.004729e-01
44 5.000000e-03 1.000000e+05 -183.639366 -183.639366 1.000000 4.015734e-01
45 5.000000e-03 1.000000e+05 -183.742625 -183.742625 0.901894 4.454523e-01
46 5.000000e-03 1.000000e+05 -183.509772 -183.509772 1.000000 4.314769e-01
46 5.000000e-03 1.000000e+05 -183.509772 -184.238528 0.482509 4.024634e-01
47 5.000000e-03 1.000000e+05 -184.044055 -184.044055 0.586089 3.991650e-01
48 5.000000e-03 1.000000e+05 -183.157488 -183.157488 1.000000 4.017953e-01
49 5.000000e-03 1.000000e+05 -182.892307 -182.892307 1.000000 4.157475e-01
50 5.000000e-03 1.000000e+05 -182.528902 -182.528902 1.000000 3.987146e-01
51 5.000000e-03 1.000000e+05 -182.305784 -182.305784 1.000000 4.224858e-01
52 5.000000e-03 1.000000e+05 -181.752647 -181.752647 1.000000 4.108355e-01
53 5.000000e-03 1.000000e+05 -180.614317 -180.614317 1.000000 4.261804e-01
54 5.000000e-03 1.000000e+05 -180.649688 -180.649688 0.965247 4.244097e-01
54 5.000000e-03 1.000000e+05 -180.649688 -180.882065 0.792647 4.092518e-01
55 5.000000e-03 1.000000e+05 -181.105953 -181.105953 0.633646 4.377583e-01
56 5.000000e-03 1.000000e+05 -180.667148 -180.667148 1.000000 4.125778e-01
57 5.000000e-03 1.000000e+05 -180.199238 -180.199238 1.000000 4.033850e-01
58 5.000000e-03 1.000000e+05 -179.768403 -179.768403 1.000000 4.071484e-01
59 5.000000e-03 1.000000e+05 -179.061012 -179.061012 1.000000 4.276968e-01
59 5.000000e-03 1.000000e+05 -179.061012 -180.446331 0.250244 4.467681e-01
60 5.000000e-03 1.000000e+05 -178.394369 -178.394369 1.000000 4.117881e-01
60 5.000000e-03 1.000000e+05 -178.394369 -178.597715 0.815996 4.402096e-01
61 5.000000e-03 1.000000e+05 -177.832442 -177.832442 1.000000 4.151489e-01
62 5.000000e-03 1.000000e+05 -177.892989 -177.892989 0.941249 4.845594e-01
63 5.000000e-03 1.000000e+05 -177.334682 -177.334682 1.000000 4.310571e-01
64 5.000000e-03 1.000000e+05 -177.896055 -177.896055 0.570425 4.450051e-01
64 5.000000e-03 1.000000e+05 -177.896055 -178.618740 0.485447 4.066264e-01
65 5.000000e-03 1.000000e+05 -177.264334 -177.264334 1.000000 4.282332e-01
66 5.000000e-03 1.000000e+05 -176.622289 -176.622289 1.000000 4.312910e-01
66 5.000000e-03 1.000000e+05 -176.622289 -177.067128 0.640927 4.180995e-01
67 5.000000e-03 1.000000e+05 -175.592474 -175.592474 1.000000 4.545254e-01
67 5.000000e-03 1.000000e+05 -175.592474 -176.481085 0.411227 4.361108e-01
68 5.000000e-03 1.000000e+05 -175.754321 -175.754321 0.850571 4.241626e-01
69 5.000000e-03 1.000000e+05 -175.440787 -175.440787 1.000000 4.232820e-01
70 5.000000e-03 1.000000e+05 -175.817262 -175.817262 0.686276 4.259495e-01
71 5.000000e-03 1.000000e+05 -174.907982 -174.907982 1.000000 4.733708e-01
71 5.000000e-03 1.000000e+05 -174.907982 -176.521881 0.199110 4.297242e-01
72 5.000000e-03 1.000000e+05 -174.744491 -174.744491 1.000000 4.463325e-01
73 5.000000e-03 1.000000e+05 -174.966371 -174.966371 0.801012 4.184870e-01
74 5.000000e-03 1.000000e+05 -174.502824 -174.502824 1.000000 4.218023e-01
75 5.000000e-03 1.000000e+05 -174.997257 -174.997257 0.609917 4.354612e-01
76 5.000000e-03 1.000000e+05 -173.737334 -173.737334 1.000000 4.438863e-01
76 5.000000e-03 1.000000e+05 -173.737334 -174.354711 0.539357 4.410686e-01
76 5.000000e-03 1.000000e+05 -173.737334 -174.340618 0.547012 4.278333e-01
77 5.000000e-03 1.000000e+05 -173.442544 -173.442544 1.000000 4.296762e-01
78 5.000000e-03 1.000000e+05 -172.998060 -172.998060 1.000000 4.040404e-01
79 5.000000e-03 1.000000e+05 -172.424035 -172.424035 1.000000 4.042015e-01
80 5.000000e-03 1.000000e+05 -172.815164 -172.815164 0.676293 4.559263e-01
81 5.000000e-03 1.000000e+05 -172.494735 -172.494735 1.000000 4.390512e-01
82 5.000000e-03 1.000000e+05 -171.772267 -171.772267 1.000000 4.637099e-01
83 5.000000e-03 1.000000e+05 -171.559596 -171.559596 1.000000 4.359209e-01
