accepted delta gamma error Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -1.249698e-03 -122.725552 -124.969817 0.106005 5.718221e-01
0 5.000000e-03 1.000000e+05 -1.269151e-03 -122.725552 -126.915125 0.015153 5.722334e-01
0 5.000000e-03 1.000000e+05 -1.241876e-03 -122.725552 -124.187643 0.231751 5.715120e-01
1 5.000000e-03 1.000000e+05 -1.201379e-03 -120.137900 -120.137900 1.000000 5.717419e-01
2 5.000000e-03 1.000000e+05 -1.188529e-03 -118.852853 -118.852853 1.000000 5.722135e-01
3 5.000000e-03 1.000000e+05 -1.173275e-03 -117.327509 -117.327509 1.000000 5.716254e-01
4 5.000000e-03 1.000000e+05 -1.141548e-03 -114.154821 -114.154821 1.000000 5.720682e-01
5 5.000000e-03 1.000000e+05 -1.112157e-03 -111.215748 -111.215748 1.000000 5.715705e-01
6 5.000000e-03 1.000000e+05 -1.088588e-03 -108.858814 -108.858814 1.000000 5.722652e-01
7 5.000000e-03 1.000000e+05 -1.103268e-03 -110.326787 -110.326787 0.230392 5.713658e-01
7 5.000000e-03 1.000000e+05 -1.120499e-03 -110.326787 -112.049874 0.178514 5.720658e-01
8 5.000000e-03 1.000000e+05 -1.109037e-03 -110.903660 -110.903660 0.561652 5.714410e-01
9 5.000000e-03 1.000000e+05 -1.112489e-03 -111.248927 -111.248927 0.708031 5.717012e-01
10 5.000000e-03 1.000000e+05 -1.109965e-03 -110.996524 -110.996524 1.000000 5.711084e-01
10 5.000000e-03 1.000000e+05 -1.123857e-03 -110.996524 -112.385712 0.249278 5.715297e-01
11 5.000000e-03 1.000000e+05 -1.102528e-03 -110.252848 -110.252848 1.000000 5.722743e-01
11 5.000000e-03 1.000000e+05 -1.160872e-03 -110.252848 -116.087174 0.002925 5.715746e-01
12 5.000000e-03 1.000000e+05 -1.102544e-03 -110.254374 -110.254374 0.998475 5.717185e-01
12 5.000000e-03 1.000000e+05 -1.122572e-03 -110.254374 -112.257167 0.134958 5.709965e-01
13 5.000000e-03 1.000000e+05 -1.090812e-03 -109.081161 -109.081161 1.000000 5.714254e-01
14 5.000000e-03 1.000000e+05 -1.086545e-03 -108.654476 -108.654476 1.000000 5.718794e-01
14 5.000000e-03 1.000000e+05 -1.121734e-03 -108.654476 -112.173356 0.029633 5.716304e-01
15 5.000000e-03 1.000000e+05 -1.073214e-03 -107.321392 -107.321392 1.000000 5.715606e-01
15 5.000000e-03 1.000000e+05 -1.090252e-03 -107.321392 -109.025209 0.181987 5.712123e-01
15 5.000000e-03 1.000000e+05 -1.088268e-03 -107.321392 -108.826820 0.221922 5.712923e-01
16 5.000000e-03 1.000000e+05 -1.072250e-03 -107.225003 -107.225003 1.000000 5.715685e-01
17 5.000000e-03 1.000000e+05 -1.088157e-03 -108.815728 -108.815728 0.203778 5.711011e-01
17 5.000000e-03 1.000000e+05 -1.133821e-03 -108.815728 -113.382109 0.010396 5.717540e-01
18 5.000000e-03 1.000000e+05 -1.050667e-03 -105.066715 -105.066715 1.000000 5.728281e-01
19 5.000000e-03 1.000000e+05 -1.033656e-03 -103.365626 -103.365626 1.000000 5.714178e-01
