accepted delta gamma error Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -2.207861e-03 -220.786081 -220.786081 1.000000 5.754572e-01
1 5.000000e-03 1.000000e+05 -2.243774e-03 -220.786081 -224.377392 0.027562 5.749487e-01
2 5.000000e-03 1.000000e+05 -2.156977e-03 -215.697746 -215.697746 1.000000 5.755645e-01
2 5.000000e-03 1.000000e+05 -2.195148e-03 -215.697746 -219.514781 0.021993 5.764384e-01
2 5.000000e-03 1.000000e+05 -2.275647e-03 -215.697746 -227.564731 0.000007 5.751369e-01
3 5.000000e-03 1.000000e+05 -2.163200e-03 -216.319989 -216.319989 0.536739 5.751474e-01
4 5.000000e-03 1.000000e+05 -2.159752e-03 -215.975171 -215.975171 1.000000 5.756802e-01
5 5.000000e-03 1.000000e+05 -2.037858e-03 -203.785783 -203.785783 1.000000 5.750563e-01
5 5.000000e-03 1.000000e+05 -2.129134e-03 -203.785783 -212.913438 0.000109 5.758434e-01
5 5.000000e-03 1.000000e+05 -2.058065e-03 -203.785783 -205.806478 0.132563 5.748767e-01
6 5.000000e-03 1.000000e+05 -1.988562e-03 -198.856205 -198.856205 1.000000 5.751368e-01
7 5.000000e-03 1.000000e+05 -1.980341e-03 -198.034103 -198.034103 1.000000 5.761388e-01
8 5.000000e-03 1.000000e+05 -1.935846e-03 -193.584585 -193.584585 1.000000 5.753406e-01
9 5.000000e-03 1.000000e+05 -1.909469e-03 -190.946863 -190.946863 1.000000 5.755376e-01
9 5.000000e-03 1.000000e+05 -1.976106e-03 -190.946863 -197.610585 0.001276 5.751157e-01
9 5.000000e-03 1.000000e+05 -1.975533e-03 -190.946863 -197.553266 0.001352 5.763222e-01
9 5.000000e-03 1.000000e+05 -1.984471e-03 -190.946863 -198.447075 0.000553 5.754437e-01
10 5.000000e-03 1.000000e+05 -1.790400e-03 -179.039973 -179.039973 1.000000 5.749447e-01
10 5.000000e-03 1.000000e+05 -1.839165e-03 -179.039973 -183.916540 0.007623 5.749567e-01
11 5.000000e-03 1.000000e+05 -1.767245e-03 -176.724508 -176.724508 1.000000 5.755389e-01
12 5.000000e-03 1.000000e+05 -1.754926e-03 -175.492574 -175.492574 1.000000 5.750741e-01
13 5.000000e-03 1.000000e+05 -1.774062e-03 -177.406184 -177.406184 0.147547 5.758357e-01
14 5.000000e-03 1.000000e+05 -1.787060e-03 -178.705958 -178.705958 0.272593 5.753620e-01
14 5.000000e-03 1.000000e+05 -1.843955e-03 -178.705958 -184.395508 0.003381 5.753970e-01
14 5.000000e-03 1.000000e+05 -1.813245e-03 -178.705958 -181.324547 0.072906 5.749066e-01
14 5.000000e-03 1.000000e+05 -1.841843e-03 -178.705958 -184.184332 0.004176 5.750138e-01
14 5.000000e-03 1.000000e+05 -1.852737e-03 -178.705958 -185.273671 0.001405 5.751618e-01
14 5.000000e-03 1.000000e+05 -1.789382e-03 -178.705958 -178.938172 0.792776 5.752943e-01
15 5.000000e-03 1.000000e+05 -1.799100e-03 -179.909986 -179.909986 0.299983 5.752619e-01
15 5.000000e-03 1.000000e+05 -1.853116e-03 -179.909986 -185.311593 0.004509 5.752847e-01
16 5.000000e-03 1.000000e+05 -1.771331e-03 -177.133068 -177.133068 1.000000 5.754501e-01
17 5.000000e-03 1.000000e+05 -1.694195e-03 -169.419479 -169.419479 1.000000 5.752967e-01
17 5.000000e-03 1.000000e+05 -1.745816e-03 -169.419479 -174.581596 0.005730 5.754362e-01
18 5.000000e-03 1.000000e+05 -1.692940e-03 -169.294020 -169.294020 1.000000 5.747928e-01
19 5.000000e-03 1.000000e+05 -1.688012e-03 -168.801171 -168.801171 1.000000 5.751965e-01
20 5.000000e-03 1.000000e+05 -1.691177e-03 -169.117742 -169.117742 0.728643 5.748128e-01
20 5.000000e-03 1.000000e+05 -1.744470e-03 -169.117742 -174.446990 0.004848 5.750743e-01
21 5.000000e-03 1.000000e+05 -1.619671e-03 -161.967067 -161.967067 1.000000 5.758113e-01
22 5.000000e-03 1.000000e+05 -1.604731e-03 -160.473083 -160.473083 1.000000 5.750943e-01
23 5.000000e-03 1.000000e+05 -1.579348e-03 -157.934778 -157.934778 1.000000 5.754134e-01
23 5.000000e-03 1.000000e+05 -1.600256e-03 -157.934778 -160.025586 0.123587 5.752800e-01
23 5.000000e-03 1.000000e+05 -1.604239e-03 -157.934778 -160.423910 0.082982 5.753225e-01
24 5.000000e-03 1.000000e+05 -1.499274e-03 -149.927386 -149.927386 1.000000 5.753828e-01
24 5.000000e-03 1.000000e+05 -1.553099e-03 -149.927386 -155.309908 0.004596 5.750846e-01
25 5.000000e-03 1.000000e+05 -1.517917e-03 -151.791695 -151.791695 0.155003 5.752977e-01
25 5.000000e-03 1.000000e+05 -1.529628e-03 -151.791695 -152.962751 0.310039 5.749912e-01
25 5.000000e-03 1.000000e+05 -2.223957e-03 -151.791695 -222.395739 0.000000 5.749722e-01
25 5.000000e-03 1.000000e+05 -2.242713e-03 -151.791695 -224.271304 0.000000 5.753696e-01
26 5.000000e-03 1.000000e+05 -1.479200e-03 -147.919974 -147.919974 1.000000 5.753958e-01
26 5.000000e-03 1.000000e+05 -1.552411e-03 -147.919974 -155.241142 0.000661 5.754249e-01
27 5.000000e-03 1.000000e+05 -1.435146e-03 -143.514553 -143.514553 1.000000 5.752329e-01
27 5.000000e-03 1.000000e+05 -1.809922e-03 -143.514553 -180.992194 0.000000 5.748256e-01
27 5.000000e-03 1.000000e+05 -1.515342e-03 -143.514553 -151.534204 0.000329 5.749866e-01
27 5.000000e-03 1.000000e+05 -1.519918e-03 -143.514553 -151.991844 0.000208 5.750962e-01
27 5.000000e-03 1.000000e+05 -1.498696e-03 -143.514553 -149.869637 0.001738 5.754440e-01
27 5.000000e-03 1.000000e+05 -1.557625e-03 -143.514553 -155.762502 0.000005 5.750117e-01
27 5.000000e-03 1.000000e+05 -1.468526e-03 -143.514553 -146.852569 0.035507 5.750719e-01
28 5.000000e-03 1.000000e+05 -1.441737e-03 -144.173692 -144.173692 0.517297 5.752723e-01
28 5.000000e-03 1.000000e+05 -1.467500e-03 -144.173692 -146.749953 0.076058 5.748434e-01
29 5.000000e-03 1.000000e+05 -1.463306e-03 -146.330609 -146.330609 0.115681 5.753458e-01
30 5.000000e-03 1.000000e+05 -1.383916e-03 -138.391618 -138.391618 1.000000 5.753500e-01
31 5.000000e-03 1.000000e+05 -1.349810e-03 -134.980992 -134.980992 1.000000 5.752902e-01
32 5.000000e-03 1.000000e+05 -1.373344e-03 -137.334384 -137.334384 0.095046 5.755153e-01
33 5.000000e-03 1.000000e+05 -1.372003e-03 -137.200328 -137.200328 1.000000 5.752745e-01
34 5.000000e-03 1.000000e+05 -1.360940e-03 -136.093999 -136.093999 1.000000 5.754896e-01
35 5.000000e-03 1.000000e+05 -1.286757e-03 -128.675684 -128.675684 1.000000 5.757569e-01
35 5.000000e-03 1.000000e+05 -1.858396e-03 -128.675684 -185.839577 0.000000 5.752718e-01
35 5.000000e-03 1.000000e+05 -1.363897e-03 -128.675684 -136.389716 0.000447 5.748222e-01
36 5.000000e-03 1.000000e+05 -1.254955e-03 -125.495481 -125.495481 1.000000 5.750871e-01
37 5.000000e-03 1.000000e+05 -1.260068e-03 -126.006817 -126.006817 0.599693 5.754676e-01
38 5.000000e-03 1.000000e+05 -1.256336e-03 -125.633557 -125.633557 1.000000 5.749659e-01
39 5.000000e-03 1.000000e+05 -1.266420e-03 -126.641992 -126.641992 0.364789 5.754689e-01
39 5.000000e-03 1.000000e+05 -1.286962e-03 -126.641992 -128.696163 0.128199 5.752703e-01
39 5.000000e-03 1.000000e+05 -1.296005e-03 -126.641992 -129.600455 0.051899 5.752637e-01
40 5.000000e-03 1.000000e+05 -1.283144e-03 -128.314446 -128.314446 0.187786 5.757083e-01
41 5.000000e-03 1.000000e+05 -1.257232e-03 -125.723184 -125.723184 1.000000 5.752646e-01
42 5.000000e-03 1.000000e+05 -1.251128e-03 -125.112800 -125.112800 1.000000 5.753768e-01
43 5.000000e-03 1.000000e+05 -1.202812e-03 -120.281247 -120.281247 1.000000 5.749961e-01
44 5.000000e-03 1.000000e+05 -1.197472e-03 -119.747238 -119.747238 1.000000 5.754538e-01
44 5.000000e-03 1.000000e+05 -1.318043e-03 -119.747238 -131.804296 0.000006 5.753269e-01
45 5.000000e-03 1.000000e+05 -1.167134e-03 -116.713422 -116.713422 1.000000 5.751192e-01
46 5.000000e-03 1.000000e+05 -1.135880e-03 -113.588049 -113.588049 1.000000 5.749279e-01
46 5.000000e-03 1.000000e+05 -1.305600e-03 -113.588049 -130.559963 0.000000 5.753147e-01
47 5.000000e-03 1.000000e+05 -1.090975e-03 -109.097482 -109.097482 1.000000 5.755656e-01
48 5.000000e-03 1.000000e+05 -1.091176e-03 -109.117566 -109.117566 0.980117 5.752611e-01
48 5.000000e-03 1.000000e+05 -1.153845e-03 -109.117566 -115.384492 0.001898 5.761965e-01
48 5.000000e-03 1.000000e+05 -1.133092e-03 -109.117566 -113.309197 0.015122 5.747862e-01
49 5.000000e-03 1.000000e+05 -1.064480e-03 -106.448018 -106.448018 1.000000 5.752501e-01
50 5.000000e-03 1.000000e+05 -1.074434e-03 -107.443430 -107.443430 0.369571 5.755846e-01
51 5.000000e-03 1.000000e+05 -1.082066e-03 -108.206617 -108.206617 0.466179 5.749841e-01
52 5.000000e-03 1.000000e+05 -1.067436e-03 -106.743575 -106.743575 1.000000 5.754256e-01
52 5.000000e-03 1.000000e+05 -1.079572e-03 -106.743575 -107.957237 0.297107 5.750968e-01
52 5.000000e-03 1.000000e+05 -1.074094e-03 -106.743575 -107.409404 0.513848 5.752879e-01
53 5.000000e-03 1.000000e+05 -1.061133e-03 -106.113296 -106.113296 1.000000 5.755592e-01
54 5.000000e-03 1.000000e+05 -1.038540e-03 -103.854002 -103.854002 1.000000 5.752844e-01
55 5.000000e-03 1.000000e+05 -1.000288e-03 -100.028778 -100.028778 1.000000 5.757674e-01
56 5.000000e-03 1.000000e+05 -9.750704e-04 -97.507039 -97.507039 1.000000 5.752755e-01
56 5.000000e-03 1.000000e+05 -1.003518e-03 -97.507039 -100.351783 0.058149 5.755275e-01
56 5.000000e-03 1.000000e+05 -9.906916e-04 -97.507039 -99.069156 0.209692 5.748258e-01
56 5.000000e-03 1.000000e+05 -1.111863e-03 -97.507039 -111.186257 0.000001 5.751048e-01
56 5.000000e-03 1.000000e+05 -1.059272e-03 -97.507039 -105.927197 0.000220 5.753218e-01
57 5.000000e-03 1.000000e+05 -9.577759e-04 -95.777592 -95.777592 1.000000 5.754402e-01
58 5.000000e-03 1.000000e+05 -9.546247e-04 -95.462469 -95.462469 1.000000 5.753263e-01
58 5.000000e-03 1.000000e+05 -9.644826e-04 -95.462469 -96.448260 0.373144 5.755686e-01
58 5.000000e-03 1.000000e+05 -9.787915e-04 -95.462469 -97.879151 0.089217 5.748266e-01
59 5.000000e-03 1.000000e+05 -9.090327e-04 -90.903265 -90.903265 1.000000 5.752830e-01
59 5.000000e-03 1.000000e+05 -9.231959e-04 -90.903265 -92.319588 0.242605 5.754954e-01
60 5.000000e-03 1.000000e+05 -9.258690e-04 -92.586902 -92.586902 0.185697 5.749680e-01
60 5.000000e-03 1.000000e+05 -9.284020e-04 -92.586902 -92.840199 0.776237 5.752258e-01
60 5.000000e-03 1.000000e+05 -9.531686e-04 -92.586902 -95.316863 0.065222 5.756631e-01
61 5.000000e-03 1.000000e+05 -8.809857e-04 -88.098569 -88.098569 1.000000 5.748808e-01
62 5.000000e-03 1.000000e+05 -8.781287e-04 -87.812870 -87.812870 1.000000 5.762183e-01
62 5.000000e-03 1.000000e+05 -8.994228e-04 -87.812870 -89.942285 0.118907 5.749755e-01
63 5.000000e-03 1.000000e+05 -8.251253e-04 -82.512533 -82.512533 1.000000 5.752609e-01
64 5.000000e-03 1.000000e+05 -8.017041e-04 -80.170409 -80.170409 1.000000 5.754560e-01
64 5.000000e-03 1.000000e+05 -8.107893e-04 -80.170409 -81.078933 0.403119 5.753582e-01
64 5.000000e-03 1.000000e+05 -8.366163e-04 -80.170409 -83.661626 0.030464 5.752636e-01
64 5.000000e-03 1.000000e+05 -8.281603e-04 -80.170409 -82.816030 0.070961 5.753918e-01
64 5.000000e-03 1.000000e+05 -8.425234e-04 -80.170409 -84.252336 0.016875 5.747871e-01
64 5.000000e-03 1.000000e+05 -8.723981e-04 -80.170409 -87.239808 0.000851 5.752855e-01
65 5.000000e-03 1.000000e+05 -8.043693e-04 -80.436930 -80.436930 0.766040 5.752829e-01
