accepted delta gamma error Lprev Lstar alpha time
0 3.000000e-01 1.000000e+04 -1.045500e-03 -10.455005 -10.455005 0.000000 6.919331e-310
0 3.000000e-01 1.000000e+04 -1.390226e-03 -10.455005 -13.902261 0.031833 9.980519e-01
0 3.000000e-01 1.000000e+04 -1.082080e-03 -10.455005 -10.820802 0.693644 9.987759e-01
1 3.000000e-01 1.000000e+04 -1.265591e-03 -12.655908 -12.655908 0.110703 9.983013e-01
2 3.000000e-01 1.000000e+04 -1.139976e-03 -11.399761 -11.399761 1.000000 9.982045e-01
3 3.000000e-01 1.000000e+04 -1.043366e-03 -10.433664 -10.433664 1.000000 9.982666e-01
4 3.000000e-01 1.000000e+04 -9.253550e-04 -9.253550 -9.253550 1.000000 9.982055e-01
5 3.000000e-01 1.000000e+04 -8.191257e-04 -8.191257 -8.191257 1.000000 9.983099e-01
5 3.000000e-01 1.000000e+04 -1.540825e-03 -8.191257 -15.408246 0.000734 9.978677e-01
5 3.000000e-01 1.000000e+04 -1.042673e-03 -8.191257 -10.426729 0.106942 9.982956e-01
5 3.000000e-01 1.000000e+04 -9.563263e-04 -8.191257 -9.563263 0.253598 9.980417e-01
5 3.000000e-01 1.000000e+04 -1.027571e-03 -8.191257 -10.275709 0.124375 9.980328e-01
5 3.000000e-01 1.000000e+04 -1.242977e-03 -8.191257 -12.429774 0.014429 9.980120e-01
5 3.000000e-01 1.000000e+04 -1.332996e-03 -8.191257 -13.329956 0.005865 9.970759e-01
5 3.000000e-01 1.000000e+04 -1.621278e-03 -8.191257 -16.212780 0.000328 9.980373e-01
5 3.000000e-01 1.000000e+04 -1.211507e-03 -8.191257 -12.115067 0.019766 9.972573e-01
5 3.000000e-01 1.000000e+04 -1.131690e-03 -8.191257 -11.316905 0.043908 9.985835e-01
5 3.000000e-01 1.000000e+04 -1.252961e-03 -8.191257 -12.529605 0.013058 9.974428e-01
5 3.000000e-01 1.000000e+04 -9.918038e-04 -8.191257 -9.918038 0.177856 9.975535e-01
