accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -89.157103 -90.892062 0.176407 1.062515e+00
1 5.000000e-03 1.000000e+05 -87.132546 -87.132546 1.000000 1.052774e+00
2 5.000000e-03 1.000000e+05 -85.387602 -85.387602 1.000000 1.120143e+00
3 5.000000e-03 1.000000e+05 -86.130823 -86.130823 0.475579 1.067054e+00
4 5.000000e-03 1.000000e+05 -85.113602 -85.113602 1.000000 1.058402e+00
4 5.000000e-03 1.000000e+05 -85.113602 -86.156695 0.352363 1.063018e+00
4 5.000000e-03 1.000000e+05 -85.113602 -87.670641 0.077534 1.067675e+00
5 5.000000e-03 1.000000e+05 -81.930199 -81.930199 1.000000 1.057923e+00
6 5.000000e-03 1.000000e+05 -80.064525 -80.064525 1.000000 1.074696e+00
6 5.000000e-03 1.000000e+05 -80.064525 -83.396144 0.035735 1.071974e+00
6 5.000000e-03 1.000000e+05 -80.064525 -80.674699 0.543256 1.051109e+00
6 5.000000e-03 1.000000e+05 -80.064525 -84.140101 0.016982 1.075917e+00
6 5.000000e-03 1.000000e+05 -80.064525 -83.781361 0.024311 1.056089e+00
7 5.000000e-03 1.000000e+05 -78.826234 -78.826234 1.000000 1.079764e+00
7 5.000000e-03 1.000000e+05 -78.826234 -82.191549 0.034551 1.036054e+00
7 5.000000e-03 1.000000e+05 -78.826234 -81.521741 0.067508 1.049946e+00
7 5.000000e-03 1.000000e+05 -78.826234 -80.292340 0.230822 1.077000e+00
7 5.000000e-03 1.000000e+05 -78.826234 -79.912976 0.337314 1.063651e+00
7 5.000000e-03 1.000000e+05 -78.826234 -80.205119 0.251859 1.071168e+00
8 5.000000e-03 1.000000e+05 -78.875150 -78.875150 0.952261 1.056088e+00
8 5.000000e-03 1.000000e+05 -78.875150 -80.176137 0.272263 1.075592e+00
8 5.000000e-03 1.000000e+05 -78.875150 -79.301936 0.652603 1.061743e+00
9 5.000000e-03 1.000000e+05 -78.418800 -78.418800 1.000000 1.070622e+00
10 5.000000e-03 1.000000e+05 -77.337785 -77.337785 1.000000 1.073331e+00
11 5.000000e-03 1.000000e+05 -76.689721 -76.689721 1.000000 1.049730e+00
12 5.000000e-03 1.000000e+05 -77.289022 -77.289022 0.549195 1.148357e+00
12 5.000000e-03 1.000000e+05 -77.289022 -79.157652 0.154335 1.062479e+00
12 5.000000e-03 1.000000e+05 -77.289022 -79.398284 0.121327 1.063872e+00
13 5.000000e-03 1.000000e+05 -77.656891 -77.656891 0.692208 1.058053e+00
14 5.000000e-03 1.000000e+05 -76.552282 -76.552282 1.000000 1.066286e+00
14 5.000000e-03 1.000000e+05 -76.552282 -79.459431 0.054631 1.079960e+00
14 5.000000e-03 1.000000e+05 -76.552282 -79.962609 0.033030 1.055109e+00
15 5.000000e-03 1.000000e+05 -75.901949 -75.901949 1.000000 1.057228e+00
15 5.000000e-03 1.000000e+05 -75.901949 -77.310368 0.244530 1.043786e+00
16 5.000000e-03 1.000000e+05 -75.490772 -75.490772 1.000000 1.077286e+00
17 5.000000e-03 1.000000e+05 -72.806191 -72.806191 1.000000 1.061126e+00
18 5.000000e-03 1.000000e+05 -72.572712 -72.572712 1.000000 1.071955e+00
18 5.000000e-03 1.000000e+05 -72.572712 -73.927049 0.258118 1.054137e+00
19 5.000000e-03 1.000000e+05 -68.099055 -68.099055 1.000000 1.069039e+00
19 5.000000e-03 1.000000e+05 -68.099055 -70.679312 0.075755 1.075904e+00
20 5.000000e-03 1.000000e+05 -69.111461 -69.111461 0.363344 1.055370e+00
20 5.000000e-03 1.000000e+05 -69.111461 -69.340803 0.795056 1.071380e+00
20 5.000000e-03 1.000000e+05 -69.111461 -73.472672 0.012763 1.073079e+00
21 5.000000e-03 1.000000e+05 -66.275932 -66.275932 1.000000 1.067075e+00
