accepted	delta			gamma		Lprev		Lstar		alpha		time
1			5.000000e-03	1.000000e+05	-129.644808	-129.644808	1.000000	1.598273e+00
1			5.000000e-03	1.000000e+05	-129.644808	-131.408098	0.171480	1.601715e+00
1			5.000000e-03	1.000000e+05	-129.644808	-134.834302	0.005575	1.598243e+00
2			5.000000e-03	1.000000e+05	-128.713462	-128.713462	1.000000	1.683996e+00
2			5.000000e-03	1.000000e+05	-128.713462	-134.635731	0.002679	1.625597e+00
3			5.000000e-03	1.000000e+05	-125.736568	-125.736568	1.000000	1.595653e+00
4			5.000000e-03	1.000000e+05	-127.432533	-127.432533	0.183422	1.592215e+00
5			5.000000e-03	1.000000e+05	-126.502078	-126.502078	1.000000	1.606399e+00
5			5.000000e-03	1.000000e+05	-126.502078	-128.556758	0.128134	1.601449e+00
6			5.000000e-03	1.000000e+05	-125.726201	-125.726201	1.000000	1.607171e+00
6			5.000000e-03	1.000000e+05	-125.726201	-129.077758	0.035030	1.595324e+00
7			5.000000e-03	1.000000e+05	-123.526654	-123.526654	1.000000	1.595699e+00
8			5.000000e-03	1.000000e+05	-120.638828	-120.638828	1.000000	1.600622e+00
8			5.000000e-03	1.000000e+05	-120.638828	-121.306303	0.513002	1.600288e+00
9			5.000000e-03	1.000000e+05	-120.412159	-120.412159	1.000000	1.600914e+00
10			5.000000e-03	1.000000e+05	-118.106305	-118.106305	1.000000	1.597934e+00
11			5.000000e-03	1.000000e+05	-115.218381	-115.218381	1.000000	1.598664e+00
12			5.000000e-03	1.000000e+05	-115.429590	-115.429590	0.809605	1.598957e+00
12			5.000000e-03	1.000000e+05	-115.429590	-118.566569	0.043414	1.586166e+00
13			5.000000e-03	1.000000e+05	-116.764399	-116.764399	0.263208	1.614206e+00
14			5.000000e-03	1.000000e+05	-116.959994	-116.959994	0.822346	1.602252e+00
15			5.000000e-03	1.000000e+05	-113.479461	-113.479461	1.000000	1.596876e+00
16			5.000000e-03	1.000000e+05	-107.783658	-107.783658	1.000000	1.599623e+00
16			5.000000e-03	1.000000e+05	-107.783658	-113.678482	0.002754	1.604658e+00
17			5.000000e-03	1.000000e+05	-108.386543	-108.386543	0.547231	1.586731e+00
18			5.000000e-03	1.000000e+05	-109.480744	-109.480744	0.334807	1.608766e+00
19			5.000000e-03	1.000000e+05	-105.017034	-105.017034	1.000000	1.599433e+00
19			5.000000e-03	1.000000e+05	-105.017034	-111.930594	0.000994	1.600093e+00
20			5.000000e-03	1.000000e+05	-103.159706	-103.159706	1.000000	1.598814e+00
21			5.000000e-03	1.000000e+05	-104.502500	-104.502500	0.261115	1.599521e+00
21			5.000000e-03	1.000000e+05	-104.502500	-107.625843	0.044010	1.601687e+00
22			5.000000e-03	1.000000e+05	-103.590843	-103.590843	1.000000	1.597210e+00
22			5.000000e-03	1.000000e+05	-103.590843	-105.891856	0.100157	1.600213e+00
23			5.000000e-03	1.000000e+05	-100.834391	-100.834391	1.000000	1.602806e+00
23			5.000000e-03	1.000000e+05	-100.834391	-101.855659	0.360138	1.597439e+00
23			5.000000e-03	1.000000e+05	-100.834391	-107.179812	0.001755	1.601981e+00
23			5.000000e-03	1.000000e+05	-100.834391	-101.773560	0.390953	1.596960e+00
24			5.000000e-03	1.000000e+05	-100.192435	-100.192435	1.000000	1.600434e+00
25			5.000000e-03	1.000000e+05	-94.921617	-94.921617	1.000000	1.616215e+00
25			5.000000e-03	1.000000e+05	-94.921617	-100.745238	0.002957	1.605285e+00
26			5.000000e-03	1.000000e+05	-93.550081	-93.550081	1.000000	1.593794e+00
27			5.000000e-03	1.000000e+05	-87.751035	-87.751035	1.000000	1.578010e+00
