accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -97.274940 -97.976310 0.495906 1.067631e+00
0 5.000000e-03 1.000000e+05 -97.274940 -102.305514 0.006535 1.053731e+00
0 5.000000e-03 1.000000e+05 -97.274940 -99.650596 0.092954 1.073570e+00
1 5.000000e-03 1.000000e+05 -98.397886 -98.397886 0.325320 1.071888e+00
1 5.000000e-03 1.000000e+05 -98.397886 -101.294372 0.055217 1.068220e+00
1 5.000000e-03 1.000000e+05 -98.397886 -99.547353 0.316806 1.058063e+00
1 5.000000e-03 1.000000e+05 -98.397886 -102.668932 0.013967 1.075434e+00
2 5.000000e-03 1.000000e+05 -95.346731 -95.346731 1.000000 1.065129e+00
3 5.000000e-03 1.000000e+05 -94.812155 -94.812155 1.000000 1.058806e+00
3 5.000000e-03 1.000000e+05 -94.812155 -97.688656 0.056332 1.072662e+00
4 5.000000e-03 1.000000e+05 -90.535879 -90.535879 1.000000 1.053492e+00
4 5.000000e-03 1.000000e+05 -90.535879 -95.185255 0.009568 1.072970e+00
4 5.000000e-03 1.000000e+05 -90.535879 -91.320892 0.456114 1.073090e+00
5 5.000000e-03 1.000000e+05 -88.647994 -88.647994 1.000000 1.070990e+00
5 5.000000e-03 1.000000e+05 -88.647994 -88.935694 0.749986 1.082986e+00
6 5.000000e-03 1.000000e+05 -87.101640 -87.101640 1.000000 1.071678e+00
6 5.000000e-03 1.000000e+05 -87.101640 -91.539134 0.011826 1.073438e+00
6 5.000000e-03 1.000000e+05 -87.101640 -89.005436 0.149002 1.056389e+00
7 5.000000e-03 1.000000e+05 -87.680938 -87.680938 0.560292 1.069799e+00
7 5.000000e-03 1.000000e+05 -87.680938 -89.222117 0.214128 1.075107e+00
8 5.000000e-03 1.000000e+05 -87.317924 -87.317924 1.000000 1.058871e+00
8 5.000000e-03 1.000000e+05 -87.317924 -88.595552 0.278698 1.065489e+00
8 5.000000e-03 1.000000e+05 -87.317924 -88.813415 0.224139 1.072898e+00
9 5.000000e-03 1.000000e+05 -86.159427 -86.159427 1.000000 1.031773e+00
9 5.000000e-03 1.000000e+05 -86.159427 -88.009152 0.157281 1.068218e+00
10 5.000000e-03 1.000000e+05 -84.949551 -84.949551 1.000000 1.125948e+00
11 5.000000e-03 1.000000e+05 -85.421707 -85.421707 0.623657 1.075234e+00
12 5.000000e-03 1.000000e+05 -84.523095 -84.523095 1.000000 1.052085e+00
12 5.000000e-03 1.000000e+05 -84.523095 -87.118525 0.074614 1.074102e+00
13 5.000000e-03 1.000000e+05 -86.120998 -86.120998 0.202320 1.072775e+00
14 5.000000e-03 1.000000e+05 -85.080822 -85.080822 1.000000 1.054150e+00
14 5.000000e-03 1.000000e+05 -85.080822 -87.867926 0.061599 1.082441e+00
15 5.000000e-03 1.000000e+05 -79.285540 -79.285540 1.000000 1.059870e+00
15 5.000000e-03 1.000000e+05 -79.285540 -82.370929 0.045712 1.073436e+00
15 5.000000e-03 1.000000e+05 -79.285540 -82.147857 0.057136 1.053219e+00
16 5.000000e-03 1.000000e+05 -74.790856 -74.790856 1.000000 1.075580e+00
16 5.000000e-03 1.000000e+05 -74.790856 -78.834571 0.017532 1.070325e+00
17 5.000000e-03 1.000000e+05 -74.589628 -74.589628 1.000000 1.053603e+00
18 5.000000e-03 1.000000e+05 -72.841713 -72.841713 1.000000 1.075048e+00
18 5.000000e-03 1.000000e+05 -72.841713 -73.888422 0.351091 1.066285e+00
19 5.000000e-03 1.000000e+05 -72.721307 -72.721307 1.000000 1.057708e+00
19 5.000000e-03 1.000000e+05 -72.721307 -74.022976 0.272077 1.072886e+00
19 5.000000e-03 1.000000e+05 -72.721307 -74.539785 0.162273 1.068183e+00
20 5.000000e-03 1.000000e+05 -70.714939 -70.714939 1.000000 1.074766e+00
21 5.000000e-03 1.000000e+05 -70.341072 -70.341072 1.000000 1.059016e+00
21 5.000000e-03 1.000000e+05 -70.341072 -71.495610 0.315203 1.054782e+00
22 5.000000e-03 1.000000e+05 -69.485554 -69.485554 1.000000 1.069577e+00
23 5.000000e-03 1.000000e+05 -69.802883 -69.802883 0.728091 1.071618e+00
23 5.000000e-03 1.000000e+05 -69.802883 -76.274188 0.001547 1.058333e+00
24 5.000000e-03 1.000000e+05 -68.443416 -68.443416 1.000000 1.070162e+00
24 5.000000e-03 1.000000e+05 -68.443416 -72.233676 0.022590 1.050192e+00
25 5.000000e-03 1.000000e+05 -68.124337 -68.124337 1.000000 1.061091e+00
25 5.000000e-03 1.000000e+05 -68.124337 -69.854273 0.177296 1.061518e+00
26 5.000000e-03 1.000000e+05 -68.713236 -68.713236 0.554938 1.120744e+00
27 5.000000e-03 1.000000e+05 -68.834831 -68.834831 0.885507 1.051389e+00
27 5.000000e-03 1.000000e+05 -68.834831 -71.848214 0.049125 1.051523e+00
27 5.000000e-03 1.000000e+05 -68.834831 -72.682291 0.021334 1.073779e+00
28 5.000000e-03 1.000000e+05 -69.702685 -69.702685 0.419851 1.046308e+00
28 5.000000e-03 1.000000e+05 -69.702685 -72.498639 0.061057 1.052699e+00
29 5.000000e-03 1.000000e+05 -68.868832 -68.868832 1.000000 1.053989e+00
30 5.000000e-03 1.000000e+05 -66.555347 -66.555347 1.000000 1.072801e+00
31 5.000000e-03 1.000000e+05 -63.694452 -63.694452 1.000000 1.045804e+00
32 5.000000e-03 1.000000e+05 -63.886162 -63.886162 0.825547 1.053436e+00
32 5.000000e-03 1.000000e+05 -63.886162 -68.635248 0.008660 1.074609e+00
32 5.000000e-03 1.000000e+05 -63.886162 -66.091738 0.110187 1.052000e+00
32 5.000000e-03 1.000000e+05 -63.886162 -67.014120 0.043807 1.049818e+00
33 5.000000e-03 1.000000e+05 -63.342167 -63.342167 1.000000 1.063478e+00
34 5.000000e-03 1.000000e+05 -59.366055 -59.366055 1.000000 1.058631e+00
35 5.000000e-03 1.000000e+05 -59.932067 -59.932067 0.567785 1.073209e+00
35 5.000000e-03 1.000000e+05 -59.932067 -61.804486 0.153751 1.053226e+00
35 5.000000e-03 1.000000e+05 -59.932067 -64.443061 0.010988 1.069997e+00
