accepted delta gamma Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -116.845201 -116.845201 0.780231 1.031148e+00
1 5.000000e-03 1.000000e+05 -116.845201 -122.471536 0.003602 1.052135e+00
1 5.000000e-03 1.000000e+05 -116.845201 -117.461946 0.539698 1.032060e+00
1 5.000000e-03 1.000000e+05 -116.845201 -119.171102 0.097695 1.033583e+00
1 5.000000e-03 1.000000e+05 -116.845201 -119.571417 0.065467 1.037950e+00
1 5.000000e-03 1.000000e+05 -116.845201 -117.976663 0.322561 1.038451e+00
1 5.000000e-03 1.000000e+05 -116.845201 -118.760551 0.147290 1.022840e+00
2 5.000000e-03 1.000000e+05 -116.369446 -116.369446 1.000000 1.047903e+00
2 5.000000e-03 1.000000e+05 -116.369446 -117.604754 0.290745 1.037533e+00
2 5.000000e-03 1.000000e+05 -116.369446 -119.841567 0.031051 1.023493e+00
3 5.000000e-03 1.000000e+05 -112.497535 -112.497535 1.000000 1.037349e+00
3 5.000000e-03 1.000000e+05 -112.497535 -115.929827 0.032313 1.041460e+00
4 5.000000e-03 1.000000e+05 -112.067217 -112.067217 1.000000 1.089564e+00
5 5.000000e-03 1.000000e+05 -109.834978 -109.834978 1.000000 1.030493e+00
5 5.000000e-03 1.000000e+05 -109.834978 -111.687660 0.156816 1.033009e+00
6 5.000000e-03 1.000000e+05 -109.037677 -109.037677 1.000000 1.041553e+00
6 5.000000e-03 1.000000e+05 -109.037677 -114.495969 0.004261 1.034299e+00
6 5.000000e-03 1.000000e+05 -109.037677 -111.164623 0.119201 1.034955e+00
7 5.000000e-03 1.000000e+05 -109.857623 -109.857623 0.440455 1.062878e+00
7 5.000000e-03 1.000000e+05 -109.857623 -111.423668 0.208870 1.036174e+00
8 5.000000e-03 1.000000e+05 -109.874945 -109.874945 0.982827 1.040783e+00
9 5.000000e-03 1.000000e+05 -109.293837 -109.293837 1.000000 1.029911e+00
9 5.000000e-03 1.000000e+05 -109.293837 -110.711800 0.242207 1.052125e+00
10 5.000000e-03 1.000000e+05 -108.388745 -108.388745 1.000000 1.037392e+00
10 5.000000e-03 1.000000e+05 -108.388745 -109.425652 0.354549 1.052166e+00
11 5.000000e-03 1.000000e+05 -105.602933 -105.602933 1.000000 1.030002e+00
11 5.000000e-03 1.000000e+05 -105.602933 -107.345285 0.175108 1.037398e+00
11 5.000000e-03 1.000000e+05 -105.602933 -106.976857 0.253112 1.024494e+00
11 5.000000e-03 1.000000e+05 -105.602933 -109.698680 0.016643 1.034717e+00
12 5.000000e-03 1.000000e+05 -106.889582 -106.889582 0.276195 1.038069e+00
13 5.000000e-03 1.000000e+05 -106.107203 -106.107203 1.000000 1.028366e+00
13 5.000000e-03 1.000000e+05 -106.107203 -107.397818 0.275102 1.034608e+00
14 5.000000e-03 1.000000e+05 -102.732119 -102.732119 1.000000 1.030526e+00
14 5.000000e-03 1.000000e+05 -102.732119 -107.193606 0.011545 1.038892e+00
14 5.000000e-03 1.000000e+05 -102.732119 -105.222528 0.082876 1.033679e+00
15 5.000000e-03 1.000000e+05 -101.088688 -101.088688 1.000000 1.035643e+00
15 5.000000e-03 1.000000e+05 -101.088688 -104.449170 0.034719 1.041051e+00
16 5.000000e-03 1.000000e+05 -100.961296 -100.961296 1.000000 1.041091e+00
17 5.000000e-03 1.000000e+05 -98.549129 -98.549129 1.000000 1.036557e+00
18 5.000000e-03 1.000000e+05 -95.646764 -95.646764 1.000000 1.027000e+00
19 5.000000e-03 1.000000e+05 -95.481662 -95.481662 1.000000 1.096844e+00
19 5.000000e-03 1.000000e+05 -95.481662 -100.592748 0.006030 1.026295e+00
20 5.000000e-03 1.000000e+05 -96.613970 -96.613970 0.322289 1.048194e+00
21 5.000000e-03 1.000000e+05 -94.799253 -94.799253 1.000000 1.040990e+00
22 5.000000e-03 1.000000e+05 -94.816972 -94.816972 0.982437 1.044007e+00
23 5.000000e-03 1.000000e+05 -95.807219 -95.807219 0.371485 1.041554e+00
24 5.000000e-03 1.000000e+05 -95.544701 -95.544701 1.000000 1.044242e+00
24 5.000000e-03 1.000000e+05 -95.544701 -97.744046 0.110876 1.041796e+00
24 5.000000e-03 1.000000e+05 -95.544701 -102.528621 0.000927 1.035200e+00
25 5.000000e-03 1.000000e+05 -93.020652 -93.020652 1.000000 1.026307e+00
25 5.000000e-03 1.000000e+05 -93.020652 -95.848673 0.059130 1.037044e+00
26 5.000000e-03 1.000000e+05 -90.493130 -90.493130 1.000000 1.029036e+00
27 5.000000e-03 1.000000e+05 -89.863253 -89.863253 1.000000 1.037508e+00
28 5.000000e-03 1.000000e+05 -91.161665 -91.161665 0.272965 1.040038e+00
29 5.000000e-03 1.000000e+05 -90.978380 -90.978380 1.000000 1.024763e+00
29 5.000000e-03 1.000000e+05 -90.978380 -92.911306 0.144724 1.045447e+00
29 5.000000e-03 1.000000e+05 -90.978380 -92.645218 0.188843 1.034694e+00
30 5.000000e-03 1.000000e+05 -89.795143 -89.795143 1.000000 1.043383e+00
30 5.000000e-03 1.000000e+05 -89.795143 -92.790659 0.050011 1.034938e+00
31 5.000000e-03 1.000000e+05 -87.559800 -87.559800 1.000000 1.044380e+00
32 5.000000e-03 1.000000e+05 -86.206344 -86.206344 1.000000 1.042155e+00
33 5.000000e-03 1.000000e+05 -84.012368 -84.012368 1.000000 1.039693e+00
33 5.000000e-03 1.000000e+05 -84.012368 -85.436340 0.240756 1.034498e+00
33 5.000000e-03 1.000000e+05 -84.012368 -88.850907 0.007919 1.037760e+00
33 5.000000e-03 1.000000e+05 -84.012368 -87.213056 0.040734 1.040383e+00
33 5.000000e-03 1.000000e+05 -84.012368 -87.944654 0.019599 1.037380e+00
34 5.000000e-03 1.000000e+05 -83.279309 -83.279309 1.000000 1.043507e+00
35 5.000000e-03 1.000000e+05 -82.804006 -82.804006 1.000000 1.044961e+00
36 5.000000e-03 1.000000e+05 -83.534503 -83.534503 0.481670 1.044610e+00
37 5.000000e-03 1.000000e+05 -83.625029 -83.625029 0.913451 1.054552e+00
37 5.000000e-03 1.000000e+05 -83.625029 -87.003407 0.034103 1.029172e+00
38 5.000000e-03 1.000000e+05 -82.861846 -82.861846 1.000000 1.041505e+00
39 5.000000e-03 1.000000e+05 -79.130583 -79.130583 1.000000 1.038055e+00
40 5.000000e-03 1.000000e+05 -79.255205 -79.255205 0.882831 1.025728e+00
41 5.000000e-03 1.000000e+05 -79.077574 -79.077574 1.000000 1.036724e+00
41 5.000000e-03 1.000000e+05 -79.077574 -80.004713 0.395684 1.037257e+00
42 5.000000e-03 1.000000e+05 -76.954359 -76.954359 1.000000 1.045569e+00
43 5.000000e-03 1.000000e+05 -74.957814 -74.957814 1.000000 1.035589e+00
44 5.000000e-03 1.000000e+05 -74.790770 -74.790770 1.000000 1.050069e+00
44 5.000000e-03 1.000000e+05 -74.790770 -75.726848 0.392163 1.021209e+00
45 5.000000e-03 1.000000e+05 -74.125347 -74.125347 1.000000 1.021949e+00
