accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -2.268415e-03 -20.371995 -22.684147 0.099048 1.000863e+00
1 9.523810e-02 1.000000e+04 -2.058007e-03 -20.580073 -20.580073 0.812144 1.000499e+00
2 9.090909e-02 1.000000e+04 -1.956587e-03 -19.565869 -19.565869 1.000000 1.000834e+00
3 8.695652e-02 1.000000e+04 -1.956330e-03 -19.563298 -19.563298 1.000000 9.997370e-01
4 8.333333e-02 1.000000e+04 -1.910415e-03 -19.104154 -19.104154 1.000000 1.000793e+00
4 8.000000e-02 1.000000e+04 -2.062033e-03 -19.104154 -20.620335 0.219549 9.995692e-01
5 7.692308e-02 1.000000e+04 -1.705398e-03 -17.053977 -17.053977 1.000000 1.002771e+00
5 7.407407e-02 1.000000e+04 -1.780958e-03 -17.053977 -17.809582 0.469727 1.000115e+00
6 7.142857e-02 1.000000e+04 -1.789011e-03 -17.890114 -17.890114 0.433382 9.992988e-01
7 6.896552e-02 1.000000e+04 -1.802677e-03 -18.026768 -18.026768 0.872271 1.000683e+00
8 6.666667e-02 1.000000e+04 -1.860879e-03 -18.608785 -18.608785 0.558770 1.000845e+00
9 6.451613e-02 1.000000e+04 -1.884788e-03 -18.847878 -18.847878 0.787342 1.000943e+00
10 6.250000e-02 1.000000e+04 -1.776367e-03 -17.763666 -17.763666 1.000000 9.996290e-01
10 6.060606e-02 1.000000e+04 -2.005299e-03 -17.763666 -20.052994 0.101335 9.999718e-01
11 5.882353e-02 1.000000e+04 -1.780683e-03 -17.806832 -17.806832 0.957753 1.001170e+00
11 5.714286e-02 1.000000e+04 -1.910848e-03 -17.806832 -19.108479 0.272083 1.001276e+00
11 5.555556e-02 1.000000e+04 -1.831120e-03 -17.806832 -18.311204 0.603884 1.000733e+00
11 5.405405e-02 1.000000e+04 -1.896324e-03 -17.806832 -18.963240 0.314614 1.001114e+00
11 5.263158e-02 1.000000e+04 -1.817720e-03 -17.806832 -18.177201 0.690479 1.000383e+00
12 5.128205e-02 1.000000e+04 -1.785180e-03 -17.851796 -17.851796 0.956031 1.001132e+00
13 5.000000e-02 1.000000e+04 -1.796110e-03 -17.961096 -17.961096 0.896462 1.000725e+00
14 4.878049e-02 1.000000e+04 -1.831053e-03 -18.310535 -18.310535 0.705084 1.001320e+00
15 4.761905e-02 1.000000e+04 -1.896005e-03 -18.960053 -18.960053 0.522297 1.000857e+00
16 4.651163e-02 1.000000e+04 -1.894381e-03 -18.943810 -18.943810 1.000000 9.999583e-01
17 4.545455e-02 1.000000e+04 -1.865011e-03 -18.650113 -18.650113 1.000000 1.000119e+00
18 4.444444e-02 1.000000e+04 -1.834689e-03 -18.346885 -18.346885 1.000000 9.992508e-01
19 4.347826e-02 1.000000e+04 -1.840852e-03 -18.408524 -18.408524 0.940223 9.999076e-01
20 4.255319e-02 1.000000e+04 -1.761294e-03 -17.612935 -17.612935 1.000000 1.001555e+00
20 4.166667e-02 1.100000e+04 -1.845085e-03 -19.374229 -20.295940 0.397838 9.999967e-01
21 4.081633e-02 1.100000e+04 -1.685280e-03 -18.538076 -18.538076 1.000000 9.992604e-01
22 4.000000e-02 1.100000e+04 -1.698815e-03 -18.686964 -18.686964 0.861666 1.000076e+00
23 3.921569e-02 1.100000e+04 -1.766162e-03 -19.427787 -19.427787 0.476721 9.996548e-01
24 3.846154e-02 1.100000e+04 -1.744466e-03 -19.189123 -19.189123 1.000000 9.997862e-01
25 3.773585e-02 1.100000e+04 -1.698065e-03 -18.678710 -18.678710 1.000000 9.995374e-01
25 3.703704e-02 1.100000e+04 -1.750601e-03 -18.678710 -19.256613 0.561073 9.991029e-01
26 3.636364e-02 1.100000e+04 -1.709043e-03 -18.799475 -18.799475 0.886242 1.002522e+00
27 3.571429e-02 1.100000e+04 -1.737800e-03 -19.115804 -19.115804 0.728820 1.003180e+00
28 3.508772e-02 1.100000e+04 -1.746024e-03 -19.206267 -19.206267 0.913508 1.002573e+00
29 3.448276e-02 1.100000e+04 -1.709345e-03 -18.802790 -18.802790 1.000000 1.002839e+00
29 3.389831e-02 1.100000e+04 -1.782872e-03 -18.802790 -19.611597 0.445389 1.002650e+00
29 3.333333e-02 1.100000e+04 -1.850377e-03 -18.802790 -20.354148 0.211960 1.001391e+00
30 3.278689e-02 1.100000e+04 -1.737873e-03 -19.116608 -19.116608 0.730652 1.002306e+00
31 3.225806e-02 1.100000e+04 -1.742478e-03 -19.167259 -19.167259 0.950610 1.001770e+00
32 3.174603e-02 1.100000e+04 -1.751294e-03 -19.264237 -19.264237 0.907576 1.002191e+00
33 3.125000e-02 1.100000e+04 -1.748777e-03 -19.236549 -19.236549 1.000000 1.001766e+00
34 3.076923e-02 1.100000e+04 -1.728957e-03 -19.018525 -19.018525 1.000000 1.002995e+00
35 3.030303e-02 1.100000e+04 -1.744419e-03 -19.188614 -19.188614 0.843589 1.005595e+00
35 2.985075e-02 1.100000e+04 -1.805839e-03 -19.188614 -19.864228 0.508844 1.003286e+00
36 2.941176e-02 1.100000e+04 -1.738123e-03 -19.119356 -19.119356 1.000000 1.003369e+00
36 2.898551e-02 1.100000e+04 -1.820890e-03 -19.119356 -20.029787 0.402351 1.001780e+00
36 2.857143e-02 1.100000e+04 -1.783716e-03 -19.119356 -19.620881 0.605606 1.002131e+00
36 2.816901e-02 1.100000e+04 -1.800564e-03 -19.119356 -19.806208 0.503158 1.002555e+00
37 2.777778e-02 1.100000e+04 -1.751989e-03 -19.271874 -19.271874 0.858543 1.002669e+00
37 2.739726e-02 1.100000e+04 -1.829247e-03 -19.271874 -20.121721 0.427480 1.002401e+00
37 2.702703e-02 1.100000e+04 -1.846618e-03 -19.271874 -20.312801 0.353127 1.001699e+00
38 2.666667e-02 1.100000e+04 -1.773865e-03 -19.512519 -19.512519 0.786120 1.003933e+00
39 2.631579e-02 1.100000e+04 -1.780403e-03 -19.584433 -19.584433 0.930611 1.002761e+00
39 2.597403e-02 1.100000e+04 -1.862673e-03 -19.584433 -20.489400 0.404555 1.003017e+00
40 2.564103e-02 1.100000e+04 -1.843801e-03 -20.281806 -20.281806 0.497891 1.003040e+00
40 2.531646e-02 1.210000e+04 -1.860572e-03 -22.309987 -22.512915 0.816337 1.002769e+00
41 2.500000e-02 1.210000e+04 -1.828134e-03 -22.120419 -22.120419 1.000000 1.002052e+00
42 2.469136e-02 1.210000e+04 -1.847365e-03 -22.353112 -22.353112 0.792397 1.002143e+00
43 2.439024e-02 1.210000e+04 -1.765164e-03 -21.358479 -21.358479 1.000000 1.003266e+00
44 2.409639e-02 1.210000e+04 -1.829449e-03 -22.136332 -22.136332 0.459391 1.002429e+00
45 2.380952e-02 1.210000e+04 -1.813605e-03 -21.944626 -21.944626 1.000000 1.002116e+00
45 2.352941e-02 1.210000e+04 -1.903347e-03 -21.944626 -23.030504 0.337605 1.003530e+00
46 2.325581e-02 1.210000e+04 -1.789981e-03 -21.658768 -21.658768 1.000000 1.001592e+00
47 2.298851e-02 1.210000e+04 -1.792171e-03 -21.685270 -21.685270 0.973846 1.001860e+00
48 2.272727e-02 1.210000e+04 -1.799251e-03 -21.770941 -21.770941 0.917896 1.001472e+00
49 2.247191e-02 1.210000e+04 -1.840654e-03 -22.271918 -22.271918 0.605938 1.002161e+00
50 2.222222e-02 1.210000e+04 -1.879670e-03 -22.744008 -22.744008 0.623698 1.002387e+00
51 2.197802e-02 1.210000e+04 -1.799849e-03 -21.778171 -21.778171 1.000000 1.001463e+00
51 2.173913e-02 1.210000e+04 -1.847146e-03 -21.778171 -22.350472 0.564226 1.002300e+00
52 2.150538e-02 1.210000e+04 -1.792703e-03 -21.691709 -21.691709 1.000000 1.001487e+00
53 2.127660e-02 1.210000e+04 -1.746564e-03 -21.133423 -21.133423 1.000000 1.000836e+00
54 2.105263e-02 1.210000e+04 -1.785538e-03 -21.605013 -21.605013 0.624009 1.001989e+00
55 2.083333e-02 1.210000e+04 -1.787199e-03 -21.625111 -21.625111 0.980103 1.003928e+00
56 2.061856e-02 1.210000e+04 -1.748122e-03 -21.152282 -21.152282 1.000000 1.001587e+00
57 2.040816e-02 1.210000e+04 -1.810498e-03 -21.907029 -21.907029 0.470129 1.003354e+00
58 2.020202e-02 1.210000e+04 -1.846131e-03 -22.338181 -22.338181 0.649760 1.008449e+00
59 2.000000e-02 1.210000e+04 -1.782057e-03 -21.562888 -21.562888 1.000000 1.002927e+00
60 1.980198e-02 1.210000e+04 -1.742080e-03 -21.079170 -21.079170 1.000000 1.002844e+00
60 1.960784e-02 1.331000e+04 -1.813537e-03 -23.187087 -24.138174 0.386321 1.002996e+00
61 1.941748e-02 1.331000e+04 -1.685570e-03 -22.434937 -22.434937 1.000000 1.002702e+00
61 1.923077e-02 1.331000e+04 -1.796112e-03 -22.434937 -23.906246 0.229625 1.002775e+00
61 1.904762e-02 1.331000e+04 -1.714435e-03 -22.434937 -22.819132 0.680999 1.002938e+00
62 1.886792e-02 1.331000e+04 -1.653864e-03 -22.012928 -22.012928 1.000000 1.002587e+00
63 1.869159e-02 1.331000e+04 -1.622027e-03 -21.589176 -21.589176 1.000000 1.002856e+00
64 1.851852e-02 1.331000e+04 -1.629388e-03 -21.687150 -21.687150 0.906672 1.002761e+00
65 1.834862e-02 1.331000e+04 -1.662188e-03 -22.123729 -22.123729 0.646244 1.002135e+00
66 1.818182e-02 1.331000e+04 -1.775172e-03 -23.627535 -23.627535 0.222282 1.002216e+00
67 1.801802e-02 1.331000e+04 -1.751400e-03 -23.311130 -23.311130 1.000000 1.002627e+00
68 1.785714e-02 1.331000e+04 -1.702070e-03 -22.654554 -22.654554 1.000000 1.003005e+00
69 1.769912e-02 1.331000e+04 -1.687814e-03 -22.464804 -22.464804 1.000000 1.026984e+00
70 1.754386e-02 1.331000e+04 -1.747429e-03 -23.258281 -23.258281 0.452269 1.000848e+00
71 1.739130e-02 1.331000e+04 -1.776417e-03 -23.644104 -23.644104 0.679891 1.001117e+00
72 1.724138e-02 1.331000e+04 -1.830621e-03 -24.365570 -24.365570 0.486039 1.001139e+00
72 1.709402e-02 1.331000e+04 -1.881120e-03 -24.365570 -25.037706 0.510616 1.001881e+00
73 1.694915e-02 1.331000e+04 -1.830519e-03 -24.364206 -24.364206 1.000000 1.002416e+00
