accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -4.911088e-03 -48.542684 -49.110879 0.566547 1.009095e+00
1 9.523810e-02 1.000000e+04 -4.911744e-03 -49.117435 -49.117435 0.562845 1.008781e+00
2 9.090909e-02 1.000000e+04 -4.910422e-03 -49.104220 -49.104220 1.000000 1.008172e+00
3 8.695652e-02 1.000000e+04 -4.896601e-03 -48.966015 -48.966015 1.000000 1.007891e+00
4 8.333333e-02 1.000000e+04 -4.925441e-03 -49.254405 -49.254405 0.749469 1.008986e+00
5 8.000000e-02 1.000000e+04 -4.921366e-03 -49.213657 -49.213657 1.000000 1.007922e+00
6 7.692308e-02 1.000000e+04 -4.919706e-03 -49.197058 -49.197058 1.000000 1.008253e+00
7 7.407407e-02 1.000000e+04 -4.944881e-03 -49.448810 -49.448810 0.777437 1.007503e+00
8 7.142857e-02 1.000000e+04 -4.897375e-03 -48.973750 -48.973750 1.000000 1.009102e+00
9 6.896552e-02 1.000000e+04 -4.893147e-03 -48.931474 -48.931474 1.000000 1.007742e+00
10 6.666667e-02 1.000000e+04 -4.879453e-03 -48.794532 -48.794532 1.000000 1.007742e+00
11 6.451613e-02 1.000000e+04 -4.911578e-03 -49.115778 -49.115778 0.725245 1.008870e+00
11 6.250000e-02 1.000000e+04 -4.916373e-03 -49.115778 -49.163735 0.953175 1.008143e+00
12 6.060606e-02 1.000000e+04 -4.896280e-03 -48.962799 -48.962799 1.000000 1.008022e+00
13 5.882353e-02 1.000000e+04 -4.889614e-03 -48.896142 -48.896142 1.000000 1.007727e+00
14 5.714286e-02 1.000000e+04 -4.887879e-03 -48.878794 -48.878794 1.000000 1.008560e+00
14 5.555556e-02 1.000000e+04 -4.928070e-03 -48.878794 -49.280698 0.669045 1.007626e+00
15 5.405405e-02 1.000000e+04 -4.842313e-03 -48.423134 -48.423134 1.000000 1.007757e+00
16 5.263158e-02 1.000000e+04 -4.850134e-03 -48.501344 -48.501344 0.924770 1.007790e+00
17 5.128205e-02 1.000000e+04 -4.909980e-03 -49.099797 -49.099797 0.549661 1.007673e+00
18 5.000000e-02 1.000000e+04 -4.910105e-03 -49.101055 -49.101055 0.998743 1.008084e+00
19 4.878049e-02 1.000000e+04 -4.960948e-03 -49.609482 -49.609482 0.601441 1.007786e+00
19 4.761905e-02 1.000000e+04 -5.054798e-03 -49.609482 -50.547981 0.391215 1.007640e+00
20 4.651163e-02 1.000000e+04 -4.902831e-03 -49.028308 -49.028308 1.000000 1.007946e+00
21 4.545455e-02 1.100000e+04 -4.912830e-03 -54.041125 -54.041125 0.895846 1.007825e+00
22 4.444444e-02 1.100000e+04 -4.909428e-03 -54.003710 -54.003710 1.000000 1.008023e+00
23 4.347826e-02 1.100000e+04 -4.893793e-03 -53.831718 -53.831718 1.000000 1.008213e+00
24 4.255319e-02 1.100000e+04 -4.898328e-03 -53.881611 -53.881611 0.951331 1.007870e+00
25 4.166667e-02 1.100000e+04 -4.899518e-03 -53.894693 -53.894693 0.987003 1.007968e+00
26 4.081633e-02 1.100000e+04 -4.922121e-03 -54.143330 -54.143330 0.779863 1.007971e+00
27 4.000000e-02 1.100000e+04 -4.992294e-03 -54.915231 -54.915231 0.462134 1.007859e+00
28 3.921569e-02 1.100000e+04 -5.010699e-03 -55.117689 -55.117689 0.816720 1.007653e+00
29 3.846154e-02 1.100000e+04 -4.980328e-03 -54.783604 -54.783604 1.000000 1.007890e+00
30 3.773585e-02 1.100000e+04 -5.001148e-03 -55.012623 -55.012623 0.795313 1.008114e+00
31 3.703704e-02 1.100000e+04 -5.042546e-03 -55.468007 -55.468007 0.634204 1.007962e+00
32 3.636364e-02 1.100000e+04 -4.991370e-03 -54.905075 -54.905075 1.000000 1.008947e+00
33 3.571429e-02 1.100000e+04 -4.948485e-03 -54.433340 -54.433340 1.000000 1.008031e+00
33 3.508772e-02 1.100000e+04 -5.027209e-03 -54.433340 -55.299303 0.420646 1.008004e+00
34 3.448276e-02 1.100000e+04 -4.903471e-03 -53.938177 -53.938177 1.000000 1.007950e+00
35 3.389831e-02 1.100000e+04 -4.897401e-03 -53.871406 -53.871406 1.000000 1.007719e+00
36 3.333333e-02 1.100000e+04 -4.949007e-03 -54.439081 -54.439081 0.566842 1.007647e+00
37 3.278689e-02 1.100000e+04 -4.979489e-03 -54.774377 -54.774377 0.715127 1.007729e+00
37 3.225806e-02 1.100000e+04 -5.035917e-03 -54.774377 -55.395084 0.537564 1.007677e+00
38 3.174603e-02 1.100000e+04 -5.015483e-03 -55.170318 -55.170318 0.673046 1.007908e+00
39 3.125000e-02 1.100000e+04 -4.990149e-03 -54.891643 -54.891643 1.000000 1.007927e+00
40 3.076923e-02 1.100000e+04 -4.969833e-03 -54.668166 -54.668166 1.000000 1.007686e+00
41 3.030303e-02 1.210000e+04 -4.949631e-03 -59.890539 -59.890539 1.000000 1.008572e+00
42 2.985075e-02 1.210000e+04 -4.996723e-03 -60.460349 -60.460349 0.565633 1.007822e+00
43 2.941176e-02 1.210000e+04 -4.957450e-03 -59.985145 -59.985145 1.000000 1.007754e+00
44 2.898551e-02 1.210000e+04 -4.942216e-03 -59.800814 -59.800814 1.000000 1.007804e+00
45 2.857143e-02 1.210000e+04 -5.000264e-03 -60.503190 -60.503190 0.495407 1.007565e+00
46 2.816901e-02 1.210000e+04 -4.956987e-03 -59.979547 -59.979547 1.000000 1.008010e+00
47 2.777778e-02 1.210000e+04 -4.977735e-03 -60.230590 -60.230590 0.777989 1.007625e+00
48 2.739726e-02 1.210000e+04 -4.996517e-03 -60.457861 -60.457861 0.796705 1.007994e+00
