accepted delta gamma error Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -1.189928e-03 -118.992845 -118.992845 1.000000 5.784754e-01
2 5.000000e-03 1.000000e+05 -1.098453e-03 -109.845255 -109.845255 1.000000 5.751875e-01
3 5.000000e-03 1.000000e+05 -1.098958e-03 -109.895833 -109.895833 0.950680 5.756771e-01
4 5.000000e-03 1.000000e+05 -1.043263e-03 -104.326258 -104.326258 1.000000 5.761978e-01
5 5.000000e-03 1.000000e+05 -1.046091e-03 -104.609056 -104.609056 0.753672 5.763348e-01
5 5.000000e-03 1.000000e+05 -1.075870e-03 -104.609056 -107.587047 0.050895 5.762524e-01
5 5.000000e-03 1.000000e+05 -1.127844e-03 -104.609056 -112.784358 0.000282 5.766548e-01
6 5.000000e-03 1.000000e+05 -1.046287e-03 -104.628713 -104.628713 0.980535 5.763007e-01
7 5.000000e-03 1.000000e+05 -1.012413e-03 -101.241261 -101.241261 1.000000 5.764941e-01
7 5.000000e-03 1.000000e+05 -1.035763e-03 -101.241261 -103.576300 0.096807 5.760226e-01
7 5.000000e-03 1.000000e+05 -1.024627e-03 -101.241261 -102.462740 0.294794 5.765619e-01
8 5.000000e-03 1.000000e+05 -1.004773e-03 -100.477297 -100.477297 1.000000 5.765567e-01
9 5.000000e-03 1.000000e+05 -1.004828e-03 -100.482795 -100.482795 0.994517 5.764688e-01
9 5.000000e-03 1.000000e+05 -1.023009e-03 -100.482795 -102.300926 0.162329 5.756483e-01
10 5.000000e-03 1.000000e+05 -9.766380e-04 -97.663801 -97.663801 1.000000 5.766303e-01
11 5.000000e-03 1.000000e+05 -9.793024e-04 -97.930239 -97.930239 0.766103 5.774567e-01
12 5.000000e-03 1.000000e+05 -9.907695e-04 -99.076950 -99.076950 0.317680 5.765977e-01
12 5.000000e-03 1.000000e+05 -1.001032e-03 -99.076950 -100.103213 0.358344 5.765512e-01
12 5.000000e-03 1.000000e+05 -1.008669e-03 -99.076950 -100.866932 0.166963 5.757551e-01
12 5.000000e-03 1.000000e+05 -1.011845e-03 -99.076950 -101.184507 0.121535 5.766320e-01
13 5.000000e-03 1.000000e+05 -9.411708e-04 -94.117084 -94.117084 1.000000 5.760445e-01
13 5.000000e-03 1.000000e+05 -9.483890e-04 -94.117084 -94.838898 0.485870 5.765422e-01
13 5.000000e-03 1.000000e+05 -1.006085e-03 -94.117084 -100.608492 0.001516 5.765875e-01
14 5.000000e-03 1.000000e+05 -9.349394e-04 -93.493944 -93.493944 1.000000 5.764157e-01
15 5.000000e-03 1.000000e+05 -9.350507e-04 -93.505070 -93.505070 0.988936 5.756210e-01
16 5.000000e-03 1.000000e+05 -9.337172e-04 -93.371716 -93.371716 1.000000 5.762544e-01
17 5.000000e-03 1.000000e+05 -9.272774e-04 -92.727743 -92.727743 1.000000 5.757132e-01
18 5.000000e-03 1.000000e+05 -8.905778e-04 -89.057778 -89.057778 1.000000 5.761958e-01
