accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-03 3.000000e+05 -1.668472e-04 -48.787064 -50.054172 0.281645 2.527439e+01
1 1.000000e-03 3.000000e+05 -1.619043e-04 -48.571295 -48.571295 1.000000 2.528598e+01
1 1.000000e-03 3.000000e+05 -1.683436e-04 -48.571295 -50.503067 0.144891 2.528610e+01
1 1.000000e-03 3.000000e+05 -1.633393e-04 -48.571295 -49.001777 0.650196 2.527213e+01
2 1.000000e-03 3.000000e+05 -1.600250e-04 -48.007508 -48.007508 1.000000 2.528346e+01
3 1.000000e-03 3.000000e+05 -1.684101e-04 -50.523022 -50.523022 0.080821 2.528241e+01
4 1.000000e-03 3.000000e+05 -1.648293e-04 -49.448781 -49.448781 1.000000 2.528777e+01
4 1.000000e-03 3.000000e+05 -1.699774e-04 -49.448781 -50.993205 0.213435 2.528944e+01
5 1.000000e-03 3.000000e+05 -1.650221e-04 -49.506645 -49.506645 0.943778 2.527429e+01
5 1.000000e-03 3.000000e+05 -1.710192e-04 -49.506645 -51.305769 0.165444 2.527385e+01
5 1.000000e-03 3.000000e+05 -1.774164e-04 -49.506645 -53.224916 0.024276 2.528423e+01
6 1.000000e-03 3.000000e+05 -1.649661e-04 -49.489831 -49.489831 1.000000 2.527253e+01
7 1.000000e-03 3.000000e+05 -1.705245e-04 -51.157356 -51.157356 0.188714 2.527322e+01
7 1.000000e-03 3.000000e+05 -1.786983e-04 -51.157356 -53.609494 0.086109 2.527501e+01
8 1.000000e-03 3.000000e+05 -1.659850e-04 -49.795486 -49.795486 1.000000 2.528887e+01
8 1.000000e-03 3.000000e+05 -1.685757e-04 -49.795486 -50.572721 0.459675 2.528423e+01
8 1.000000e-03 3.000000e+05 -1.693570e-04 -49.795486 -50.807112 0.363627 2.527472e+01
9 1.000000e-03 3.000000e+05 -1.600991e-04 -48.029726 -48.029726 1.000000 2.528433e+01
9 1.000000e-03 3.000000e+05 -1.724590e-04 -48.029726 -51.737702 0.024527 2.528786e+01
9 1.000000e-03 3.000000e+05 -1.690900e-04 -48.029726 -50.727007 0.067388 2.527485e+01
10 1.000000e-03 3.000000e+05 -1.608115e-04 -48.243450 -48.243450 0.807571 2.528709e+01
11 1.000000e-03 3.000000e+05 -1.646169e-04 -49.385062 -49.385062 0.319304 2.528302e+01
11 1.000000e-03 3.000000e+05 -1.757515e-04 -49.385062 -52.725436 0.035424 2.529406e+01
12 1.000000e-03 3.000000e+05 -1.645344e-04 -49.360326 -49.360326 1.000000 2.527329e+01
13 1.000000e-03 3.000000e+05 -1.651035e-04 -49.531063 -49.531063 0.843043 2.527785e+01
14 1.000000e-03 3.000000e+05 -1.634813e-04 -49.044403 -49.044403 1.000000 2.526917e+01
15 1.000000e-03 3.000000e+05 -1.633399e-04 -49.001960 -49.001960 1.000000 2.526972e+01
15 1.000000e-03 3.000000e+05 -1.823070e-04 -49.001960 -54.692104 0.003379 2.527298e+01
15 1.000000e-03 3.000000e+05 -2.177463e-04 -49.001960 -65.323876 0.000000 2.528521e+01
16 1.000000e-03 3.000000e+05 -1.680426e-04 -50.412789 -50.412789 0.243941 2.527331e+01
16 1.000000e-03 3.000000e+05 -1.717121e-04 -50.412789 -51.513641 0.332588 2.527029e+01
17 1.000000e-03 3.000000e+05 -1.699296e-04 -50.978882 -50.978882 0.567739 2.528021e+01
17 1.000000e-03 3.000000e+05 -1.747974e-04 -50.978882 -52.439210 0.232160 2.528205e+01
17 1.000000e-03 3.000000e+05 -1.883106e-04 -50.978882 -56.493174 0.004029 2.527167e+01
