accepted delta gamma Lprev Lstar alpha time
0 5.000000e-03 1.000000e+05 -149.565122 -151.175919 0.199728 5.749126e-01
1 5.000000e-03 1.000000e+05 -146.388157 -146.388157 1.000000 5.722157e-01
1 5.000000e-03 1.000000e+05 -146.388157 -153.089113 0.001230 5.730937e-01
2 5.000000e-03 1.000000e+05 -143.003808 -143.003808 1.000000 5.726486e-01
2 5.000000e-03 1.000000e+05 -143.003808 -145.928256 0.053694 5.722302e-01
3 5.000000e-03 1.000000e+05 -143.648294 -143.648294 0.524933 5.725786e-01
3 5.000000e-03 1.000000e+05 -143.648294 -146.268579 0.072782 5.725471e-01
4 5.000000e-03 1.000000e+05 -134.179618 -134.179618 1.000000 5.716508e-01
4 5.000000e-03 1.000000e+05 -134.179618 -140.281253 0.002239 5.726772e-01
5 5.000000e-03 1.000000e+05 -132.452066 -132.452066 1.000000 5.723267e-01
6 5.000000e-03 1.000000e+05 -129.817175 -129.817175 1.000000 5.721379e-01
6 5.000000e-03 1.000000e+05 -129.817175 -134.046760 0.014558 5.720425e-01
7 5.000000e-03 1.000000e+05 -129.223619 -129.223619 1.000000 5.723237e-01
8 5.000000e-03 1.000000e+05 -126.473532 -126.473532 1.000000 5.720336e-01
8 5.000000e-03 1.000000e+05 -126.473532 -129.244108 0.062626 5.724319e-01
9 5.000000e-03 1.000000e+05 -126.039461 -126.039461 1.000000 5.716181e-01
10 5.000000e-03 1.000000e+05 -125.329446 -125.329446 1.000000 5.722185e-01
11 5.000000e-03 1.000000e+05 -121.136440 -121.136440 1.000000 5.723872e-01
12 5.000000e-03 1.000000e+05 -119.202938 -119.202938 1.000000 5.721509e-01
12 5.000000e-03 1.000000e+05 -119.202938 -122.277925 0.046190 5.714306e-01
13 5.000000e-03 1.000000e+05 -118.567485 -118.567485 1.000000 5.721300e-01
13 5.000000e-03 1.000000e+05 -118.567485 -121.921197 0.034954 5.730641e-01
14 5.000000e-03 1.000000e+05 -117.847405 -117.847405 1.000000 5.721867e-01
14 5.000000e-03 1.000000e+05 -117.847405 -124.699914 0.001057 5.715690e-01
15 5.000000e-03 1.000000e+05 -117.912184 -117.912184 0.937275 5.721178e-01
15 5.000000e-03 1.000000e+05 -117.912184 -125.458142 0.000528 5.721590e-01
16 5.000000e-03 1.000000e+05 -104.765220 -104.765220 1.000000 5.721982e-01
16 5.000000e-03 1.000000e+05 -104.765220 -111.995077 0.000725 5.718271e-01
16 5.000000e-03 1.000000e+05 -104.765220 -118.982476 0.000001 5.727450e-01
16 5.000000e-03 1.000000e+05 -104.765220 -108.797490 0.017734 5.724030e-01
16 5.000000e-03 1.000000e+05 -104.765220 -110.508850 0.003203 5.721625e-01
16 5.000000e-03 1.000000e+05 -104.765220 -125.421084 0.000000 5.716490e-01
16 5.000000e-03 1.000000e+05 -104.765220 -111.942236 0.000764 5.723506e-01
16 5.000000e-03 1.000000e+05 -104.765220 -108.932067 0.015501 5.724077e-01
16 5.000000e-03 1.000000e+05 -104.765220 -107.937579 0.041905 5.722474e-01
16 5.000000e-03 1.000000e+05 -104.765220 -116.718831 0.000006 5.715683e-01
16 5.000000e-03 1.000000e+05 -104.765220 -114.924738 0.000039 5.723733e-01
16 5.000000e-03 1.000000e+05 -104.765220 -109.212285 0.011713 5.726735e-01
16 5.000000e-03 1.000000e+05 -104.765220 -109.630544 0.007709 5.725044e-01
16 5.000000e-03 1.000000e+05 -104.765220 -112.665552 0.000371 5.715263e-01
16 5.000000e-03 1.000000e+05 -104.765220 -117.575216 0.000003 5.722714e-01
16 5.000000e-03 1.000000e+05 -104.765220 -111.684551 0.000988 5.720415e-01
16 5.000000e-03 1.000000e+05 -104.765220 -119.694132 0.000000 5.724322e-01
16 5.000000e-03 1.000000e+05 -104.765220 -109.663870 0.007457 5.716108e-01
16 5.000000e-03 1.000000e+05 -104.765220 -110.063477 0.005000 5.722683e-01
16 5.000000e-03 1.000000e+05 -104.765220 -118.519354 0.000001 5.724450e-01
16 5.000000e-03 1.000000e+05 -104.765220 -110.572868 0.003004 5.724425e-01
16 5.000000e-03 1.000000e+05 -104.765220 -111.667533 0.001005 5.713811e-01
16 5.000000e-03 1.000000e+05 -104.765220 -110.520858 0.003165 5.724843e-01
16 5.000000e-03 1.000000e+05 -104.765220 -114.400392 0.000065 5.723800e-01
16 5.000000e-03 1.000000e+05 -104.765220 -108.848739 0.016848 5.724614e-01
16 5.000000e-03 1.000000e+05 -104.765220 -116.288600 0.000010 5.715489e-01
17 5.000000e-03 1.000000e+05 -103.890968 -103.890968 1.000000 5.721713e-01
17 5.000000e-03 1.000000e+05 -103.890968 -108.605433 0.008965 5.720822e-01
17 5.000000e-03 1.000000e+05 -103.890968 -107.774839 0.020571 5.721492e-01
18 5.000000e-03 1.000000e+05 -102.353134 -102.353134 1.000000 5.717074e-01
19 5.000000e-03 1.000000e+05 -101.242163 -101.242163 1.000000 5.721775e-01
20 5.000000e-03 1.000000e+05 -101.594375 -101.594375 0.703131 5.725001e-01
21 5.000000e-03 1.000000e+05 -96.054453 -96.054453 1.000000 5.724410e-01
22 5.000000e-03 1.000000e+05 -96.055431 -96.055431 0.999023 5.717909e-01
22 5.000000e-03 1.000000e+05 -96.055431 -98.827484 0.062533 5.722391e-01
23 5.000000e-03 1.000000e+05 -96.907697 -96.907697 0.426448 5.723322e-01
24 5.000000e-03 1.000000e+05 -95.735346 -95.735346 1.000000 5.722920e-01
25 5.000000e-03 1.000000e+05 -94.681546 -94.681546 1.000000 5.715427e-01
25 5.000000e-03 1.000000e+05 -94.681546 -98.348538 0.025553 5.721667e-01
26 5.000000e-03 1.000000e+05 -93.606121 -93.606121 1.000000 5.733564e-01
27 5.000000e-03 1.000000e+05 -93.478430 -93.478430 1.000000 5.724498e-01
28 5.000000e-03 1.000000e+05 -92.537635 -92.537635 1.000000 5.716861e-01
29 5.000000e-03 1.000000e+05 -92.547395 -92.547395 0.990288 5.723073e-01
29 5.000000e-03 1.000000e+05 -92.547395 -94.091288 0.213548 5.724849e-01
30 5.000000e-03 1.000000e+05 -91.484227 -91.484227 1.000000 5.722488e-01
30 5.000000e-03 1.000000e+05 -91.484227 -92.800155 0.268225 5.715435e-01
31 5.000000e-03 1.000000e+05 -89.107488 -89.107488 1.000000 5.721660e-01
32 5.000000e-03 1.000000e+05 -87.850742 -87.850742 1.000000 5.724493e-01
32 5.000000e-03 1.000000e+05 -87.850742 -90.879951 0.048354 5.723986e-01
33 5.000000e-03 1.000000e+05 -89.184040 -89.184040 0.263607 5.715350e-01
34 5.000000e-03 1.000000e+05 -89.933830 -89.933830 0.472465 5.721634e-01
35 5.000000e-03 1.000000e+05 -90.283793 -90.283793 0.704714 5.724198e-01
36 5.000000e-03 1.000000e+05 -89.270456 -89.270456 1.000000 5.722452e-01
37 5.000000e-03 1.000000e+05 -88.745566 -88.745566 1.000000 5.715414e-01
37 5.000000e-03 1.000000e+05 -88.745566 -90.051042 0.271044 5.721728e-01
38 5.000000e-03 1.000000e+05 -90.359941 -90.359941 0.199015 5.723293e-01
