accepted	Lprev	Lstar	alpha	time
7		-6284.818652	-9788.295449	0.000000	7.699824e-01
7		-6284.818652	-9787.467228	0.000000	7.382845e-01
7		-6284.818652	-9762.344042	0.000000	7.558763e-01
7		-6284.818652	-9752.986107	0.000000	7.463398e-01
7		-6284.818652	-9727.652186	0.000000	7.525140e-01
7		-6284.818652	-9743.695798	0.000000	7.441077e-01
7		-6284.818652	-9740.537316	0.000000	7.433531e-01
7		-6284.818652	-9668.973040	0.000000	7.350781e-01
7		-6284.818652	-9708.645374	0.000000	7.490910e-01
7		-6284.818652	-9716.440518	0.000000	7.470265e-01
7		-6284.818652	-9698.922328	0.000000	7.630964e-01
7		-6284.818652	-9743.244529	0.000000	7.458327e-01
7		-6284.818652	-9721.725917	0.000000	7.513190e-01
7		-6284.818652	-9760.479948	0.000000	7.471680e-01
7		-6284.818652	-9684.307120	0.000000	7.512809e-01
7		-6284.818652	-9759.834661	0.000000	7.689414e-01
7		-6284.818652	-9754.797575	0.000000	7.477520e-01
7		-6284.818652	-9700.755923	0.000000	7.607555e-01
7		-6284.818652	-9761.966149	0.000000	7.699373e-01
7		-6284.818652	-9759.345935	0.000000	7.550837e-01
7		-6284.818652	-9765.678630	0.000000	7.563126e-01
7		-6284.818652	-9776.618537	0.000000	7.408731e-01
7		-6284.818652	-9716.440060	0.000000	8.344597e-01
7		-6284.818652	-9716.242652	0.000000	7.512556e-01
7		-6284.818652	-9716.627421	0.000000	7.505929e-01
7		-6284.818652	-9743.488259	0.000000	7.444245e-01
7		-6284.818652	-9765.995211	0.000000	7.785949e-01
7		-6284.818652	-9728.746069	0.000000	7.409773e-01
7		-6284.818652	-9674.897920	0.000000	7.459588e-01
7		-6284.818652	-9759.798085	0.000000	7.409638e-01
7		-6284.818652	-9754.095832	0.000000	7.548630e-01
7		-6284.818652	-9735.264401	0.000000	7.456201e-01
7		-6284.818652	-9721.414289	0.000000	7.434786e-01
7		-6284.818652	-9743.455850	0.000000	7.297705e-01
7		-6284.818652	-9793.255934	0.000000	7.561959e-01
7		-6284.818652	-9705.731940	0.000000	7.421139e-01
7		-6284.818652	-9706.569544	0.000000	7.558792e-01
7		-6284.818652	-9750.091333	0.000000	7.416304e-01
7		-6284.818652	-9790.592755	0.000000	7.559099e-01
7		-6284.818652	-9682.601945	0.000000	7.424135e-01
7		-6284.818652	-9746.295975	0.000000	7.689737e-01
7		-6284.818652	-9770.537774	0.000000	7.301738e-01
7		-6284.818652	-9687.852242	0.000000	7.553767e-01
7		-6284.818652	-9728.588376	0.000000	7.516128e-01
7		-6284.818652	-9729.449165	0.000000	7.561289e-01
7		-6284.818652	-9709.531779	0.000000	7.467073e-01
7		-6284.818652	-9691.533361	0.000000	7.508436e-01
7		-6284.818652	-9654.463549	0.000000	7.462668e-01
7		-6284.818652	-9776.287171	0.000000	7.434388e-01
7		-6284.818652	-9748.709240	0.000000	7.539936e-01
7		-6284.818652	-9708.290910	0.000000	7.530586e-01
7		-6284.818652	-9702.115643	0.000000	7.306569e-01
7		-6284.818652	-9730.587861	0.000000	7.447094e-01
7		-6284.818652	-9740.420659	0.000000	7.420832e-01
7		-6284.818652	-9721.745902	0.000000	7.563947e-01
7		-6284.818652	-9705.951917	0.000000	7.423628e-01
7		-6284.818652	-9717.960359	0.000000	7.566055e-01
7		-6284.818652	-9796.771752	0.000000	7.308022e-01
7		-6284.818652	-9792.646693	0.000000	7.499658e-01
7		-6284.818652	-9789.628871	0.000000	7.310957e-01
7		-6284.818652	-9761.393637	0.000000	7.472404e-01
7		-6284.818652	-9721.512016	0.000000	7.514396e-01
7		-6284.818652	-9716.630878	0.000000	7.565516e-01
7		-6284.818652	-9748.929038	0.000000	7.429385e-01
7		-6284.818652	-9750.436777	0.000000	7.609910e-01
7		-6284.818652	-9769.455252	0.000000	7.444071e-01
7		-6284.818652	-9700.875467	0.000000	7.533652e-01
7		-6284.818652	-9726.174634	0.000000	7.422883e-01
7		-6284.818652	-9755.037889	0.000000	7.550563e-01
7		-6284.818652	-9683.992606	0.000000	7.425768e-01
7		-6284.818652	-9699.848876	0.000000	7.665629e-01
7		-6284.818652	-9746.792942	0.000000	7.415084e-01
7		-6284.818652	-9763.594945	0.000000	7.568475e-01
7		-6284.818652	-9738.492342	0.000000	7.566715e-01
7		-6284.818652	-9740.778997	0.000000	7.524582e-01
7		-6284.818652	-9718.315855	0.000000	7.452325e-01
7		-6284.818652	-9813.037276	0.000000	7.626824e-01
7		-6284.818652	-9732.912996	0.000000	7.390512e-01
7		-6284.818652	-9768.373417	0.000000	7.430183e-01
7		-6284.818652	-9735.921782	0.000000	7.455187e-01
7		-6284.818652	-9685.743601	0.000000	7.422709e-01
7		-6284.818652	-9714.505808	0.000000	7.419660e-01
7		-6284.818652	-9766.155093	0.000000	7.578104e-01
7		-6284.818652	-9789.927069	0.000000	7.409146e-01
7		-6284.818652	-9740.141243	0.000000	7.560940e-01
7		-6284.818652	-9780.970698	0.000000	7.311905e-01
7		-6284.818652	-9687.192750	0.000000	7.625226e-01
7		-6284.818652	-9735.071171	0.000000	7.412094e-01
7		-6284.818652	-9687.028255	0.000000	7.574228e-01
7		-6284.818652	-9793.830602	0.000000	7.558547e-01
7		-6284.818652	-9715.353426	0.000000	7.534777e-01
7		-6284.818652	-9714.465412	0.000000	7.465195e-01
7		-6284.818652	-9698.368216	0.000000	7.604864e-01
7		-6284.818652	-9696.430734	0.000000	7.477640e-01
7		-6284.818652	-9773.601719	0.000000	7.617061e-01
7		-6284.818652	-9754.512548	0.000000	7.556804e-01
7		-6284.818652	-9783.008742	0.000000	7.414792e-01
7		-6284.818652	-9743.493905	0.000000	7.553484e-01
7		-6284.818652	-9765.188263	0.000000	7.683077e-01
7		-6284.818652	-9782.827395	0.000000	7.421192e-01
7		-6284.818652	-9692.938807	0.000000	7.507219e-01
7		-6284.818652	-9740.627096	0.000000	8.087105e-01
7		-6284.818652	-9758.101559	0.000000	7.508972e-01
7		-6284.818652	-9728.197333	0.000000	7.652217e-01
7		-6284.818652	-9687.514728	0.000000	7.421511e-01
7		-6284.818652	-9748.985873	0.000000	7.628776e-01
7		-6284.818652	-9774.243584	0.000000	7.423499e-01
7		-6284.818652	-9721.467662	0.000000	7.560582e-01
7		-6284.818652	-9735.816616	0.000000	7.412608e-01
7		-6284.818652	-9770.661936	0.000000	7.571430e-01
7		-6284.818652	-9695.102309	0.000000	7.418870e-01
7		-6284.818652	-9781.692955	0.000000	7.572082e-01
7		-6284.818652	-9706.714453	0.000000	7.565293e-01
7		-6284.818652	-9765.576339	0.000000	7.510630e-01
7		-6284.818652	-9768.447758	0.000000	7.685425e-01
7		-6284.818652	-9747.375419	0.000000	7.413973e-01
7		-6284.818652	-9707.664434	0.000000	7.563074e-01
7		-6284.818652	-9740.217750	0.000000	7.410759e-01
7		-6284.818652	-9768.729791	0.000000	7.357877e-01
7		-6284.818652	-9767.630434	0.000000	7.308494e-01
7		-6284.818652	-9714.879194	0.000000	7.314878e-01
7		-6284.818652	-9768.088125	0.000000	7.636147e-01
7		-6284.818652	-9733.081248	0.000000	7.565959e-01
7		-6284.818652	-9708.854173	0.000000	7.518777e-01
7		-6284.818652	-9759.155921	0.000000	7.579239e-01
7		-6284.818652	-9706.176183	0.000000	7.401896e-01
7		-6284.818652	-9780.563763	0.000000	7.569352e-01
7		-6284.818652	-9706.033701	0.000000	7.513581e-01
7		-6284.818652	-9708.762096	0.000000	7.489138e-01
7		-6284.818652	-9753.896909	0.000000	7.496311e-01
7		-6284.818652	-9779.778382	0.000000	7.670781e-01
7		-6284.818652	-9734.511899	0.000000	7.414742e-01
7		-6284.818652	-9729.405012	0.000000	7.681574e-01
7		-6284.818652	-9730.954639	0.000000	7.560547e-01
7		-6284.818652	-9760.115468	0.000000	7.537640e-01
7		-6284.818652	-9779.720294	0.000000	7.444102e-01
7		-6284.818652	-9726.303962	0.000000	7.440747e-01
7		-6284.818652	-9773.690495	0.000000	7.490881e-01
7		-6284.818652	-9744.209534	0.000000	7.643443e-01
7		-6284.818652	-9752.147042	0.000000	7.447376e-01
7		-6284.818652	-9717.634101	0.000000	7.515063e-01
7		-6284.818652	-9773.625118	0.000000	7.357992e-01
7		-6284.818652	-9732.962174	0.000000	7.535975e-01
7		-6284.818652	-9711.448371	0.000000	7.557936e-01
7		-6284.818652	-9752.425950	0.000000	7.535073e-01
7		-6284.818652	-9721.154958	0.000000	7.339000e-01
7		-6284.818652	-9718.277303	0.000000	7.520755e-01
7		-6284.818652	-9721.525729	0.000000	7.461761e-01
7		-6284.818652	-9682.129235	0.000000	7.546522e-01
7		-6284.818652	-9732.621336	0.000000	7.542435e-01
7		-6284.818652	-9786.508678	0.000000	7.491130e-01
7		-6284.818652	-9705.037801	0.000000	7.393548e-01
7		-6284.818652	-9733.214180	0.000000	7.648719e-01
7		-6284.818652	-9682.272014	0.000000	7.596593e-01
7		-6284.818652	-9693.578931	0.000000	7.486997e-01
7		-6284.818652	-9749.351301	0.000000	7.557164e-01
7		-6284.818652	-9826.560764	0.000000	7.486588e-01
7		-6284.818652	-9782.671739	0.000000	7.507028e-01
7		-6284.818652	-9723.066027	0.000000	7.567712e-01
7		-6284.818652	-9672.198529	0.000000	7.513079e-01
7		-6284.818652	-9738.928191	0.000000	7.539183e-01
7		-6284.818652	-9766.002697	0.000000	7.437974e-01
7		-6284.818652	-9777.076187	0.000000	7.453355e-01
7		-6284.818652	-9724.602332	0.000000	7.501397e-01
7		-6284.818652	-9731.947192	0.000000	7.491131e-01
7		-6284.818652	-9774.350747	0.000000	7.535674e-01
7		-6284.818652	-9714.197821	0.000000	7.629332e-01
7		-6284.818652	-9760.976886	0.000000	7.315651e-01
7		-6284.818652	-9752.285384	0.000000	7.658439e-01
7		-6284.818652	-9699.223801	0.000000	7.452171e-01
7		-6284.818652	-9743.606610	0.000000	7.646434e-01
7		-6284.818652	-9712.704719	0.000000	7.411309e-01
7		-6284.818652	-9690.105786	0.000000	7.449679e-01
7		-6284.818652	-9754.636650	0.000000	7.427023e-01
7		-6284.818652	-9695.048290	0.000000	7.565978e-01
7		-6284.818652	-9727.350591	0.000000	7.617790e-01
7		-6284.818652	-9751.023301	0.000000	7.896284e-01
7		-6284.818652	-9702.052962	0.000000	7.686943e-01
7		-6284.818652	-9709.042032	0.000000	7.500060e-01
7		-6284.818652	-9728.090362	0.000000	7.605340e-01
7		-6284.818652	-9814.683482	0.000000	7.467235e-01
7		-6284.818652	-9711.920433	0.000000	7.423397e-01
7		-6284.818652	-9760.466897	0.000000	7.684760e-01
7		-6284.818652	-9768.830125	0.000000	7.561107e-01
7		-6284.818652	-9725.805664	0.000000	7.524889e-01
7		-6284.818652	-9755.073288	0.000000	7.879092e-01
7		-6284.818652	-9734.726014	0.000000	7.407605e-01
7		-6284.818652	-9754.155304	0.000000	7.585488e-01
7		-6284.818652	-9753.819676	0.000000	7.598852e-01
7		-6284.818652	-9707.023623	0.000000	7.349191e-01
7		-6284.818652	-9751.121568	0.000000	7.541401e-01
7		-6284.818652	-9774.986573	0.000000	7.527166e-01
7		-6284.818652	-9730.532757	0.000000	7.571996e-01
7		-6284.818652	-9790.363582	0.000000	7.523712e-01
7		-6284.818652	-9718.719490	0.000000	7.487336e-01
7		-6284.818652	-9781.576307	0.000000	7.449778e-01
7		-6284.818652	-9708.570351	0.000000	7.493702e-01
7		-6284.818652	-9699.386549	0.000000	7.438340e-01
7		-6284.818652	-9725.604582	0.000000	7.505787e-01
7		-6284.818652	-9677.833549	0.000000	7.519571e-01
7		-6284.818652	-9688.359970	0.000000	7.505381e-01
7		-6284.818652	-9719.522727	0.000000	7.525490e-01
7		-6284.818652	-9770.197464	0.000000	7.462809e-01
7		-6284.818652	-9730.397116	0.000000	7.421658e-01
7		-6284.818652	-9726.060457	0.000000	7.357071e-01
7		-6284.818652	-9743.449036	0.000000	7.314192e-01
7		-6284.818652	-9746.393291	0.000000	7.521547e-01
7		-6284.818652	-9686.642822	0.000000	7.614128e-01
7		-6284.818652	-9826.683207	0.000000	7.534732e-01
7		-6284.818652	-9702.283874	0.000000	7.422975e-01
7		-6284.818652	-9749.661335	0.000000	7.629048e-01
7		-6284.818652	-9748.088116	0.000000	7.419431e-01
7		-6284.818652	-9732.679779	0.000000	7.560354e-01
7		-6284.818652	-9759.783149	0.000000	7.417234e-01
7		-6284.818652	-9709.002483	0.000000	7.686225e-01
7		-6284.818652	-9811.039451	0.000000	7.549561e-01
7		-6284.818652	-9749.404083	0.000000	7.533749e-01
7		-6284.818652	-9747.548657	0.000000	7.462674e-01
7		-6284.818652	-9683.970213	0.000000	7.514457e-01
7		-6284.818652	-9681.868559	0.000000	7.309573e-01
7		-6284.818652	-9773.944157	0.000000	7.654320e-01
7		-6284.818652	-9738.329527	0.000000	7.796552e-01
7		-6284.818652	-9707.863663	0.000000	7.551894e-01
7		-6284.818652	-9771.234119	0.000000	7.445263e-01
7		-6284.818652	-9717.098921	0.000000	7.496365e-01
7		-6284.818652	-9755.311459	0.000000	7.421360e-01
7		-6284.818652	-9713.671417	0.000000	7.413275e-01
7		-6284.818652	-9707.206365	0.000000	7.445170e-01
7		-6284.818652	-9788.244622	0.000000	7.671343e-01
7		-6284.818652	-9743.437250	0.000000	7.538824e-01
7		-6284.818652	-9750.924512	0.000000	7.698320e-01
7		-6284.818652	-9754.473986	0.000000	7.478875e-01
7		-6284.818652	-9711.606464	0.000000	7.560788e-01
7		-6284.818652	-9733.152355	0.000000	7.565789e-01
7		-6284.818652	-9729.731145	0.000000	7.532329e-01
7		-6284.818652	-9704.709522	0.000000	7.451184e-01
7		-6284.818652	-9743.764844	0.000000	7.514410e-01
7		-6284.818652	-9689.987873	0.000000	7.370490e-01
7		-6284.818652	-9707.528619	0.000000	7.538309e-01
7		-6284.818652	-9669.557214	0.000000	7.298378e-01
7		-6284.818652	-9722.990442	0.000000	7.569235e-01
7		-6284.818652	-9792.558692	0.000000	7.416754e-01
7		-6284.818652	-9839.938470	0.000000	7.560997e-01
7		-6284.818652	-9764.886675	0.000000	7.422711e-01
7		-6284.818652	-9753.378977	0.000000	7.438645e-01
7		-6284.818652	-9792.670103	0.000000	7.424074e-01
7		-6284.818652	-9701.770845	0.000000	7.548322e-01
7		-6284.818652	-9701.046748	0.000000	7.228052e-01
7		-6284.818652	-9732.761268	0.000000	7.594334e-01
7		-6284.818652	-9688.207531	0.000000	7.416776e-01
7		-6284.818652	-9743.520421	0.000000	7.669068e-01
7		-6284.818652	-9783.205319	0.000000	7.427272e-01
7		-6284.818652	-9773.683015	0.000000	7.627136e-01
7		-6284.818652	-9691.514217	0.000000	7.570629e-01
7		-6284.818652	-9698.285075	0.000000	7.520132e-01
7		-6284.818652	-9752.059904	0.000000	7.465546e-01
7		-6284.818652	-9725.765962	0.000000	7.419015e-01
7		-6284.818652	-9731.282808	0.000000	7.525281e-01
7		-6284.818652	-9686.912486	0.000000	7.506438e-01
7		-6284.818652	-9710.538368	0.000000	7.454477e-01
7		-6284.818652	-9728.814426	0.000000	7.524399e-01
7		-6284.818652	-9776.851771	0.000000	8.199837e-01
7		-6284.818652	-9692.288179	0.000000	7.689889e-01
7		-6284.818652	-9742.955307	0.000000	7.311003e-01
7		-6284.818652	-9708.678407	0.000000	7.496203e-01
7		-6284.818652	-9733.748304	0.000000	7.422443e-01
7		-6284.818652	-9763.869939	0.000000	7.681619e-01
7		-6284.818652	-9802.861505	0.000000	7.315044e-01
7		-6284.818652	-9739.591303	0.000000	7.622760e-01
7		-6284.818652	-9721.869186	0.000000	7.317845e-01
7		-6284.818652	-9768.461077	0.000000	7.609425e-01
7		-6284.818652	-9696.892862	0.000000	7.415102e-01
7		-6284.818652	-9761.266568	0.000000	7.561978e-01
7		-6284.818652	-9726.312737	0.000000	7.413782e-01
7		-6284.818652	-9701.778495	0.000000	7.553502e-01
7		-6284.818652	-9725.011870	0.000000	7.459636e-01
7		-6284.818652	-9706.448891	0.000000	7.629704e-01
7		-6284.818652	-9718.950537	0.000000	7.541521e-01
7		-6284.818652	-9750.911033	0.000000	7.558506e-01
7		-6284.818652	-9732.906904	0.000000	7.591065e-01
7		-6284.818652	-9691.229238	0.000000	7.558401e-01
7		-6284.818652	-9744.080499	0.000000	7.440116e-01
7		-6284.818652	-9713.660521	0.000000	7.356227e-01
7		-6284.818652	-9751.149745	0.000000	7.653658e-01
7		-6284.818652	-9750.803519	0.000000	7.577412e-01
7		-6284.818652	-9733.698751	0.000000	7.513107e-01
7		-6284.818652	-9694.947813	0.000000	7.476170e-01
7		-6284.818652	-9732.069909	0.000000	7.491116e-01
7		-6284.818652	-9766.433985	0.000000	7.476824e-01
7		-6284.818652	-9729.638983	0.000000	7.417632e-01
7		-6284.818652	-9708.454435	0.000000	7.592280e-01
7		-6284.818652	-9739.290557	0.000000	7.492577e-01
7		-6284.818652	-9768.109236	0.000000	7.466345e-01
7		-6284.818652	-9754.260616	0.000000	7.500421e-01
7		-6284.818652	-9733.734636	0.000000	7.489590e-01
7		-6284.818652	-9703.878958	0.000000	7.400015e-01
7		-6284.818652	-9738.204848	0.000000	7.598356e-01
7		-6284.818652	-9776.614859	0.000000	7.416023e-01
7		-6284.818652	-9764.928342	0.000000	7.560321e-01
7		-6284.818652	-9707.129426	0.000000	7.501205e-01
7		-6284.818652	-9717.476986	0.000000	7.674617e-01
7		-6284.818652	-9803.895823	0.000000	7.404775e-01
7		-6284.818652	-9741.599113	0.000000	7.681541e-01
7		-6284.818652	-9784.935766	0.000000	7.308317e-01
7		-6284.818652	-9784.944101	0.000000	7.711768e-01
7		-6284.818652	-9726.728325	0.000000	7.485546e-01
7		-6284.818652	-9732.705183	0.000000	7.516996e-01
7		-6284.818652	-9809.728978	0.000000	7.459095e-01
7		-6284.818652	-9747.844888	0.000000	7.450291e-01
7		-6284.818652	-9774.149938	0.000000	7.524036e-01
7		-6284.818652	-9750.856846	0.000000	7.519187e-01
7		-6284.818652	-9736.766762	0.000000	7.314000e-01
7		-6284.818652	-9677.161613	0.000000	7.580331e-01
7		-6284.818652	-9783.264069	0.000000	7.543520e-01
7		-6284.818652	-9734.687768	0.000000	7.450123e-01
7		-6284.818652	-9730.615553	0.000000	7.499838e-01
7		-6284.818652	-9707.586802	0.000000	7.529841e-01
7		-6284.818652	-9693.258387	0.000000	7.445770e-01
7		-6284.818652	-9730.161685	0.000000	7.523105e-01
7		-6284.818652	-9773.303883	0.000000	7.310708e-01
7		-6284.818652	-9763.383391	0.000000	7.546337e-01
7		-6284.818652	-9776.628016	0.000000	7.466677e-01
7		-6284.818652	-9729.842627	0.000000	7.420569e-01
7		-6284.818652	-9784.401949	0.000000	7.411101e-01
7		-6284.818652	-9797.841875	0.000000	7.579461e-01
7		-6284.818652	-9722.957984	0.000000	7.302479e-01
7		-6284.818652	-9808.974602	0.000000	7.629814e-01
7		-6284.818652	-9770.775456	0.000000	7.411732e-01
7		-6284.818652	-9717.150011	0.000000	7.573122e-01
7		-6284.818652	-9800.824495	0.000000	7.451833e-01
7		-6284.818652	-9698.882014	0.000000	7.517849e-01
7		-6284.818652	-9723.854895	0.000000	7.459062e-01
7		-6284.818652	-9698.707982	0.000000	7.537337e-01
7		-6284.818652	-9744.788036	0.000000	7.304007e-01
7		-6284.818652	-9725.526520	0.000000	7.577807e-01
7		-6284.818652	-9714.743096	0.000000	7.409372e-01
7		-6284.818652	-9724.041893	0.000000	7.449429e-01
7		-6284.818652	-9794.795684	0.000000	7.311885e-01
